segmentnr	original	analyzed	translated
['PA_patthana_5.2:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_5.2:0.2', 'PA_patthana_5.2:0.3', 'PA_patthana_5.2:1.0', 'PA_patthana_5.2:1.1', 'PA_patthana_5.2:2.1', 'PA_patthana_5.2:3.1']	Dhammānuloma (1), Tikatikapaṭṭhānapāḷi (5)🔽5.2. Tika Kusalattika🔽5.2.1. Vedanāttika, Kusalattika🔽Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ paṭicca sukhāya vedanāya sampayutto kusalo dhammo uppajjati hetupaccayā.🔽Adukkhamasukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ paṭicca adukkhamasukhāya vedanāya sampayutto kusalo dhammo uppajjati hetupaccayā.🔽Hetuyā dve …pe… avigate dve. (Saṅkhittaṁ.) (Sahajātavārampi …pe… sampayuttavārampi paṭiccavārasadisaṁ.)	dhamma anuloma tika tika paṭṭhāna pāḷi  tika kusala ttika  vedanā attika kusala attika  sukhāya vedanāya sampayuttam kusalam dhammam paṭicca sukhāya vedanāya sampayuttaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā  adukkham asukhāya vedanāya sampayuttam kusalam dhammam paṭicca adukkham asukhāya vedanāya sampayuttaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā  hetuyā dve pe avigate dve saṅkhitta sahajāta vārampi pe sampayutta vārampi paṭicca vāra sadisa 	The Abhidhamma Compendium: The Paṭṭhāna Text with the Tikā and the Paramatthamañjūsā🔽The Triad of the Wholesome🔽The Triad of Feeling, the Triad of the Wholesome🔽A wholesome phenomenon associated with pleasant feeling is a condition, as root-cause condition, for a wholesome phenomenon associated with pleasant feeling.
['PA_patthana_5.2:4.1']	Sukhāya vedanāya sampayutto kusalo dhammo sukhāya vedanāya sampayuttassa kusalassa dhammassa hetupaccayena paccayo.	sukhāya vedanāya sampayuttaḥ kusalaḥ dhammaḥ sukhāya vedanāya sampayuttassa kusalassa dhammassa hetu paccayena paccayaḥ 	A wholesome phenomenon associated with neither-painful-nor-pleasant feeling is a condition, as root-cause condition, for a wholesome phenomenon associated with neither-painful-nor-pleasant feeling.🔽As root-cause condition, as kamma condition, as nutriment condition, as faculty condition, as jhāna condition, as path condition, as association condition, as dissociation condition, as presence condition, as absence condition, as disappearance condition, as non-disappearance condition, as root-cause condition, as prenascence condition, as postnascence condition, as repetition condition, as non-repetition condition, as development condition, as non-development condition, as object condition, as non-object condition, as sign condition, as non-sign condition, as adverting condition, as non-adverting condition, as determining condition, as non-determining condition, as resolution condition, as non-resolution condition, as adverting condition, as non-adverting condition, as determining condition, as non-determining condition, as resolution condition, as non-resolution condition, as registration condition, as non-registration condition, as kamma condition, as result condition, as nutriment condition, as faculty condition, as jhāna condition, as path condition, as association condition, as dissociation condition, as presence condition, as absence condition, as disappearance condition, as non-disappearance condition, as kamma condition, as nutriment condition, as faculty condition, as jhāna condition, as path condition, as association condition, as dissociation condition, as presence condition, as absence condition, as disappearance condition, as non-disappearance condition, as kamma condition, as nutriment condition, as faculty condition, as jhāna condition, as path condition, as association condition, as dissociation condition, as presence condition, as absence condition, as disappearance condition, as non-disappearance condition, as kamma condition, as nutriment condition, as faculty condition, as jhāna condition, as path condition, as association condition, as dissociation condition, as presence
['PA_patthana_5.2:5.1', 'PA_patthana_5.2:6.1', 'PA_patthana_5.2:7.1', 'PA_patthana_5.2:8.1', 'PA_patthana_5.2:9.1']	Adukkhamasukhāya vedanāya sampayutto kusalo dhammo adukkhamasukhāya vedanāya sampayuttassa kusalassa dhammassa hetupaccayena paccayo. (Saṅkhittaṁ.)🔽Hetuyā dve, ārammaṇe adhipatiyā cattāri …pe… upanissaye cattāri …pe… avigate dve.🔽Sukhāya vedanāya sampayuttaṁ akusalaṁ dhammaṁ paṭicca sukhāya vedanāya sampayutto akusalo dhammo uppajjati hetupaccayā.🔽Dukkhāya vedanāya sampayuttaṁ akusalaṁ dhammaṁ paṭicca dukkhāya vedanāya sampayutto akusalo dhammo uppajjati hetupaccayā.🔽Adukkhamasukhāya vedanāya sampayuttaṁ akusalaṁ dhammaṁ paṭicca adukkhamasukhāya vedanāya sampayutto akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	adukkhamasukhāya vedanāya sampayuttaḥ kusalaḥ dhammaḥ adukkhamasukhāya vedanāya sampayuttassa kusalassa dhammassa hetu paccayena paccayaḥ saṅkhitta  hetuyā dve ārammaṇe adhipatiyā cattāri pe upanissaye cattāri pe avigate dve  sukhāya vedanāya sampayuttam akusalam dhammam paṭicca sukhāya vedanāya sampayuttaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā  dukkhāya vedanāya sampayuttam akusalam dhammam paṭicca dukkhāya vedanāya sampayuttaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā  adukkham asukhāya vedanāya sampayuttam akusalam dhammam paṭicca adukkham asukhāya vedanāya sampayuttaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā 	A wholesome thought associated with neither-unpleasant-nor-pleasant feeling is related to a wholesome thought associated with neither-unpleasant-nor-pleasant feeling as a root-condition. (In brief.)
['PA_patthana_5.2:10.1']	Hetuyā tīṇi …pe… avigate tīṇi.	hetuyā tīṇi pe avigate tīṇi 	As root, two; as object, four; as predominance, four; as support, four; as proximity, four; as contiguity, four; as dependence, four; as association, four; as dissociation, four; as absence, four; as disappearance, four; as reappearance, four; as nutriment, four; as faculty, four; as jhāna, four; as path, four; as association, four; as non-disappearance, four; as root and as object, four; as root and as predominance, four; as root and as support, four; as root and as proximity, four; as root and as contiguity, four; as root and as dependence, four; as root and as association, four; as root and as dissociation, four; as root and as absence, four; as root and as disappearance, four; as root and as reappearance, four; as root and as nutriment, four; as root and as faculty, four; as root and as jhāna, four; as root and as path, four; as root and as association, four; as root and as non-disappearance, four; as object and as predominance, four; as object and as support, four; as object and as proximity, four; as object and as contiguity, four; as object and as dependence, four; as object and as association, four; as object and as dissociation, four; as object and as absence, four; as object and as disappearance, four; as object and as reappearance, four; as object and as nutriment, four; as object and as faculty, four; as object and as jhāna, four; as object and as path, four; as object and as association, four; as object and as non-disappearance, four; as object and as root, four; as object and as predominance and as support, four; as object and as root and as support, four; as object and as root and as proximity, four; as object and as root and as contiguity, four; as object and as root and as dependence, four; as object and as root and as association, four; as object and as root and as dissociation, four; as object
['PA_patthana_5.2:11.1']	Sukhāya vedanāya sampayuttaṁ abyākataṁ dhammaṁ paṭicca sukhāya vedanāya sampayutto abyākato dhammo uppajjati hetupaccayā.	sukhāya vedanāya sampayuttam abyākatam dhammam paṭicca sukhāya vedanāya sampayuttaḥ abyākataḥ dhammaḥ uppajjati hetu paccayā 	With a neutral factor associated with pleasant feeling as condition, a neutral factor associated with pleasant feeling arises, by way of root condition.
['PA_patthana_5.2:12.1', 'PA_patthana_5.2:13.1']	Adukkhamasukhāya vedanāya sampayuttaṁ abyākataṁ dhammaṁ paṭicca adukkhamasukhāya vedanāya sampayutto abyākato dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)🔽Hetuyā dve, ārammaṇe tīṇi …pe… āsevane dve …pe… avigate tīṇi. (Saṅkhittaṁ.)	adukkham asukhāya vedanāya sampayuttam abyākatam dhammam paṭicca adukkham asukhāya vedanāya sampayuttaḥ abyākataḥ dhammaḥ uppajjati hetu paccayā  hetuyā dve ārammaṇe tīṇi pe āsevane dve pe avigate tīṇi 	With a neutral factor associated with neither-unpleasant-nor-pleasant feeling as condition, a neutral factor associated with neither-unpleasant-nor-pleasant feeling arises, by way of root condition. (In brief.)
['PA_patthana_5.2:14.0.1']	5.2.2. Vipākattika, Kusalattika	vipāka attika kusala attika 	With root cause as condition, two. With object as condition, three. … With (volitional) formation as condition, two. … With none-climax as condition, three. (In brief.)🔽… With result as condition, with wholesome as condition …
['PA_patthana_5.2:14.0.2']	Hetu	hetu 	Root Cause
['PA_patthana_5.2:14.1']	Vipākadhammadhammaṁ kusalaṁ dhammaṁ paṭicca vipākadhammadhammo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	vipāka dhamma dhammam kusalam dhammam paṭicca vipāka dhamma dhammaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta 	With a wholesome factor having result as its nature as condition, a wholesome factor having result as its nature arises, by way of root condition. (In brief.)
