segmentnr	original	analyzed	translated
['PA_patthana_10.17:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations🔽The Chapter on the Faculties🔽The Triad-Couplet-Conditioned-Arising Discourse
['PA_patthana_10.17:0.2', 'PA_patthana_10.17:0.3', 'PA_patthana_10.17:1.1', 'PA_patthana_10.17:2.1', 'PA_patthana_10.17:3.1_0', 'PA_patthana_10.17:3.1_1']	Dhammapaccanīya (2), Tikadukapaṭṭhānapāḷi (4)🔽10.17. Sanidassanattika, Piṭṭhiduka🔽Nasanidassanasappaṭighaṁ nadassanena pahātabbaṁ dhammaṁ paṭicca …. (Saṅkhittaṁ.)🔽Hetuyā tiṁsa, ārammaṇe nava …pe… aññamaññe pañcavīsa …pe… avigate tiṁsa. (Piṭṭhidukaṁ vitthāretabbaṁ.)🔽Nasanidassanasappaṭighaṁ nasaraṇaṁ dhammaṁ paṭicca nasanidassanasappaṭigho nasaraṇo🔽dhammo uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ nasaraṇaṁ dhammaṁ paṭicca	dhamma paccanīya tika duka paṭṭhāna pāḷi  sani dassana ttika piṭṭhi duka  na sani dassana sa paṭigham na dassanena pahātabbam dhammam paṭicca  hetuyā tisa ārammaṇe nava pe aññamaññe pañcavīsa pe avigate tisa piṭṭhidukam vitthāretabba  na sa nidassana sa paṭigham na saraṇam dhammam paṭicca na sa nidassana sa paṭighaḥ na saraṇaḥ  dhammaḥ uppajjati hetu paccayā na sa nidassana sa paṭigham na saraṇam dhammam paṭicca 	The visible-form triad, the back-couplet
['PA_patthana_10.17:3.1_2', 'PA_patthana_10.17:3.1_3']	naanidassanasappaṭigho nasaraṇo dhammo uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ🔽nasaraṇaṁ dhammaṁ paṭicca naanidassanaappaṭigho nasaraṇo dhammo uppajjati hetupaccayā …pe… cha.	na a nidassana sa paṭighaḥ na saraṇaḥ dhammaḥ uppajjati hetu paccayā na sa nidassana sa paṭigha 🔽na saraṇam dhammam paṭicca na anidassana appaṭighaḥ na saraṇaḥ dhammaḥ uppajjati hetu paccayā pe cha 	With the visible-form impact, the abandonable by seeing, with the visible-form impact, the abandonable by development, with the visible-form impact, the abandonable by neither-seeing-nor-development, with the visible-form impact, the unabandonable, with the visible-form impact, the unformed, with the visible-form impact, the mundane, with the visible-form impact, the supramundane, with the visible-form impact, the formed, with the visible-form impact, the formed and the unformed, with the visible-form impact, the formed and the unformed and the supramundane, with the visible-form impact, the formed and the unformed and the mundane, with the visible-form impact, the formed and the unformed and the supramundane and the mundane, with the visible-form impact, the formed and the unformed and the mundane and the supramundane, with the visible-form impact, the formed and the unformed and the mundane and the supramundane and the formed, with the visible-form impact, the formed and the unformed and the mundane and the supramundane and the formed and the unformed, with the visible-form impact, the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane, with the visible-form impact, the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed and the mundane and the supramundane and the formed and the unformed
['PA_patthana_10.17:4.1_0']	Naanidassanasappaṭighaṁ nasaraṇaṁ dhammaṁ paṭicca naanidassanasappaṭigho nasaraṇo	na a nidassana sa paṭigham na saraṇam dhammam paṭicca na a nidassana sa paṭighaḥ na saraṇaḥ 	With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …
['PA_patthana_10.17:4.1_1', 'PA_patthana_10.17:4.1_2', 'PA_patthana_10.17:5.1', 'PA_patthana_10.17:6.1']	dhammo uppajjati hetupaccayā. Naanidassanasappaṭighaṁ nasaraṇaṁ dhammaṁ paṭicca nasanidassanasappaṭigho🔽nasaraṇo dhammo uppajjati hetupaccayā …pe… cha.🔽Naanidassanaappaṭighaṁ nasaraṇaṁ dhammaṁ paṭicca naanidassanaappaṭigho nasaraṇo dhammo uppajjati hetupaccayā … cha.🔽Nasanidassanasappaṭighaṁ nasaraṇañca naanidassanaappaṭighaṁ nasaraṇañca dhammaṁ paṭicca nasanidassanasappaṭigho nasaraṇo dhammo uppajjati hetupaccayā … cha.	dhammaḥ uppajjati hetu paccayā na a nidassana sa paṭigham na saraṇam dhammam paṭicca na sa nidassana sa paṭighaḥ  na saraṇaḥ dhammaḥ uppajjati hetu paccayā pe cha  na anidassana appaṭigham na saraṇam dhammam paṭicca na anidassana appaṭighaḥ na saraṇaḥ dhammo uppajjati hetu paccayā cha  na sa nidassana sappaṭigham na saraṇam ca na anidassana appaṭigham na saraṇam ca dhammam paṭicca na sa nidassana sappaṭighaḥ na saraṇaḥ dhammaḥ uppajjati hetu paccayā cha 	With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is a refuge, a state that is not visible and has impingement, and that is a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is a refuge, a state that is not visible and has impingement, and that is a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …🔽With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is a refuge, arises …
['PA_patthana_10.17:7.1']	Nasanidassanasappaṭighaṁ nasaraṇañca naanidassanasappaṭighaṁ nasaraṇañca dhammaṁ paṭicca nasanidassanasappaṭigho nasaraṇo dhammo uppajjati hetupaccayā … cha.	na sa nidassana sappaṭigham na saraṇam ca na a nidassana sappaṭigham na saraṇam ca dhammam paṭicca na sa nidassana sappaṭighaḥ na saraṇaḥ dhammaḥ uppajjati hetu paccayā cha 	With an object that is not visible and has impingement, and with an object that is not a refuge, a state that is not visible and has impingement, and that is not a refuge, arises …
['PA_patthana_10.17:8.1', 'PA_patthana_10.17:9.1_0', 'PA_patthana_10.17:9.1_1']	Hetuyā tiṁsa, ārammaṇe nava …pe… aññamaññe pañcavīsa …pe… avigate tiṁsa. (Sabbattha vitthāro.)🔽Nasanidassanasappaṭighaṁ naaraṇaṁ dhammaṁ paṭicca nasanidassanasappaṭigho naaraṇo🔽dhammo uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ naaraṇaṁ dhammaṁ paṭicca naanidassanasappaṭigho	hetuyā tisa ārammaṇe nava pe aññamaññe pañcavīsa pe avigate tisa sabbattha vitthāro  na sa nidassana sa paṭigham na araṇam dhammam paṭicca na sa nidassana sa paṭighaḥ na araṇaḥ  dhammaḥ uppajjati hetu paccayā na sa nidassana sa paṭigham na araṇam dhammam paṭicca na a nidassana sa paṭighaḥ 	With root cause as condition, thirty … With object as condition, nine … With proximity as condition, twenty-five … With contiguity as condition, twenty-five … With non-disappearance as condition, thirty. (In each case, the method of exposition is the same as in the preceding chapter.)🔽With a visible form object that is destructible and has impingement, and is not subject to cankers, as condition, a visible form object that is destructible and has impingement, and is not subject to cankers, arises.🔽With a visible form object that is destructible and has impingement, and is not subject to cankers, as condition, a visible form object that is not destructible and has no impingement, and is not subject to cankers, arises.
['PA_patthana_10.17:9.1_2']	naaraṇo dhammo uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ naaraṇaṁ dhammaṁ paṭicca	na araṇaḥ dhammaḥ uppajjati hetu paccayā na sa nidassana sa paṭigham na araṇam dhammam paṭicca 	With a visible form object that is destructible and has impingement, and is not subject to cankers, as condition, a visible form object that is destructible and has impingement, and is not subject to cankers, and a visible form object that is not destructible and has no impingement, and is not subject to cankers, arise.
['PA_patthana_10.17:9.1_3', 'PA_patthana_10.17:10.1_0']	nasanidassanasappaṭigho naaraṇo ca naanidassanasappaṭigho naaraṇo ca dhammā uppajjanti hetupaccayā.🔽Naanidassanasappaṭighaṁ naaraṇaṁ dhammaṁ paṭicca naanidassanasappaṭigho naaraṇo dhammo	na sanidassana sappaṭighaḥ na araṇaḥ ca na anidassana sappaṭighaḥ na araṇaḥ ca dhammā uppajjanti hetu paccayā  na a nidassana sa paṭigham na araṇam dhammam paṭicca na a nidassana sa paṭighaḥ na araṇaḥ dhammaḥ 	With a visible form object that is not destructible and has no impingement, and is not subject to cankers, as condition, a visible form object that is not destructible and has no impingement, and is not subject to cankers, arises.
['PA_patthana_10.17:10.1_1']	uppajjati hetupaccayā. Naanidassanasappaṭighaṁ naaraṇaṁ dhammaṁ paṭicca nasanidassanasappaṭigho	uppajjati hetu paccayā na a nidassana sa paṭigham na araṇam dhammam paṭicca na sa nidassana sa paṭighaḥ 	With a visible form object that is not destructible and has no impingement, and is not subject to cankers, as condition, a visible form object that is destructible and has impingement, and is not subject to cankers, arises.
