segmentnr	original	analyzed	translated
['PA_patthana_13.22:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Book🔽The Triad Mode of the Paṭṭhāna
['PA_patthana_13.22:0.2', 'PA_patthana_13.22:0.3']	Dhammānulomapaccanīya (3), Tikapaṭṭhānapāḷi (1)🔽13.22. Sanidassanattika	dhamma anuloma paccanīya tika paṭṭhāna pāḷi  sani dassana ttika 	.. The Visible Triad
['PA_patthana_13.22:1.0', 'PA_patthana_13.22:1.1_0']	Hetu🔽Anidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanasappaṭigho dhammo uppajjati hetupaccayā.	hetu  anidassana sappaṭigham dhammam paṭicca na anidassana sappaṭighaḥ dhammaḥ uppajjati hetu paccayā 	Cause🔽With-intimation and impinging as condition: not with-intimation and impinging.🔽With-intimation and impinging as condition: with-intimation and impinging.
['PA_patthana_13.22:1.1_1', 'PA_patthana_13.22:1.1_2', 'PA_patthana_13.22:1.1_3', 'PA_patthana_13.22:1.1_4']	Anidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho dhammo uppajjati hetupaccayā.🔽Anidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanaappaṭigho dhammo uppajjati hetupaccayā.🔽Anidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho ca naanidassanaappaṭigho🔽ca dhammā uppajjanti hetupaccayā. Anidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanasappaṭigho	anidassana sappaṭigham dhammam paṭicca na sanidassana sappaṭighaḥ dhammaḥ uppajjati hetu paccayā  anidassana sappaṭigham dhammam paṭicca na anidassana appaṭighaḥ dhammaḥ uppajjati hetu paccayā  anidassana sappaṭigham dhammam paṭicca na sa nidassana sappaṭighaḥ ca na anidassana appaṭighaḥ  ca dhammā uppajjanti hetu paccayā anidassana sappaṭigham dhammam paṭicca na anidassana sappaṭighaḥ 	With-intimation and impinging as condition: not with-intimation and impinging.🔽With-intimation and impinging as condition: with-intimation and impinging and not with-intimation and impinging.
['PA_patthana_13.22:1.1_5']	ca naanidassanaappaṭigho ca dhammā uppajjanti hetupaccayā. Anidassanasappaṭighaṁ	ca na anidassana appaṭighaḥ ca dhammā uppajjanti hetu paccayā anidassana sappaṭigha 	With-intimation and impinging as condition: not with-intimation and impinging and not with-intimation and impinging.
['PA_patthana_13.22:1.1_6', 'PA_patthana_13.22:2.1']	dhammaṁ paṭicca nasanidassanasappaṭigho ca naanidassanasappaṭigho ca dhammā uppajjanti hetupaccayā.🔽Anidassanaappaṭighaṁ dhammaṁ paṭicca naanidassanaappaṭigho dhammo uppajjati hetupaccayā … cha.	dhammam paṭicca na sanidassana sappaṭighaḥ ca na anidassana sappaṭighaḥ ca dhammā uppajjanti hetu paccayā  anidassana appaṭigham dhammam paṭicca na anidassana appaṭighaḥ dhammaḥ uppajjati hetu paccayā cha 	With an object that is both visible and has impingement and with an object that is not visible but has impingement, … (as in §1, but with the first and second terms of each section reversed.)🔽With an object that is not visible and has no impingement, … (as in §1, but with the first and second terms of each section reversed.)
['PA_patthana_13.22:3.1']	Anidassanasappaṭighañca anidassanaappaṭighañca dhammaṁ paṭicca nasanidassanasappaṭigho dhammo uppajjati hetupaccayā … cha. (Saṅkhittaṁ.)	anidassana sappaṭigham ca anidassana appaṭigham ca dhammam paṭicca na sanidassana sappaṭighaḥ dhammaḥ uppajjati hetu paccayā cha 	With an object that is not visible and has no impingement and with an object that is not visible and has impingement, … (as in §1, but with the first and second terms of each section reversed.) (In brief.)
['PA_patthana_13.22:4.1']	Hetuyā aṭṭhārasa, ārammaṇe tīṇi …pe… avigate aṭṭhārasa. (Sabbattha vitthāro. Sahajātavārampi …pe… sampayuttavārampi vitthāretabbaṁ.)	hetuyā aṭṭhārasa ārammaṇe tīṇi pe avigate aṭṭhārasa sabbattha vitthāro sahajāta vārampi pe sampayutta vārampi vitthāretabba 	There are eighteen in the case of cause. There are three in the case of object. … There are eighteen in the case of non-hindrance. (In each section, the method of exposition should be understood as detailed in the case of the first pair.)
['PA_patthana_13.22:5.0', 'PA_patthana_13.22:5.1_0']	Hetu-ārammaṇa🔽Anidassanaappaṭigho dhammo naanidassanaappaṭighassa dhammassa hetupaccayena paccayo.	hetu ārammaṇa  anidassana appaṭighaḥ dhammaḥ na anidassana appaṭighassa dhammassa hetu paccayena paccayaḥ 	Cause and object🔽A state that is not visible and has no impingement is a condition, as cause condition, for a state that is not visible and has no impingement.
['PA_patthana_13.22:5.1_1']	Anidassanaappaṭigho dhammo nasanidassanasappaṭighassa dhammassa hetupaccayena paccayo.	anidassana appaṭighaḥ dhammaḥ na sa nidassana sappaṭighassa dhammassa hetu paccayena paccayaḥ 	A state that is not visible and has no impingement is a condition, as cause condition, for a state that is visible and has impingement.
['PA_patthana_13.22:5.1_2', 'PA_patthana_13.22:5.1_3', 'PA_patthana_13.22:5.1_4']	Anidassanaappaṭigho dhammo naanidassanasappaṭighassa dhammassa hetupaccayena paccayo.🔽Anidassanaappaṭigho dhammo nasanidassanasappaṭighassa ca naanidassanaappaṭighassa🔽ca dhammassa hetupaccayena paccayo. Anidassanaappaṭigho dhammo naanidassanasappaṭighassa	anidassana appaṭighaḥ dhammaḥ na anidassana sappaṭighassa dhammassa hetu paccayena paccayaḥ  anidassana appaṭighaḥ dhammaḥ na sa nidassana sappaṭighassa ca na anidassana appaṭighassa  ca dhammassa hetu paccayena paccayaḥ anidassana appaṭighaḥ dhammaḥ na anidassana sappaṭighassa 	A non-evident, non-afflicted state is related to a non-evident, afflicted state as a condition by way of root condition.
['PA_patthana_13.22:5.1_5']	ca naanidassanaappaṭighassa ca dhammassa hetupaccayena paccayo. Anidassanaappaṭigho	ca na anidassana appaṭighassa ca dhammassa hetu paccayena paccayaḥ anidassana appaṭighaḥ 	A non-evident, non-afflicted state is related to a non-evident, afflicted state and to a non-evident, non-afflicted state as a condition by way of root condition. A non-evident, non-afflicted state is related to a non-evident, afflicted state and to a non-evident, non-afflicted state as a condition by way of root condition. A non-evident, non-afflicted state is related to a non-evident, afflicted state and to a non-evident, non-afflicted state as a condition by way of root condition.
['PA_patthana_13.22:5.1_6']	dhammo nasanidassanasappaṭighassa ca naanidassanasappaṭighassa ca dhammassa hetupaccayena paccayo.	dhammaḥ na sa nidassana sappaṭighassa ca na a nidassana sappaṭighassa ca dhammassa hetu paccayena paccayaḥ 	A non-evident, non-afflicted state is related to a non-evident, afflicted state and to a non-evident, non-afflicted state as a condition by way of root condition.
['PA_patthana_13.22:6.1']	Sanidassanasappaṭigho dhammo nasanidassanasappaṭighassa dhammassa ārammaṇapaccayena paccayo … tīṇi. (Saṅkhittaṁ.)	sa nidassana sappaṭighaḥ dhammaḥ na sa nidassana sappaṭighassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi saṅkhitta 	A state that is evident and has an object is related to a state that is evident and has an object as a condition by way of object condition … (abbreviated).
