segmentnr	original	analyzed	folio	translated
['PA_ne_5:0.1', 'PA_ne_5:0.2', 'PA_ne_5:0.3']	Netti🔽Paṭiniddesavāra🔽Vibhaṅga 2	na itti  paṭiniddesa vāra  vibhaṅga 	0	The Guide 🔽The Reversal Section 🔽The Analysis 
['PA_ne_5:0.4']	Vicayahāravibhaṅga	vicaya hāra vibhaṅga 	0	The Analysis of the Mode of Conveying an Investigation 
['PA_ne_5:1.1']	Tattha katamo vicayo hāro?	tattha katamaḥ vicayaḥ hāro 	1	Herein, what is the Mode of Conveying an Investigation? 
['PA_ne_5:1.2']	“Yaṁ pucchitañca vissajjitañcā”ti gāthā, ayaṁ vicayo hāro.	yam pucchitam ca vissajjitam ca ati gāthā ayam vicayaḥ hāro 	1	The verse “What is asked and what is answered” is the Mode of Conveying an Investigation. 
['PA_ne_5:2.1', 'PA_ne_5:2.2_0']	Kiṁ vicinati?🔽Padaṁ vicinati, pañhaṁ vicinati, visajjanaṁ vicinati, pubbāparaṁ vicinati, assādaṁ	kim vicinati  padam vicinati pañham vicinati visajjanam vicinati pubba aparam vicinati assāda 	2	What does it investigate? 🔽It investigates a footing, it investigates a question, it investigates an answer, it investigates the prior and subsequent, it investigates gratification,
['PA_ne_5:2.2_1']	vicinati, ādīnavaṁ vicinati, nissaraṇaṁ vicinati, phalaṁ vicinati, upāyaṁ vicinati,	vicinati ādīnavam vicinati nissaraṇam vicinati phalam vicinati upāyam vicinati 	2	it investigates disappointment, it investigates escape, it investigates a fruit, it investigates a means,
['PA_ne_5:2.2_2']	āṇattiṁ vicinati, anugītiṁ vicinati, sabbe nava suttante vicinati.	āṇattim vicinati anugītim vicinati sabbe nava suttante vicinati 	2	it investigates a command, it investigates a verse of reaffirmation, it investigates all the nine kinds of Thread.
['PA_ne_5:2.3']	Yathā kiṁ bhave, yathā āyasmā ajito pārāyane bhagavantaṁ pañhaṁ pucchati—	yathā kim bhave yathā bhagavantam pañham pucchati 	2	How? As follows: as in the case of the venerable Ajita’s question to the Blessed One in the Pārāyanavagga ,
['PA_ne_5:3.1']	“Kenassu nivuto loko,	kenassu nivutaḥ lokaḥ 	3	“By what is the world obstructed?
['PA_ne_5:3.2', 'PA_ne_5:3.3']	(iccāyasmā ajito)🔽Kenassu nappakāsati;	id ca ayasmai ajitaḥ  na ppakāsati 	3	(Thus the venerable Ajita)🔽By what is it not manifest?
['PA_ne_5:3.4']	Kissābhilepanaṁ brūsi,	kissa abhilepanam brūsi 	3	What do you call its smear?
['PA_ne_5:3.5']	Kiṁ su tassa mahabbhayan”ti.	kim su tassa mahabbhayanti 	3	What is its great terror?”
['PA_ne_5:4.1']	Imāni cattāri padāni pucchitāni, so eko pañho.	imāni cattāri padāni pucchitāni saḥ ekaḥ pañho 	4	These four terms are the question.
['PA_ne_5:4.2']	Kasmā?	kasmai 	4	Why?
['PA_ne_5:4.3']	Ekavatthupariggahā, evañhi āha—	eka vatthu pariggahā evam hi āha 	4	Because of the inclusion of the single instance, for this is said:
['PA_ne_5:4.4_0']	“kenassu nivuto loko”ti lokādhiṭṭhānaṁ pucchati, “kenassu nappakāsatī”ti lokassa	nivutaḥ loko ti loka adhiṭṭhānam pucchati kenassu na ppakāsati iti lokassa 	4	“By what is the world shut in?” he asks about the world’s location. “Why does it not shine forth?” he asks about the world’s
['PA_ne_5:4.4_1']	appakāsanaṁ pucchati, “kissābhilepanaṁ brūsī”ti lokassa abhilepanaṁ pucchati, “kiṁsu	appakāsanam pucchati kissa abhilepanam brūsi iti lokassa abhilepanam pucchati kisu 	4	lack of shining forth. “What do you call its smearing?” he asks about the world’s smearing. “What is its great fear?” he asks about the world’s
['PA_ne_5:4.4_2']	tassa mahabbhayan”ti tasseva lokassa mahābhayaṁ pucchati.	tassa mahat bhayanti tassa iva lokassa mahā bhayam pucchati 	4	great fear.
['PA_ne_5:4.5']	Loko tividho kilesaloko bhavaloko indriyaloko.	loko tividhaḥ kilesa lokaḥ bhava lokaḥ indriya loko 	4	The world is of three kinds: the world of defilements, the world of being, and the world of the faculties.
