segmentnr	original	analyzed	folio	translated
['PA_kv_2.2:0.1']	Kathāvatthu	kathāvatthu 	0	Points of Controversy
['PA_kv_2.2:0.2']	Mahāpaṇṇāsaka	mahāpaṇṇāsaka 	0	The Great Fifty
['PA_kv_2.2:0.3']	Dutiyavagga	dutiya vagga 	0	The Second Chapter
['PA_kv_2.2:0.4']	Aññāṇakathā	aññāṇa kathā 	0	The Discussion of Non-knowing
['PA_kv_2.2:1.1']	Atthi arahato aññāṇanti?	atthi arahato aññāṇanti 	1	“Is there non-knowing of an Arahant?”
['PA_kv_2.2:1.2']	Āmantā.	āmantā 	1	“Yes.”
['PA_kv_2.2:1.3']	Atthi arahato avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	atthi arahataḥ avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	1	“Is there ignorance, a flood of ignorance, a yoke of ignorance, a latent tendency to ignorance, a covering of ignorance, a bondage of ignorance, an impediment of ignorance in an Arahant?”
['PA_kv_2.2:1.4']	Na hevaṁ vattabbe.	na ha ivam vattabbe 	1	“That cannot be said.”
['PA_kv_2.2:1.5']	Natthi arahato avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	natthi arahataḥ avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	1	“Is there no ignorance, no flood of ignorance, no yoke of ignorance, no latent tendency to ignorance, no covering of ignorance, no bondage of ignorance, no impediment of ignorance in an Arahant?”
['PA_kv_2.2:1.6', 'PA_kv_2.2:1.7', 'PA_kv_2.2:1.8']	Āmantā.🔽Hañci natthi arahato avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇaṁ, no ca vata re vattabbe—🔽“atthi arahato aññāṇan”ti.	āmantā  hañci natthi arahataḥ avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇa no ca vata re vattabbe  atthi arahato aññāṇanti 	1	“Yes.”🔽“Now, is it true that there is no ignorance, no flood of ignorance, no yoke of ignorance, no latent tendency to ignorance, no covering of ignorance, no bondage of ignorance, no impediment of ignorance in an Arahant, and yet that it cannot be said that there is non-knowing of an Arahant?”
['PA_kv_2.2:2.1']	Atthi puthujjanassa aññāṇaṁ, atthi tassa avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	atthi puthujjanassa aññāṇa atthi tassa avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	2	“Is there non-knowing of an ordinary man, and is there ignorance, a flood of ignorance, a yoke of ignorance, a latent tendency to ignorance, a covering of ignorance, a bondage of ignorance, an impediment of ignorance in an ordinary man?”
['PA_kv_2.2:2.2']	Āmantā.	āmantā 	2	“Yes.”
['PA_kv_2.2:2.3']	Atthi arahato aññāṇaṁ, atthi tassa avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	atthi arahataḥ aññāṇa atthi tassa avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	2	Is there any unknowing of an Arahant, is there any ignorance, ignorance-flood, ignorance-clinging, ignorance-underlying-tendency, ignorance-obsession, ignorance-bond, ignorance-hindrance of him?
['PA_kv_2.2:2.4']	Na hevaṁ vattabbe.	na ha ivam vattabbe 	2	“That is not so.”
['PA_kv_2.2:3.1']	Atthi arahato aññāṇaṁ, natthi tassa avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	atthi arahataḥ aññāṇa natthi tassa avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	3	Is there any unknowing of an Arahant, is there no ignorance, ignorance-flood, ignorance-clinging, ignorance-underlying-tendency, ignorance-obsession, ignorance-bond, ignorance-hindrance of him?
['PA_kv_2.2:3.2']	Āmantā.	āmantā 	3	“Yes.”
['PA_kv_2.2:3.3']	Atthi puthujjanassa aññāṇaṁ, natthi tassa avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṁ avijjāsaṁyojanaṁ avijjānīvaraṇanti?	atthi puthujjanassa aññāṇa natthi tassa avijjā avijjā oghaḥ avijjā yogaḥ avijjā anusayaḥ avijjā pariyuṭṭhānam avijjā sayojanam avijjā nīvaraṇanti 	3	Is there any unknowing of an ordinary man, is there no ignorance, ignorance-flood, ignorance-clinging, ignorance-underlying-tendency, ignorance-obsession, ignorance-bond, ignorance-hindrance of him?
['PA_kv_2.2:3.4']	Na hevaṁ vattabbe.	na ha ivam vattabbe 	3	“That is not so.”
['PA_kv_2.2:4.1']	Atthi arahato aññāṇanti?	atthi arahato aññāṇanti 	4	“Is there any unknowing of an Arahant?”
['PA_kv_2.2:4.2']	Āmantā.	āmantā 	4	“Yes.”
['PA_kv_2.2:4.3_0']	Arahā aññāṇapakato pāṇaṁ haneyya, adinnaṁ ādiyeyya, musā bhaṇeyya, pisuṇaṁ bhaṇeyya,	arahā aññāṇa pakataḥ pāṇam haneyya adinnam ādiyeyya musā bhaṇeyya pisuṇam bhaṇeyya 	4	“Would an Arahant, being unknowing, kill living beings, take what is not given, tell lies, speak maliciously,
['PA_kv_2.2:4.3_1']	pharusaṁ bhaṇeyya, samphaṁ palapeyya, sandhiṁ chindeyya, nillopaṁ hareyya, ekāgāriyaṁ	pharusam bhaṇeyya sampham palapeyya sandhim chindeyya nillopam hareyya ekāgāriya 	4	speak harshly, gossip, be divisive, be covetous, have ill will,🔽hold wrong view, break into houses, rob on the highways, ambush isolated places, commit burglary, commit adultery, or instigate others to do likewise?”
