segmentnr	original	analyzed	folio	translated
['PA_kp_8:0.1']	Khuddakapāṭha 8	khuddaka pāṭha 	0	Khuddaka-pāṭha
['PA_kp_8:0.2']	Nidhikaṇḍasutta	nidhi kaṇḍa sutta 	0	The Nidhikaṇḍa Sutta
['PA_kp_8:1.1']	Nidhiṁ nidheti puriso,	nidhim nidheti purisaḥ 	1	A man hides a treasure,
['PA_kp_8:1.2']	gambhīre odakantike;	gambhīre ā uda kantike 	1	in a deep, water-filled place;
['PA_kp_8:1.3']	Atthe kicce samuppanne,	atthe kicce samuppanne 	1	When there is a need for it,
['PA_kp_8:1.4']	atthāya me bhavissati.	atthāya me bhavissati 	1	it will be for my benefit.
['PA_kp_8:2.1']	Rājato vā duruttassa,	rājataḥ vā duruttassa 	2	From the king or from a slanderer,
['PA_kp_8:2.2']	corato pīḷitassa vā;	corataḥ pīḷitassa vā 	2	or from one who is oppressed by thieves;
['PA_kp_8:2.3']	Iṇassa vā pamokkhāya,	iṇassa vā pamokkhāya 	2	Or for the sake of being freed from debt,
['PA_kp_8:2.4']	dubbhikkhe āpadāsu vā;	dubbhikkhe āpadāsu vā 	2	in times of famine or danger;
['PA_kp_8:2.5']	Etadatthāya lokasmiṁ,	etadatthāya 	2	For this purpose in the world,
['PA_kp_8:2.6']	nidhi nāma nidhīyati.	nidhi nāma nidhīyati 	2	a treasure is hidden.
['PA_kp_8:3.1']	Tāvassunihito santo,	santaḥ 	3	Though it is hidden there,
['PA_kp_8:3.2']	gambhīre odakantike;	gambhīre ā uda kantike 	3	in a deep, water-filled place;
['PA_kp_8:3.3']	Na sabbo sabbadā eva,	na sabbaḥ sabbadā eva 	3	Not all of it will always be useful,
['PA_kp_8:3.4', 'PA_kp_8:4.1']	tassa taṁ upakappati.🔽Nidhi vā ṭhānā cavati,	tassa tam upakappati  nidhi vā ṭhānā cavati 	3	for him.🔽The treasure may move from its place,
['PA_kp_8:4.2']	saññā vāssa vimuyhati;	saññā vā assa vimuyhati 	4	or his memory may fail;
['PA_kp_8:4.3']	Nāgā vā apanāmenti,	nāgāḥ vai apanāmenti 	4	Or the nāgas may take it away,
['PA_kp_8:4.4']	yakkhā vāpi haranti naṁ.	yakkhāḥ vā api haranti na 	4	or the spirits may carry it off.
['PA_kp_8:5.1']	Appiyā vāpi dāyādā,	appiyā vā api dāyādā 	5	Or the disinherited,
