segmentnr	original	analyzed	folio	translated
['PA_ds_2.1.7:0.1']	Dhammasaṅgaṇī	dhammasaṅgaṇī 	0	The Numerical Discourses 
['PA_ds_2.1.7:0.2']	2 Niddesa	niddesa 	0	The Analyses 
['PA_ds_2.1.7:0.3']	2.1 Cittuppādakaṇḍa	     	0	The Chapter on the Arising of Consciousness 
['PA_ds_2.1.7:0.4']	2.1.7. Abyākatavipāka	abyākata vipāka 	0	… With an indeterminate result 
['PA_ds_2.1.7:1.0']	2.1.7.1. Kusalavipākapañcaviññāṇa	kusala vipāka pañca viññāṇa 	1	… The five kinds of consciousness with a wholesome result 
['PA_ds_2.1.7:1.1', 'PA_ds_2.1.7:1.2_0']	Katame dhammā abyākatā?🔽Yasmiṁ samaye kāmāvacarassa kusalassa kammassa katattā upacitattā vipākaṁ cakkhuviññāṇaṁ	katame dhammā a byākatā  yasmin samaye kāmāvacarassa kusalassa kammassa kata ttā upacita ttā vipākam 	1	What are indeterminate dhammas?
['PA_ds_2.1.7:1.2_1']	uppannaṁ hoti upekkhāsahagataṁ rūpārammaṇaṁ, tasmiṁ samaye phasso hoti, vedanā hoti,	uppannam hoti upekkhā sahagatam rūpa ārammaṇa tasmin samaye phassaḥ hoti vedanā hoti 	1	When, due to kamma that produces results in the sense-desire realm having been performed and stored up, resultant eye-consciousness has arisen, accompanied by equanimity, with a form as its object, at that time there is contact, there is feeling,
['PA_ds_2.1.7:1.2_2']	saññā hoti, cetanā hoti, cittaṁ hoti, upekkhā hoti, cittassekaggatā hoti, manindriyaṁ	saññā hoti cetanā hoti cittam hoti upekkhā hoti cittassa ekagga tā hoti manindriya 	1	there is perception, there is intention, there is thought, there is equanimity, there is one-pointedness of mind, there is the mind faculty,
['PA_ds_2.1.7:1.2_3']	hoti, upekkhindriyaṁ hoti, jīvitindriyaṁ hoti;	hoti upekkhindriyam hoti jīvitindriyam hoti 	1	there is the equanimity faculty, there is the life faculty;
['PA_ds_2.1.7:1.3']	ye vā pana tasmiṁ samaye aññepi atthi paṭiccasamuppannā arūpino dhammā—	ye vā pana tasmin samaye aññe pi atthi paṭiccasamuppannāḥ arūpino dhammā 	1	and whatever other conditioned and unconditioned dhammas there are at that time, being dependent origination,
