segmentnr	original	analyzed	folio	translated
['PA_tika-vin05_t:0', 'PA_tika-vin05_t:1']	Namo tassa bhagavato arahato sammāsambuddhassa🔽Vinayapiṭake	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa  vinaya piṭake 	0	Homage to that Blessed One, perfected one, fully awakened Buddha.🔽In the Vinaya Piṭaka
['PA_tika-vin05_t:2']	Vinayasaṅgaha-aṭṭhakathā	       	0	The Commentary on the Vinaya Compendium
['PA_tika-vin05_t:3']	Ganthārambhakathā	gantha ārambha kathā 	0	The Introduction
['PA_tika-vin05_t:4', 'PA_tika-vin05_t:5']	Vatthuttayaṃ namassitvā, saraṇaṃ sabbapāṇinaṃ;🔽Vinaye pāṭavatthāya, yogāvacarabhikkhunaṃ.	vatthuttayam namassitvā saraṇam sabba pāṇinam  vinaye pāṭava tthāya yogāvacara bhikkhunam 	0	Having paid homage to the three topics, the refuge of all beings,🔽For the sake of expertise in the Vinaya, for the meditator monks.
['PA_tika-vin05_t:6']	Vippakiṇṇamanekattha, pāḷimuttavinicchayaṃ;	vippakiṇṇam anekattha pāḷi mutta vinicchayam 	0	The text of the Vinaya, the decisions, scattered in various places,
['PA_tika-vin05_t:7']	Samāharitvā ekattha, dassayissamanākulaṃ.	samāharitvā ekattha 	0	Having collected them in one place, I will show them without confusion.
['PA_tika-vin05_t:8']	Tatrāyaṃ mātikā –	tatra ayam mātikā 	0	Here is the mātikā:
['PA_tika-vin05_t:9']	“Divāseyyā parikkhāro, bhesajjakaraṇampi ca;	divāseyyā parikkhāraḥ bhesajja karaṇam pi ca 	0	Daytime resting place, requisites, and also medicine,
['PA_tika-vin05_t:10']	Parittaṃ paṭisanthāro, viññatti kulasaṅgaho.	parittam paṭisanthāraḥ viññatti kula saṅgaho 	1	Paritta, reception, request, and family support.
['PA_tika-vin05_t:11']	“Macchamaṃsaṃ anāmāsaṃ, adhiṭṭhānavikappanaṃ;	maccha maṃsam an āmāsam adhiṭṭhāna vikappanam 	1	Fish, meat, non-invitation, determination, and permission,
