segmentnr	original	analyzed	folio	translated
['PA_mnd_4:0.1']	Mahāniddesa	mahāniddesa 	0	The Great Commentary
['PA_mnd_4:0.2']	Aṭṭhakavagga	aṭṭhaka vagga 	0	The Section on the Eight
['PA_mnd_4:0.3']	4. Suddhaṭṭhakasuttaniddesa	      	0	The Commentary on the Discourse on the Pure Octad
['PA_mnd_4:1.1']	Atha suddhaṭṭhakasuttaniddesaṁ vakkhati—	atha suddhaṭṭhaka sutta niddesam vakkhati 	1	Now he is about to give the commentary on the discourse on the pure octad:
['PA_mnd_4:2.1']	Passāmi suddhaṁ paramaṁ arogaṁ,	passāmi suddham paramam aroga 	2	I see the pure, the supremely healthy,
['PA_mnd_4:2.2']	Diṭṭhena saṁsuddhi narassa hoti;	diṭṭhena sa suddhi narassa hoti 	2	By seeing, a man’s purification comes about;
['PA_mnd_4:2.3']	Evābhijānaṁ paramanti ñatvā,	eva abhijānam paramanti ñatvā 	2	Thus, knowing the supreme, having understood,
['PA_mnd_4:2.4']	Suddhānupassīti pacceti ñāṇaṁ.	suddha anupassī iti 	2	The knowledge that he is one who contemplates the pure is what is meant.
['PA_mnd_4:3.1']	Passāmi suddhaṁ paramaṁ aroganti.	passāmi suddham paramam aroganti 	3	I see the pure, the supremely healthy:
['PA_mnd_4:3.2']	Passāmi suddhanti passāmi suddhaṁ, dakkhāmi suddhaṁ, olokemi suddhaṁ, nijjhāyāmi suddhaṁ, upaparikkhāmi suddhaṁ.	passāmi suddha anti passāmi suddha dakkhāmi suddha olokemi suddha nijjhāyāmi suddha upaparikkhāmi suddha 	3	I see the pure, I see the purified, I see the clear, I see the bright, I see the stainless, I see the immaculate, I see the pure, I see the purified, I see the clear, I see the bright, I see the stainless, I see the immaculate.
['PA_mnd_4:3.3']	Paramaṁ aroganti paramaṁ ārogyappattaṁ tāṇappattaṁ leṇappattaṁ saraṇappattaṁ abhayappattaṁ accutappattaṁ amatappattaṁ nibbānappattanti—	paramam aroganti paramam ārogya ppattam tāṇa ppattam leṇa ppattam saraṇa ppattam abhaya ppattam accuta ppattam amata ppattam nibbāna ppattam ti 	3	The supremely healthy: he has attained the supreme health, the supreme refuge, the supreme shelter, the supreme sanctuary, the supreme fearlessness, the supreme security, the supreme deathlessness, the supreme peace.
['PA_mnd_4:3.4']	passāmi suddhaṁ paramaṁ arogaṁ.	passāmi suddham paramam aroga 	3	I see the pure, the supremely healthy.
['PA_mnd_4:4.1']	Diṭṭhena saṁsuddhi narassa hotīti.	diṭṭhena sa suddhi narassa hoti iti 	4	By seeing, a man’s purification comes about:
['PA_mnd_4:4.2']	Cakkhuviññāṇaṁ rūpadassanena narassa suddhi visuddhi parisuddhi, mutti vimutti parimutti hoti, naro sujjhati visujjhati parisujjhati, muccati vimuccati parimuccatīti—	cakkhu viññāṇam rūpa dassanena narassa suddhi visuddhi parisuddhi mutti vimutti parimutti hoti naraḥ sujjhati visujjhati parisujjhati muccati vimuccati parimuccati iti 	4	“The purity, the cleansing, the purification, the freedom, the liberation, the full liberation of a man through eye-consciousness and visible objects is the seeing of forms. A man is purified, cleansed, purified, freed, liberated, fully liberated. He is released, disengaged, detached from the seen.
['PA_mnd_4:4.3']	diṭṭhena saṁsuddhi narassa hoti.	diṭṭhena sa suddhi narassa hoti 	4	His purity is through the seen.
['PA_mnd_4:5.1']	Evābhijānaṁ paramanti ñatvāti.	eva abhijānam paramanti ñatvā ati 	5	Having known this as the highest,
['PA_mnd_4:5.2']	Evaṁ abhijānanto ājānanto vijānanto paṭivijānanto paṭivijjhanto.	evam abhijānantaḥ ājānantaḥ vijānantaḥ paṭivijānantaḥ paṭivijjhantaḥ 	5	Having known thus, having understood thus, having recognized thus, having scrutinized thus, having penetrated thus.
['PA_mnd_4:5.3']	“Idaṁ paramaṁ aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaran”ti ñatvā jānitvā tulayitvā tīrayitvā vibhāvayitvā vibhūtaṁ katvāti—	idam paramam aggam seṭṭham visiṭṭham pāmokkham uttamam pavaranti ñatvā jānitvā tulayitvā tīrayitvā vibhāvayitvā vibhūtam katvā iti 	5	Having known this as the highest, as the foremost, as the choicest, as the supreme, as the special, as the unsurpassed. Having known, having recognized, having weighed, having discerned, having defined, having made it plain.
['PA_mnd_4:5.4']	evābhijānaṁ paramanti ñatvā.	eva abhijānam paramanti ñatvā 	5	Having known this as the highest,
['PA_mnd_4:6.1']	Suddhānupassīti pacceti ñāṇanti.	suddha anupassī iti pacceti ñāṇan ti 	6	Contemplating purity, he has known the end of the fetters.
['PA_mnd_4:6.2']	Yo suddhaṁ passati, so suddhānupassī, pacceti ñāṇanti cakkhuviññāṇaṁ rūpadassanena ñāṇanti pacceti, maggoti pacceti, pathoti pacceti, niyyānanti paccetīti—	yaḥ suddham passati saḥ suddha anupassī pacceti ñāṇanti cakkhu viññāṇam rūpa dassanena ñāṇanti pacceti maggo ti pacceti patho ti pacceti niyyānanti pacceti iti 	6	One who sees purity contemplates purity. He has known the end of the fetters through eye-consciousness and visible objects. He has known the path, he has known the way, he has known the method, he has known the course.
['PA_mnd_4:6.3']	suddhānupassī pacceti ñāṇaṁ.	suddha anupassī pacceti ñāṇa 	6	Contemplating purity, he has known the end of the fetters.
['PA_mnd_4:7.1']	Tenāha bhagavā—	tena āha bhagavān 	7	Therefore it was said:
['PA_mnd_4:8.1']	“Passāmi suddhaṁ paramaṁ arogaṁ,	passāmi suddham paramam aroga 	8	“I see the pure, the supreme, the safe,
['PA_mnd_4:8.2']	Diṭṭhena saṁsuddhi narassa hoti;	diṭṭhena sa suddhi narassa hoti 	8	By seeing one is purified.
['PA_mnd_4:8.3']	Evābhijānaṁ paramanti ñatvā,	eva abhijānam paramanti ñatvā 	8	Knowing thus, knowing the highest,
['PA_mnd_4:8.4']	Suddhānupassīti pacceti ñāṇan”ti.	suddha anupassī iti pacceti ñāṇan ti 	8	The knowledge comes: ‘I am pure in seeing.’ ”
['PA_mnd_4:9.1']	Diṭṭhena ce suddhi narassa hoti,	diṭṭhena ce suddhi narassa hoti 	9	If by seeing one is purified,
['PA_mnd_4:9.2']	Ñāṇena vā so pajahāti dukkhaṁ;	ñāṇena vā so pajahāti dukkha 	9	Or by knowing one abandons suffering,
['PA_mnd_4:9.3']	Aññena so sujjhati sopadhīko,	aññena so sujjhati sa upadhīkaḥ 	9	Then another is purified for him,
['PA_mnd_4:9.4', 'PA_mnd_4:10.1']	Diṭṭhī hi naṁ pāva tathā vadānaṁ.🔽Diṭṭhena ce suddhi narassa hotīti.	diṭṭhī hi nam pāva tathā vadāna  diṭṭhena ce suddhi narassa hoti iti 	9	For that’s what the view leads to.🔽If by seeing one is purified:
['PA_mnd_4:10.2']	Cakkhuviññāṇaṁ rūpadassanena ce narassa suddhi visuddhi parisuddhi, mutti vimutti parimutti hoti, naro sujjhati visujjhati parisujjhati, muccati vimuccati parimuccatīti—	cakkhu viññāṇam rūpa dassanena ce narassa suddhi visuddhi parisuddhi mutti vimutti parimutti hoti naraḥ sujjhati visujjhati parisujjhati muccati vimuccati parimuccati iti 	10	If by seeing with eye-consciousness, by seeing visible forms, a man is purified, completely purified, thoroughly purified, freed, completely freed, utterly freed, if he is liberated, completely liberated, utterly liberated,
['PA_mnd_4:10.3']	diṭṭhena ce suddhi narassa hoti.	diṭṭhena ce suddhi narassa hoti 	10	then by seeing one is purified.🔽Or by knowing one abandons suffering:
['PA_mnd_4:11.1_0']	Ñāṇena vā so pajahāti dukkhanti cakkhuviññāṇaṁ rūpadassanena ce naro jātidukkhaṁ	ñāṇena vā so pajahāti dukkhanti cakkhu viññāṇam rūpa dassanena ce naraḥ jāti dukkha 	11	If by seeing with eye-consciousness, by seeing visible forms, a man abandons suffering,
