segmentnr	original	analyzed	folio	translated
['PA_kd_16:0.1']	Theravāda Vinayapiṭaka	thera vāda vinaya piṭaka 	0	Theravāda Vinaya Piṭaka
['PA_kd_16:0.2', 'PA_kd_16:0.3']	Cūḷavagga🔽16. Senāsanakkhandhaka	cūḷa vagga  senāsanakkhandhaka 	0	The Long Division🔽The Monastic Code🔽The sub-chapter on dwellings
['PA_kd_16:0.4']	1. Vihārānujānana	vihāra anujānana 	0	The allowance for dwellings
['PA_kd_16:1.1.1']	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	tena samayena buddhaḥ bhagavā rājagahe viharati veḷuvane kalandakanivāpe 	1	At one time the Buddha was staying at Rājagaha in the Bamboo Grove, the squirrel sanctuary.
['PA_kd_16:1.1.2']	Tena kho pana samayena bhagavatā bhikkhūnaṁ senāsanaṁ apaññattaṁ hoti.	tena kho pana samayena bhagavatā bhikkhūnam senāsanam a paññattam hoti 	1	At that time the Buddha had not yet allowed dwellings for the monks.
['PA_kd_16:1.1.3']	Te ca bhikkhū tahaṁ tahaṁ viharanti—	te ca bhikkhū tahaṃ taham viharanti 	1	The monks stayed here and there—
['PA_kd_16:1.1.4']	araññe, rukkhamūle, pabbate, kandarāyaṁ, giriguhāyaṁ, susāne, vanapatthe, ajjhokāse, palālapuñje.	araññe rukkha mūle pabbate kandarāya giri guhāya su sāne vana patthe ajjhokāse palāla puñje 	1	in the wilderness, at the foot of a tree, in a hill retreat, a mountain cave, a charnel ground, a forest, the open air, or a heap of straw.
['PA_kd_16:1.1.5']	Te kālasseva tato tato upanikkhamanti—	te kālassa iva tatas tatas upanikkhamanti 	1	They left early in the morning—
['PA_kd_16:1.1.6_0', 'PA_kd_16:1.1.6_1']	araññā rukkhamūlā pabbatā kandarā giriguhā susānā vanapatthā ajjhokāsā palālapuñjā,🔽pāsādikena abhikkantena paṭikkantena, ālokitena vilokitena, samiñjitena pasāritena,	araññā rukkhamūlā pabbatā kandarā giriguhā susānā vanapatthā ajjhokāsā palālapuñjā  pāsādikena abhikkantena paṭikkantena ālokitena vilokitena samiñjitena pasāritena 	1	from the wilderness, the foot of a tree, a hill retreat, a mountain cave, a charnel ground, a forest, the open air, or a heap of straw.🔽They walked gracefully, with downcast eyes, their senses and minds calm, their bodies covered, and their deportment perfect.
['PA_kd_16:1.1.6_2']	okkhittacakkhū, iriyāpathasampannā.	okkhitta cakkhū iriyāpatha sampannā 	1	They were looking straight ahead, their senses and minds calm, their bodies covered, and their deportment perfect.
['PA_kd_16:1.2.1']	Tena kho pana samayena rājagahako seṭṭhī kālasseva uyyānaṁ agamāsi.	tena kho pana samayena rājagahakaḥ seṭṭhī kālassa iva uyyānam agamāsi 	1	At that time a money-lender from Rājagaha went out to the park early in the morning.
['PA_kd_16:1.2.2']	Addasā kho rājagahako seṭṭhī te bhikkhū kālasseva tato tato upanikkhamante—	addasā kho rājagahakaḥ seṭṭhī te bhikkhū kālassa iva tatas tatas upanikkhamante 	1	The merchant saw them walking around for alms.
['PA_kd_16:1.2.3_0']	araññā rukkhamūlā pabbatā kandarā giriguhā susānā vanapatthā ajjhokāsā palālapuñjā,	araññā rukkhamūlā pabbatā kandarā giriguhā susānā vanapatthā ajjhokāsā palālapuñjā 	1	They were going from village to town and city, from kingdom to capital, from the foot of a mountain to a wilderness area, from the root of a tree to an open space, from a pile of straw to a charnel ground.
['PA_kd_16:1.2.3_1']	pāsādikena abhikkantena paṭikkantena, ālokitena vilokitena, samiñjitena pasāritena,	pāsādikena abhikkantena paṭikkantena ālokitena vilokitena samiñjitena pasāritena 	1	They were inspiring with their arrival and departure, their looking ahead and looking aside, their bending and stretching their limbs,
['PA_kd_16:1.2.3_2']	okkhittacakkhū, iriyāpathasampanne.	okkhitta cakkhū iriyāpatha sampanne 	1	and their trained eyes.
