segmentnr	original	analyzed	folio	translated
['PA_pp_2.2:0.1', 'PA_pp_2.2:0.2']	Puggalapaññatti🔽Niddesa	puggala paññatti  niddesa 	0	Description of Human Types🔽The Illustrator of Ultimate Meaning
['PA_pp_2.2:0.3']	2. Dukapuggalapaññatti	duka puggala paññatti 	0	The Description of the Angry Human Type
['PA_pp_2.2:1.1']	Katamo ca puggalo kodhano?	katamaḥ ca puggalaḥ kodhano 	1	And what is a person who is angry?
['PA_pp_2.2:1.2']	Tattha katamo kodho?	tattha katamaḥ kodho 	1	Herein, what is anger?
['PA_pp_2.2:1.3']	Yo kodho kujjhanā kujjhitattaṁ doso dussanā dussitattaṁ byāpatti byāpajjanā byāpajjitattaṁ virodho paṭivirodho caṇḍikkaṁ asuropo anattamanatā cittassa—	yaḥ kodhaḥ kujjhanā kujjhitattam dosaḥ dussanā dussitattam byāpatti byāpajjanā byāpajjitattam virodho paṭivirodho caṇḍikkam a suropaḥ anatta mana tā cittassa 	1	It is any spite, spitefulness, spite-like state, ill-will, enmity, antagonism, hostility, mental suturing, mental obstruction, mental dissimulation, mental misrepresentation, mental obstruction-like state, mental enmity, mental hostility, state of mind affected by enmity, state of mind affected by hostility.
['PA_pp_2.2:1.4']	ayaṁ vuccati kodho.	ayam vuccati kodhaḥ 	1	This is called anger.
['PA_pp_2.2:1.5']	Yassa puggalassa ayaṁ kodho appahīno—	yassa puggalassa ayam kodho appahīno 	1	In whatever person this anger is unabandoned
['PA_pp_2.2:1.6']	ayaṁ vuccati puggalo “kodhano”.	ayam vuccati puggalo kodhano 	1	this is called a person “who is angry.”
['PA_pp_2.2:2.1']	Katamo ca puggalo upanāhī?	katamaḥ ca puggalaḥ upanāhī 	2	And what is a person who is revengeful?
['PA_pp_2.2:2.2']	Tattha katamo upanāho?	tattha katamaḥ upanāhaḥ 	2	Herein, what is revenge?
['PA_pp_2.2:2.3']	Pubbakālaṁ kodho aparakālaṁ upanāho.	pubba kālam kodhaḥ apara kālam upanāhaḥ 	2	Anger at an earlier time is revenge at a later time.
['PA_pp_2.2:2.4']	Yo evarūpo upanāho upanayhanā upanayhitattaṁ aṭṭhapanā ṭhapanā saṇṭhapanā anusaṁsandanā anuppabandhanā daḷhīkammaṁ kodhassa—	yaḥ evarūpaḥ upanāhaḥ upanayhanā upanayhitattam aṭṭhapanā ṭhapanā saṇṭhapanā anusasandanā anuppabandhanā daḷhīkammam kodhassa 	2	It is any such revenge, revengefulness, revenge-like state, non-forgiveness, non-forbearance, non-readiness to wipe the slate clean, non-readiness to release, non-readiness to forgive, non-readiness to pardon, non-readiness to acquit, non-readiness to drop a charge, non-readiness to let be, non-readiness to drop, non-readiness to let drop, non-readiness to let go, non-readiness to let alone, non-readiness to overlook, non-readiness to overlook an offence, non-readiness to overlook a fault, non-readiness to overlook a failing, non-readiness to overlook a slip, non-readiness to overlook a misdeed, non-readiness to overlook a mistake, non-readiness to overlook a wrong state, non-readiness to overlook a wrongness, non-readiness to overlook a wrong doing, non-readiness to overlook a wrongness of bodily action, non-readiness to overlook a wrongness of speech, non-readiness to overlook a wrongness of mind, non-readiness to overlook a wrongness of bodily action, speech, and mind, non-readiness to overlook a wrongness of bodily conduct, speech, and views, non-readiness to overlook a wrongness of bodily conduct, speech, livelihood, and views, non-readiness to overlook a wrongness of bodily conduct, speech, livelihood, views, and conduct of mind.
['PA_pp_2.2:2.5']	ayaṁ vuccati upanāho.	ayam vuccati upanāhaḥ 	2	This is called revenge.
['PA_pp_2.2:2.6']	Yassa puggalassa ayaṁ upanāho appahīno—	yassa puggalassa ayam upanāhaḥ appahīno 	2	In whatever person this revenge is unabandoned
['PA_pp_2.2:2.7', 'PA_pp_2.2:3.1']	ayaṁ vuccati puggalo “upanāhī”.🔽Katamo ca puggalo makkhī?	ayam vuccati puggalaḥ upanāhī  katamaḥ ca puggalaḥ makkhī 	2	this is called a person “who is revengeful.”
['PA_pp_2.2:3.2']	Tattha katamo makkho?	tattha katamaḥ makkhaḥ 	3	And what
['PA_pp_2.2:3.3']	Yo makkho makkhāyanā makkhāyitattaṁ niṭṭhuriyaṁ niṭṭhuriyakammaṁ—	yaḥ makkhaḥ makkhāyanā makkhāyi tattam niṭṭhuriyam niṭṭhuriya kamma 	3	The contempt, contemptuousness, contemptuous state, despising, disparaging,
['PA_pp_2.2:3.4']	ayaṁ vuccati makkho.	ayam vuccati makkho 	3	this is called contempt.
['PA_pp_2.2:3.5']	Yassa puggalassa ayaṁ makkho appahīno—	yassa puggalassa ayam makkhaḥ a pahīnaḥ 	3	The person in whom this contempt has not been abandoned
['PA_pp_2.2:3.6']	ayaṁ vuccati puggalo “makkhī”.	ayam vuccati puggalaḥ makkhī 	3	is called “contemptuous”.
['PA_pp_2.2:4.1']	Katamo ca puggalo paḷāsī?	katamaḥ ca puggalaḥ paḷāsī 	4	And what sort of person is a boaster?
['PA_pp_2.2:4.2']	Tattha katamo paḷāso?	tattha katamaḥ paḷāso 	4	Herein, what is boasting?
['PA_pp_2.2:4.3']	Yo paḷāso paḷāsāyanā paḷāsāyitattaṁ paḷāsāhāro vivādaṭṭhānaṁ yugaggāho appaṭinissaggo—	yaḥ paḷāsaḥ paḷāsāyanā paḷāsāyitattam paḷāsa āhāraḥ vivāda ṭṭhānam yuga ggāhaḥ a paṭinissaggo 	4	The boasting, boastfulness, state of being a boaster, the taking up of a pose, the state of being one who takes up a pose, the not giving up,
['PA_pp_2.2:4.4']	ayaṁ vuccati paḷāso.	ayam vuccati paḷāso 	4	this is called boasting.
['PA_pp_2.2:4.5']	Yassa puggalassa ayaṁ paḷāso appahīno—	yassa puggalassa ayam paḷāsaḥ a pahīno 	4	The person in whom this boasting has not been abandoned
['PA_pp_2.2:4.6']	ayaṁ vuccati puggalo “paḷāsī”.	ayam vuccati puggalo paḷāsī 	4	is called “a boaster”.
['PA_pp_2.2:5.1']	Katamo ca puggalo issukī?	katamaḥ ca puggalaḥ issukī 	5	And what sort of person is envious?
['PA_pp_2.2:5.2']	Tattha katamā issā?	tattha katamā issā 	5	Herein, what is envy?
['PA_pp_2.2:5.3']	Yā paralābhasakkāragarukāramānanavandanapūjanāsu issā issāyanā issāyitattaṁ usūyā usūyanā usūyitattaṁ—	yā para lābha sakkāra garukāra mānana vandana pūjanāsu issā issāyanā issāyitattam usūyā usūyanā usūyitattam 	5	The envy, enviousness, envious state, jealousy, jealous state,
['PA_pp_2.2:5.4']	ayaṁ vuccati issā.	ayam vuccati issā 	5	this is called envy.
['PA_pp_2.2:5.5']	Yassa puggalassa ayaṁ issā appahīnā—	yassa puggalassa ayam issā appahīnā 	5	The person in whom this envy has not been abandoned
['PA_pp_2.2:5.6']	ayaṁ vuccati puggalo “issukī”.	ayam vuccati puggalaḥ issukī 	5	is called “envious”.
['PA_pp_2.2:6.1']	Katamo ca puggalo maccharī?	katamaḥ ca puggalaḥ maccharī 	6	And what sort of person is stingy?
['PA_pp_2.2:6.2']	Tattha katamaṁ macchariyaṁ?	tattha katamam mat śariya 	6	Herein, what is stinginess?
['PA_pp_2.2:6.3']	Pañca macchariyāni—	pañca macchariyāni 	6	There are five kinds of stinginess:
['PA_pp_2.2:6.4']	āvāsamacchariyaṁ, kulamacchariyaṁ, lābhamacchariyaṁ, vaṇṇamacchariyaṁ, dhammamacchariyaṁ.	āvāsa macchariya kula macchariya lābha macchariya vaṇṇa macchariya dhamma macchariya 	6	stinginess about dwellings, stinginess about families, stinginess about gains, stinginess about praise, and stinginess about the Dhamma.
['PA_pp_2.2:6.5']	Yaṁ evarūpaṁ maccheraṁ maccharāyanā maccharāyitattaṁ vevicchaṁ kadariyaṁ kaṭukañcukatā aggahitattaṁ cittassa—	yam evarūpam maccheram maccharāyanā maccharāyitattam veviccham kadariyam kaṭu kañcuka tā aggahitattam cittassa 	6	Whatever stinginess, miserliness, avarice, avariciousness, tight-fistedness, ungenerosity, and ungivingness there is—
['PA_pp_2.2:6.6']	idaṁ vuccati macchariyaṁ.	idam vuccati macchariya 	6	this is called stinginess.
['PA_pp_2.2:6.7']	Yassa puggalassa idaṁ macchariyaṁ appahīnaṁ—	yassa puggalassa idam macchariyam appahīna 	6	That person in whom this stinginess has not been abandoned
['PA_pp_2.2:6.8', 'PA_pp_2.2:7.1']	ayaṁ vuccati puggalo “maccharī”.🔽Katamo ca puggalo saṭho?	ayam vuccati puggalaḥ maccharī  katamaḥ ca puggalo saṭhaḥ 	6	is called “stingy.”🔽And what kind of person is deceitful?
['PA_pp_2.2:7.2']	Tattha katamaṁ sāṭheyyaṁ?	tattha katamam sāṭheyya 	7	Herein, what is deceit?
['PA_pp_2.2:7.3']	Idhekacco saṭho hoti parisaṭho.	idha ekacco saṭhaḥ hoti parisaṭhaḥ 	7	Here someone is deceitful, a deceiver of others.
['PA_pp_2.2:7.4']	Yaṁ tattha saṭhaṁ saṭhatā sāṭheyyaṁ kakkaratā kakkariyaṁ parikkhattatā pārikkhattiyaṁ—	yam tattha saṭham saṭha tā sāṭheyyam kakkara tā kakkariyam parikkhatta tā pārikkhattiya 	7	Whatever deceit, deceitfulness, crookedness, crookedness of thought,
['PA_pp_2.2:7.5']	idaṁ vuccati sāṭheyyaṁ.	idam vuccati sāṭheyya 	7	this is called deceit.
['PA_pp_2.2:7.6']	Yassa puggalassa idaṁ sāṭheyyaṁ appahīnaṁ—	yassa puggalassa idam sāṭheyyam appahīna 	7	That person in whom this deceit has not been abandoned
['PA_pp_2.2:7.7']	ayaṁ vuccati puggalo “saṭho”.	ayam vuccati puggalo saṭhaḥ 	7	is called “deceitful.”
['PA_pp_2.2:8.1']	Katamo ca puggalo māyāvī?	katamaḥ ca puggalaḥ māyāvī 	8	And what kind of person is fraudulent?
['PA_pp_2.2:8.2']	Tattha katamā māyā?	tattha katamā māyā 	8	Herein, what is fraud?
['PA_pp_2.2:8.3']	Idhekacco kāyena duccaritaṁ caritvā vācāya duccaritaṁ caritvā manasā duccaritaṁ caritvā tassa paṭicchādanahetu pāpikaṁ icchaṁ paṇidahati—	idha ekaccaḥ kāyena duccaritam caritvā vācāya duccaritam caritvā manasā duccaritam caritvā tassa paṭicchādana hetu pāpikam iccham paṇidahati 	8	Here someone, having done something wrong by body, speech, or mind,
['PA_pp_2.2:8.4']	“mā maṁ jaññā”ti icchati, “mā maṁ jaññā”ti saṅkappati “mā maṁ jaññā”ti vācaṁ bhāsati, “mā maṁ jaññā”ti kāyena parakkamati.	mā mama jaññāti icchati mā mama jaññāti saṅkappati mā mama jaññāti vācam bhāsati mā mama jaññāti kāyena parakkamati 	8	wishes to conceal it, not to reveal it; he wishes, “May this not be known to others.” He wishes thus, he intends thus, he plans thus, he utters such speech, he does such deeds, he has such a tendency.
['PA_pp_2.2:8.5']	Yā evarūpā māyā māyāvitā accāsarā vañcanā nikati vikiraṇā pariharaṇā gūhanā parigūhanā chādanā paṭicchādanā anuttānīkammaṁ anāvikammaṁ vocchādanā pāpakiriyā—	yā evarūpā māyā māyāvitā accāsarā vañcanā nikati vikiraṇā pariharaṇā gūhanā parigūhanā chādanā paṭicchādanā anuttānīkammam anāvikammam vocchādanā pāpa kiriyā 	8	This deception, this deceit, this hypocrisy, this fraud, this pretension, this dissembling, this craftiness, this dissimulation, this concealment, this hiding of his faults—
['PA_pp_2.2:8.6']	ayaṁ vuccati māyā.	ayam vuccati māyā 	8	this is called deception.
['PA_pp_2.2:8.7']	Yassa puggalassa ayaṁ māyā appahīnā—	yassa puggalassa ayam māyā appahīnā 	8	The person in whom this deception has not been abandoned
['PA_pp_2.2:8.8']	ayaṁ vuccati puggalo “māyāvī”.	ayam vuccati puggalaḥ māyāvī 	8	is called “one who is deceptive.”
['PA_pp_2.2:9.1']	Katamo ca puggalo ahiriko?	katamaḥ ca puggalaḥ ahirikaḥ 	9	What kind of person is shameless?
['PA_pp_2.2:9.2']	Tattha katamaṁ ahirikaṁ?	tattha katamam ahirika 	9	Herein, what is shamelessness?
['PA_pp_2.2:9.3']	Yaṁ na hirīyati hiriyitabbena na hirīyati pāpakānaṁ akusalānaṁ dhammānaṁ samāpattiyā—	yam na hirīyati hiriyitabbena na hirīyati pāpakānam akusalānam dhammānam samāpattiyā 	9	That which is no shame for one who ought to feel shame, no shame for wrongdoing—
['PA_pp_2.2:9.4']	idaṁ vuccati ahirikaṁ.	idam vuccati ahirika 	9	this is called shamelessness.
['PA_pp_2.2:9.5']	Iminā ahirikena samannāgato puggalo “ahiriko”.	iminā ahirikena samannāgataḥ puggalaḥ ahiriko 	9	That person who has this lack of shame is “one who lacks shame”.
['PA_pp_2.2:10.1']	Katamo ca puggalo anottappī?	katamaḥ ca puggalaḥ an ottappī 	10	And what sort of person is shameless?
['PA_pp_2.2:10.2']	Tattha katamaṁ anottappaṁ?	tattha katamaṃ 	10	Herein, what is shamelessness?
['PA_pp_2.2:10.3']	Yaṁ na ottappati ottappitabbena na ottappati pāpakānaṁ akusalānaṁ dhammānaṁ samāpattiyā—	yam naḥ ottappati ottappitabbena naḥ ottappati pāpakānam akusalānam dhammānam samāpattiyā 	10	It is the absence of shame in regard to blameworthy things, the absence of shame in the committing of offences,
['PA_pp_2.2:10.4']	idaṁ vuccati anottappaṁ.	idam vuccati anottappa 	10	this is called shamelessness.
['PA_pp_2.2:10.5']	Iminā anottappena samannāgato puggalo “anottappī”.	iminā anottappena samannāgataḥ puggalaḥ anottappī 	10	That person who has this shamelessness is “one who lacks shame”.
['PA_pp_2.2:11.1']	Katamo ca puggalo dubbaco?	katamaḥ ca puggalaḥ dubbacaḥ 	11	And what sort of person is difficult to admonish?
['PA_pp_2.2:11.2']	Tattha katamā dovacassatā?	tattha katamā dovacassatā 	11	Herein, what is difficult to admonish?
['PA_pp_2.2:11.3']	Sahadhammike vuccamāne dovacassāyaṁ dovacassiyaṁ dovacassatā vippaṭikulaggāhitā vipaccanīkasātatā anādariyaṁ anādariyatā agāravatā appatissavatā—	sahadhammike vuccamāne dovacassāyam dovacassiyam dovacassa tā vippaṭikulaggāhi tā vipaccanīkasāta tā anādariyam anādariya tā agārava tā appatissava tā 	11	When one is spoken to in accordance with Dhamma, one is difficult to admonish, one is intractable, one is intractable in one’s ways, one does not take up advice well,
