segmentnr	original	analyzed	translated
['PA_bu-vb_pj1:0.1']	Theravāda Vinaya	thera vāda vinaya 	The Pāṭimokkha of the Theravāda Vinaya
['PA_bu-vb_pj1:0.2', 'PA_bu-vb_pj1:0.3']	Mahāvibhaṅga🔽Pārājikakaṇḍa	mahāvibhaṅga  pārājika kaṇḍa 	The Great Analysis🔽The Chapter on the Pārājika Offenses
['PA_bu-vb_pj1:0.4']	1. Paṭhamapārājikasikkhāpada	paṭhama pārājika sikkhāpada 	The first training rule on expulsion
['PA_bu-vb_pj1:1.0.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	Homage to the Fortunate One, the Worthy One, the Perfect Sambuddha.
['PA_bu-vb_pj1:1.0.2']	Verañjakaṇḍa	verañja kaṇḍa 	The chapter on Verañjā
['PA_bu-vb_pj1:1.1.1']	Tena samayena buddho bhagavā verañjāyaṁ viharati naḷerupucimandamūle mahatā bhikkhusaṅghena saddhiṁ pañcamattehi bhikkhusatehi.	tena samayena buddhaḥ bhagavā verañjāyam viharati naḷeru pucimandamūle mahatā bhikkhu saṅghena saddhim pañcamattehi bhikkhu satehi 	At that time the Buddha, the Fortunate One, was dwelling near Verañjā, at the foot of Naḷeru’s Nimba tree, together with a great Saṅgha of five hundred monks.
['PA_bu-vb_pj1:1.1.2']	Assosi kho verañjo brāhmaṇo—	assosi kho verañjaḥ brāhmaṇaḥ 	The brahmin Verañjā heard:
['PA_bu-vb_pj1:1.1.3', 'PA_bu-vb_pj1:1.1.4']	“samaṇo khalu bho gotamo sakyaputto sakyakulā pabbajito verañjāyaṁ viharati naḷerupucimandamūle mahatā bhikkhusaṅghena saddhiṁ pañcamattehi bhikkhusatehi.🔽Taṁ kho pana bhavantaṁ gotamaṁ evaṁ kalyāṇo kittisaddo abbhuggato—	samaṇaḥ khalu bho gotamaḥ sakya putto sakya kulā pabbajitaḥ verañjāyam viharati naḷeru pucimandamūle mahatā bhikkhu saṅghena saddhim pañcamattehi bhikkhu satehi  tam kha pana bhavantam gotamam evam kalyāṇaḥ kitti saddaḥ abbhuggataḥ 	“The ascetic Gotama, the Sakyan, who has gone forth from the Sakya family, is dwelling near Verañjā, at the foot of Naḷeru’s Nimba tree, together with a great Saṅgha of five hundred monks.🔽And this good report about that Fortunate One has spread:
['PA_bu-vb_pj1:1.1.5']	‘itipi so bhagavā arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā’,	iti pi saḥ bhagavā araham sammāsambuddhaḥ vijjā caraṇa sampanno sugataḥ loka vidū anuttaraḥ purisa damma sārathi satthā deva manussānam buddhaḥ bhagavā 	‘Thus indeed is he the Fortunate One, the Worthy One, the Perfect Sambuddha, the one endowed with understanding and good conduct, the Happy One, the one who understands the worlds, the Teacher of gods and men, the Buddha, the Fortunate One.’
['PA_bu-vb_pj1:1.1.6']	so imaṁ lokaṁ sadevakaṁ samārakaṁ sabrahmakaṁ sassamaṇabrāhmaṇiṁ pajaṁ sadevamanussaṁ sayaṁ abhiññā sacchikatvā pavedeti,	saḥ imam lokam sa devakam sa mārakam sa brahmakam sa ssamaṇa brāhmaṇim pajam sa deva manussam sayam abhiññā sacchikatvā pavedeti 	He has realized this world—with its gods, Māras and Brahmās, this population with its ascetics and brahmins, gods and humans—and he makes it known.
['PA_bu-vb_pj1:1.1.7']	so dhammaṁ deseti ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ sātthaṁ sabyañjanaṁ; kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāseti;	saḥ dhammam deseti ādi kalyāṇam majjhe kalyāṇam pariyosāna kalyāṇam sa attham sa byañjana kevala paripuṇṇam parisuddham brahmacariyam pakāseti 	He teaches the Dhamma that’s good in the beginning, good in the middle, and good in the end, with the right meaning and phrasing; he reveals a holy life that’s utterly perfect and pure.
['PA_bu-vb_pj1:1.1.8']	sādhu kho pana tathārūpānaṁ arahataṁ dassanaṁ hotī”ti.	sādhu kho pana tathārūpānam arahatam dassanam hoti iti 	It’s good to see such perfected ones.”
['PA_bu-vb_pj1:1.2.1_0']	Atha kho verañjo brāhmaṇo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ	atha khalu verañjaḥ brāhmaṇaḥ yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavatā saddhi 	Then the brahmin Verañjā went up to the Buddha and exchanged greetings with him.
['PA_bu-vb_pj1:1.2.1_1']	sammodi. Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno	sammodi sammodanīyam katham sāraṇīyam vītisāretvā ekamantam nisīdi ekamantam nisinnaḥ 	When this courteous and amiable talk was finished, he sat down to one side
