segmentnr	original	analyzed	translated
['PA_patthana_3.2:0.1', 'PA_patthana_3.2:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)	paṭṭhāna pakaraṇa  dhamma anuloma 	The Paṭṭhāna Treatise🔽In conformity with the Dhamma, the Triad-based Paṭṭhāna Text
['PA_patthana_3.2:0.3']	3.2. Hetugocchaka, Kusalattika	hetu ga ucchaka kusala ttika 	The section on causes, the Triad on the wholesome
['PA_patthana_3.2:1.0.1']	Paccayacatukka	paccaya catukka 	The fourfold conditionality
['PA_patthana_3.2:1.0.2', 'PA_patthana_3.2:1.1']	Hetu-ārammaṇa🔽Sahetukaṁ kusalaṁ dhammaṁ paṭicca sahetuko kusalo dhammo uppajjati hetupaccayā.	hetu ārammaṇa  sa hetukam kusalam dhammam paṭicca sa hetukaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā 	Cause and object🔽With cause and wholesome as condition, a wholesome consciousness arises, conditioned by cause condition.
['PA_patthana_3.2:2.1']	Sahetukaṁ kusalaṁ dhammaṁ paṭicca sahetuko kusalo dhammo uppajjati ārammaṇapaccayā. (Saṅkhittaṁ.)	sa hetukam kusalam dhammam paṭicca sa hetukaḥ kusalaḥ dhammaḥ uppajjati ārammaṇa paccayā saṅkhitta 	With cause and wholesome as condition, a wholesome consciousness arises, conditioned by object condition. (Abbreviated.)
['PA_patthana_3.2:3.1_0']	Hetuyā ekaṁ, ārammaṇe ekaṁ, adhipatiyā ekaṁ, anantare ekaṁ, samanantare ekaṁ, sahajāte	hetuyā eka ārammaṇe eka adhipatiyā eka anantare eka samanantare eka sahajāte 	In the cause, there is one; in the object, there is one; in the predominance, there is one; in the proximity, there is one; in the contiguity, there is one; in the arising together,
['PA_patthana_3.2:3.1_1']	ekaṁ, aññamaññe ekaṁ, nissaye ekaṁ, upanissaye ekaṁ, purejāte ekaṁ, āsevane ekaṁ,	eka aññamaññe eka nissaye eka upanissaye eka purejāte eka āsevane eka 	there is one; in the mutuality, there is one; in the support, there is one; in the decisive support, there is one; in the prenascence, there is one; in the repetition, there is one,
['PA_patthana_3.2:3.1_2']	kamme ekaṁ, āhāre ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	kamme eka āhāre ekaṃ pe avigate eka saṅkhitta 	in the kamma, there is one; in the nutriment, there is one; … down to … in the non-hindrance, there is one. (Abbreviated.)
['PA_patthana_3.2:4.0']	Naadhipati	na adhipati 	Not predominance
['PA_patthana_3.2:4.1']	Sahetukaṁ kusalaṁ dhammaṁ paṭicca sahetuko kusalo dhammo uppajjati naadhipatipaccayā. (Saṅkhittaṁ.)	sa hetukam kusalam dhammam paṭicca sa hetukaḥ kusalaḥ dhammaḥ uppajjati na adhipati paccayā 	With cause and wholesome as condition, a wholesome consciousness arises, not conditioned by predominance condition. (Abbreviated.)
