segmentnr	original	analyzed	translated
['PA_patthana_21.19:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_21.19:0.2']	Dhammapaccanīyānuloma (4), Dukatikapaṭṭhānapāḷi (3)	dhamma paccanīya anuloma duka tika paṭṭhāna pāḷi 	The reverse order of the dependent origination, the triplets of the Paṭṭhāna text
['PA_patthana_21.19:0.3']	21.19. Hetuduka, Upādinnattika	hetu duka 	The section on causes, the section on the clung-to
['PA_patthana_21.19:1.1_0', 'PA_patthana_21.19:1.1_1', 'PA_patthana_21.19:1.1_2']	Nahetu naupādinnupādāniyo dhammo hetussa upādinnupādāniyassa dhammassa ārammaṇapaccayena🔽paccayo. Nahetu naupādinnupādāniyo dhammo nahetussa upādinnupādāniyassa dhammassa🔽ārammaṇapaccayena paccayo. Nahetu naupādinnupādāniyo dhammo hetussa upādinnupādāniyassa	na hetu na upādinnupādāniyaḥ dhammaḥ hetussa upādinnupādāniyassa dhammassa ārammaṇa paccayena  paccayaḥ na hetu na upādinnupādāniyaḥ dhammaḥ na hetussa upādinnupādāniyassa dhammassa  ārammaṇa paccayena paccayaḥ na hetu na upādinnupādāniyaḥ dhammaḥ hetussa upādinnupādāniyassa 	A state that is not a cause and is not clung to by the kinds of clinging that are a condition for the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging is a condition, as a decisive support condition, for a state that is a cause and is clung to by the kinds of clinging.🔽A state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging is a condition, as a decisive support condition, for a state that is not a cause and is not clung to by the kinds of clinging.
['PA_patthana_21.19:1.1_3']	ca nahetussa upādinnupādāniyassa ca dhammassa ārammaṇapaccayena paccayo.	ca na hetussa upādinnupādāniyassa ca dhammassa ārammaṇa paccayena paccayaḥ 	A state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging is a condition, as a decisive support condition, for a state that is a cause and is clung to by the kinds of clinging and for a state that is not a cause and is not clung to by the kinds of clinging.
['PA_patthana_21.19:2.1']	Nanahetu naupādinnupādāniyo dhammo nahetussa upādinnupādāniyassa dhammassa ārammaṇapaccayena paccayo … tīṇi.	na na hetu na aupādinnupādāniyaḥ dhammaḥ na hetussa upādinnupādāniyassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi 	A state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging is a condition, as a decisive support condition, for a state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging … three.
['PA_patthana_21.19:3.1_0']	Nahetu naupādinnupādāniyo ca nanahetu naupādinnupādāniyo ca dhammā hetussa upādinnupādāniyassa	na hetu na aupādinnupādāniyo ca na na hetu na aupādinnupādāniyo ca dhammā hetussa upādinnupādāniyassa 	A state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging and a state that is not a cause and is not clung to by the kinds of clinging that are a condition for the states that are clung to by the kinds of clinging are a condition, as a decisive support condition, for a state that is a cause and is clung to by the kinds of clinging.
['PA_patthana_21.19:3.1_1']	dhammassa ārammaṇapaccayena paccayo … tīṇi. Ārammaṇe anantare samanantare uppanissaye	dhammassa ārammaṇa paccayena paccayaḥ tīṇi ārammaṇe anantare samanantare 	… is related to a dhamma as object condition … there are three.
['PA_patthana_21.19:3.1_2', 'PA_patthana_21.19:4.1']	nava, purejāte tīṇi, kamme tīṇi, āhāre ekaṁ, atthiyā tīṇi, natthiyā vigate nava, avigate tīṇi.🔽Nahetuṁ naanupādinnupādāniyaṁ dhammaṁ paccayā hetu anupādinnupādāniyo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	nava purejāte tīṇi kamme tīṇi āhāre eka atthiyā tīṇi natthiyā vigate nava avigate tīṇi  na hetum na anupādinnupādāniyam dhammam paccayā hetu anupādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	In the prenascent, there are three. In kamma, there are three. In nutriment, there is one. In presence, there are three. In absence, there are nine. In disappearance, there are three. In non-disappearance, there are three.🔽With non-cause, non-non-attachment-to-be-abandoned dhamma as condition, a cause, non-attachment-to-be-abandoned dhamma arises by way of condition of cause. (In brief.) In cause, there are three. In predominance, there are three. … In non-disappearance, there are three.
['PA_patthana_21.19:5.1']	Nahetuṁ naanupādinnaanupādāniyaṁ dhammaṁ paccayā hetu anupādinnaanupādāniyo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na hetum na anupādinna anupādāniyam dhammam paccayā hetu anupādinna anupādāniyaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With non-cause, non-non-attachment-to-be-abandoned dhamma as condition, a cause, non-attachment-to-be-abandoned dhamma arises by way of condition of cause. (In brief.) In cause, there are three. … In non-disappearance, there are three.
