segmentnr	original	analyzed	folio	translated
['PA_ud_1.2:0.1']	Udāna 1.2	udāna 	0	The Collection of Long Discourses 2
['PA_ud_1.2:0.2']	Dutiyabodhisutta	dutiya bodhi sutta 	0	The Awakening (2)
['PA_ud_1.2:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard.
['PA_ud_1.2:1.2', 'PA_ud_1.2:1.3']	ekaṁ samayaṁ bhagavā uruvelāyaṁ viharati najjā nerañjarāya tīre bodhirukkhamūle paṭhamābhisambuddho.🔽Tena kho pana samayena bhagavā sattāhaṁ ekapallaṅkena nisinno hoti vimuttisukhapaṭisaṁvedī.	ekam samayam bhagavā uruvelāyam viharati najjā nerañjarāya tīre bodhi rukkha mūle paṭhama abhisambuddhaḥ  tena khalu pana samayena bhagavā sattāham eka pallaṅkena nisinnaḥ hoti vimutti sukha paṭisavedī 	1	At one time the Buddha was staying at Uruvelā on the bank of the Nerañjarā River at the root of the Bodhi tree, the tree of awakening, newly awakened.🔽For seven days he sat at the root of the Bodhi tree experiencing the bliss of liberation.
['PA_ud_1.2:1.4']	Atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhahitvā rattiyā majjhimaṁ yāmaṁ paṭiccasamuppādaṁ paṭilomaṁ sādhukaṁ manasākāsi:	atha kho bhagavā tassa sattāhassa accayena tamhā samādhimhā vuṭṭhahitvā rattiyāḥ majjhimam yāmam paṭiccasamuppādam paṭilomam sādhukam manasā akāsi 	1	Then, with the passing of seven days, after emerging from that concentration, in the middle station of the night, he gave close attention to dependent origination in forward order:
['PA_ud_1.2:2.1']	“Iti imasmiṁ asati idaṁ na hoti, imassa nirodhā idaṁ nirujjhati, yadidaṁ—	iti imasmin asati idam na hoti imassa nirodhā idam nirujjhati 	2	“When this doesn’t exist, that doesn’t exist. When this ceases, that ceases. That is:
['PA_ud_1.2:2.2']	avijjānirodhā saṅkhāranirodho,	avijjā nirodhā saṅkhāra nirodhaḥ 	2	With the cessation of ignorance comes the cessation of choices.
['PA_ud_1.2:2.3']	saṅkhāranirodhā viññāṇanirodho,	saṅkhāra nirodhā viññāṇa nirodho 	2	With the cessation of choices comes the cessation of consciousness.
['PA_ud_1.2:2.4']	viññāṇanirodhā nāmarūpanirodho,	viññāṇa nirodhā nāma rūpa nirodho 	2	With the cessation of consciousness comes the cessation of name-and-form.
['PA_ud_1.2:2.5']	nāmarūpanirodhā saḷāyatananirodho,	nāma rūpa nirodhā saṃ āyatana nirodhaḥ 	2	With the cessation of name-and-form comes the cessation of the six sense spheres.
['PA_ud_1.2:2.6', 'PA_ud_1.2:2.7']	saḷāyatananirodhā phassanirodho,🔽phassanirodhā vedanānirodho,	saṅgāyatana nirodhā phassa nirodho  phassa nirodhā vedanā nirodho 	2	With the cessation of the six sense spheres comes the cessation of contact.🔽With the cessation of contact comes the cessation of feeling.
['PA_ud_1.2:2.8']	vedanānirodhā taṇhānirodho,	vedanā nirodhā taṇhā nirodhaḥ 	2	With the cessation of feeling comes the cessation of craving.
['PA_ud_1.2:2.9']	taṇhānirodhā upādānanirodho,	taṇhā nirodhāḥ upādāna nirodhaḥ 	2	With the cessation of craving comes the cessation of clinging.
['PA_ud_1.2:2.10']	upādānanirodhā bhavanirodho,	upādāna nirodhāḥ bhava nirodhaḥ 	2	With the cessation of clinging comes the cessation of existence.
['PA_ud_1.2:2.11']	bhavanirodhā jātinirodho,	bhava nirodhāḥ jāti nirodhaḥ 	2	With the cessation of existence comes the cessation of birth.
['PA_ud_1.2:2.12']	jātinirodhā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā nirujjhanti.	jāti nirodhā jarā maraṇam soka parideva dukkha domanassa upāyāsāḥ nirujjhanti 	2	With the cessation of birth, old age, death, grief, sorrow, pain, unhappiness, and distress all cease.
['PA_ud_1.2:2.13']	Evametassa kevalassa dukkhakkhandhassa nirodho hotī”ti.	evam etassa kevalassa dukkhakkhandhassa nirodhaḥ hoti iti 	2	This is the cessation of the whole mass of suffering.”
['PA_ud_1.2:3.1']	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	atha kho bhagavā etam attham viditvā tāyam velāyam imam udānam udānesi 	3	Then, knowing the meaning of this, on that occasion the Buddha expressed this heartfelt sentiment:
['PA_ud_1.2:4.1']	“Yadā have pātubhavanti dhammā,	yadā have pātubhavanti dhammā 	4	“When the teachings become clear
['PA_ud_1.2:4.2']	Ātāpino jhāyato brāhmaṇassa;	ātāpinaḥ jhāyataḥ brāhmaṇassa 	4	to the ardent brahmin who meditates,
['PA_ud_1.2:4.3']	Athassa kaṅkhā vapayanti sabbā,	athassa kaṅkhāḥ vapayanti sabbā 	4	then all his doubts disappear,
['PA_ud_1.2:4.4']	Yato khayaṁ paccayānaṁ avedī”ti.	yatas khayam paccayānam avedi iti 	4	since he has understood the ending of conditions.”
['PA_ud_1.2:4.5']	Dutiyaṁ.	dutiya 	4	The second.
