segmentnr	original	analyzed	folio	translated
['PA_atk-s01_03a:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Honour to that Blessed One, accomplished and fully enlightened.
['PA_atk-s01_03a:1', 'PA_atk-s01_03a:2']	Dīghanikāye🔽Pāthikavaggaṭṭhakathā	dīgha nikāye  pāthika vagga aṭṭhakathā 	0	In the Long Division🔽The Commentary on the Pāṭika Vagga
['PA_atk-s01_03a:3']	1. Pāthikasuttavaṇṇanā	pāthika sutta vaṇṇanā 	0	The Pāṭika Sutta
['PA_atk-s01_03a:4']	Sunakkhattavatthuvaṇṇanā	sunakkhatta vatthu vaṇṇanā 	0	The Sunakkhatta Story
['PA_atk-s01_03a:5_0', 'PA_atk-s01_03a:5_1', 'PA_atk-s01_03a:5_2', 'PA_atk-s01_03a:5_3', 'PA_atk-s01_03a:5_4']	1. Evaṃ me sutaṃ…pe… mallesu viharatīti pāthikasuttaṃ. Tatrāyaṃ apubbapadavaṇṇanā.🔽Mallesu viharatīti mallā nāma jānapadino rājakumārā, tesaṃ nivāso ekopi janapado🔽ruḷhīsaddena “mallā”ti vuccati, tasmiṃ mallesu janapade. “Anupiyaṃ nāma mallānaṃ🔽nigamo”ti anupiyanti evaṃnāmako mallānaṃ janapadassa eko nigamo, taṃ gocaragāmaṃ🔽katvā ekasmiṃ chāyūdakasampanne vanasaṇḍe viharatīti attho. Anopiyantipi pāṭho. Pāvisīti	evam me sutaṃpe mallesu viharati iti pāthika suttam tatra ayam apubba pada vaṇṇanā  mallesu viharati iti mallāḥ nāma jānapadinaḥ rāja kumārāḥ tesam nivāsaḥ ekaḥ api janapadaḥ  ruḷhī saddena mallāti vuccati tasmin mallesu janapade anupiyam nāma mallānam  nigamaḥ ti evaṃnāmakaḥ mallānam janapadassa ekaḥ nigamaḥ tam gocaragāmam  katvā ekasmin chāyu udaka sampanne vana saṇḍe viharati iti atthaḥ 	5	Thus have I heard. … He was living in the Mallas’ country. … The Pāṭika Sutta. Herein, the commentary on the words not already commented on will be given as occasion arises.
['PA_atk-s01_03a:5_5']	paviṭṭho. Bhagavā pana na tāva paviṭṭho, pavisissāmīti nikkhantattā pana pāvisīti	paviṭṭhaḥ bhagavā pana na tāva paviṭṭhaḥ pavisissāmi iti nikkhanta ttā pana pāvisi iti 	5	He was living in the Mallas’ country: the Mallas are princes of the country. Their country is called “the Mallas’ country” by the established expression. In the Mallas’ country. Anupiyā is the name of a town of the Mallas’ country. He was living in a forest grove with a pond and shade not far from that village, which was his resort. The reading is also anupiyā. He entered: he went in. But the Blessed One did not go in then; he went in with the intention of going in, so he is said to have entered.
['PA_atk-s01_03a:5_6', 'PA_atk-s01_03a:5_7', 'PA_atk-s01_03a:5_8', 'PA_atk-s01_03a:5_9']	vutto. Yathā kiṃ, yathā “gāmaṃ gamissāmī”ti nikkhanto puriso taṃ gāmaṃ apattopi “kuhiṃ🔽itthannāmo”ti vutte “gāmaṃ gato”ti vuccati, evaṃ. Etadahosīti gāmasamīpe ṭhatvā sūriyaṃ🔽olokentassa etadahosi. Atippago khoti ativiya pago kho, na tāva kulesu yāgubhattaṃ🔽niṭṭhitanti. Kiṃ pana bhagavā kālaṃ ajānitvā nikkhantoti? Na ajānitvā. Paccūsakāleyeva	vuttaḥ yathā kim yathā gāmam gamissāmi iti nikkhantaḥ purisaḥ tam gāmam a pattaḥ api kuhim  itthannāmaḥ iti vutte gāmam gataḥ ti vuccati evam etat ahosi iti gāma samīpe ṭhatvā sūriyam  olokentassa etat ahosi atippago kho ti ativiya pago kho na tāva kulesu yāgu bhattam  niṭṭhitam ti kim pana bhagavā kālam a jānitvā nikkhantaḥ iti na a jānitvā 	5	“As what?” As when a man sets out, “I will go to the village,” and when he is asked, “Where is so-and-so going?” people say, “He is going to the village,” even though he has not yet reached the village. “This occurred to him”: standing near the village and looking at the sun, this occurred to him. “It is too early”: it is too early for the rice-gruel and rice to be ready in the families. But did the Blessed One set out without knowing the time? He did not set out without knowing. He set out in the last watch of the night.
['PA_atk-s01_03a:5_10', 'PA_atk-s01_03a:5_11', 'PA_atk-s01_03a:5_12']	hi bhagavā ñāṇajālaṃ pattharitvā lokaṃ volokento ñāṇajālassa anto paviṭṭhaṃ bhaggavagottaṃ🔽channaparibbājakaṃ disvā “ajjāhaṃ imassa paribbājakassa mayā pubbe katakāraṇaṃ samāharitvā🔽dhammaṃ kathessāmi, sā dhammakathā assa mayi pasādappaṭilābhavasena saphalā bhavissatī”ti	hi bhagavā ñāṇa jālam pattharitvā lokam volokentaḥ ñāṇa jālassa antar paviṭṭham bhaggavaga uttam 🔽channa paribbājakam disvā ajja aham imassa paribbājakassa mayā pubbe kata kāraṇam samāharitvā 🔽dhammam kathessāmi sā dhamma kathā assa mayi pasāda paṭilābha vasena saphalā bhavissati iti 	51	“As what?” As when a man sets out, “I will go to the village,” and when he has reached the village, he is said to have “gone to the village” even though he has not gone there for the first time. “This thought occurred to him”: standing near the village and looking at the sun, this thought occurred to him. “It is too late”: it is too late to go to the families. “The rice-gruel and meal are not yet ready.” But did the Blessed One set out without knowing the time? He did not. For the Blessed One, having extended his mind with knowledge, surveyed the world at dawn, and seeing the wanderer of the Bhaggava clan who had entered the net of his knowledge, thought: “Today I will recall to him a service I formerly rendered him, and I will preach the Dhamma to him. That discourse on the Dhamma will be fruitful for him, for it will be accompanied by confidence in me.”
['PA_atk-s01_03a:5_13']	ñatvāva paribbājakārāmaṃ pavisitukāmo atippagova nikkhami. Tasmā tattha pavisitukāmatāya	ñatvā ava paribbājaka ārāmam pavisitu kāmo atippagaḥ uva nikkhami tasmā tattha pavisitu kāma tāya 	51	and, knowing that he wanted to enter the Wanderers’ Rest Hut, he went out to meet him. Therefore, because of his desire to enter there,
['PA_atk-s01_03a:5_14']	evaṃ cittaṃ uppādesi.	evam cittam uppādesi 	51	and he wanted to enter the park, he went straight on. Therefore he aroused the thought of entering there.
