segmentnr	original	analyzed	translated
['PA_patthana_3.5:0.1', 'PA_patthana_3.5:0.2', 'PA_patthana_3.5:0.3', 'PA_patthana_3.5:1.0.1', 'PA_patthana_3.5:1.0.2', 'PA_patthana_3.5:1.1', 'PA_patthana_3.5:2.1', 'PA_patthana_3.5:3.1', 'PA_patthana_3.5:4.1_0', 'PA_patthana_3.5:4.1_1']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)🔽3.5. Saññojanagocchaka, Kusalattika🔽3.5.1.1. Kusalākusalapada🔽Hetu🔽Nosaññojanaṁ kusalaṁ dhammaṁ paṭicca nosaññojano kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)🔽Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)🔽(Sahajātavārepi …pe… pañhāvārepi sabbattha ekaṁ.)🔽Saññojanaṁ akusalaṁ dhammaṁ paṭicca saññojano akusalo dhammo uppajjati hetupaccayā.🔽Saññojanaṁ akusalaṁ dhammaṁ paṭicca nosaññojano akusalo dhammo uppajjati hetupaccayā.	paṭṭhāna pakaraṇa  dhamma anuloma  saññojana gocchaka kusalattika  kusala a kusala pada  hetu  no saññojanam kusalam dhammam paṭicca no saññojanaḥ kusalaḥ dhammo uppajjati hetu paccayā saṅkhitta  hetuyā eka ārammaṇe ekaṃ pe avigate eka saṅkhitta  sahajāta vāre pi pe pañhā vāre pi sabbattha eka  saññojanam akusalam dhammam paṭicca saññojanaḥ akusalaḥ dhammo uppajjati hetu paccayā  saññojanam akusalam dhammam paṭicca nosaññojanaḥ akusalaḥ dhammo uppajjati hetu paccayā 	The Book of Conditional Relations
['PA_patthana_3.5:4.1_2', 'PA_patthana_3.5:4.1_3']	Saññojanaṁ akusalaṁ dhammaṁ paṭicca saññojano akusalo ca nosaññojano akusalo ca dhammā🔽uppajjanti hetupaccayā. (Saṅkhittaṁ.)	saññojanam akusalam dhammam paṭicca saññojanaḥ akusalo ca nosaññojanaḥ akusalo ca dhammā 🔽uppajjanti hetu paccayā 	In conformity with the ideas, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief, The exposition in brief,
['PA_patthana_3.5:5.1', 'PA_patthana_3.5:6.1']	Hetuyā nava, ārammaṇe nava, adhipatiyā nava …pe… avigate nava. (Saṅkhittaṁ.)🔽Nahetuyā tīṇi, naadhipatiyā nava …pe… nakamme tīṇi …pe… navippayutte nava. (Saṅkhittaṁ.)	hetuyā nava ārammaṇe nava adhipatiyā nava pe avigate nava saṅkhitta  na hetuyā tīṇi na adhipatiyā nava pe na kamme tīṇi pe na vippayutte nava 	As non-cause, three. As non-decisive support, nine. As non-action, three. As non-kamma, three. As non-nutritive-essence, nine. (In brief.)
['PA_patthana_3.5:7.1']	(Sahajātavāropi …pe… sampayuttavāropi paṭiccavārasadisā vitthāretabbā.)	sahajāta vāro api pe sampayutta vāro api paṭicca vāra sadisā vitthāretabbā 	(The section on origination in dependence on conascence, etc., is to be developed in the same way as the section on condition.)
['PA_patthana_3.5:8.0']	Hetu	hetu 	Cause
['PA_patthana_3.5:8.1', 'PA_patthana_3.5:9.1', 'PA_patthana_3.5:10.1', 'PA_patthana_3.5:11.1']	Saññojano akusalo dhammo saññojanassa akusalassa dhammassa hetupaccayena paccayo. (Saṅkhittaṁ.)🔽Hetuyā tīṇi, ārammaṇe nava, adhipatiyā nava …pe… upanissaye āsevane nava, kamme tīṇi, āhāre indriye jhāne tīṇi, magge sampayutte nava …pe… avigate nava. (Saṅkhittaṁ.)🔽Nahetuyā nava, naārammaṇe nava. (Saṅkhittaṁ.)🔽Hetupaccayā naārammaṇe tīṇi. (Saṅkhittaṁ.)	saññojanaḥ akusalaḥ dhammaḥ saññojanassa akusalassa dhammassa hetu paccayena paccayaḥ  hetuyā tīṇi ārammaṇe nava adhipatiyā nava pe upanissaye āsevane nava kamme tīṇi āhāre indriye jhāne tīṇi magge sampayutte nava pe avigate nava saṅkhitta  na hetuyā nava na ārammaṇe nava saṅkhitta  hetu paccayāḥ na ārammaṇe tīṇi 	An unwholesome idea originated by attachment is a condition, as cause condition, for an unwholesome idea originated by attachment. (In brief.)
['PA_patthana_3.5:12.1']	Nahetupaccayā ārammaṇe nava. (Saṅkhittaṁ.)	na hetu paccayā ārammaṇe nava saṅkhitta 	As cause, three. As object, nine. As decisive support, nine. As support, nine. As prenascence, nine. As nutriment, nine. As faculty, nine. As jhāna, three. As path, nine. As association, nine. As dissociation, nine. As presence, nine. As absence, nine. As disappearance, nine. As non-disappearance, nine. As root, three. As non-root, nine. As non-cause, nine. As non-decisive support, nine. As non-restraint, nine. As non-rebirth-linking, nine. As non-path, nine. As non-review, nine. As non-direct-knowledge, nine. As non-guarding, nine. As non-initiation, nine. As non-culmination, nine. As non-detonation, nine. As non-arising, nine. As non-arisen, nine. As non-birth, nine. As non-originated, nine. As non-ageing, nine. As non-decay, nine. As non-desinence, nine. As non-disappearance, nine. As non-passing-away, nine. As non-change, nine. As non-stopping, nine. As non-discernment, nine. As non-conascence, nine. As non-contemporaneousness, nine. As non-depen dence, nine. As non-possession, nine. As non-non-possession, nine. As non-obtainment, nine. As non-non-obtainment, nine. As non-defeat, nine. As non-accomplishment, nine. As non-root, nine. As non-non-root, nine. As
['PA_patthana_3.5:13.1']	(Yathā kusalattike pañhāvārassa anulomampi paccanīyampi anulomapaccanīyampi paccanīyānulomampi gaṇitaṁ, evaṁ gaṇetabbaṁ.)	yathā kusala ttike pañhāvārassa anulomam pi paccanīyam pi anuloma paccanīyam pi paccanīya anulomam pi gaṇitaḥ evam gaṇetabba 	(As in the case of the three wholesome roots, the questions in the section on the triplets should be calculated in the same way as in the section on the pairs, with direct, reverse, and both direct and reverse order.)
['PA_patthana_3.5:14.0.1']	3.5.1.2. Abyākatapada	a byākata pada 	… Undetermined Factors
['PA_patthana_3.5:14.0.2', 'PA_patthana_3.5:14.1']	Hetu🔽Nosaññojanaṁ abyākataṁ dhammaṁ paṭicca nosaññojano abyākato dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	hetu  no saññojanam abyākatam dhammam paṭicca no saññojanaḥ abyākataḥ dhammo uppajjati hetu paccayā saṅkhitta 	Root Cause🔽With root cause and not a fetter, an undetermined factor … (Abbreviated.)
