segmentnr	original	analyzed	folio	translated
['PA_thi-ap_33:0.1']	Therīapadāna	therī apadāna 	0	The Elder Nuns’ Verses 
['PA_thi-ap_33:0.2']	Khattiyāvagga	khattiyā vagga 	0	The Chapter with Khattiyas 
['PA_thi-ap_33:0.3']	3. Uppaladāyikātherīapadāna	       	0	The Elder Nun Uppaladāyikā’s Verses 
['PA_thi-ap_33:1.1']	“Nagare aruṇavatiyā,	nagare aruṇavatiyā 	1	In the city of Aruṇavatī, 
['PA_thi-ap_33:1.2']	aruṇo nāma khattiyo;	aruṇaḥ nāma khattiyaḥ 	1	there was a Khattiya called Aruṇa. 
['PA_thi-ap_33:1.3']	Tassa rañño ahuṁ bhariyā,	tassa raññaḥ ahum bhariyā 	1	I was the wife of that king, 
['PA_thi-ap_33:1.4']	ekajjhaṁ cārayāmahaṁ.	ekajjham cārayāmaha 	1	and we lived together. 
['PA_thi-ap_33:2.1']	Rahogatā nisīditvā,	rahaḥ gatāḥ nisīditvā 	2	When I was sitting in private, 
['PA_thi-ap_33:2.2']	evaṁ cintesahaṁ tadā;	evam cintesaham tadā 	2	I thought like this at that time: 
['PA_thi-ap_33:2.3']	‘Kusalaṁ me kataṁ natthi,	kusalam me katam natthi 	2	‘I have not done anything good, 
['PA_thi-ap_33:2.4']	ādāya gamiyaṁ mama.	ādāya gamiyam mama 	2	and I will have to go taking that with me. 
['PA_thi-ap_33:3.1']	Mahābhitāpaṁ kaṭukaṁ,	mahā abhitāpam kaṭuka 	3	A great affliction, bitter, 
['PA_thi-ap_33:3.2']	ghorarūpaṁ sudāruṇaṁ;	ghora rūpam su dāruṇa 	3	horrible, very terrible, 
['PA_thi-ap_33:3.3']	Nirayaṁ nūna gacchāmi,	nirayam nūna gacchāmi 	3	I will surely go to hell, 
['PA_thi-ap_33:3.4']	ettha me natthi saṁsayo’.	ettha me na atthi sa sayo 	3	I have no doubt about this.’ 
['PA_thi-ap_33:4.1']	Evāhaṁ cintayitvāna,	eva aham 	4	Having thought like this, 
['PA_thi-ap_33:4.2']	pahaṁsetvāna mānasaṁ;	pahasetvāna mānasa 	4	and having calmed my mind, 
['PA_thi-ap_33:4.3', 'PA_thi-ap_33:4.4']	Rājānaṁ upagantvāna,🔽idaṁ vacanamabraviṁ.	rājānam  idam vacanam abravi 	4	I approached the king 🔽and spoke this statement: 
['PA_thi-ap_33:5.1']	‘Itthī nāma mayaṁ deva,	itthī nāma mayam deva 	5	‘Your Majesty, we women 
['PA_thi-ap_33:5.2']	purisānittarā ahu;	purisān ittarāḥ ahu 	5	are inferior to men. 
['PA_thi-ap_33:5.3']	Ekaṁ me samaṇaṁ dehi,	ekam me samaṇam dehi 	5	Give me a monk, 
['PA_thi-ap_33:5.4']	bhojayissāmi khattiya’.	bhojayissāmi khattiya 	5	so that I can feed him, Khattiya.’ 
['PA_thi-ap_33:6.1']	Adāsi me tadā rājā,	adāsi me tadā rājā 	6	The king gave me then 
['PA_thi-ap_33:6.2']	samaṇaṁ bhāvitindriyaṁ;	samaṇam 	6	a monk with developed faculties. 
['PA_thi-ap_33:6.3']	Tassa pattaṁ gahetvāna,	tassa pattam gahetvāna 	6	Taking his bowl, 
['PA_thi-ap_33:6.4']	paramannena pūrayiṁ.	param annena 	6	I filled it with the finest food. 
['PA_thi-ap_33:7.1']	Pūretvā paramaṁ annaṁ,	pūretvā paramam anna 	7	Having filled it with the finest food, 
['PA_thi-ap_33:7.2']	saha sugandhalepanaṁ;	saha sugandhalepana 	7	together with fragrant ointments, 
['PA_thi-ap_33:7.3']	Mahācelena chāditvā,	mahā celena chāditvā 	7	covered with a large robe, 
['PA_thi-ap_33:7.4']	adāsiṁ tuṭṭhamānasā.	adāsim tuṭṭha mānasā 	7	I gave it with a joyful mind. 
['PA_thi-ap_33:8.1']	Tena kammena sukatena,	tena kammena su katena 	8	By that deed well done,
['PA_thi-ap_33:8.2']	cetanāpaṇidhīhi ca;	cetanā paṇidhīhi ca 	8	And by my intention and resolution,
['PA_thi-ap_33:8.3']	Jahitvā mānusaṁ dehaṁ,	jahitvā mānusam deha 	8	Having left behind my human body,
['PA_thi-ap_33:8.4']	tāvatiṁsamagacchahaṁ.	tau atisamagacchaha 	8	I went to the Tāvatiṃsa heaven.
['PA_thi-ap_33:9.1', 'PA_thi-ap_33:9.2']	Sahassadevarājūnaṁ,🔽mahesittamakārayiṁ;	sahassa deva rājūna  mahesittam akārayi 	9	I made great merit for a thousand celestial kings,🔽I made great merit for a thousand world-rulers.
['PA_thi-ap_33:9.3', 'PA_thi-ap_33:9.4']	Sahassacakkavattīnaṁ,🔽mahesittamakārayiṁ.	sahassa cakkavattīna  mahesittam akārayi 	9	A vast kingdom, beyond counting,
['PA_thi-ap_33:10.1', 'PA_thi-ap_33:10.2', 'PA_thi-ap_33:10.3']	Padesarajjaṁ vipulaṁ,🔽gaṇanāto asaṅkhiyaṁ;🔽Nānāvidhaṁ bahuṁ aññaṁ,	padesarajjam vipula  gaṇanātaḥ a saṅkhiya  nānāvidham bahum 	10	And many other various things,
['PA_thi-ap_33:10.4']	tassa kammaphalaṁ tato.	tassa kamma phalam tatas 	10	Are the fruit of that deed.
['PA_thi-ap_33:11.1']	Uppalasseva me vaṇṇo,	uppalassa iva me vaṇṇaḥ 	11	My complexion is like a blue lotus,
['PA_thi-ap_33:11.2']	abhirūpā sudassanā;	abhirūpā su dassanā 	11	I am beautiful and good to look at,
['PA_thi-ap_33:11.3']	Itthisabbaṅgasampannā,	itthi sabbaṅga sampannā 	11	I am endowed with all the parts of a woman,
['PA_thi-ap_33:11.4']	abhijātā jutindharā.	abhijātā jutindharā 	11	I am of noble birth, a radiant one.
['PA_thi-ap_33:12.1']	Pacchime bhave sampatte,	pacchime bhave sampatte 	12	In my last existence,
['PA_thi-ap_33:12.2']	ajāyiṁ sākiye kule;	ajāyim sākiye kule 	12	I was born in the Sākya clan;
['PA_thi-ap_33:12.3']	Nārīsahassapāmokkhā,	nārī sahassa pāmokkhā 	12	I was the foremost of a thousand women,
['PA_thi-ap_33:12.4']	suddhodanasutassahaṁ.	suddhodana sutaḥ saha 	12	I was the daughter of King Suddhodana.
['PA_thi-ap_33:13.1']	Nibbinditvā agārehaṁ,	nibbinditvā agāra iha 	13	Disenchanted with the home life,
['PA_thi-ap_33:13.2']	pabbajiṁ anagāriyaṁ;	pabbajim anagāriya 	13	I went forth into homelessness;
['PA_thi-ap_33:13.3', 'PA_thi-ap_33:13.4']	Sattamīrattisampattā,🔽catusaccamapāpuṇiṁ.	sattamī ratti sampattā  catur a cam a pāpuṇi 	13	On the seventh night of my going forth,🔽I attained the four noble truths.
['PA_thi-ap_33:14.1']	Cīvaraṁ piṇḍapātañca,	cīvaram piṇḍapātam ca 	14	The robe, alms-food,
['PA_thi-ap_33:14.2']	paccayaṁ sayanāsanaṁ;	paccayam sayana āsana 	14	and the requisites of a monk,
['PA_thi-ap_33:14.3']	Parimetuṁ na sakkomi,	parimetum na sakkomi 	14	I am unable to fully enjoy,
