segmentnr	original	analyzed	folio	translated
['PA_anya-e10_07n:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One
['PA_anya-e10_07n:1', 'PA_anya-e10_07n:2']	Sūrassatīnīti🔽Paṭhamo bhāgo	sūraḥsatīni iti  paṭhamaḥ bhāgaḥ 	0	The Sūra’s Recollections🔽The First Section
['PA_anya-e10_07n:3']	Paṇāmagāthā	paṇāmagāthā 	0	The Introductory Verses
['PA_anya-e10_07n:5']	Mukhamhā bhagavantassa,	mukhamhā bhagavantassa 	0	The face of the Blessed One,
['PA_anya-e10_07n:6']	Sugandhakamalā subhā;	sugandha kamalā subhā 	0	Fragrant, beautiful, and lovely;
['PA_anya-e10_07n:7']	Sañjātaṃ uttamaṃ vāṇiṃ,	sañjātam uttamam vāṇim 	0	The voice that has arisen is supreme,
['PA_anya-e10_07n:8']	Vandāmi vittamānasā.	vandāmi vitta mānasā 	0	I pay homage with a pure mind.
['PA_anya-e10_07n:10']	Samajjhiṭṭho racissāmi,	sa majjhiṭṭhaḥ racissāmi 	1	I will compose this,
['PA_anya-e10_07n:11']	Dakkhena rājamantinā;	dakkhena rājamantinā 	1	In the east, in Rājamanditā;
['PA_anya-e10_07n:12']	Nāmena santena,	nāmena santena 	1	By the name of Sānta,
['PA_anya-e10_07n:13']	Nītiṃ lokahitāvahaṃ;	nītim loka hita āvaham 	1	The policy that brings about the welfare of the world;
['PA_anya-e10_07n:14']	Sālaṅkāraṃ sopadesaṃ,	sa alaṅkāram sa upadesam 	1	With adornments and instructions,
['PA_anya-e10_07n:15']	Nāmenāhaṃ svarassatiṃ.	nāmena aham svarassatim 	1	I will call it the Sūra’s Recollections.
['PA_anya-e10_07n:17']	Pekkhantvimaṃ nītiṃ santā,	pekkhantu imam nītim santā 	1	Those who see this policy, peaceful,
['PA_anya-e10_07n:18']	Mañjūsarukkhasannibhaṃ;	mañjūsa rukkha sannibham 	1	Resembling a coral tree,
['PA_anya-e10_07n:19']	Nānopadesasaṃpuṇṇaṃ,	nānā upadesa saṃpuṇṇam 	1	Filled with various instructions,
['PA_anya-e10_07n:20']	Sadatthakusalā sadā.	sadattha kusalā sadā 	2	Always skilled in their own welfare.
['PA_anya-e10_07n:21']	Sūrassatīnīti	sūraḥsatīni iti 	2	The Sūra’s Recollections
['PA_anya-e10_07n:23']	Kataññutā ca saccañca,	kataññu tā ca saccan ca 	2	Gratitude and truthfulness,
['PA_anya-e10_07n:24']	Lokasārā hi te duve;	loka sārā hi te duve 	2	These two are the essence of the world;
['PA_anya-e10_07n:25']	Lokāpi tehi tiṭṭhanti,	lokāḥ api tehi tiṭṭhanti 	2	The worlds stand by them,
['PA_anya-e10_07n:26']	Raṭṭhaṃ akaṃsu issaraṃ.	raṭṭham akaṃsu issaram 	2	They made the king powerful.
['PA_anya-e10_07n:28']	Kākāca dujjanā loke,	kākāca dujjanāḥ loke 	2	Crows and bad people in the world,
['PA_anya-e10_07n:29']	Malībhūtāva sabbadā;	sabbadā 	2	Are always like a garland of flowers;
['PA_anya-e10_07n:30']	Iṭṭhaṃ guṇaṃ nāsayanti,	iṭṭham guṇam na āsayanti 	3	They destroy the desired good qualities,
['PA_anya-e10_07n:31']	Te ve lokassa verino.	te ve lokassa verinaḥ 	3	They are indeed the enemies of the world.
['PA_anya-e10_07n:32']	Migānaṃ siṅgālo anto,	migānam siṅgālaḥ antaḥ 	3	The jackal is the enemy of deer,
['PA_anya-e10_07n:33']	Pakkhīnaṃ pana vāyaso.	pakkhīnam pana vāyaso 	3	And the hawk is the enemy of birds.
['PA_anya-e10_07n:34']	Akāraṇaverī honti,	a kāraṇa verī honti 	3	They are causeless enemies,
['PA_anya-e10_07n:35']	Macchānaṃ dhīvarā yathā;	mat śānam dhīvarāḥ yathā 	3	Like fishermen are to fish;
['PA_anya-e10_07n:36']	Guṇīnaṃ sajjanānañca,	guṇīnam 	3	The good and the virtuous,
['PA_anya-e10_07n:37']	Dujjanā niccaverino.	dujjanāḥ 	3	The wicked are always enemies.
['PA_anya-e10_07n:39']	Siriṃ bhonto suposetha,	sirim bhontaḥ su posetha 	3	You should sleep well, sirs, with glory,
['PA_anya-e10_07n:40']	Siri mūlā hi sampadā;	siri mūlā hi sampadā 	4	For glory is the root of prosperity;
['PA_anya-e10_07n:41']	Siriya idha jotanti,	siriyaḥ idha jotanti 	4	Glory shines here,
['PA_anya-e10_07n:42']	Sirī sā sabbasiddhikā.	sirī sā sabba siddhikā 	4	That glory is all-accomplishing.
['PA_anya-e10_07n:44']	Musā tamokarā loke,	musā tamaḥ karā loke 	4	Falsehood is the darkness of the world,
['PA_anya-e10_07n:45']	Saccaṃ mīditikārakaṃ;	saccam mīd iti kārakam 	4	Truth is the maker of light;
['PA_anya-e10_07n:46']	Musātamena dukkhanti,	musātamena dukkhanti 	4	By the darkness of falsehood one suffers,
['PA_anya-e10_07n:47']	Saccābhāya sukhantive.	sukhantive 	4	By the light of truth one attains happiness.🔽The cries of jackals and birds
['PA_anya-e10_07n:48', 'PA_anya-e10_07n:49']	Suvijānaṃ siṅgālānaṃ,🔽Sakuṇānañca vassitaṃ;	suvijānam siṅgālānam  sakuṇānam ca vassitam 	4	Are well known,
['PA_anya-e10_07n:50']	Manussavassitaṃ rāja,	rāja 	5	But the cries of men, O king,
['PA_anya-e10_07n:51']	Dubbijānataraṃ tato.	tatas 	5	Are more difficult to know.
['PA_anya-e10_07n:53']	Kappaggisadisā issā,	kappa aggi sadisāḥ issā 	5	Jealousy is like a lightning bolt,
['PA_anya-e10_07n:54']	Jhāpeti sabbasampadaṃ;	jhāpeti sabba sampadam 	5	It burns up all prosperity;
['PA_anya-e10_07n:55']	Muditā kappameghova,	muditā kappameghā uva 	5	Joy is like a rain cloud,
['PA_anya-e10_07n:56']	Ropeti sabbasampadaṃ.	ropeti sabba sampadam 	5	It increases all prosperity.
['PA_anya-e10_07n:58']	Yathā asanthirā thambhā,	yathā asanthirā thambhā 	5	Just as pillars without joints,
['PA_anya-e10_07n:59', 'PA_anya-e10_07n:60']	Thusarāsimhi ussitā;🔽Tatheva kapicittānaṃ,	thusa ra asimhi ussitā  tathā iva kapi cittānam 	5	Standing in a heap of chaff,🔽So too the actions of a fickle mind,
['PA_anya-e10_07n:61', 'PA_anya-e10_07n:62']	Kammantā cañcalaṅgatā.🔽Haliddirāgaṃ kapicittaṃ;	cañcalaṅga tā          	6	Are like a monkey's mind.🔽The monkey mind is dyed with yellow,
['PA_anya-e10_07n:63']	Purisaṃ rāgavirāginaṃ,	purisam rāga virāginam 	6	A man free from passion,
['PA_anya-e10_07n:64']	Edisaṃ tāta māsevi;	edisam tāta māsevi 	6	Do not serve such a one, my dear,
