segmentnr	original	analyzed	folio	translated
['PA_kd_3:0.1']	Theravāda Vinayapiṭaka	thera vāda vinaya piṭaka 	0	Theravāda Vinaya Piṭaka
['PA_kd_3:0.2', 'PA_kd_3:0.3']	Mahāvagga🔽3. Vassūpanāyikakkhandhaka	mahāvagga  vassūpanāyikakkhandhaka 	0	The Long Division🔽The Chapter on Entering the Rains Retreat
['PA_kd_3:0.4']	1. Vassūpanāyikānujānana	vassu upanāyikā anujānana 	0	The Allowance for Entering the Rains Retreat
['PA_kd_3:1.1.1']	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	tena samayena buddhaḥ bhagavā rājagahe viharati veḷuvane kalandakanivāpe 	1	At one time the Buddha was staying at Rājagaha in the Bamboo Grove, the squirrel sanctuary.
['PA_kd_3:1.1.2']	Tena kho pana samayena bhagavatā bhikkhūnaṁ vassāvāso apaññatto hoti.	tena kho pana samayena bhagavatā bhikkhūnam vassa āvāsaḥ a paññattaḥ hoti 	1	On one occasion the Buddha had not yet laid down the rains residence for the monks.
['PA_kd_3:1.1.3']	Tedha bhikkhū hemantampi gimhampi vassampi cārikaṁ caranti.	te idha bhikkhū hemantam pi gimham pi vassam pi cārikam caranti 	1	So the monks wandered for alms during the cold, hot, and rainy seasons.
['PA_kd_3:1.2.1']	Manussā ujjhāyanti khiyyanti vipācenti—	manussāḥ ujjhāyanti khiyyanti vipācenti 	1	People complained and criticized them,🔽“How can the Sakyan monastics wander for alms during the cold, hot, and rainy seasons, trampling the green grass and doing harm to the one-sensed beings?
['PA_kd_3:1.2.2']	“kathañhi nāma samaṇā sakyaputtiyā hemantampi gimhampi vassampi cārikaṁ carissanti, haritāni tiṇāni sammaddantā, ekindriyaṁ jīvaṁ viheṭhentā, bahū khuddake pāṇe saṅghātaṁ āpādentā.	katham hi nāma samaṇā sakyaputtiyāḥ hemantam pi gimham pi vassam pi cārikam carissanti haritāni tiṇāni sammaddantāḥ eka indriyam jīvam viheṭhentāḥ bahū khuddake pāṇe saṅghātam āpādentā 	1	They bring many small creatures to destruction.
['PA_kd_3:1.2.3']	Ime hi nāma aññatitthiyā durakkhātadhammā vassāvāsaṁ allīyissanti saṅkasāyissanti.	ime hi nāma añña titthiyāḥ durakkhāta dhammāḥ vassa āvāsam allīyissanti saṅkasāyissanti 	1	The monastics of other religions, who are not well-known, enter and dwell for the rainy season.
['PA_kd_3:1.2.4']	Ime hi nāma sakuntakā rukkhaggesu kulāvakāni karitvā vassāvāsaṁ allīyissanti saṅkasāyissanti.	ime hi nāma sakuntakāḥ rukkha aggesu kulāvakāni karitvā vassāvāsam allīyissanti saṅkasāyissanti 	1	The birds make nests in the trees and enter and dwell for the rainy season.
['PA_kd_3:1.2.5']	Ime pana samaṇā sakyaputtiyā hemantampi gimhampi vassampi cārikaṁ caranti, haritāni tiṇāni sammaddantā, ekindriyaṁ jīvaṁ viheṭhentā, bahū khuddake pāṇe saṅghātaṁ āpādentā”ti.	ime pana samaṇā sakyaputtiyāḥ hemantam pi gimham pi vassam pi cārikam caranti haritāni tiṇāni sammaddantāḥ eka indriyam jīvam viheṭhentāḥ bahū khuddake pāṇe saṅghātam āpādentā ati 	1	But these Sakyan monastics go wandering during the cold season, the hot season, and the rainy season, trampling the green grass, harming living beings, and destroying many small creatures.
['PA_kd_3:1.3.1']	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	assosum kho bhikkhū tesam manussānam ujjhāyantānam khiyyantānam vipācentāna 	1	The monks heard the complaints of those people,
['PA_kd_3:1.3.2']	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.	atha kho te bhikkhū bhagavataḥ etam attham ārocesu 	1	and they told the Buddha.
['PA_kd_3:1.3.3']	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	atha kho bhagavā etasmim nidāne etasmim pakaraṇe dhammim katham katvā bhikkhū āmantesi 	1	After giving a teaching on that topic, the Buddha addressed the monks:
['PA_kd_3:1.3.4']	“anujānāmi, bhikkhave, vassaṁ upagantun”ti.	anujānāmi bhikkhave vassam upagantun ti 	1	“I allow you to enter the rainy-season residence.”
['PA_kd_3:2.1.1']	Atha kho bhikkhūnaṁ etadahosi—	atha kho bhikkhūnam etat ahosi 	2	The monks thought,
['PA_kd_3:2.1.2']	“kadā nu kho vassaṁ upagantabban”ti?	kadā nu kho vassam upagantabbanti 	2	“When should we enter the rainy-season residence?”🔽They told the Buddha,
['PA_kd_3:2.1.3']	Bhagavato etamatthaṁ ārocesuṁ.	bhagavato etam attham ārocesu 	2	who said,
['PA_kd_3:2.1.4']	“Anujānāmi, bhikkhave, vassāne vassaṁ upagantun”ti.	anujānāmi bhikkhave vassāne vassam upagantun ti 	2	“I allow you to enter the rainy-season residence during the rainy season.”
['PA_kd_3:2.2.1']	Atha kho bhikkhūnaṁ etadahosi—	atha kho bhikkhūnam etat ahosi 	2	The monks thought,
['PA_kd_3:2.2.2']	“kati nu kho vassūpanāyikā”ti?	kati nu kho vassūpanāyikā ati 	2	“How many rainy-season residences are there?”🔽They told the Buddha,
['PA_kd_3:2.2.3']	Bhagavato etamatthaṁ ārocesuṁ.	bhagavato etam attham ārocesu 	2	who said,
['PA_kd_3:2.2.4']	“Dvemā, bhikkhave, vassūpanāyikā—	dve imā bhikkhave vassūpanāyikā 	2	“There are two times for entering the rainy-season residence:
['PA_kd_3:2.2.5']	purimikā, pacchimikā.	purimikā pacchimikā 	2	the earlier and the later.🔽The earlier should be entered on the day after the full moon of July and should be completed on the full moon of October.
['PA_kd_3:2.2.6']	Aparajjugatāya āsāḷhiyā purimikā upagantabbā, māsagatāya āsāḷhiyā pacchimikā upagantabbā—	aparajju gatāya āsāḷhiyā purimikā upagantabbā māsa gatāya āsāḷhiyā pacchimikā upagantabbā 	2	The later should be entered on the day after the full moon of August and should be completed on the day after the full moon of November.
['PA_kd_3:2.2.7']	imā kho, bhikkhave, dve vassūpanāyikā”ti.	imā kho bhikkhave dve vassūpanāyikā ati 	2	These are the two times for entering the rainy-season residence.”
['PA_kd_3:3.1.0']	2. Vassānecārikāpaṭikkhepādi	vassānecārikā paṭikkhepa ādi 	3	. The prohibition against leaving the rainy-season residence early, etc.
['PA_kd_3:3.1.1']	Tena kho pana samayena chabbaggiyā bhikkhū vassaṁ upagantvā antarāvassaṁ cārikaṁ caranti.	tena kho pana samayena chabbaggiyāḥ bhikkhū vassam upagantvā antarāvassam cārikam caranti 	3	At that time the monks from the group of six entered the rainy-season residence and then went wandering during the rainy season.
['PA_kd_3:3.1.2']	Manussā tatheva ujjhāyanti khiyyanti vipācenti—	manussā tathā iva ujjhāyanti khiyyanti vipācenti 	3	People complained and criticized them,
