segmentnr	original	analyzed	folio	translated
['PA_pv_22:0.1', 'PA_pv_22:0.2']	Petavatthu🔽Ubbarivagga	petavatthu  ubbari vagga 	0	Petavatthu 🔽The Chapter on the Overflow 
['PA_pv_22:0.3']	10. Uttaramātupetivatthu	uttara mātu peti vatthu 	0	The Story of Uttara’s Mother 
['PA_pv_22:1.1']	Divāvihāragataṁ bhikkhuṁ,	divāvihāra gatam bhikkhu 	1	A monk who was sitting 
['PA_pv_22:1.2']	gaṅgātīre nisinnakaṁ;	gaṅgā tīre nisinnaka 	1	on the bank of the Ganges, 
['PA_pv_22:1.3']	Taṁ petī upasaṅkamma,	tam upasaṅkamma 	1	a female spirit approached him, 
['PA_pv_22:1.4']	dubbaṇṇā bhīrudassanā.	dubbaṇṇā bhīru dassanā 	1	ugly and frightening to behold. 
['PA_pv_22:2.1']	Kesā cassā atidīghā,	kesā cassā atidīghā 	2	Her hair was very long, 
['PA_pv_22:2.2']	yāvabhūmāvalambare;	yāvabhūma avalambare 	2	hanging down to the ground, 
['PA_pv_22:2.3', 'PA_pv_22:2.4']	Kesehi sā paṭicchannā,🔽samaṇaṁ etadabravi.	kesehi sā paṭicchannā  samaṇam etat abravi 	2	and she was covered in hair, 🔽and she said this to the monk: 
['PA_pv_22:3.1']	“Pañcapaṇṇāsavassāni,	pañca paṇṇāsa vassāni 	3	“For fifty-five years 
['PA_pv_22:3.2']	yato kālaṅkatā ahaṁ;	yatas kālaṅkatāḥ aha 	3	since I died, 
['PA_pv_22:3.3']	Nābhijānāmi bhuttaṁ vā,	na abhijānāmi bhuttam vā 	3	I don’t remember eating 
['PA_pv_22:3.4']	pītaṁ vā pana pāniyaṁ;	pītam vā pana pāniya 	3	or drinking water. 
['PA_pv_22:3.5']	Dehi tvaṁ pāniyaṁ bhante,	dehi tvam pāniyam bhante 	3	Please give me water to drink, Sir, 
['PA_pv_22:3.6']	tasitā pāniyāya me”ti.	tasita pāniyāya mā iti 	3	I’m thirsty for water.” 
['PA_pv_22:4.1']	“Ayaṁ sītodikā gaṅgā,	ayam sītā udikā gaṅgā 	4	“This cool Ganges 
['PA_pv_22:4.2']	himavantato sandati;	sandati 	4	flows from the Himalayas. 
['PA_pv_22:4.3']	Piva etto gahetvāna,	pivaḥ ettas gahetvāna 	4	Drink from there after taking it yourself. 
['PA_pv_22:4.4', 'PA_pv_22:5.1']	kiṁ maṁ yācasi pāniyan”ti.🔽“Sacāhaṁ bhante gaṅgāya,	kim mama yācasi pāniyanti  sacā aham bhante gaṅgāya 	4	Why do you ask me for water to drink?” 🔽“If I were to take water to drink 
['PA_pv_22:5.2', 'PA_pv_22:5.3']	sayaṁ gaṇhāmi pāniyaṁ;🔽Lohitaṁ me parivattati,	sayam gaṇhāmi pāniya  lohitam me parivattati 	5	from the Ganges myself, Sir, 🔽it would turn to blood. 
['PA_pv_22:5.4']	tasmā yācāmi pāniyan”ti.	tasmai yācāmi pāniyanti 	5	That’s why I ask for water to drink.” 
['PA_pv_22:6.1']	“Kiṁ nu kāyena vācāya,	kim nu kāyena vācāya 	6	“What bad action was done 
['PA_pv_22:6.2']	manasā dukkaṭaṁ kataṁ;	manasā dukkaṭam kata 	6	by body, speech, or mind? 
['PA_pv_22:6.3']	Kissa kammavipākena,	kissa kamma vipākena 	6	Because of the result of what action 
['PA_pv_22:6.4']	gaṅgā te hoti lohitan”ti.	gaṅgā te hoti 	6	is the Ganges blood for you?” 
['PA_pv_22:7.1']	“Putto me uttaro nāma,	puttaḥ me uttaraḥ nāma 	7	“My son named Uttara 
['PA_pv_22:7.2']	saddho āsi upāsako;	saddhaḥ āsi upāsakaḥ 	7	was a faithful lay follower.
['PA_pv_22:7.3']	So ca mayhaṁ akāmāya,	saḥ ca mayham akāmāya 	7	And against my wishes,
['PA_pv_22:7.4', 'PA_pv_22:8.1']	samaṇānaṁ pavecchati.🔽Cīvaraṁ piṇḍapātañca,	samaṇānam pavecchati  cīvaram piṇḍapātam ca 	7	he gives to the ascetics.🔽Robes, alms-food,
['PA_pv_22:8.2']	paccayaṁ sayanāsanaṁ;	paccayam sayana āsana 	8	requisites, and a dwelling place;
['PA_pv_22:8.3']	Tamahaṁ paribhāsāmi,	tam aham paribhāsāmi 	8	I reproach him,
['PA_pv_22:8.4']	maccherena upaddutā.	maccherena upaddutā 	8	afflicted by stinginess.🔽What you give to the ascetics
['PA_pv_22:9.1', 'PA_pv_22:9.2', 'PA_pv_22:9.3']	Yaṁ tvaṁ mayhaṁ akāmāya,🔽samaṇānaṁ pavecchasi;🔽Cīvaraṁ piṇḍapātañca,	yam tvam a kāmāya  samaṇānam pavā icchasi  cīvaram piṇḍapātam ca 	9	against my wishes,🔽Robes, alms-food,
['PA_pv_22:9.4']	paccayaṁ sayanāsanaṁ.	paccayam sayana āsana 	9	requisites, and a dwelling place;
['PA_pv_22:10.1']	Etaṁ te paralokasmiṁ,	etam te 	10	May that be your blood
['PA_pv_22:10.2']	lohitaṁ hotu uttara;	lohitam hotu uttara 	10	in the next world, Uttara.
['PA_pv_22:10.3']	Tassa kammassa vipākena,	tassa kammassa vipākena 	10	As a result of that deed,
['PA_pv_22:10.4']	gaṅgā me hoti lohitan”ti.	gaṅgā me 	10	the Ganges is my blood.”
['PA_pv_22:11.1']	Uttaramātupetivatthu dasamaṁ.	uttara mātu petivatthu dasama 	11	The Story of Uttara’s Mother is the tenth.
