segmentnr	original	analyzed	folio	translated
['PA_cp_31:0.1']	Cariyāpiṭaka	cariyāpiṭaka 	0	Basket of Conduct
['PA_cp_31:0.2', 'PA_cp_31:0.3']	Yudhañjayavagga🔽Saccapāramī 5	yudhañjaya vagga  sacca pāramī 	0	The Chapter on Yudhañjaya🔽The Perfection of Truthfulness
['PA_cp_31:0.4']	Kaṇhadīpāyanacariya	kaṇha dīpāyana cariya 	0	The Story of Kaṇhadīpa
['PA_cp_31:1.1']	“Punāparaṁ yadā homi,	puna aparam yadā homi 	1	“Then again, when I was
['PA_cp_31:1.2']	kaṇhadīpāyano isi;	kaṇha dīpāyanaḥ isi 	1	the sage Kaṇhadīpa,
['PA_cp_31:1.3']	Paropaññāsavassāni,	paropaññāsa vassāni 	1	For more than fifty years
['PA_cp_31:1.4']	anabhiratocariṁ ahaṁ.	an abhirata ucarim aha 	1	I practiced dispassion.
['PA_cp_31:2.1']	Na koci etaṁ jānāti,	na koci etam jānāti 	2	No one knew
['PA_cp_31:2.2']	Anabhiratimanaṁ mama;	an abhirati manam mama 	2	my dispassion,
['PA_cp_31:2.3']	Ahañhi kassaci nācikkhiṁ,	aham hi kassaci na ācikkhi 	2	For I did not tell anyone
['PA_cp_31:2.4']	Arati me carati mānase.	arati me carati mānase 	2	that dispassion was roaming in my mind.
['PA_cp_31:3.1']	Sabrahmacārī maṇḍabyo,	sabrahmacārī maṇḍabyo 	3	My fellow celibate, Maṇḍabya,
['PA_cp_31:3.2']	sahāyo me mahāisi;	sahāyaḥ me mahā aisi 	3	was a great sage who was my friend.
['PA_cp_31:3.3']	Pubbakammasamāyutto,	pubba kamma samāyuttaḥ 	3	Due to his past actions,
['PA_cp_31:3.4']	sūlamāropanaṁ labhi.	sūlam āropanam 	3	he was impaled on a stake.
['PA_cp_31:4.1']	Tamahaṁ upaṭṭhahitvāna,	tam aham upaṭṭhahitvāna 	4	After attending to him
['PA_cp_31:4.2']	ārogyamanupāpayiṁ;	ārogyam anupāpayi 	4	and bringing him to health,
['PA_cp_31:4.3']	Āpucchitvāna āgañchiṁ,	āpucchitvānaḥ āgañchi 	4	after taking leave, I went
['PA_cp_31:4.4']	yaṁ mayhaṁ sakamassamaṁ.	yam mayham sakamassama 	4	to my own hermitage.
['PA_cp_31:5.1']	Sahāyo brāhmaṇo mayhaṁ,	sahāyaḥ brāhmaṇaḥ mayha 	5	My friend, a brahmin,
['PA_cp_31:5.2']	bhariyaṁ ādāya puttakaṁ;	bhariyam ādāya puttaka 	5	together with his wife and child,
['PA_cp_31:5.3']	Tayo janā samāgantvā,	tayoḥ janā samāgantvā 	5	all three of them came
['PA_cp_31:5.4', 'PA_cp_31:6.1']	āgañchuṁ pāhunāgataṁ.🔽Sammodamāno tehi saha,	āgañchum pāhunā āgata  sammodamānaḥ tehi saha 	5	as guests to my place.🔽While sitting in my hermitage,
['PA_cp_31:6.2']	nisinno sakamassame;	nisinnaḥ sa kamassame 	6	happily conversing with them,
