segmentnr	original	analyzed	translated
['PA_patthana_1.16:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna🔽The Triad Section
['PA_patthana_1.16:0.2', 'PA_patthana_1.16:0.3']	Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)🔽1.16. Micchattaniyatattika	dhamma anuloma tika paṭṭhāna pāḷi  micchat ta niya ta ttika 	The triad of the undetermined
['PA_patthana_1.16:1.0.1']	Vibhaṅgavāra	vibhaṅgavāra 	The Exposition
['PA_patthana_1.16:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_1.16:1.1']	Micchattaniyataṁ dhammaṁ paṭicca micchattaniyato dhammo uppajjati hetupaccayā— micchattaniyataṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā.	micchat ta niyatam dhammam paṭicca micchat ta niyataḥ dhammaḥ uppajjati hetu paccayā micchat ta niyatam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ 	With an undetermined phenomenon as condition, an undetermined phenomenon arises: with an undetermined one aggregate as condition, three aggregates … with two aggregates …
['PA_patthana_1.16:2.1', 'PA_patthana_1.16:3.1_0', 'PA_patthana_1.16:3.1_1']	Micchattaniyataṁ dhammaṁ paṭicca aniyato dhammo uppajjati hetupaccayā— micchattaniyate khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ.🔽Micchattaniyataṁ dhammaṁ paṭicca micchattaniyato ca aniyato ca dhammā uppajjanti🔽hetupaccayā—micchattaniyataṁ ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca	micchat ta niyatam dhammam paṭicca aniyataḥ dhammaḥ uppajjati hetu paccayā micchat ta niyate khandhe paṭicca citta samuṭṭhānam rūpa  micchatta niyatam dhammam paṭicca micchatta niyataḥ ca aniyataḥ ca dhammā uppajjanti  hetu paccayā amicchatta niyatam ekam khandham paṭicca tayaḥ khandhāḥ citta samuṭṭhānañca 	With an undetermined phenomenon as condition, a non-determined phenomenon arises: with the undetermined aggregates as condition, the form that is consciousness-originated.
['PA_patthana_1.16:3.1_2']	rūpaṁ …pe… dve khandhe …pe….	rūpam pe dve khandhe pe 	With an undetermined phenomenon as condition, an undetermined phenomenon and a non-determined phenomenon arise: with an undetermined one aggregate as condition, three aggregates and the form that is consciousness-originated … with two aggregates …
['PA_patthana_1.16:4.1']	Sammattaniyataṁ dhammaṁ paṭicca sammattaniyato dhammo uppajjati hetupaccayā … tīṇi.	sammatta niyatam dhammam paṭicca sammatta niyataḥ dhammaḥ uppajjati hetu paccayā tīṇi 	With a determined phenomenon as condition, a determined phenomenon arises: … three …
['PA_patthana_1.16:5.1_0', 'PA_patthana_1.16:5.1_1', 'PA_patthana_1.16:5.1_2', 'PA_patthana_1.16:5.1_3']	Aniyataṁ dhammaṁ paṭicca aniyato dhammo uppajjati hetupaccayā—aniyataṁ ekaṁ khandhaṁ🔽paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe …pe… paṭisandhikkhaṇe🔽aniyataṁ ekaṁ khandhaṁ paṭicca tayo khandhā kaṭattā ca rūpaṁ, dve khandhe …pe… khandhe🔽paṭicca vatthu, vatthuṁ paṭicca khandhā; ekaṁ mahābhūtaṁ paṭicca tayo mahābhūtā …pe…	aniyatam dhammam paṭicca aniyataḥ dhammaḥ uppajjati hetu paccayā aniyatam ekam khandha  paṭicca tayo khandhā citta samuṭṭhānam ca rūpam pe dve khandhe pe paṭisandhi kkhaṇe  aniyatam ekam khandham paṭicca tayo khandhā kaṭattā ca rūpa dve khandhe pe khandhe  paṭicca vatthu vatthum paṭicca khandhāḥ ekam mahābhūtam paṭicca tayo mahābhūtā pe 	With an undetermined phenomenon as condition, an undetermined phenomenon arises: With an undetermined one aggregate …🔽With two aggregates … With one aggregate …🔽With two aggregates … With the three aggregates … With the four aggregates … With the five aggregates …
['PA_patthana_1.16:5.1_4', 'PA_patthana_1.16:6.1']	dve mahābhūtā. Mahābhūte paṭicca cittasamuṭṭhānaṁ rūpaṁ kaṭattārūpaṁ upādārūpaṁ.🔽Micchattaniyatañca aniyatañca dhammaṁ paṭicca aniyato dhammo uppajjati hetupaccayā—micchattaniyate khandhe ca mahābhūte ca paṭicca cittasamuṭṭhānaṁ rūpaṁ.	dve mahābhūtā mahābhūte paṭicca citta samuṭṭhānam rūpam kaṭattā rūpam upādā rūpam 🔽micchat ta niyatañca aniyatañca dhammam paṭicca aniyataḥ dhammaḥ uppajjati hetu paccayā a micchat ta niyate khandhe ca mahābhūte ca paṭicca citta samuṭṭhānam rūpa 	With the five aggregates as condition, the four great elements arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the five aggregates arise. With the four great elements as condition, the
