segmentnr	original	analyzed	translated
['PA_patthana_22.32:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations
['PA_patthana_22.32:0.2', 'PA_patthana_22.32:0.3']	Dhammapaccanīyānuloma (4), Tikadukapaṭṭhānapāḷi (4)🔽22.32. Sanidassanattika, Mahantaraduka	dhamma paccanīya anuloma tika duka paṭṭhāna pāḷi  sani dassana ttika mahantara duka 	The reverse order of the law of conditionality🔽The text of the conditions in the triad and dyad🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object
['PA_patthana_22.32:1.1']	Nasanidassanasappaṭighaṁ nasārammaṇaṁ dhammaṁ paṭicca anidassanaappaṭigho sārammaṇo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na sanidassana sappaṭigham na sa ārammaṇam dhammam paṭicca anidassana appaṭighaḥ sa ārammaṇaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object
['PA_patthana_22.32:2.1_0', 'PA_patthana_22.32:2.1_1', 'PA_patthana_22.32:2.1_2']	Nasanidassanasappaṭighaṁ naanārammaṇaṁ dhammaṁ paṭicca sanidassanasappaṭigho anārammaṇo🔽dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, adhipatiyā ekavīsa …pe…🔽aññamaññe tīṇi …pe… avigate ekavīsa.	na sa nidassana sa paṭigham na anārammaṇam dhammam paṭicca sa nidassana sa paṭighaḥ anārammaṇaḥ  dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa adhipatiyā ekavīsa pe aññamaññe tīṇi pe avigate ekavīsa 	With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object🔽With the internal as object, with the external as object, with the internal and the external as object
['PA_patthana_22.32:3.1']	Nasanidassanasappaṭighaṁ nocittaṁ dhammaṁ paṭicca anidassanaappaṭigho citto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na sa nidassana sa ppaṭigham no cittam dhammam paṭicca anidassana appaṭighaḥ cittaḥ dhammo uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With
['PA_patthana_22.32:4.1', 'PA_patthana_22.32:5.1', 'PA_patthana_22.32:6.1_0', 'PA_patthana_22.32:6.1_1']	Nasanidassanasappaṭighaṁ nanocittaṁ dhammaṁ paṭicca sanidassanasappaṭigho nocitto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, ārammaṇe tīṇi …pe… avigate ekavīsa.🔽Nasanidassanasappaṭighaṁ nacetasikaṁ dhammaṁ paṭicca anidassanaappaṭigho cetasiko dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nasanidassanasappaṭighaṁ naacetasikaṁ dhammaṁ paṭicca sanidassanasappaṭigho acetasiko🔽dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, ārammaṇe tīṇi …pe… avigate ekavīsa.	na sanidassana sappaṭigham na no cittam dhammam paṭicca sanidassana sappaṭighaḥ no cittaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa ārammaṇe tīṇi pe avigate ekavīsa  na sa nidassana sa ppaṭigham na cetasikam dhammam paṭicca anidassana appaṭighaḥ cetasikaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na sa nidassana sa paṭigham na acetasikam dhammam paṭicca sa nidassana sa paṭighaḥ acetasikaḥ  dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa ārammaṇe tīṇi pe avigate ekavīsa 	With object condition … With decisive support condition … With absence condition … With disappearance condition … With appearance condition … With non-disappearance condition … With faculty condition … With absorption condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With past condition … With future condition … With present condition … With non-past-non-future-non-present condition … With internal condition … With external condition … With internal-external condition … With non-internal-non-external condition … With conditioned condition … With unconditioned condition … With conditioned-unconditioned condition … With non-conditioned-non-unconditioned condition … With kamma condition … With nutriment condition … With faculty condition … With jhāna condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With past condition … With future condition … With present condition … With non-past-non-future-non-present condition … With internal condition … With external condition … With internal-external condition … With non-internal-non-external condition … With conditioned condition … With unconditioned condition … With conditioned-unconditioned condition … With non-conditioned-non-unconditioned condition … With kamma condition … With nutriment condition … With faculty condition … With jhāna condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With root condition … With non-root condition … With root-non-root condition … With non-root-non-non-root condition … With condition being a condition … With non-condition being a condition … With condition-non-condition being a condition … With non-condition-non-non-condition being a condition … With condition being a condition … With non-condition being a condition … With condition-non-condition being a condition … With non-condition-non-non-condition being a condition … With condition being a condition … With non-condition being a condition … With condition-non-condition being a condition … With non-condition-non-non-condition being a condition … With condition being a condition … With non-condition being a condition … With condition-non-condition being a condition … With non-condition-non-non-condition being a condition … With condition being a
['PA_patthana_22.32:7.1']	Nasanidassanasappaṭighaṁ nacittasampayuttaṁ dhammaṁ paṭicca anidassanaappaṭigho cittasampayutto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na sa nidassana sa ppaṭigham na citta sampayuttam dhammam paṭicca anidassana appaṭighaḥ citta sampayuttaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With object condition … With decisive support condition … With absence condition … With disappearance condition … With appearance condition … With non-disappearance condition … With faculty condition … With absorption condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With past condition … With future condition … With present condition … With non-past-non-future-non-present condition … With internal condition … With external condition … With internal-external condition … With non-internal-non-external condition … With conditioned condition … With unconditioned condition … With conditioned-unconditioned condition … With non-conditioned-non-unconditioned condition … With root condition … With non-root condition … With root-non-root condition … With non-root-non-root condition … With kamma condition … With nutriment condition … With faculty condition … With jhāna condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With past condition … With future condition … With present condition … With non-past-non-future-non-present condition … With internal condition … With external condition … With internal-external condition … With non-internal-non-external condition … With conditioned condition … With unconditioned condition … With conditioned-unconditioned condition … With non-conditioned-non-unconditioned condition … With root condition … With non-root condition … With root-non-root condition … With non-root-non-root condition … With kamma condition … With nutriment condition … With faculty condition … With jhāna condition … With path condition … With fruition condition … With non-causality condition … With non-result condition … With non-causality-non-result condition … With past condition … With future condition … With present condition … With non-past-non-future-non-present condition … With internal condition … With external condition … With internal-external condition … With non-internal-non-external condition … With conditioned condition … With unconditioned condition … With conditioned-unconditioned condition … With non-conditioned-non-unconditioned condition … With root condition … With non-root condition … With root-non-root condition … With non-root-non-root condition … With kamma condition … With nutriment condition … With faculty condition … With jhāna condition … With path condition … With
['PA_patthana_22.32:8.1_0', 'PA_patthana_22.32:8.1_1']	Nasanidassanasappaṭighaṁ nacittavippayuttaṁ dhammaṁ paṭicca sanidassanasappaṭigho🔽cittavippayutto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, adhipatiyā	na sa nidassana sa paṭigham na citta vippayuttam dhammam paṭicca sa nidassana sa paṭighaḥ  citta vippayuttaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa adhipatiyā 	Dependent on a visible-data-object that is both object-of-consciousness and has impingement there arises a visible-data-object that is both object-of-consciousness and has impingement which is not associated with consciousness.🔽With respect to root cause twenty-one, with respect to predominance twenty-one,
['PA_patthana_22.32:8.1_2']	ekavīsa …pe… aññamaññe tīṇi …pe… avigate ekavīsa.	ekavīsa pe aññamaññe tīṇi pe avigate ekavīsa 	With object-impression-visible-non-cognizance-non-conjoined-with- cognizance as condition, object-impression-visible-cognizance-non-conjoined-with-cognizance arises through the condition being a root. (In brief.) With a root as condition, twenty-one. With predominance as condition, twenty-one. … With mutuality as condition, three. … With non-disappearance as condition, twenty-one.
['PA_patthana_22.32:9.1', 'PA_patthana_22.32:10.1_0', 'PA_patthana_22.32:10.1_1', 'PA_patthana_22.32:10.1_2']	Nasanidassanasappaṭighaṁ nacittasaṁsaṭṭhaṁ dhammaṁ paṭicca anidassanaappaṭigho cittasaṁsaṭṭho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nasanidassanasappaṭighaṁ nacittavisaṁsaṭṭhaṁ dhammaṁ paṭicca sanidassanasappaṭigho🔽cittavisaṁsaṭṭho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, adhipatiyā🔽ekavīsa …pe… aññamaññe tīṇi …pe… avigate ekavīsa.	na sa nidassana sa ppaṭigham na citta sasaṭṭham dhammam paṭicca anidassana appaṭighaḥ citta sasaṭṭhaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na sa nidassana sa paṭigham na citta visasaṭṭham dhammam paṭicca sa nidassana sa paṭighaḥ  citta visasaṭṭhaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa adhipatiyā  ekavīsa pe aññamaññe tīṇi pe avigate ekavīsa 	With object-impression-visible-non-conjoined-with-cognizance as condition, object-impression-invisible-non-cognizance-conjoined-with-cognizance arises through the condition being a root. (In brief.) With a root as condition, three. … With non-disappearance as condition, three.
