segmentnr	original	analyzed	translated
['PA_patthana_22.28:0.1', 'PA_patthana_22.28:0.2']	Paṭṭhānapakaraṇa🔽Dhammapaccanīyānuloma (4), Tikadukapaṭṭhānapāḷi (4)	paṭṭhāna pakaraṇa  dhamma paccanīya anuloma tika duka paṭṭhāna pāḷi 	The Book of Conditional Relations
['PA_patthana_22.28:0.3']	22.28. Sanidassanattika, Hetusampayuttadukādi	sani dassana ttika hetu sampayutta duka ādi 	The reverse order of the law of conditionality🔽The text of the conditions in the triad and dyad🔽With-object-support, with root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.
['PA_patthana_22.28:1.1', 'PA_patthana_22.28:2.1_0']	Nasanidassanasappaṭighaṁ nahetusampayuttaṁ dhammaṁ paṭicca anidassanaappaṭigho hetusampayutto dhammo uppajjati hetupaccayā. Hetuyā tīṇi …pe… avigate tīṇi.🔽Nasanidassanasappaṭighaṁ nahetuvippayuttaṁ dhammaṁ paṭicca sanidassanasappaṭigho	na sa nidassana sa ppaṭigham na hetu sampayuttam dhammam paṭicca anidassana appaṭighaḥ hetu sampayuttaḥ dhammaḥ uppajjati hetu paccayā hetuyā tīṇi pe avigate tīṇi  na sa nidassana sa paṭigham na hetu vippayuttam dhammam paṭicca sa nidassana sa paṭighaḥ 	With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.
['PA_patthana_22.28:2.1_1', 'PA_patthana_22.28:2.1_2', 'PA_patthana_22.28:3.1_0']	hetuvippayutto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekavīsa, ārammaṇe🔽tīṇi …pe… avigate ekavīsa.🔽Nasanidassanasappaṭighaṁ nahetuñceva naahetukañca dhammaṁ paṭicca anidassanaappaṭigho	hetu vippayuttaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekavīsa ārammaṇe  tīṇi pe avigate ekavīsa  na sa nidassana sa ppaṭigham na hetum ca iva na ahetukam ca dhammam paṭicca anidassana appaṭighaḥ 	With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.
['PA_patthana_22.28:3.1_1']	hetu ceva sahetuko ca dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	hetu ca iva sa hetukaḥ ca dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With-object-support, impinging, root-cause, not-with-object-support, not-root-cause, dyad, etc.🔽With-object-support, impinging, root-cause, not-with-object-support, not-root
['PA_patthana_22.28:4.1_0', 'PA_patthana_22.28:4.1_1']	Nasanidassanasappaṭighaṁ naahetukañceva nana ca hetuṁ dhammaṁ paṭicca anidassanaappaṭigho🔽sahetuko ceva na ca hetu dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na sa nidassana sa ppaṭigham na ahetukam ca iva na na ca hetum dhammam paṭicca anidassana appaṭighaḥ  sa hetukaḥ ca iva na ca hetu dhammo uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	A non-evident, impingent, causally-unaffiliated and causally-unaffiliated and causally-related dhamma arises conditioned by a causally-unaffiliated and causally-related dhamma.🔽A causally-related and causally-unaffiliated dhamma arises conditioned by a causally-related and causally-unaffiliated dhamma.🔽(In brief:) In the case of cause, there are three … In the case of non-adversion, there are three.
['PA_patthana_22.28:5.1_0']	Nasanidassanasappaṭighaṁ nahetuñceva nahetuvippayuttañca dhammaṁ paṭicca anidassanaappaṭigho	na sa nidassana sa ppaṭigham na hetum ca iva na hetu vippayuttam ca dhammam paṭicca anidassana appaṭighaḥ 	With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …
['PA_patthana_22.28:5.1_1', 'PA_patthana_22.28:6.1_0']	hetu ceva hetusampayutto ca dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nasanidassanasappaṭighaṁ nahetuvippayuttañceva nana ca hetuṁ dhammaṁ paṭicca anidassanaappaṭigho	hetu ca iva hetu sampayuttaḥ ca dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na sa nidassana sa ppaṭigham na hetu vippayuttam ca iva na na ca hetum dhammam paṭicca anidassana appaṭighaḥ 	With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …
['PA_patthana_22.28:6.1_1', 'PA_patthana_22.28:6.1_2']	hetusampayutto ceva na ca hetu dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā🔽tīṇi …pe… avigate tīṇi.	hetu sampayuttaḥ ca iva na ca hetu dhammo uppajjati hetu paccayā saṅkhitta hetuyā 🔽tīṇi pe avigate tīṇi 	With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …🔽With an object, with impingement, a condition that is not a root cause and a condition that is a root cause and not a condition that is not a root cause …
['PA_patthana_22.28:7.1', 'PA_patthana_22.28:8.1_0']	Nasanidassanasappaṭighaṁ nahetuṁ nasahetukaṁ dhammaṁ paṭicca anidassanaappaṭigho nahetu sahetuko dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nasanidassanasappaṭighaṁ nahetuṁ naahetukaṁ dhammaṁ paṭicca sanidassanasappaṭigho	na sanidassana sappaṭigham na hetum na sa hetukam dhammam paṭicca anidassana appaṭighaḥ na hetu sa hetukaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na sa nidassana sa paṭigham na hetum na ahetukam dhammam paṭicca sa nidassana sa paṭighaḥ 	With non-evident, non-impacting, non-cause, non-causally-related dhammas as condition there arises non-evident, non-impacting, causally-related dhamma as a cause condition. (In brief.) With cause as condition, there are three. … With non-obstruction as condition, there are three.
