segmentnr	original	analyzed	folio	translated
['PA_dt_2.12:0.1']	Dhātukathā	dhātu kathā 	0	The Discourse on Elements
['PA_dt_2.12:0.2']	2 Niddesa	niddesa 	0	The Chapter on Elements🔽The Illustrator
['PA_dt_2.12:0.3', 'PA_dt_2.12:1.1']	2.12. Dvādasamanaya Sampayuttenasaṅgahitāsaṅgahitapadaniddesa🔽Vedanākkhandhena ye dhammā …	            vedanā khandhena ye dhammā 	0	The Illustrator of Terms Not Associated with the Aggregates, Elements, and Bases Associated with the Twelve Bases🔽The things associated with the feeling aggregate …
['PA_dt_2.12:1.2']	saññākkhandhena ye dhammā …	saññā khandhena ye dhammā 	1	The things associated with the perception aggregate …
['PA_dt_2.12:1.3']	saṅkhārakkhandhena ye dhammā sampayuttā, te dhammā katihi khandhehi katihāyatanehi katihi dhātūhi saṅgahitā?	saṅkhāra kkhandhena ye dhammā sampayuttā te dhammā katihi khandhehi katihā āyatanehi katihi dhātūhi saṅgahitā 	1	The things associated with the volitional formations aggregate are included in how many aggregates, how many bases, and how many elements?
['PA_dt_2.12:1.4']	Te dhammā tīhi khandhehi dvīhāyatanehi aṭṭhahi dhātūhi saṅgahitā.	te dhammā tīhi khandhehi dvīhā āyatanehi aṭṭhahi dhātūhi saṅgahitā 	1	Those things are included in three aggregates, two bases, and eight elements.
['PA_dt_2.12:1.5']	Katihi asaṅgahitā?	kati hi a saṅgahitā 	1	In how many are they not included?
['PA_dt_2.12:1.6']	Dvīhi khandhehi dasahāyatanehi dasahi dhātūhi asaṅgahitā.	dvīhi khandhehi dasahi āyatanehi dasahi dhātūhi asaṅgahitā 	1	They are not included in two aggregates, ten bases, and ten elements.
['PA_dt_2.12:2.1']	Viññāṇakkhandhena ye dhammā …	viññāṇa kkhandhena ye dhammā 	2	The things associated with the consciousness aggregate …
['PA_dt_2.12:2.2']	manāyatanena ye dhammā …	manāyatanena ye dhammā 	2	The things associated with the mind base …
