segmentnr	original	analyzed	folio	translated
['PA_pp_1.1:0.1']	Puggalapaññatti	puggala paññatti 	0	Description of Persons
['PA_pp_1.1:0.2']	Mātikā	mātikā 	0	The Mātikā
['PA_pp_1.1:0.3']	1. Ekakauddesa	ekaka uddesa 	0	The Single Section
['PA_pp_1.1:1.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	1	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_pp_1.1:2.1']	Cha paññattiyo—	cha paññattiyaḥ 	2	There are six descriptions:
['PA_pp_1.1:2.2']	khandhapaññatti, āyatanapaññatti, dhātupaññatti, saccapaññatti, indriyapaññatti, puggalapaññattīti.	khandha paññatti āyatana paññatti dhātu paññatti sacca paññatti indriya paññatti puggala paññatti iti 	2	the description of the categories, the description of the sense-spheres, the description of the elements, the description of the truths, the description of the faculties, the description of the persons.
['PA_pp_1.1:3.1']	Kittāvatā khandhānaṁ khandhapaññatti?	kittāvatā khandhānam khandha paññatti 	3	In what sense is there a description of the categories as categories?
['PA_pp_1.1:3.2']	Yāvatā pañcakkhandhā—	yāvatā pañca kkhandhā 	3	In so far as there are five categories:
['PA_pp_1.1:3.3']	rūpakkhandho, vedanākkhandho, saññākkhandho, saṅkhārakkhandho, viññāṇakkhandho;	rūpa kkhandhaḥ vedanā kkhandhaḥ saññā kkhandhaḥ saṅkhāra kkhandhaḥ viññāṇa kkhandhaḥ 	3	the materiality category, the feeling category, the perception category, the determinations category, the consciousness category;
['PA_pp_1.1:3.4']	ettāvatā khandhānaṁ khandhapaññatti.	ettāvatā khandhānam khandha paññatti 	3	in this sense there is a description of the categories as categories.
['PA_pp_1.1:4.1']	Kittāvatā āyatanānaṁ āyatanapaññatti?	kittāvatā āyatanānam āyatana paññatti 	4	In what sense is there a description of the sense-spheres as sense-spheres?
['PA_pp_1.1:4.2']	Yāvatā dvādasāyatanāni—	yāvatā dvādaśa āyatanāni 	4	In so far as there are twelve sense-spheres:
['PA_pp_1.1:4.3']	cakkhāyatanaṁ, rūpāyatanaṁ, sotāyatanaṁ, saddāyatanaṁ, ghānāyatanaṁ, gandhāyatanaṁ, jivhāyatanaṁ, rasāyatanaṁ, kāyāyatanaṁ, phoṭṭhabbāyatanaṁ, manāyatanaṁ, dhammāyatanaṁ;	cakkhāyatana rūpāyatana sotāyatana saddāyatana ghānāyatana gandhāyatana jivhāyatana rasāyatana kāyāyatana phoṭṭhabbāyatana manāyatana dhammāyatana 	4	the eye sense-sphere, the visible-form sense-sphere, the ear sense-sphere, the sound sense-sphere, the nose sense-sphere, the odour sense-sphere, the tongue sense-sphere, the flavour sense-sphere, the body sense-sphere, the tangible sense-sphere, the mind sense-sphere, the idea sense-sphere;
['PA_pp_1.1:4.4']	ettāvatā āyatanānaṁ āyatanapaññatti.	ettāvatā āyatanānam āyatana paññatti 	4	in this sense there is a description of the sense-spheres as sense-spheres.
['PA_pp_1.1:5.1']	Kittāvatā dhātūnaṁ dhātupaññatti?	kittāvatā dhātūnam dhātu paññatti 	5	In what sense is there a description of the elements as elements?
['PA_pp_1.1:5.2']	Yāvatā aṭṭhārasa dhātuyo—	yāvatā aṭṭhārasa dhātuyaḥ 	5	As far as there are eighteen elements:
['PA_pp_1.1:5.3_0']	cakkhudhātu, rūpadhātu, cakkhuviññāṇadhātu, sotadhātu, saddadhātu, sotaviññāṇadhātu,	cakkhu dhātu rūpa dhātu cakkhu viññāṇa dhātu sota dhātu sadda dhātu sota viññāṇa dhātu 	5	The eye element, form element, eye-consciousness element, the ear element, sound element, ear-consciousness element,
['PA_pp_1.1:5.3_1']	ghānadhātu, gandhadhātu, ghānaviññāṇadhātu, jivhādhātu, rasadhātu, jivhāviññāṇadhātu,	ghāna dhātu gandha dhātu ghāna viññāṇa dhātu jivhā dhātu rasa dhātu jivhā viññāṇa dhātu 	5	the nose element, smell element, nose-consciousness element, the tongue element, taste element, tongue-consciousness element,
['PA_pp_1.1:5.3_2']	kāyadhātu, phoṭṭhabbadhātu, kāyaviññāṇadhātu, manodhātu, dhammadhātu, manoviññāṇadhātu;	kāya dhātu phoṭṭhabba dhātu kāya viññāṇa dhātu manaḥ dhātu dhammadhātu manas viññāṇa dhātu 	5	the body element, tangibles element, body-consciousness element, the mind element, mind-object element, mind-consciousness element;
['PA_pp_1.1:5.4']	ettāvatā dhātūnaṁ dhātupaññatti.	ettāvatā dhātūnam dhātu paññatti 	5	this is the extent to which there is a designation of elements as elements.
['PA_pp_1.1:6.1']	Kittāvatā saccānaṁ saccapaññatti?	kittāvatā saccānam sacca paññatti 	6	As far as there is a designation of truths as truths?
['PA_pp_1.1:6.2']	Yāvatā cattāri saccāni—	yāvatā cattāri saccāni 	6	As far as there are four truths:
['PA_pp_1.1:6.3']	dukkhasaccaṁ, samudayasaccaṁ, nirodhasaccaṁ, maggasaccaṁ;	dukkha sacca samudaya sacca nirodha sacca magga sacca 	6	The truth of suffering, the truth of the origin of suffering, the truth of the cessation of suffering, the truth of the path;
['PA_pp_1.1:6.4']	ettāvatā saccānaṁ saccapaññatti.	ettāvatā saccānam sacca paññatti 	6	this is the extent to which there is a designation of truths as truths.
['PA_pp_1.1:7.1']	Kittāvatā indriyānaṁ indriyapaññatti?	kittāvatā indriyānam indriya paññatti 	7	As far as there is a designation of faculties as faculties?
['PA_pp_1.1:7.2']	Yāvatā bāvīsatindriyāni—	yāvatā bāvīsati indriyāni 	7	As far as there are twenty-two faculties:
['PA_pp_1.1:7.3_0']	cakkhundriyaṁ, sotindriyaṁ, ghānindriyaṁ, jivhindriyaṁ, kāyindriyaṁ, manindriyaṁ,	cakkhundriya sotindriya ghānindriya jivhindriya kāyindriya manindriya 	7	The eye faculty, the ear faculty, the nose faculty, the tongue faculty, the body faculty, the mind faculty,
