segmentnr	original	analyzed	folio	translated
['PA_tha-ap_163:0.1', 'PA_tha-ap_163:0.2']	Therāpadāna🔽Supāricariyavagga	theḥ apadāna  supāricariyavagga 	0	Elder’s Birth Stories🔽The Chapter with the Long Trainings
['PA_tha-ap_163:0.3']	1. Supāricariyattheraapadāna	su pāricariya tthera apadāna 	0	The Elder Supāricariyā’s Birth Story
['PA_tha-ap_163:1.1']	“Padumo nāma nāmena,	padumaḥ nāma nāmena 	1	“My name was Paduma,
['PA_tha-ap_163:1.2']	dvipadindo narāsabho;	dvipad indo narāsabho 	1	a two-footed bull, a human chief.
['PA_tha-ap_163:1.3']	Pavanā abhinikkhamma,	pavanā abhinikkhamma 	1	After going forth from the Pava country,
['PA_tha-ap_163:1.4']	dhammaṁ deseti cakkhumā.	dhammaṃ deseti cakkhumā 	1	the Buddha, the one with vision, taught the Dhamma.
['PA_tha-ap_163:2.1']	Yakkhānaṁ samayo āsi,	yakkhānam samayaḥ āsi 	2	There was a gathering of spirits
['PA_tha-ap_163:2.2']	avidūre mahesino;	avidūre mahesino 	2	not far from the Great Sage.
['PA_tha-ap_163:2.3']	Yena kiccena sampattā,	yena kiccena sampattā 	2	They had come for a specific purpose
['PA_tha-ap_163:2.4']	ajjhāpekkhiṁsu tāvade.	tāvade 	2	and were waiting for the opportunity.
['PA_tha-ap_163:3.1']	Buddhassa giramaññāya,	buddhassa giram aññāya 	3	Understanding the Buddha’s words
['PA_tha-ap_163:3.2']	amatassa ca desanaṁ;	amatassa ca desana 	3	and the teaching of the Deathless,
['PA_tha-ap_163:3.3']	Pasannacitto sumano,	pasanna cittaḥ sumanaḥ 	3	with a confident and joyful mind
['PA_tha-ap_163:3.4']	apphoṭetvā upaṭṭhahiṁ.	apphoṭetvā upaṭṭhahi 	3	I rubbed his feet and attended on him.
['PA_tha-ap_163:4.1']	Suciṇṇassa phalaṁ passa,	su ciṇṇassa phalam passa 	4	See the fruit of the well-done,
['PA_tha-ap_163:4.2']	upaṭṭhānassa satthuno;	upaṭṭhānassa satthunaḥ 	4	of attending on the Teacher.
['PA_tha-ap_163:4.3']	Tiṁsakappasahassesu,	tisa kappa sahassesu 	4	For thirty-thousand eons
['PA_tha-ap_163:4.4']	duggatiṁ nupapajjahaṁ.	duggatim nu upapajjaha 	4	I didn’t go to the lower realms.
['PA_tha-ap_163:5.1']	Ūnatiṁse kappasate,	ūnatise kappa sate 	5	For thirty-one hundred eons,
['PA_tha-ap_163:5.2']	samalaṅkatanāmako;	samalaṅkata nāmakaḥ 	5	I was the one called Samalaṅkata.
['PA_tha-ap_163:5.3']	Sattaratanasampanno,	satta ratana sampannaḥ 	5	Endowed with the seven treasures,
['PA_tha-ap_163:5.4']	cakkavattī mahabbalo.	cakkavattī mahā balaḥ 	5	I was a powerful wheel-turning monarch.
['PA_tha-ap_163:6.1']	Paṭisambhidā catasso,	paṭisambhidā catasso 	6	I’ve realized the four analytical knowledges
['PA_tha-ap_163:6.2']	vimokkhāpi ca aṭṭhime;	vimokkhā api ca aṭṭhime 	6	and the eight liberations.
['PA_tha-ap_163:6.3']	Chaḷabhiññā sacchikatā,	chaḍabhiññā sacchikatā 	6	I’ve realized the six super-knowledges.
['PA_tha-ap_163:6.4']	kataṁ buddhassa sāsanaṁ”.	katam buddhassa sāsana 	6	I’ve fulfilled the Buddha’s instructions.”🔽Thus have I heard. This was said by the Elder Supāricariyā.
['PA_tha-ap_163:7.1', 'PA_tha-ap_163:8.1']	Itthaṁ sudaṁ āyasmā supāricariyo thero imā gāthāyo abhāsitthāti.🔽Supāricariyattherassāpadānaṁ paṭhamaṁ.	ittham sudam āyasmā supāricariyaḥ theraḥ imāḥ gāthāyaḥ abhāsittha ati 🔽supāricariya therassa apadānam 	7	The Elder Supāricariyā’s Birth Story, the first.
