segmentnr	original	analyzed	folio	translated
['PA_bv_1:0.1']	Buddhavaṁsa	buddhavasa 	0	The Chronicle of the Buddhas
['PA_bv_1:0.2']	1. Ratanacaṅkamanakaṇḍa	ratana caṅkamana kaṇḍa 	0	. The Chapter on the Jewel Walk
['PA_bv_1:1.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	1	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_bv_1:2.1']	Brahmā ca lokādhipatī sahampatī,	brahmā ca loka adhipatī sahampatī 	2	Brahmā, the Lord of the World, Sahampati,
['PA_bv_1:2.2']	Katañjalī anadhivaraṁ ayācatha;	katañjalī an adhivaram ayācatha 	2	with hands in reverential salutation, asked the unsurpassed one:
['PA_bv_1:2.3']	“Santīdha sattāpparajakkhajātikā,	santi idha satta appara jakkha jātikā 	2	There are beings here of little dust in their eyes;
['PA_bv_1:2.4']	Desehi dhammaṁ anukampimaṁ pajaṁ”.	desehi dhammam anukampimam paja 	2	Out of compassion for this generation, teach the Dhamma.
['PA_bv_1:3.1']	Sampannavijjācaraṇassa tādino,	sampanna vijjā caraṇassa tādinaḥ 	3	To the one who is accomplished in knowledge and conduct,
['PA_bv_1:3.2']	Jutindharassantimadehadhārino;	jutindharaḥ santima deha dhārinaḥ 	3	the bearer of the incomparable body of light,
['PA_bv_1:3.3']	Tathāgatassappaṭipuggalassa,	tathāgatassa appaṭipuggalassa 	3	to the Tathāgata, the peerless one,
['PA_bv_1:3.4']	Uppajji kāruññatā sabbasatte.	uppajji kāruñña tā sabba satte 	3	compassion arose for all beings.
['PA_bv_1:4.1']	“Na hete jānanti sadevamānusā,	na ha ite jānanti sa deva mānusā 	4	They do not know this, the gods and humans,
['PA_bv_1:4.2']	Buddho ayaṁ kīdisako naruttamo;	buddhaḥ ayam kīdisakaḥ naruttamaḥ 	4	that this Buddha is such a supreme one among men;
['PA_bv_1:4.3']	Iddhibalaṁ paññābalañca kīdisaṁ,	iddhi balam paññā balam ca kīdisa 	4	What is the power of psychic abilities, what is the power of wisdom,
['PA_bv_1:4.4']	Buddhabalaṁ lokahitassa kīdisaṁ.	buddha balam loka hitassa kīdisa 	4	what is the power of the Buddha for the welfare of the world?
