segmentnr	original	analyzed	folio	translated
['PA_pvr_13:0.1', 'PA_pvr_13:0.2']	Parivāra🔽13. Codanākaṇḍa	parivāra  codanā kaṇḍa 	0	The chapter on the community
['PA_pvr_13:0.3']	1. Anuvijjakaanuyoga	anuvijjaka anuyoga 	0	The chapter on accusations🔽The investigator
['PA_pvr_13:1.1']	Anuvijjakena codako pucchitabbo—	anuvijjakena codakaḥ pucchitabbo 	1	The investigator should question the accuser:
['PA_pvr_13:1.2']	“yaṁ kho tvaṁ, āvuso, imaṁ bhikkhuṁ codesi, kimhi naṁ codesi, sīlavipattiyā vā codesi, ācāravipattiyā vā codesi, diṭṭhivipattiyā vā codesī”ti?	yam kho tvaṃ āvuso imam bhikkhum codesi kimhi nam codesi sīla vipattiyā vā codesi ācāra vipattiyā vā codesi diṭṭhi vipattiyā vā codesi iti 	1	“When you accused this monk, what did you accuse him of? Did you accuse him of failure in morality, failure in conduct, or failure in view?”
['PA_pvr_13:1.3']	So ce evaṁ vadeyya—	sā u ced evam vadeyya 	1	If he says,
['PA_pvr_13:1.4']	“sīlavipattiyā vā codemi, ācāravipattiyā vā codemi, diṭṭhivipattiyā vā codemī”ti, so evamassa vacanīyo—	sīla vipattiyā vā codemi ācāra vipattiyā vā codemi diṭṭhi vipattiyā vā codemi iti saḥ evam assa vacanīyaḥ 	1	“I accused him of failure in morality, failure in conduct, or failure in view,” he should be told,
['PA_pvr_13:1.5']	“jānāsi panāyasmā sīlavipattiṁ, jānāsi ācāravipattiṁ, jānāsi diṭṭhivipattin”ti?	jānāsi pana ayasman sīla vipatti jānāsi ācāra vipatti jānāsi diṭṭhi vipatti nti 	1	“But do you know what failure in morality is, what failure in conduct is, and what failure in view is?”
['PA_pvr_13:1.6']	So ce evaṁ vadeyya—	sā u ced evam vadeyya 	1	If he says,
['PA_pvr_13:1.7']	“jānāmi kho ahaṁ, āvuso, sīlavipattiṁ, jānāmi ācāravipattiṁ, jānāmi diṭṭhivipattin”ti, so evamassa vacanīyo—	jānāmi kho aha āvuso sīla vipatti jānāmi ācāra vipatti jānāmi diṭṭhi vipatti ti saḥ evam assa vacanīyaḥ 	1	“I know what failure in morality is, what failure in conduct is, and what failure in view is,” he should be told,
['PA_pvr_13:1.8']	“katamā panāvuso, sīlavipatti?	katamā pana āvuso sīla vipatti 	1	“But what is failure in morality?
['PA_pvr_13:1.9']	Katamā ācāravipatti?	katamā ācāra vipatti 	1	What is failure in conduct?
['PA_pvr_13:1.10']	Katamā diṭṭhivipattī”ti?	katamā diṭṭhi vipatti iti 	1	What is failure in view?”
['PA_pvr_13:1.11']	So ce evaṁ vadeyya—	sā u ced evam vadeyya 	1	If he says,
['PA_pvr_13:1.12']	“cattāri ca pārājikāni, terasa ca saṅghādisesā, ayaṁ sīlavipatti.	cattāri ca pārājikāni terasa ca saṅgha ādisesāḥ ayam sīla vipatti 	1	‘The four offenses entailing expulsion and the thirteen entailing suspension are failure in morality.
['PA_pvr_13:1.13']	Thullaccayaṁ, pācittiyaṁ, pāṭidesanīyaṁ, dukkaṭaṁ, dubbhāsitaṁ, ayaṁ ācāravipatti.	ācāra vipatti 	1	The serious offenses, the offenses entailing confession, the offenses entailing acknowledgment, the offenses of wrong conduct, and the offenses of wrong speech are failure in conduct.
['PA_pvr_13:1.14']	Micchādiṭṭhi, antaggāhikā diṭṭhi, ayaṁ diṭṭhivipattī”ti, so evamassa vacanīyo—	micchādiṭṭhi antaggāhikā diṭṭhi ayam diṭṭhi vipatti iti saḥ evam assa vacanīyo 	1	Wrong view and extreme view are failure in view.’ He should be asked,
['PA_pvr_13:1.15']	“yaṁ kho tvaṁ, āvuso, imaṁ bhikkhuṁ codesi, diṭṭhena vā codesi sutena vā codesi parisaṅkāya vā codesī”ti?	yam kho tvam āvuso imam bhikkhum codesi diṭṭhena vā codesi sutena vā codesi parisaṅkāya vā codesi iti 	1	‘Friend, when you accused this monk, did you accuse him on the basis of what you have seen, on the basis of what you have heard, or on the basis of suspicion?’
