segmentnr	original	analyzed	folio	translated
['PA_vb_6:0.1']	Vibhaṅga	vibhaṅga 	0	The Exposition
['PA_vb_6:0.2', 'PA_vb_6:1.0', 'PA_vb_6:1.1_0', 'PA_vb_6:1.1_1', 'PA_vb_6:1.1_2', 'PA_vb_6:1.1_3', 'PA_vb_6:1.2', 'PA_vb_6:2.1', 'PA_vb_6:2.2', 'PA_vb_6:2.3']	Paṭiccasamuppādavibhaṅga🔽1. Suttantabhājanīya🔽Avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṁ, viññāṇapaccayā nāmarūpaṁ, nāmarūpapaccayā🔽saḷāyatanaṁ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā,🔽taṇhāpaccayā upādānaṁ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṁ🔽sokaparidevadukkhadomanassupāyāsā sambhavanti.🔽Evametassa kevalassa dukkhakkhandhassa samudayo hoti.🔽Tattha katamā avijjā?🔽Dukkhe aññāṇaṁ, dukkhasamudaye aññāṇaṁ, dukkhanirodhe aññāṇaṁ, dukkhanirodhagāminiyā paṭipadāya aññāṇaṁ—🔽ayaṁ vuccati “avijjā”.	paṭiccasamuppāda vibhaṅga  suttanta bhājanīya  avijjā paccayā saṅkhārā saṅkhāra paccayā viññāṇa viññāṇa paccayā nāma rūpa nāma rūpa paccayā  saḷāyatana saḷāyatana paccayā phassaḥ phassa paccayā vedanā vedanā paccayā taṇhā  taṇhā paccayā upādāna upādāna paccayā bhavaḥ bhava paccayā jāti jāti paccayā jarā maraṇa  soka parideva dukkha domanassa upāyāsā sambhavanti  evam etassa kevalassa dukkha kkhandhassa samudayaḥ hoti  tattha katamā avijjā  dukkhe aññāṇa dukkha samudaye aññāṇa dukkha nirodhe aññāṇa dukkha nirodha gāminiyā paṭipadāya aññāṇa  ayam vuccati avijjā 	0	The Exposition of Conditioned Arising
['PA_vb_6:3.1']	Tattha katame avijjāpaccayā saṅkhārā?	tattha katame avijjā paccayā saṅkhārā 	3	The Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of Conveying a Mode of
['PA_vb_6:3.2']	Puññābhisaṅkhāro, apuññābhisaṅkhāro, āneñjābhisaṅkhāro, kāyasaṅkhāro, vacīsaṅkhāro, cittasaṅkhāro.	puñña abhisaṅkhāro apuñña abhisaṅkhāro āneñja abhisaṅkhāro kāya saṅkhāro vacī saṅkhāro citta saṅkhāro 	3	There is a formation of merit, a formation of demerit, a formation of the imperturbable, a bodily formation, a verbal formation, a mental formation.
['PA_vb_6:4.1']	Tattha katamo puññābhisaṅkhāro?	tattha katamaḥ puñña abhisaṅkhāro 	4	Herein, what is the formation of merit?
['PA_vb_6:4.2']	Kusalā cetanā kāmāvacarā rūpāvacarā dānamayā sīlamayā bhāvanāmayā—	kusalā cetanā kāmāvacarā rūpāvacarā dāna mayā sīla mayā bhāvanā mayā 	4	Wholesome intention in the sense-world sphere, in the form-world sphere, consisting of giving, consisting of morality, consisting of meditation.
['PA_vb_6:4.3']	ayaṁ vuccati “puññābhisaṅkhāro”.	ayam vuccati puñña abhisaṅkhāro 	4	This is called the formation of merit.
['PA_vb_6:5.1']	Tattha katamo apuññābhisaṅkhāro?	tattha katamaḥ apuñña abhisaṅkhāro 	5	Herein, what is the formation of demerit?
['PA_vb_6:5.2']	Akusalā cetanā kāmāvacarā—	akusalā cetanā kāma avacarā 	5	Unwholesome intention in the sense-world sphere.
['PA_vb_6:5.3']	ayaṁ vuccati “apuññābhisaṅkhāro”.	ayam vuccati apuñña abhisaṅkhāro 	5	This is called the formation of demerit.
['PA_vb_6:6.1']	Tattha katamo āneñjābhisaṅkhāro?	tattha katamaḥ āneñja abhisaṅkhāro 	6	Herein, what is the formation of the imperturbable?
['PA_vb_6:6.2']	Kusalā cetanā arūpāvacarā—	kusalā cetanā arūpa avacarā 	6	Wholesome intention in the formless-world sphere.
['PA_vb_6:6.3']	ayaṁ vuccati “āneñjābhisaṅkhāro”.	ayam vuccati āneñja abhisaṅkhāro 	6	This is called the formation of the imperturbable.
['PA_vb_6:7.1']	Tattha katamo kāyasaṅkhāro?	tattha katamaḥ kāya saṅkhāro 	7	Herein, what is the bodily formation?
['PA_vb_6:7.2']	Kāyasañcetanā kāyasaṅkhāro, vacīsañcetanā vacīsaṅkhāro, manosañcetanā cittasaṅkhāro.	kāya sañcetanā kāya saṅkhāraḥ vacī sañcetanā vacī saṅkhāraḥ manaḥ sañcetanā citta saṅkhāraḥ 	7	Bodily volition is a bodily formation, verbal volition is a verbal formation, mental volition is a mental formation.
['PA_vb_6:7.3']	Ime vuccanti “avijjāpaccayā saṅkhārā”.	ime vuccanti avijjā paccayāḥ saṅkhārāḥ 	7	These are called “with ignorance as condition there are formations.”
['PA_vb_6:8.1']	Tattha katamaṁ saṅkhārapaccayā viññāṇaṁ?	tattha katamam saṅkhāra paccayā viññāṇa 	8	Herein, what is “with formations as condition: consciousness?”
['PA_vb_6:8.2']	Cakkhuviññāṇaṁ, sotaviññāṇaṁ, ghānaviññāṇaṁ, jivhāviññāṇaṁ, kāyaviññāṇaṁ, manoviññāṇaṁ—	cakkhu viññāṇa sota viññāṇa ghāna viññāṇa jivhā viññāṇa kāya viññāṇa manas viññāṇa 	8	Eye-consciousness, ear-consciousness, nose-consciousness, tongue-consciousness, body-consciousness, mind-consciousness.
['PA_vb_6:8.3']	idaṁ vuccati “saṅkhārapaccayā viññāṇaṁ”.	idam vuccati saṅkhāra paccayā viññāṇa 	8	This is said to be ‘with volitions as condition: consciousness.’
['PA_vb_6:9.1']	Tattha katamaṁ viññāṇapaccayā nāmarūpaṁ?	tattha katamam viññāṇa paccayā nāma rūpa 	9	Herein, what is ‘with consciousness as condition: mind and bodily form’?
['PA_vb_6:9.2']	Atthi nāmaṁ, atthi rūpaṁ.	atthi nāma atthi rūpa 	9	There is what is called mind and there is what is called bodily form.
