segmentnr	original	analyzed	translated
['PA_patthana_1.14:0.1', 'PA_patthana_1.14:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)	paṭṭhāna pakaraṇa  dhamma anuloma tika paṭṭhāna pāḷi 	The Puggalapaññatti🔽The Dhammasaṅgaṇi
['PA_patthana_1.14:0.3']	1.14. Parittārammaṇattika	paritta ārammaṇa ttika 	The Parittārammaṇa Tika
['PA_patthana_1.14:1.0.1']	Vibhaṅgavāra	vibhaṅgavāra 	The Vibhaṅga
['PA_patthana_1.14:1.0.2', 'PA_patthana_1.14:1.1_0', 'PA_patthana_1.14:1.1_1']	Hetu🔽Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati hetupaccayā— parittārammaṇaṁ🔽ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. Paṭisandhikkhaṇe parittārammaṇaṁ	hetu  paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammo uppajjati hetu paccayā paritta ārammaṇa  ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ paṭisandhi kkhaṇe paritta ārammaṇa 	Causes
['PA_patthana_1.14:1.1_2', 'PA_patthana_1.14:2.1_0']	ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā.🔽Mahaggatārammaṇaṁ dhammaṁ paṭicca mahaggatārammaṇo dhammo uppajjati hetupaccayā—mahaggatārammaṇaṁ	ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ  mahaggata ārammaṇam dhammam paṭicca mahaggata ārammaṇaḥ dhammaḥ uppajjati hetu paccayā a mahaggata ārammaṇa 	With a limited object as condition, a limited object arises: with a limited object one of the aggregates as condition, the three aggregates … two aggregates. At the moment of rebirth-linking, with a limited object …
['PA_patthana_1.14:2.1_1']	ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. Paṭisandhikkhaṇe mahaggatārammaṇaṁ …pe….	ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ paṭisandhi kkhaṇe mahaggata ārammaṇam pe 	With a great object as condition, a great object arises: with a great object one of the aggregates as condition, the three aggregates … two aggregates. At the moment of rebirth-linking, with a great object …
['PA_patthana_1.14:3.1']	Appamāṇārammaṇaṁ dhammaṁ paṭicca appamāṇārammaṇo dhammo uppajjati hetupaccayā— appamāṇārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā.	appamāṇa ārammaṇam dhammam paṭicca appamāṇa ārammaṇaḥ dhammaḥ uppajjati hetu paccayā appamāṇa ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ 	With an immeasurable object as condition, an immeasurable object arises: with an immeasurable object one of the aggregates as condition, the three aggregates … two aggregates.
['PA_patthana_1.14:4.0']	Ārammaṇādi	ārammaṇa ādi 	Object, etc.
['PA_patthana_1.14:4.1', 'PA_patthana_1.14:5.0.1', 'PA_patthana_1.14:5.0.2', 'PA_patthana_1.14:5.1', 'PA_patthana_1.14:6.1', 'PA_patthana_1.14:7.0.1', 'PA_patthana_1.14:7.0.2', 'PA_patthana_1.14:7.0.3', 'PA_patthana_1.14:7.1_0', 'PA_patthana_1.14:7.1_1', 'PA_patthana_1.14:7.1_2']	Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati ārammaṇapaccayā … adhipatipaccayā (saṅkhittaṁ) … avigatapaccayā.🔽Saṅkhyāvāra🔽Suddha🔽Hetuyā tīṇi, ārammaṇe tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi. (Evaṁ gaṇetabbaṁ.)🔽Anulomaṁ.🔽1.14.1.2. Paccayapaccanīya🔽Vibhaṅgavāra🔽Nahetu🔽Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati nahetupaccayā— ahetukaṁ🔽parittārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. Ahetukapaṭisandhikkhaṇe🔽parittārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā, vicikicchāsahagate	paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammaḥ uppajjati ārammaṇa paccayā adhipati paccayā saṅkhitta avigata paccayā  saṅkhyāvāra  suddha  hetuyā tīṇi ārammaṇe tīṇi adhipatiyā tīṇi pe avigate tīṇi evam gaṇetabba  anuloma  paccaya paccanīya  vibhaṅgavāra  na hetu  paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammaḥ uppajjati na hetu paccayā ahetuka  paritta ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ ahetuka paṭisandhi kkhaṇe  paritta ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ vicikicchā sahagate 	With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object
['PA_patthana_1.14:7.1_3']	uddhaccasahagate khandhe paṭicca vicikicchāsahagato uddhaccasahagato moho.	uddhacca sahagate khandhe paṭicca vicikicchā sahagataḥ uddhacca sahagataḥ moho 	With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a limited object … With a great object … With an immeasurable object … With an object that is a certain extent … With an object that is not a certain extent … With a
['PA_patthana_1.14:8.1_0', 'PA_patthana_1.14:8.1_1', 'PA_patthana_1.14:8.1_2']	Mahaggatārammaṇaṁ dhammaṁ paṭicca mahaggatārammaṇo dhammo uppajjati nahetupaccayā—ahetukaṁ🔽mahaggatārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā, vicikicchāsahagate🔽uddhaccasahagate khandhe paṭicca vicikicchāsahagato uddhaccasahagato moho.	mahaggata ārammaṇam dhammam paṭicca mahaggata ārammaṇaḥ dhammaḥ uppajjati na hetu paccayā ahetuka  mahaggata ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ vicikicchā sahagate  uddhacca sahagate khandhe paṭicca vicikicchā sahagataḥ uddhacca sahagataḥ moho 	With a great object …🔽With a measureless object …
['PA_patthana_1.14:9.1']	Appamāṇārammaṇaṁ dhammaṁ paṭicca appamāṇārammaṇo dhammo uppajjati nahetupaccayā—ahetukaṁ appamāṇārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā.	appamāṇa ārammaṇam dhammam paṭicca appamāṇa ārammaṇaḥ dhammaḥ uppajjati na hetu paccayā ahetukam appamāṇa ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ 	With an immeasurable object …
['PA_patthana_1.14:10.0']	Naadhipati	na adhipati 	Not dominant
['PA_patthana_1.14:10.1']	Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati naadhipatipaccayā—parittārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. Paṭisandhikkhaṇe …pe….	paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammaḥ uppajjati na adhipati paccayā paritta ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ paṭisandhi khaṇe pe 	With a limited object …
['PA_patthana_1.14:11.1', 'PA_patthana_1.14:12.1', 'PA_patthana_1.14:13.0', 'PA_patthana_1.14:13.1']	Mahaggatārammaṇaṁ dhammaṁ paṭicca mahaggatārammaṇo dhammo uppajjati naadhipatipaccayā—mahaggatārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. Paṭisandhikkhaṇe …pe….🔽Appamāṇārammaṇaṁ dhammaṁ paṭicca appamāṇārammaṇo dhammo uppajjati naadhipatipaccayā—appamāṇārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā.🔽Napurejātādi🔽Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati napurejātapaccayā—arūpe parittārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… paṭisandhikkhaṇe …pe….	mahaggata ārammaṇam dhammam paṭicca mahaggata ārammaṇaḥ dhammaḥ uppajjati na adhipati paccayā mahaggata ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ paṭisandhi kkhaṇe pe  appamāṇa ārammaṇam dhammam paṭicca appamāṇa ārammaṇaḥ dhammaḥ uppajjati na adhipati paccayā appamāṇa ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ  napurejāta ādi  paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammaḥ uppajjati na purejāta paccayā arūpe paritta ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe paṭisandhi khaṇe pe 	With a great object as condition, a great object arises, not as decisive support condition … (as in the preceding chapter) …🔽With an immeasurable object as condition, an immeasurable object arises, not as decisive support condition … (as in the preceding chapter) …🔽Not as postnascence, etc.🔽With a limited object as condition, a limited object arises, not as postnascence condition … (as in the preceding chapter) …
['PA_patthana_1.14:14.1_0']	Mahaggatārammaṇaṁ dhammaṁ paṭicca mahaggatārammaṇo dhammo uppajjati napurejātapaccayā—arūpe	mahaggata ārammaṇam dhammam paṭicca mahaggata ārammaṇaḥ dhammo uppajjati na purejāta paccayā arūpe 	With a great object as condition, a great object arises, not as prenascence condition … (as in §10) … (as in §11) … (as in §12) … (as in §13) … (as in §14) … (as in §15) … (as in §16) … (as in §17) … (as in §18) … (as in §19) … (as in §20) … (as in §21) … (as in §22) … (as in §23) … (as in §24) … (as in §25) … (as in §26) … (as in §27) … (as in §28) … (as in §29) … (as in §30) … (as in §31) … (as in §32) … (as in §33) … (as in §34) … (as in §35) … (as in §36) … (as in §37) … (as in §38) … (as in §39) … (as in §40) … (as in §41) … (as in §42) … (as in §43) … (as in §44) … (as in §45) … (as in §46) … (as in §47) … (as in §48) … (as in §49) … (as in §50) … (as in §51) … (as in §52) … (as in §53) … (as in §54) … (as in §55) … (as in §56) … (as in §57) … (as in §58) … (as in §59) … (as in §60) … (as in §61) … (as in §62) … (as in §63) … (as in §64) … (as in §65) … (as in §66) … (as in §67) … (as in §68) … (as in §69) … (as in §70) … (as in §7
['PA_patthana_1.14:14.1_1']	mahaggatārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. (Mahaggatārammaṇe paṭisandhi natthi.)	mahaggata ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ mahaggata ārammaṇe paṭisandhi natthi 	With a great object … (as in §10) …🔽With a measureless object … (as in §11) …🔽With an object of measure, a mental formation arises … (as in §12) …🔽With an object of measure, a mental formation arises … (as in §13) …
['PA_patthana_1.14:15.1_0']	Appamāṇārammaṇaṁ dhammaṁ paṭicca appamāṇārammaṇo dhammo uppajjati napurejātapaccayā—arūpe	appamāṇa ārammaṇam dhammam paṭicca appamāṇa ārammaṇaḥ dhammaḥ uppajjati na purejāta paccayā arūpe 	With an object of measure, a mental formation arises … (as in §14) …🔽With an object of measure, a mental formation arises … (as in §15) …🔽With an object of measure, a mental formation arises … (as in §16) …🔽With an object of measure, a mental formation arises … (as in §17) …
['PA_patthana_1.14:15.1_1']	appamāṇārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhā. (Napacchājātapaccayañca	appamāṇa ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhāḥ na pacchājāta paccayaḥ ca 	With an object of measure, a mental formation arises … (as in §18) …🔽With an object of measure, a mental formation arises … (as in §19) …🔽With an object of measure, a mental formation arises … (as in §20) …🔽With an object of measure, a mental formation arises … (as in §21) …🔽With an object of measure, a mental formation arises … (as in §22) …🔽With an object of measure, a mental formation arises … (as in §23) …
['PA_patthana_1.14:15.1_2']	naāsevanapaccayañca naadhipatisadisaṁ.)	na āsevana paccayam ca na adhipati sadisa 	With an object of measure, a mental formation arises … (as in §24) …🔽With an object of measure, a mental formation arises … (as in §25) …🔽With an object of measure, a mental formation arises … (as in §26) …🔽With an object of measure, a mental formation arises … (as in §27) …🔽With an object of measure, a mental formation arises … (as in §28) …🔽With an object of measure, a mental formation arises … (as in §29) …🔽With an object of measure, a mental formation arises … (as in §30) …🔽With an object of measure, a mental formation arises … (as in §31) …🔽With an object of measure, a mental formation arises … (as in §32) …🔽With an object of measure, a mental formation arises … (as in §33) …🔽With an object of measure, a mental formation arises … (as in §34) …🔽With an object of measure, a mental formation arises … (as in §35) …
['PA_patthana_1.14:16.0', 'PA_patthana_1.14:16.1', 'PA_patthana_1.14:17.1']	Nakamma🔽Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati nakammapaccayā—parittārammaṇe khandhe paṭicca parittārammaṇā cetanā.🔽Mahaggatārammaṇaṁ dhammaṁ paṭicca mahaggatārammaṇo dhammo uppajjati nakammapaccayā—mahaggatārammaṇe khandhe paṭicca mahaggatārammaṇā cetanā.	nakamma 🔽paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammaḥ uppajjati na kamma paccayā paritta ārammaṇe khandhe paṭicca paritta ārammaṇā cetanā 🔽mahaggata ārammaṇam dhammam paṭicca mahaggata ārammaṇaḥ dhammaḥ uppajjati na kamma paccayā mahaggata ārammaṇe khandhe paṭicca mahaggata ārammaṇā cetanā 	With an object
['PA_patthana_1.14:18.1', 'PA_patthana_1.14:19.0']	Appamāṇārammaṇaṁ dhammaṁ paṭicca appamāṇārammaṇo dhammo uppajjati nakammapaccayā—appamāṇārammaṇe khandhe paṭicca appamāṇārammaṇā cetanā.🔽Navipākādi	appamāṇa ārammaṇam dhammam paṭicca appamāṇa ārammaṇaḥ dhammaḥ uppajjati na kamma paccayā appamāṇa ārammaṇe khandhe paṭicca appamāṇa ārammaṇā cetanā  na vipāka ādi 	With a great object as condition, a great object … (as in §1, but with great instead of small).🔽With a great object as condition, a great object … (as in §1, but with great instead of small).
['PA_patthana_1.14:19.1_0']	Parittārammaṇaṁ dhammaṁ paṭicca parittārammaṇo dhammo uppajjati navipākapaccayā (paṭisandhi	paritta ārammaṇam dhammam paṭicca paritta ārammaṇaḥ dhammo uppajjati na vipāka paccayā paṭisandhi 	With a great object as condition, a great object … (as in §1, but with great instead of small).
