segmentnr	original	analyzed	folio	translated
['PA_bi-vb_as1-7:1.0.1']	Theravāda Vinaya	thera vāda vinaya 	1	The Theravāda Vinaya
['PA_bi-vb_as1-7:1.0.2']	Bhikkhunivibhaṅga	bhikkhuni vibhaṅga 	1	The Nuns’ Analysis
['PA_bi-vb_as1-7:1.0.3']	Adhikaraṇasamatha	adhikaraṇa sam atha 	1	The settling of legal issues
['PA_bi-vb_as1-7:1.1.1']	Ime kho panāyyāyo satta adhikaraṇasamathā dhammā uddesaṁ āgacchanti.	ime kho pana ayyāyo satta adhikaraṇa samathāḥ dhammāḥ uddesam āgacchanti 	1	Venerables, these seven principles for the settling of legal issues come up in the instruction:
['PA_bi-vb_as1-7:1.2.1', 'PA_bi-vb_as1-7:1.2.2', 'PA_bi-vb_as1-7:2.1.1']	Uppannuppannānaṁ adhikaraṇānaṁ samathāya vūpasamāya🔽sammukhāvinayo dātabbo,🔽sativinayo dātabbo,	uppanna uppannānam adhikaraṇānam samathāya vūpasamāya  sammukha avinayaḥ dātabbaḥ  sati vinayaḥ dātabbaḥ 	1	For the settling and resolving of legal issues that have arisen,🔽a verdict of mindfulness may be given,
['PA_bi-vb_as1-7:3.1.1', 'PA_bi-vb_as1-7:4.1.1', 'PA_bi-vb_as1-7:5.1.1']	amūḷhavinayo dātabbo,🔽paṭiññāya kāretabbaṁ,🔽yebhuyyasikā,	amūḍha vinayaḥ dātabbo  paṭiññāya kāretabba  yebhuyyasikā 	3	a verdict of past insanity may be given,🔽a verdict of further penalty may be given,🔽a majority decision may be made,
['PA_bi-vb_as1-7:6.1.1']	tassapāpiyasikā,	tassapāpiyasikā 	6	a verdict of bad behavior may be given,
['PA_bi-vb_as1-7:7.1.1']	tiṇavatthārakoti.	tiṇavatthārakā uti 	7	and a covering over as if with grass may be done.
['PA_bi-vb_as1-7:7.2.1', 'PA_bi-vb_as1-7:7.2.2']	Uddiṭṭhā kho, ayyāyo, satta adhikaraṇasamathā dhammā.🔽Tatthāyyāyo pucchāmi—	uddiṭṭhāḥ kho ayyāyo satta adhikaraṇa samathāḥ dhammāḥ  pucchāmi 	7	Venerables, these seven principles for the settling of legal issues have been recited.
['PA_bi-vb_as1-7:7.2.3', 'PA_bi-vb_as1-7:7.2.4']	“kaccittha parisuddhā”?🔽Dutiyampi pucchāmi—	kaccit tha parisuddhā  dutiyam pi pucchāmi 	7	I ask you, are you pure in this?
['PA_bi-vb_as1-7:7.2.5', 'PA_bi-vb_as1-7:7.2.6']	“kaccittha parisuddhā”?🔽Tatiyampi pucchāmi—	kaccit tha parisuddhā  tatiyam pi pucchāmi 	7	For the second time I ask you, are you pure in this?
['PA_bi-vb_as1-7:7.2.7']	“kaccittha parisuddhā”?	kaccit tha parisuddhā 	7	For the third time I ask you, are you pure in this?
['PA_bi-vb_as1-7:7.2.8']	Parisuddhetthāyyāyo, tasmā tuṇhī, evametaṁ dhārayāmīti.	tasmai tuṇhī evam etam dhārayāmi iti 	7	Since there is silence, you are pure in this. I will remember it thus.
['PA_bi-vb_as1-7:7.3.1', 'PA_bi-vb_as1-7:7.4.1', 'PA_bi-vb_as1-7:7.4.2']	Adhikaraṇasamathā niṭṭhitā.🔽Uddiṭṭhaṁ kho, ayyāyo, nidānaṁ.🔽Uddiṭṭhā aṭṭha pārājikā dhammā.	adhikaraṇa samathā niṭṭhitā  uddiṭṭham kho ayyāyaḥ nidāna  uddiṭṭhāḥ aṭṭha pārājikāḥ dhammāḥ 	7	The settling of legal issues is finished.🔽The introduction has been recited.🔽The eight rules entailing expulsion have been recited.
['PA_bi-vb_as1-7:7.4.3']	Uddiṭṭhā sattarasa saṅghādisesā dhammā.	uddiṭṭhāḥ sattarasa saṅgha ādisesāḥ dhammāḥ 	7	The seventeen rules entailing suspension have been recited.
