segmentnr	original	analyzed	translated
['PA_patthana_1.17:0.1', 'PA_patthana_1.17:0.2', 'PA_patthana_1.17:0.3']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)🔽1.17. Maggārammaṇattika	paṭṭhāna pakaraṇa  dhamma anuloma tika paṭṭhāna pāḷi  magga ārammaṇa ttika 	The Puggala Paññatti
['PA_patthana_1.17:1.0.1', 'PA_patthana_1.17:1.0.2']	Vibhaṅgavāra🔽Hetu	vibhaṅgavāra  hetu 	The Paṭṭhāna🔽The Triad🔽The Analysis🔽Cause
['PA_patthana_1.17:1.1']	Maggārammaṇaṁ dhammaṁ paṭicca maggārammaṇo dhammo uppajjati hetupaccayā— maggārammaṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe …pe….	magga ārammaṇam dhammam paṭicca magga ārammaṇaḥ dhammaḥ uppajjati hetu paccayā magga ārammaṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe pe 	With a path as object as condition, a path as object …
['PA_patthana_1.17:2.1_0', 'PA_patthana_1.17:2.1_1', 'PA_patthana_1.17:3.1_0']	Maggārammaṇaṁ dhammaṁ paṭicca maggādhipati dhammo uppajjati hetupaccayā— maggārammaṇaṁ🔽ekaṁ khandhaṁ paṭicca maggādhipatī tayo khandhā, tayo khandhe paṭicca eko khandho. Dve khandhe …pe….🔽Maggārammaṇaṁ dhammaṁ paṭicca maggārammaṇo ca maggādhipati ca dhammā uppajjanti hetupaccayā—maggārammaṇaṁ	magga ārammaṇam dhammam paṭicca magga adhipati dhammaḥ uppajjati hetu paccayā magga ārammaṇa  ekam khandham paṭicca magga adhipatī tayaḥ khandhā tayo khandhe paṭicca ekaḥ khandhaḥ dve khandhe pe  magga ārammaṇam dhammam paṭicca magga ārammaṇaḥ ca magga adhipati ca dhammā uppajjanti hetu paccayā a magga ārammaṇa 	With a path as object as condition, a path as dominant …
['PA_patthana_1.17:3.1_1']	ekaṁ khandhaṁ paṭicca maggārammaṇā ca maggādhipatī ca tayo khandhā …pe… dve khandhe …pe….	ekam khandham paṭicca magga ārammaṇā ca magga adhipatī ca tayo khandhāḥ pe dve khandhe pe 	With a path as object as condition, a path as object and a path as dominant …
['PA_patthana_1.17:4.1']	Maggahetukaṁ dhammaṁ paṭicca maggahetuko dhammo uppajjati hetupaccayā— maggahetukaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe …pe….	magga hetukam dhammam paṭicca magga hetukaḥ dhammaḥ uppajjati hetu paccayā magga hetukam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe pe 	With a path condition as condition, a path condition arises: with one path condition as condition, three mental factors … with two …🔽With a path condition as condition, a non-path dominant condition arises: with a path condition as condition, three mental factors … two mental factors …🔽With a path condition as condition, a path condition and a non-path dominant condition arise: with a path condition as condition, three mental factors … two mental factors …
['PA_patthana_1.17:5.1', 'PA_patthana_1.17:6.1_0', 'PA_patthana_1.17:6.1_1', 'PA_patthana_1.17:7.1']	Maggahetukaṁ dhammaṁ paṭicca maggādhipati dhammo uppajjati hetupaccayā— maggahetukaṁ ekaṁ khandhaṁ paṭicca maggādhipatī tayo khandhā …pe… dve khandhe …pe….🔽Maggahetukaṁ dhammaṁ paṭicca maggahetuko ca maggādhipati ca dhammā uppajjanti hetupaccayā—maggahetukaṁ🔽ekaṁ khandhaṁ paṭicca maggahetukā ca maggādhipatī ca tayo khandhā …pe… dve khandhe …pe….🔽Maggādhipatiṁ dhammaṁ paṭicca maggādhipati dhammo uppajjati hetupaccayā— maggādhipatiṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe …pe….	magga hetukam dhammam paṭicca magga adhipati dhammaḥ uppajjati hetu paccayā magga hetukam ekam khandham paṭicca magga adhipatī tayaḥ khandhāḥ pe dve khandhe pe 🔽magga hetukam dhammam paṭicca magga hetuko ca magga adhipati ca dhammā uppajjanti hetu paccayā a magga hetuka 🔽ekam khandham paṭicca magga hetukā ca magga adhipatī ca tayo khandhāḥ pe dve khandhe pe 🔽magga adhipatim dhammam paṭicca magga adhipati dhammaḥ uppajjati hetu paccayā magga adhipatim ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe pe 	With a non-path dominant condition as condition, a non-path dominant condition arises: with a non-path dominant condition as condition, three mental factors … two mental factors …
['PA_patthana_1.17:8.1', 'PA_patthana_1.17:9.1', 'PA_patthana_1.17:10.1_0', 'PA_patthana_1.17:10.1_1']	Maggādhipatiṁ dhammaṁ paṭicca maggārammaṇo dhammo uppajjati hetupaccayā— maggādhipatiṁ ekaṁ khandhaṁ paṭicca maggārammaṇā tayo khandhā …pe… dve khandhe …pe….🔽Maggādhipatiṁ dhammaṁ paṭicca maggahetuko dhammo uppajjati hetupaccayā— maggādhipatiṁ ekaṁ khandhaṁ paṭicca maggahetukā tayo khandhā …pe… dve khandhe …pe….🔽Maggādhipatiṁ dhammaṁ paṭicca maggārammaṇo ca maggādhipati ca dhammā uppajjanti hetupaccayā—maggādhipatiṁ🔽ekaṁ khandhaṁ paṭicca maggārammaṇā ca maggādhipatī ca tayo khandhā …pe… dve khandhe …pe….	magga adhipatim dhammam paṭicca magga ārammaṇaḥ dhammaḥ uppajjati hetu paccayā magga adhipatim ekam khandham paṭicca magga ārammaṇā tayaḥ khandhā pe dve khandhe pe  magga adhipatim dhammam paṭicca magga hetukaḥ dhammaḥ uppajjati hetu paccayā magga adhipatim ekam khandham paṭicca magga hetukā tayaḥ khandhā pe dve khandhe pe  magga adhipatim dhammam paṭicca magga ārammaṇaḥ ca magga adhipati ca dhammā uppajjanti hetu paccayā a magga adhipati  ekam khandham paṭicca magga ārammaṇā ca magga adhipatī ca tayo khandhāḥ pe dve khandhe pe 	Dependent on a path-dominant state there arises a path-object state … (as in §1) … Dependent on a path-dominant state there arises a path cause … (as in §1) … Dependent on a path-dominant state there arise a path-object state and a path-dominant state … (as in §1) …
['PA_patthana_1.17:11.1_0']	Maggādhipatiṁ dhammaṁ paṭicca maggahetuko ca maggādhipati ca dhammā uppajjanti hetupaccayā—maggādhipatiṁ	magga adhipatim dhammam paṭicca magga hetukaḥ ca magga adhipati ca dhammā uppajjanti hetu paccayā a magga adhipati 	With a path-dominant state as condition, a path-related state arises … (as in §11) … With a path-dominant state as condition, a path-cause state arises … (as in §11) … With a path-dominant state as condition, a path-related state and a path-dominant state arise … (as in §11) … With a path-dominant state as condition, a path-cause state and a path-dominant state arise … (as in §11) …
['PA_patthana_1.17:11.1_1']	ekaṁ khandhaṁ paṭicca maggahetukā ca maggādhipatī ca tayo khandhā …pe… dve khandhe …pe….	ekam khandham paṭicca magga hetukā ca magga adhipatī ca tayo khandhāḥ pe dve khandhe pe 	With one of the aggregates as condition that is a path and is a state of companionship of the path, the three aggregates that are objects of the path … two aggregates …
