segmentnr	original	analyzed	translated
['PA_bu-vb_sk55:0.1']	Theravāda Vinaya	thera vāda vinaya 	The Monastic Code of the Elders
['PA_bu-vb_sk55:0.2', 'PA_bu-vb_sk55:0.3', 'PA_bu-vb_sk55:0.4']	Mahāvibhaṅga🔽Sekhiyakaṇḍa🔽Surusuruvagga	mahāvibhaṅga  sekhiya kaṇḍa  suru suru vagga 	The Great Analysis🔽The chapter on training rules for the community of monks🔽The sub-chapter on rough
['PA_bu-vb_sk55:0.5']	55. Sāmisasikkhāpada	sāmisa sikkhāpada 	The training rule on with almsfood
['PA_bu-vb_sk55:1.1']	Tena samayena buddho bhagavā bhaggesu viharati susumāragire bhesakaḷāvane migadāye.	tena samayena buddhaḥ bhagavā bhaggesu viharati susumāra gire bhesakaḷā vane migadāye 	At one time the Buddha was staying in the Bhaggā country at Sumsumāragira in the Bhesakaḷā Grove, the deer park.
['PA_bu-vb_sk55:1.2']	Tena kho pana samayena bhikkhū kokanade pāsāde sāmisena hatthena pānīyathālakaṁ paṭiggaṇhanti.	tena kho pana samayena bhikkhū kokanade pāsāde sa āmisena hatthena pānīya thālakam paṭiggaṇhanti 	At that time the monks received a water pot with their hand contaminated by almsfood.
['PA_bu-vb_sk55:1.3']	Manussā ujjhāyanti khiyyanti vipācenti—	manussāḥ ujjhāyanti khiyyanti vipācenti 	People complained and criticized them,
['PA_bu-vb_sk55:1.4']	“kathañhi nāma samaṇā sakyaputtiyā sāmisena hatthena pānīyathālakaṁ paṭiggahessanti, seyyathāpi gihī kāmabhogino”ti.	katham hi nāma samaṇā sakyaputtiyā sa āmisena hatthena sa āmisena hatthena sa āmisena hatthena pānīya thā alakam paṭiggahessanti seyyathā api gihī kāma bhoginaḥ iti 	“How can the Sakyan monastics receive a water pot with their hand contaminated by almsfood? They are just like householders who indulge in worldly pleasures!”
['PA_bu-vb_sk55:1.5']	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	assosum kho bhikkhū tesam manussānam ujjhāyantānam khiyyantānam vipācentāna 	The monks heard the complaints of those people.
['PA_bu-vb_sk55:1.6']	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 	Those monks who were modest … criticized and complained and complained to the Buddha.🔽“How can monks receive a water pot with their hand contaminated by almsfood?” …
['PA_bu-vb_sk55:1.7']	“kathañhi nāma bhikkhū sāmisena hatthena pānīyathālakaṁ paṭiggahessantī”ti …pe…	katham hi nāma bhikkhū sa āmisena hatthena pānīya thālakam paṭiggahessanti iti pe 	“Is it true, monks, that you do this?”
['PA_bu-vb_sk55:1.8']	“saccaṁ kira, bhikkhave, bhikkhū sāmisena hatthena pānīyathālakaṁ paṭiggaṇhantī”ti?	saccam kira bhikkhave bhikkhū sa āmisena hatthena pānīya thālakam paṭiggaṇhanti iti 	“Is it true, monks, that the monks received drinking water with their hand contaminated with food?”
['PA_bu-vb_sk55:1.9']	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 	“It’s true, Sir.”
['PA_bu-vb_sk55:1.10']	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 	The Buddha rebuked them …
['PA_bu-vb_sk55:1.11']	kathañhi nāma te, bhikkhave, moghapurisā sāmisena hatthena pānīyathālakaṁ paṭiggahessanti.	katham hi nāma te bhikkhave moghapurisāḥ sa āmisena hatthena pānīya thālakam paṭiggahessanti 	“How can those foolish men receive drinking water with their hand contaminated with food?
['PA_bu-vb_sk55:1.12']	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	na ita bhikkhave appasannānam vā pasādāya pe 	This won’t give rise to confidence in those without it …
['PA_bu-vb_sk55:1.13']	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 	And, monks, this is how you should recite this training rule:
['PA_bu-vb_sk55:1.14.1']	“Na sāmisena hatthena pānīyathālakaṁ paṭiggahessāmīti sikkhā karaṇīyā”ti.	na sa āmisena hatthena pānīya thālakam paṭiggahessāmi iti sikkhā karaṇīyā ati 	‘“I will not receive a drinking-water vessel with my hand contaminated with food,” this is how you should train.’”
['PA_bu-vb_sk55:1.15']	Na sāmisena hatthena pānīyathālako paṭiggahetabbo.	na sa āmisena hatthena pānīya thālakaḥ paṭiggahetabbaḥ 	One should not receive a drinking-water vessel with one’s hand contaminated with food.
['PA_bu-vb_sk55:1.16', 'PA_bu-vb_sk55:1.17.1']	Yo anādariyaṁ paṭicca sāmisena hatthena pānīyathālakaṁ paṭiggaṇhāti, āpatti dukkaṭassa.🔽Anāpatti—	yaḥ anādariyam paṭicca sa āmisena hatthena pānīya thālakam paṭiggaṇhāti āpatti dukkaṭassa  anāpatti 	If a monk, out of disrespect, receives a drinking-water vessel with his hand contaminated with food, he commits an offense of wrong conduct.
['PA_bu-vb_sk55:1.18', 'PA_bu-vb_sk55:1.19']	asañcicca,🔽assatiyā,	a san cit ca  assatiyā 	There is no offense if he does it without knowing;
['PA_bu-vb_sk55:1.20']	ajānantassa,	a jānantassa 	if he is not thinking;🔽if he does not know;
['PA_bu-vb_sk55:1.21']	gilānassa,	gilānassa 	if he is sick;
['PA_bu-vb_sk55:1.22']	“dhovissāmī”ti vā “dhovāpessāmī”ti vā paṭiggaṇhāti,	dhovissāmi iti vā dhovāpessāmi iti vā paṭiggaṇhāti 	if he receives it with the thought, “I’ll wash it” or “I’ll have it washed”;
['PA_bu-vb_sk55:1.23']	āpadāsu,	āpadāsu 	if there is a danger;
['PA_bu-vb_sk55:1.24']	ummattakassa,	ummattakassa 	if he is insane;
['PA_bu-vb_sk55:1.25']	ādikammikassāti.	ādikammikassa ati 	if he is the first offender.🔽1.1 The sub-chapter on legitimately
['PA_bu-vb_sk55:1.26']	Pañcamasikkhāpadaṁ niṭṭhitaṁ.	pañcama sikkhāpadam niṭṭhita 	The fifth training rule is finished.
