segmentnr	original	analyzed	translated
['PA_patthana_15.1:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Chapter on the Conditions
['PA_patthana_15.1:0.2', 'PA_patthana_15.1:0.3']	Dhammānulomapaccanīya (3), Dukatikapaṭṭhānapāḷi (3)🔽15.1. Hetuduka, Kusalattika	dhamma anuloma paccanīya  hetu duka kusala ttika 	The Chapter on the Triads
['PA_patthana_15.1:1.0']	15.1.1. Kusalapada	kusalapada 	The Chapter on the Wholesome
['PA_patthana_15.1:1.1', 'PA_patthana_15.1:2.1_0', 'PA_patthana_15.1:2.1_1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.🔽Hetuṁ kusalaṁ dhammaṁ paṭicca nahetu nakusalo dhammo uppajjati hetupaccayā. Nahetuṁ🔽kusalaṁ dhammaṁ paṭicca nanahetu nakusalo dhammo uppajjati hetupaccayā. Hetuṁ kusalañca	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa  hetum kusalam dhammam paṭicca na hetu na kusalaḥ dhammaḥ uppajjati hetu paccayā na hetu  kusalam dhammam paṭicca na na hetu na kusalaḥ dhammaḥ uppajjati hetu paccayā hetum kusalañca 	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_patthana_15.1:2.1_2']	nahetuṁ kusalañca dhammaṁ paṭicca nahetu nakusalo dhammo uppajjati hetupaccayā …	na hetum kusalañca dhammam paṭicca na hetu na kusalaḥ dhammo uppajjati hetu paccayā 	With a wholesome condition that is a root as the reason, a wholesome condition that is not a root arises by way of condition through a root condition. With a wholesome condition that is not a root as the reason, a wholesome condition that is not a root arises by way of condition through a root condition. With a wholesome condition that is a root and a wholesome condition that is not a root as the reason, a wholesome condition that is not a root arises by way of condition through a root condition. …
['PA_patthana_15.1:2.1_3']	tīṇi (cittasamuṭṭhānameva, ārammaṇaṁ natthi.)	tīṇi citta samuṭṭhānam eva ārammaṇam natthi 	three (only mind-made, no object).
['PA_patthana_15.1:3.1']	Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	In the root cause there are three, in the predominance there are three, … in the unobscured there are three.
['PA_patthana_15.1:4.1']	(Sahajātavārampi …pe… nissayavārampi paṭiccavārasadisaṁ.)	sahajāta vāram pi pe nissaya vāram pi 	(The section on the origination-condition is similar to the section on the condition.)
['PA_patthana_15.1:5.1']	Hetu kusalo dhammo nahetussa nakusalassa dhammassa hetupaccayena paccayo.	hetu kusalaḥ dhammaḥ na hetussa na kusalassa dhammassa hetu paccayena paccayaḥ 	A wholesome condition that is a root is a condition, by way of root condition, for a wholesome condition that is not a root.
['PA_patthana_15.1:6.1', 'PA_patthana_15.1:7.1']	Hetu kusalo dhammo nahetussa nakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi.🔽Nahetu kusalo dhammo nanahetussa nakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi.	hetu kusalaḥ dhammaḥ na hetussa na kusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi  na hetu kusalaḥ dhammaḥ na na hetussa na kusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi 	A profitable cause is a condition, as object condition, for a unprofitable, for a indeterminate … for three.🔽An unprofitable cause is a condition, as object condition, for a unprofitable, for a indeterminate … for three.
['PA_patthana_15.1:8.1']	Hetu kusalo ca nahetu kusalo ca dhammā nahetussa nakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi. (Saṅkhittaṁ.)	hetu kusalaḥ ca na hetu kusalaḥ ca dhammā na hetussa na kusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi 	A profitable and an unprofitable cause is a condition, as object condition, for a unprofitable, for a indeterminate … for three. (Abbreviated.)
['PA_patthana_15.1:9.1_0']	Hetuyā ekaṁ, ārammaṇe nava, adhipatiyā nava, anantare samanantare nava, sahajāte	hetuyā eka ārammaṇe nava adhipatiyā nava anantare samanantare nava sahajāte 	In the case of cause, there is one triad, in the case of object, nine, in the case of predominance, nine, in the case of proximity, contiguity, and support, nine,
['PA_patthana_15.1:9.1_1']	nissaye tīṇi, upanissaye nava, pacchājāte tīṇi, kamme ekaṁ, āhāre ekaṁ, indriye tīṇi,	nissaye tīṇi upanissaye nava pacchājāte tīṇi kamme eka āhāre eka indriye tīṇi 	in the case of nutriment, one, in the case of faculty, three,
['PA_patthana_15.1:9.1_2', 'PA_patthana_15.1:10.0']	jhāne ekaṁ, magge tīṇi, vippayutte tīṇi …pe… avigate tīṇi. (Pañhāvārampi vitthāretabbaṁ.)🔽15.1.2. Akusalapada	jhāne eka magge tīṇi vippayutte tīṇi pe avigate tīṇi pañhāvārampi vitthāretabba  akusalapada 	in the case of jhana, one, in the case of path, three, in the case of dissociation, three … in the case of absence, three. (The Mode of Conveying Questions is to be expanded.)🔽… Unprofitable Mode
['PA_patthana_15.1:10.1']	Hetuṁ akusalaṁ dhammaṁ paṭicca nahetu naakusalo dhammo uppajjati hetupaccayā.	hetum akusalam dhammam paṭicca na hetu na akusalaḥ dhammaḥ uppajjati hetu paccayā 	With a cause that is unprofitable as condition, a state without cause that is unprofitable arises through a conditionality consisting in object condition.
['PA_patthana_15.1:11.1']	Nahetuṁ akusalaṁ dhammaṁ paṭicca nahetu naakusalo dhammo uppajjati hetupaccayā.	na hetum akusalam dhammam paṭicca na hetu na akusalaḥ dhammo uppajjati hetu paccayā 	With an unwholesome root cause as condition, an unwholesome root cause arises.🔽With an unwholesome root cause and an unwholesome root cause as condition, an unwholesome root cause arises. (In brief.)
['PA_patthana_15.1:12.1']	Hetuṁ akusalañca nahetuṁ akusalañca dhammaṁ paṭicca nahetu naakusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	hetum akusalam ca na hetum akusalañca dhammam paṭicca na hetu na akusalaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	In the section on root cause there are three triplets and three duals. In the section on predominance there are three triplets and three duals. … In the section on non-hindrance there are three triplets and three duals.
['PA_patthana_15.1:13.1']	(Sahajātavārampi …pe… nissayavārampi paṭiccavārasadisaṁ.)	sahajāta vāram pi pe nissaya vāram pi 	(In the section on origination, etc., the method is the same as in the case of the dependent origination.)
['PA_patthana_15.1:14.1', 'PA_patthana_15.1:15.1', 'PA_patthana_15.1:16.1']	Hetu akusalo dhammo nahetussa naakusalassa dhammassa hetupaccayena paccayo.🔽Hetu akusalo dhammo nahetussa naakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi.🔽Nahetu akusalo dhammo nanahetussa naakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi.	hetu akusalaḥ dhammaḥ na hetussa na akusalassa dhammassa hetu paccayena paccayaḥ  hetu akusalaḥ dhammaḥ na hetussa na akusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi  na hetu akusalaḥ dhammaḥ na na hetussa na akusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi 	An unwholesome root cause is a condition, as root cause condition, for an unwholesome root cause that is not a root cause.🔽An unwholesome root cause is a condition, as object condition, for an unwholesome root cause that is not a root cause … for three.🔽An unwholesome root cause that is not a root cause is a condition, as object condition, for an unwholesome root cause that is not a root cause … for three.
['PA_patthana_15.1:17.1']	Hetu akusalo ca nahetu akusalo ca dhammā nahetussa naakusalassa dhammassa ārammaṇapaccayena paccayo … tīṇi. (Saṅkhittaṁ.)	hetu akusalo ca na hetu akusalo ca dhammā na hetussa na akusalassa dhammassa ārammaṇa paccayena paccayaḥ tīṇi 	An unwholesome root cause and an unwholesome root cause that is not a root cause are a condition, as object condition, for an unwholesome root cause that is not a root cause … for three. (In brief.)
