segmentnr	original	analyzed	folio	translated
['PA_mil_6.1.9:0.1']	Milindapañha	milindapañha 	0	The Questions of King Milinda
['PA_mil_6.1.9:0.2']	Anumānapañha	anumāna pañha 	0	The Questions of King Milinda🔽The Chapter on Inference
['PA_mil_6.1.9:0.3']	Buddhavagga	buddha vagga 	0	The Chapter on the Buddha
['PA_mil_6.1.9:0.4']	9. Udakasattajīvapañha	    	0	The Questions of King Milinda
['PA_mil_6.1.9:1.1_0']	“Bhante nāgasena, imaṁ udakaṁ aggimhi tappamānaṁ cicciṭāyati ciṭiciṭāyati saddāyati	bhante nāgasena imam udakam aggimhi tappamānam cicciṭāyati ciṭiciṭāyati saddāyati 	1	“Revered Nāgasena, when this water is heated on the fire it hisses and crackles and makes a noise in many ways.
['PA_mil_6.1.9:1.1_1']	bahuvidhaṁ, kiṁ nu kho, bhante nāgasena, udakaṁ jīvati, kiṁ kīḷamānaṁ saddāyati,	bahuvidha kim nu khalu bhante nāgasena udakam jīvati kim kīḍamānam saddāyati 	1	Now, revered Nāgasena, does the water live, and does it make a noise while it is playing,
['PA_mil_6.1.9:1.1_2']	udāhu aññena paṭipīḷitaṁ saddāyatī”ti?	udāhu aññena paṭipīḷitam saddāyati iti 	1	or does it make a noise when it is being tormented by something else?”
['PA_mil_6.1.9:1.2']	“Na hi, mahārāja, udakaṁ jīvati, natthi udake jīvo vā satto vā, api ca, mahārāja, aggisantāpavegassa mahantatāya udakaṁ cicciṭāyati ciṭiciṭāyati saddāyati bahuvidhan”ti.	na hi mahā rāja udakam jīvati na atthi udake jīvaḥ vā sattaḥ vā api ca mahā rāja aggi santāpa vegassa mahanta tāya udakam cicciṭāyati ciṭiciṭāyati saddāyati bahuvidhanti 	1	“No, sire, the water does not live, there is no living being or creature in the water, but, sire, because of the great force of the heat of the fire the water hisses and crackles and makes a noise in many ways.”
['PA_mil_6.1.9:2.1_0']	“Bhante nāgasena, idhekacce titthiyā udakaṁ jīvatīti sītodakaṁ paṭikkhipitvā udakaṁ	bhante nāgasena idha ekacce titthiyāḥ udakam jīvati iti sītā udakam paṭikkhipitvā 	2	“Revered Nāgasena, here some sectarians, saying that water lives, reject cold water and heat up water
['PA_mil_6.1.9:2.1_1']	tāpetvā vekatikavekatikaṁ paribhuñjanti, te tumhe garahanti paribhavanti ‘ekindriyaṁ	tā apetvā vekatika vekatikam paribhuñjanti te tumhe garahanti paribhavanti eka indriya 	2	and drink it in sips, and they censure and revile you, saying: ‘The water has one sense faculty,
['PA_mil_6.1.9:2.1_2']	samaṇā sakyaputtiyā jīvaṁ viheṭhentī’ti, taṁ tesaṁ garahaṁ paribhavaṁ vinodehi apanehi nicchārehī”ti.	samaṇā sakyaputtiyāḥ jīvam viheṭhenti iti tam tesam garaham paribhavam vinodehi apanehi nicchārehi iti 	2	then remove, get rid of, do away with that criticism and contempt.”
['PA_mil_6.1.9:2.2']	“Na hi, mahārāja, udakaṁ jīvati, natthi, mahārāja, udake jīvo vā satto vā, api ca, mahārāja, aggisantāpavegassa mahantatāya udakaṁ cicciṭāyati ciṭiciṭāyati saddāyati bahuvidhaṁ.	na hi mahā rāja udakam jīvati natthi mahā rāja udake jīvaḥ vā sattaḥ vā api ca mahā rāja aggi santāpa vegassa mahanta tāya udakam cicciṭāyati ciṭiciṭāyati saddāyati bahuvidha 	2	“No, great king, water does not live. There is no living being or creature in water. But, great king, because of the great force of the heat of the fire, the water hisses, crackles, boils and makes many sounds.
['PA_mil_6.1.9:3.1_0']	Yathā, mahārāja, udakaṁ sobbhasarasaritadahataḷākakandarapadaraudapānaninnapokkharaṇigataṁ	yathā mahā rāja udakam 	3	Just as, great king, water in a pond, a lake, a river, a pool, a deep lake, a well, or a water pot,
['PA_mil_6.1.9:3.1_1']	vātātapavegassa mahantatāya pariyādiyati parikkhayaṁ gacchati, api nu tattha udakaṁ	vāta ātapa vegassa mahanta tāya pariyādiyati parikkhayam gacchati api nu tattha udaka 	3	when it is struck by the great force of the wind and the sun, dries up and disappears, would that water there
['PA_mil_6.1.9:3.1_2']	cicciṭāyati ciṭiciṭāyati saddāyati bahuvidhan”ti?	cicciṭāyati ciṭiciṭāyati saddāyati 	3	hiss, crackle, boil and make many sounds?”
['PA_mil_6.1.9:3.2']	“Na hi, bhante”ti.	na hi bhantā iti 	3	“No, venerable sir.”
['PA_mil_6.1.9:3.3_0']	“Yadi, mahārāja, udakaṁ jīveyya, tatthāpi udakaṁ saddāyeyya, imināpi, mahārāja, kāraṇena	yadi mahā rāja udakam jīveyya tattha api udakam saddāyeyya iminā api mahā rāja kāraṇena 	3	“If, great king, water were to live, then there too the water would make a sound. For this reason too, great king,
['PA_mil_6.1.9:3.3_1', 'PA_mil_6.1.9:3.3_2']	jānāhi ‘natthi udake jīvo vā satto vā, aggisantāpavegassa mahantatāya udakaṁ cicciṭāyati🔽ciṭiciṭāyati saddāyati bahuvidhan’ti.	jānāhi na atthi udake jīvaḥ vā satto vā aggi santāpa vegassa mahanta tāya udakam cicciṭāyati  ciṭiciṭāyati saddāyati 	3	Know that there is no living being or creature in the water, but that the water hisses and crackles and makes a noise in many ways because of the great force of the heat of the fire.
