segmentnr	original	analyzed	folio	translated
['PA_bi-vb_pc5:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Theravāda Vinaya
['PA_bi-vb_pc5:0.2']	Bhikkhunivibhaṅga	bhikkhuni vibhaṅga 	0	The Nuns’ Analysis
['PA_bi-vb_pc5:0.3', 'PA_bi-vb_pc5:0.4']	Pācittiyakaṇḍa🔽Lasuṇavagga	pācittiyakaṇḍa  lasuṇa vagga 	0	The chapter on offenses entailing confession🔽The sub-chapter on garlic
['PA_bi-vb_pc5:0.5']	5. Udakasuddhikasikkhāpada	udakasuddhikasikkhāpada 	0	The training rule on purification with water
['PA_bi-vb_pc5:1.1.1']	Tena samayena buddho bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	tena samayena buddhaḥ bhagavā sakkesu viharati kapilavatthusmin nigrodha ārāme 	1	At one time when the Buddha was staying in the Sakyan country in the Banyan Tree Monastery at Kapilavatthu,
['PA_bi-vb_pc5:1.1.2']	Atha kho mahāpajāpati gotamī yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā adhovāte aṭṭhāsi—	atha kho mahāpajāpati gotamī yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā adhovāte aṭṭhāsi 	1	Mahāpajāpati Gotamī went to the Buddha, bowed, and stood in front of him, downwind from him.
['PA_bi-vb_pc5:1.1.3']	“duggandho, bhagavā, mātugāmo”ti.	duggandhaḥ bhagavā mātu gāmā iti 	1	“The female body is smelly, Sir.”
['PA_bi-vb_pc5:1.1.4']	Atha kho bhagavā—	atha khalu bhagavān 	1	The Buddha thought,
['PA_bi-vb_pc5:1.1.5']	“ādiyantu kho bhikkhuniyo udakasuddhikan”ti, mahāpajāpatiṁ gotamiṁ dhammiyā kathāya sandassesi samādapesi samuttejesi sampahaṁsesi.	ādiyantu kho bhikkhuniyaḥ udakasuddhikanti mahāpajāpatim gotamim dhammiyā kathāya sandassesi samādapesi samuttejesi sampahasesi 	1	“Well then, let the nuns use purification with water.” And he instructed Mahāpajāpati Gotamī in the Dhamma.
['PA_bi-vb_pc5:1.1.6']	Atha kho mahāpajāpati gotamī bhagavatā dhammiyā kathāya sandassitā samādapitā samuttejitā sampahaṁsitā bhagavantaṁ abhivādetvā padakkhiṇaṁ katvā pakkāmi.	atha kho mahāpajāpati gotamī bhagavatā dhammiyā kathāya sandassitā samādapitā samuttejitā sampahasitā bhagavantam abhivādetvā padakkhiṇam katvā pakkāmi 	1	After instructing Mahāpajāpati Gotamī in the Dhamma, he dismissed her.
['PA_bi-vb_pc5:1.1.7']	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	atha kho bhagavā etasmim nidāne etasmim pakaraṇe dhammim katham katvā bhikkhū āmantesi 	1	The Buddha gave a teaching, after which he told the monks:
['PA_bi-vb_pc5:1.1.8']	“anujānāmi, bhikkhave, bhikkhunīnaṁ udakasuddhikan”ti.	anujānāmi bhikkhave bhikkhunīnam udaka suddhikam ti 	1	“I allow the nuns to use a water filter.”
['PA_bi-vb_pc5:1.2.1']	Tena kho pana samayena aññatarā bhikkhunī—	tena kho pana samayena aññatarā bhikkhunī 	1	Soon afterwards a certain nun,
['PA_bi-vb_pc5:1.2.2']	“bhagavatā udakasuddhikā anuññātā”ti atigambhīraṁ udakasuddhikaṁ ādiyantī muttakaraṇe vaṇaṁ akāsi.	bhagavatā udaka suddhikā anuññātā ati ati gambhīram udaka suddhikam ādiyantī mutta karaṇe vaṇam akāsi 	1	thinking that the Buddha had allowed water filters, used one that was too deep. She then cut herself on the genitals.
['PA_bi-vb_pc5:1.2.3']	Atha kho sā bhikkhunī bhikkhunīnaṁ etamatthaṁ āroceti.	atha kho sā bhikkhunī bhikkhunīnam etam attham āroceti 	1	She told the nuns what had happened.
['PA_bi-vb_pc5:1.2.4']	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti 	1	Those nuns who were modest … criticized and complained and spread it about:
['PA_bi-vb_pc5:1.2.5']	“kathañhi nāma bhikkhunī atigambhīraṁ udakasuddhikaṁ ādiyissatī”ti …pe…	katham hi nāma bhikkhunī ati gambhīram udaka suddhikam ādiyissati iti pe 	1	“How could a nun use a water filter that’s too deep?” …
['PA_bi-vb_pc5:1.2.6']	“saccaṁ kira, bhikkhave, bhikkhunī atigambhīraṁ udakasuddhikaṁ ādiyatī”ti?	saccam kira bhikkhave bhikkhunī ati gambhīram udaka suddhikam ādiyati iti 	1	“Is it true, monks, that a nun did this?”
['PA_bi-vb_pc5:1.2.7']	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 	1	“It’s true, Sir.”
['PA_bi-vb_pc5:1.2.8']	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 	1	The Buddha rebuked her …
['PA_bi-vb_pc5:1.2.9']	kathañhi nāma, bhikkhave, bhikkhunī atigambhīraṁ udakasuddhikaṁ ādiyissati.	katham hi nāma bhikkhave bhikkhunī ati gambhīram udaka suddhikam ādiyissati 	1	“How could a nun do this?
['PA_bi-vb_pc5:1.2.10']	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	na ita bhikkhave appasannānam vā pasādāya pe 	1	“Monks, this neither inspires faith in the faithless …” …
['PA_bi-vb_pc5:1.2.11']	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	evam ca pana bhikkhave bhikkhuniyaḥ imam sikkhāpadam uddisantu 	1	“This training rule should be recited like this:
['PA_bi-vb_pc5:1.2.12.1']	“Udakasuddhikaṁ pana bhikkhuniyā ādiyamānāya dvaṅgulapabbaparamaṁ ādātabbaṁ. Taṁ atikkāmentiyā pācittiyan”ti.	udaka suddhikam pana bhikkhuniyā ādiyamānāya dvaṅgula pabba paramam tam atikkāmentiyā pācittiyanti 	1	‘When using a water strainer, a nun should use one with holes no bigger than a grain of wheat. If it is bigger than that, it is to be cut down, and she commits an offense entailing confession.’”
['PA_bi-vb_pc5:2.1.1', 'PA_bi-vb_pc5:2.1.2']	Udakasuddhikaṁ nāma🔽muttakaraṇassa dhovanā vuccati.	udakasuddhikam nāma  mutta karaṇassa dhovanā vuccati 	2	A water strainer:🔽it is called “a water strainer” because it is used for straining urine.
['PA_bi-vb_pc5:2.1.3']	Ādiyamānāyāti	ādiyamānāya ati 	2	When using:
['PA_bi-vb_pc5:2.1.4', 'PA_bi-vb_pc5:2.1.5']	dhovantiyā.🔽Dvaṅgulapabbaparamaṁ ādātabbanti	dhovantiyā  dvi aṅgula pabba paramam ādātabbanti 	2	when straining.🔽When using a water strainer with holes no bigger than a grain of wheat:
['PA_bi-vb_pc5:2.1.6']	dvīsu aṅgulesu dve pabbaparamā ādātabbā.	dvīsu aṅgulesu dve pabba paramā ādātabbā 	2	the holes should be no bigger than two barley grains.
['PA_bi-vb_pc5:2.1.7']	Taṁ atikkāmentiyāti	tam 	2	If she uses one bigger than that:
['PA_bi-vb_pc5:2.1.8', 'PA_bi-vb_pc5:2.2.1', 'PA_bi-vb_pc5:2.2.2']	samphassaṁ sādiyantī antamaso kesaggamattampi atikkāmeti, āpatti pācittiyassa.🔽Atirekadvaṅgulapabbe atirekasaññā ādiyati, āpatti pācittiyassa.🔽Atirekadvaṅgulapabbe vematikā ādiyati, āpatti pācittiyassa.	samphassam sādiyantī antamasaḥ kesagga mattam pi atikkāmeti āpatti pācittiyassa  atireka dvaṅgula pabbe atireka saññā ādiyati āpatti pācittiyassa  atireka dvaṅgula pabbe vematikā ādiyati āpatti pācittiyassa 	2	if she uses one that is in contact, and it is bigger than a mere hair tip, she commits an offense entailing confession.🔽If it is bigger than two barley grains, and she perceives it as such, and she uses it, she commits an offense entailing confession.🔽If it is bigger than two barley grains, but she is unsure of it, and she uses it, she commits an offense entailing confession.
['PA_bi-vb_pc5:2.2.3']	Atirekadvaṅgulapabbe ūnakasaññā ādiyati, āpatti pācittiyassa.	atireka dvaṅgula pabbe ūnaka saññā ādiyati āpatti pācittiyassa 	2	If it is bigger than two barley grains, but she perceives it as smaller, and she uses it, she commits an offense entailing confession.🔽… the third training rule is finished.
['PA_bi-vb_pc5:2.2.4', 'PA_bi-vb_pc5:2.2.5']	Ūnakadvaṅgulapabbe atirekasaññā, āpatti dukkaṭassa.🔽Ūnakadvaṅgulapabbe vematikā, āpatti dukkaṭassa.	ūnaka dvaṅgula pabbe atireka saññā āpatti dukkaṭassa  ūnaka dvaṅgula pabbe vematikā āpatti dukkaṭassa 	2	If it is less than two finger joints, but she perceives it as more, she commits an offense of wrong conduct.🔽If it is less than two finger joints, but she is unsure of it, she commits an offense of wrong conduct.
['PA_bi-vb_pc5:2.2.6']	Ūnakadvaṅgulapabbe ūnakasaññā, anāpatti.	ūnaka dvaṅgula pabbe ūnaka saññā anāpatti 	2	If it is less than two finger joints, and she perceives it as less, there is no offense.
['PA_bi-vb_pc5:2.3.1', 'PA_bi-vb_pc5:2.3.2']	Anāpatti—🔽dvaṅgulapabbaparamaṁ ādiyati,	anāpatti  ādiyati 	2	There is no offense if🔽she applies less than two finger joints;
['PA_bi-vb_pc5:2.3.3', 'PA_bi-vb_pc5:2.3.4', 'PA_bi-vb_pc5:2.3.5']	ūnakadvaṅgulapabbaparamaṁ ādiyati,🔽ābādhapaccayā,🔽ummattikāya,	ūnaka dvaṅgula pabba paramam ādiyati  ābādha paccayā  ummattikāya 	2	if she applies less than two finger joints;🔽if she does it because she is sick;🔽if she is insane;
['PA_bi-vb_pc5:2.3.6', 'PA_bi-vb_pc5:2.3.7']	ādikammikāyāti.🔽Pañcamasikkhāpadaṁ niṭṭhitaṁ.	ādikammikāya ati 🔽pañcama sikkhāpadam niṭṭhita 	2	if she is the first offender.🔽The fifth training rule is finished.
