segmentnr	original	analyzed	folio	translated
['PA_mn_29:0.1']	Majjhima Nikāya 29	majjhima nikāya 	0	Middle Length Discourses 
['PA_mn_29:0.2']	Mahāsāropamasutta	mahāsāropamasutta 	0	The Greater Discourse on the Simile of the Saw 
['PA_mn_29:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard. 
['PA_mn_29:1.2']	ekaṁ samayaṁ bhagavā rājagahe viharati gijjhakūṭe pabbate acirapakkante devadatte.	ekam samayam bhagavā rājagahe viharati gijjhakūṭe pabbate acira pakkante devadatte 	1	Once the Blessed One was staying at Rājagaha, at the Vultures’ Peak Mountain, not long after Devadatta had left.
['PA_mn_29:1.3']	Tatra kho bhagavā devadattaṁ ārabbha bhikkhū āmantesi:	tatra kho bhagavā devadattam ārabbha bhikkhū āmantesi 	1	There the Blessed One addressed the monks about Devadatta:
['PA_mn_29:2.1', 'PA_mn_29:2.2']	“Idha, bhikkhave, ekacco kulaputto saddhā agārasmā anagāriyaṁ pabbajito hoti:🔽‘otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, dukkhotiṇṇo dukkhapareto,	idha bhikkhave ekaccaḥ kula putto saddhā agārasma anagāriyam pabbajitaḥ hoti  otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi dukkha utiṇṇaḥ dukkha paretaḥ 	2	“Monks, a clansman goes forth out of faith from the home life into homelessness, considering:
['PA_mn_29:2.3', 'PA_mn_29:2.4', 'PA_mn_29:2.5']	appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethā’ti.🔽So evaṁ pabbajito samāno lābhasakkārasilokaṁ abhinibbatteti.🔽So tena lābhasakkārasilokena attamano hoti paripuṇṇasaṅkappo.	appā iva nāma imassa kevalassa dukkhakkhandhassa anta kiriyā paññāyetha ati  saḥ evam pabbajitaḥ samānaḥ lābha sakkāra silokam abhinibbattā iti  saḥ tena lābha sakkāra silokena atta manaḥ hoti paripuṇṇa saṅkappaḥ 	2	‘I am a victim of birth, aging, and death, of sorrow, lamentation, pain, dejection, and anguish; I am a victim of suffering, a prey to suffering. Surely an ending of this whole mass of suffering can be known.’🔽When he has gone forth thus, he creates for himself by his own supernormal power a state of wellbeing.🔽He is pleased with that attainment, and his intention is fulfilled.
['PA_mn_29:2.6']	So tena lābhasakkārasilokena attānukkaṁseti paraṁ vambheti:	saḥ tena lābha sakkāra si lokena attā anukkaseti param vambheti 	2	He exalts and glorifies himself because of that attainment and disparages others.
['PA_mn_29:2.7']	‘ahamasmi lābhasakkārasilokavā, ime panaññe bhikkhū appaññātā appesakkhā’ti.	aham asmi lābha sakkāra silokavā ime pana aññe bhikkhū appaññātā appesakkhā ati 	2	‘I’m one who gets robes, alms-food, dwellings, and medicinal requisites. But these other monks are unknown, of no account.’
['PA_mn_29:2.8']	So tena lābhasakkārasilokena majjati pamajjati pamādaṁ āpajjati, pamatto samāno dukkhaṁ viharati.	saḥ tena lābha sakkāra silokena majjati pamajjati pamādam āpajjati pamattaḥ samānaḥ dukkham viharati 	2	He becomes intoxicated with that gain, respect, and fame, grows negligent, falls into negligence, and dwells in suffering and distress.
