segmentnr	original	analyzed	folio	translated
['PA_bu-vb_sk60:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Elders
['PA_bu-vb_sk60:0.2']	Mahāvibhaṅga	mahāvibhaṅga 	0	The Great Analysis🔽The chapter on training rules
['PA_bu-vb_sk60:0.3', 'PA_bu-vb_sk60:0.4']	Sekhiyakaṇḍa🔽Surusuruvagga	sekhiya kaṇḍa  suru suru vagga 	0	The sub-chapter on weapons
['PA_bu-vb_sk60:0.5']	60. Āvudhapāṇisikkhāpada	āvudha pāṇi sikkhāpada 	0	1. The training rule on those holding weapons
['PA_bu-vb_sk60:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bu-vb_sk60:1.2']	Tena kho pana samayena chabbaggiyā bhikkhū āvudhapāṇissa dhammaṁ desenti …pe….	tena kho pana samayena chabbaggiyāḥ bhikkhū āvudha pāṇissa dhammaṃ desenti pe 	1	the monks from the group of six gave teachings to people holding weapons. …
['PA_bu-vb_sk60:1.3.1']	“Na āvudhapāṇissa agilānassa dhammaṁ desessāmīti sikkhā karaṇīyā”ti.	na āvudha pāṇissa a gilānassa dhammam desessāmi iti sikkhā karaṇīyā ati 	1	“‘I will not give a teaching to anyone holding a weapon who is not sick,’ this is how you should train.”
['PA_bu-vb_sk60:1.4.1']	Āvudhaṁ nāma	āvudham nāma 	1	A weapon:
['PA_bu-vb_sk60:1.5']	cāpo kodaṇḍo.	cāpaḥ kodaṇḍaḥ 	1	a bow, a staff.
['PA_bu-vb_sk60:1.6']	Na āvudhapāṇissa agilānassa dhammo desetabbo.	na āvudha pāṇissa a gilānassa dhammaḥ desetabbo 	1	One should not give a teaching to anyone holding a weapon who is not sick.
['PA_bu-vb_sk60:1.7']	Yo anādariyaṁ paṭicca āvudhapāṇissa agilānassa dhammaṁ deseti, āpatti dukkaṭassa.	yaḥ anādariyam paṭicca āvudha pāṇissa a gilānassa dhammam deseti āpatti dukkaṭassa 	1	If a monk, out of disrespect, gives a teaching to someone holding a weapon who is not sick, he commits an offense of wrong conduct.
['PA_bu-vb_sk60:1.8.1']	Anāpatti—	anāpatti 	1	There is no offense
['PA_bu-vb_sk60:1.9.1']	asañcicca …pe…	a san cit ca pe 	1	if it is unintentional;
['PA_bu-vb_sk60:1.10', 'PA_bu-vb_sk60:1.11']	ādikammikassāti.🔽Dasamasikkhāpadaṁ niṭṭhitaṁ.	ādikammikassa ati  dasama sikkhāpadam niṭṭhita 	1	if he is the first offender.🔽The tenth training rule is finished.
['PA_bu-vb_sk60:1.12']	Surusuruvaggo chaṭṭho.	suru suru vaggaḥ chaṭṭhaḥ 	1	The sixth sub-chapter on weapons is finished.
