segmentnr	original	analyzed	folio	translated
['PA_ya_9.2.3:0.1', 'PA_ya_9.2.3:0.2', 'PA_ya_9.2.3:0.3']	9 Dhammayamaka🔽9.2 Pavattivāra🔽9.2.3. Uppādanirodhavāra	dhamma yamaka          	0	The Pairs on Ideas🔽The Mode of Conveying a Conversion
['PA_ya_9.2.3:1.0.1']	9.2.3.1. Paccuppannavāra	     	1	… The Mode of Conveying Arising and Stopping🔽… The Mode of Conveying What Is Present
['PA_ya_9.2.3:1.0.2', 'PA_ya_9.2.3:1.1']	9.2.3.1.1. Anulomapuggala🔽Yassa kusalā dhammā uppajjanti tassa akusalā dhammā nirujjhantīti? No.	anuloma puggala  yassa kusalāḥ dhammāḥ uppajjanti tassa akusalāḥ dhammāḥ nirujjhanti iti no 	1	… The Mode of Conveying Conversion in the Case of Persons🔽Are any ideas that are profitable in anyone’s continuity also unprofitable in his continuity? No.
['PA_ya_9.2.3:2.1', 'PA_ya_9.2.3:3.1']	Yassa vā pana akusalā dhammā nirujjhanti tassa kusalā dhammā uppajjantīti? No.🔽Yassa kusalā dhammā uppajjanti tassa abyākatā dhammā nirujjhantīti? No.	yassa vā pana akusalāḥ dhammāḥ nirujjhanti tassa kusalāḥ dhammāḥ uppajjanti iti no  yassa kusalāḥ dhammāḥ uppajjanti tassa abyākatāḥ dhammāḥ nirujjhanti iti no 	2	Or are any ideas that are unprofitable in anyone’s continuity also profitable in his continuity? No.🔽Are any ideas that are profitable in anyone’s continuity also indeterminate in his continuity? No.
['PA_ya_9.2.3:4.1', 'PA_ya_9.2.3:5.1']	Yassa vā pana abyākatā dhammā nirujjhanti tassa kusalā dhammā uppajjantīti? No.🔽Yassa akusalā dhammā uppajjanti tassa abyākatā dhammā nirujjhantīti? No.	yassa vā pana abyākatāḥ dhammāḥ nirujjhanti tassa kusalāḥ dhammāḥ uppajjanti iti no  yassa akusalāḥ dhammāḥ uppajjanti tassa abyākatāḥ dhammāḥ nirujjhanti iti no 	4	Or are any ideas that are indeterminate in anyone’s continuity also profitable in his continuity? No.🔽Are any ideas that are unprofitable in anyone’s continuity also indeterminate in his continuity? No.
['PA_ya_9.2.3:6.1']	Yassa vā pana abyākatā dhammā nirujjhanti tassa akusalā dhammā uppajjantīti? No.	yassa vā pana abyākatāḥ dhammāḥ nirujjhanti tassa akusalāḥ dhammāḥ uppajjanti iti no 	6	Or are any ideas that are indeterminate in anyone’s continuity also unprofitable in his continuity? No.
['PA_ya_9.2.3:7.0']	9.2.3.1.2. Anulomaokāsa	anuloma okāsa 	7	… The Mode of Conveying Conversion in the Case of Opportunities
['PA_ya_9.2.3:7.1']	Yattha kusalā dhammā uppajjanti tattha akusalā dhammā nirujjhantīti? Āmantā.	yattha kusalāḥ dhammāḥ uppajjanti tattha akusalāḥ dhammāḥ nirujjhanti iti āmantā 	7	Are any ideas that are profitable in any continuity also unprofitable in that continuity? Yes.
['PA_ya_9.2.3:8.1', 'PA_ya_9.2.3:9.1']	Yattha vā pana akusalā dhammā nirujjhanti tattha kusalā dhammā uppajjantīti? Āmantā.🔽Yattha kusalā dhammā uppajjanti tattha abyākatā dhammā nirujjhantīti? Āmantā.	yattha vā pana akusalāḥ dhammāḥ nirujjhanti tattha kusalāḥ dhammāḥ uppajjanti iti āmantā  yattha kusalāḥ dhammāḥ uppajjanti tattha abyākatāḥ dhammāḥ nirujjhanti iti āmantā 	8	Or where unwholesome thoughts cease there wholesome thoughts arise? No.🔽Or where wholesome thoughts arise there indeterminate thoughts cease? No.
['PA_ya_9.2.3:10.1']	Yattha vā pana abyākatā dhammā nirujjhanti tattha kusalā dhammā uppajjantīti?	yattha vā pana abyākatāḥ dhammāḥ nirujjhanti tattha kusalāḥ dhammāḥ uppajjanti iti 	10	Or where indeterminate thoughts cease there wholesome thoughts arise?
