segmentnr	original	analyzed	translated
['PA_patthana_8.1:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations🔽The Chapter on Pairs
['PA_patthana_8.1:0.2', 'PA_patthana_8.1:0.3']	Dhammapaccanīya (2), Dukapaṭṭhānapāḷi (2)🔽8.1. Hetuduka	dhamma paccanīya duka paṭṭhāna pāḷi  hetu duka 	The Pairs Beginning with Cause
['PA_patthana_8.1:1.0']	Hetu	hetu 	Cause
['PA_patthana_8.1:1.1', 'PA_patthana_8.1:2.1_0', 'PA_patthana_8.1:2.1_1', 'PA_patthana_8.1:2.1_2', 'PA_patthana_8.1:2.1_3']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.🔽Nahetuṁ dhammaṁ paṭicca nahetu dhammo uppajjati hetupaccayā—nahetuṁ ekaṁ khandhaṁ🔽paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe paṭicca dve khandhā🔽cittasamuṭṭhānañca rūpaṁ; paṭisandhikkhaṇe …pe… (yāva mahābhūtā.) Nahetuṁ dhammaṁ🔽paṭicca na nahetu dhammo uppajjati hetupaccayā—nahetū khandhe paṭicca hetū; paṭisandhikkhaṇe	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa  na hetum dhammam paṭicca na hetu dhammaḥ uppajjati hetu paccayā na hetum ekam khandha  paṭicca tayaḥ khandhāḥ citta samuṭṭhānañca rūpam pe dve khandhe paṭicca dve khandhāḥ  citta samuṭṭhānam ca rūpa paṭisandhi khaṇe pe yāva mahābhūtāḥ na hetum dhamma  paṭicca na na hetu dhammaḥ uppajjati hetu paccayā na hetū khandhe paṭicca hetū paṭisandhi kkhaṇe 	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_patthana_8.1:2.1_4', 'PA_patthana_8.1:3.1_0']	…pe… nahetuṁ dhammaṁ paṭicca nahetu ca na nahetu ca dhammā uppajjanti hetupaccayā.🔽Na nahetuṁ dhammaṁ paṭicca na nahetu dhammo uppajjati hetupaccayā. Na nahetuṁ dhammaṁ	pe na hetum dhammam paṭicca na hetu ca na na hetu ca dhammāḥ uppajjanti hetu paccayā 🔽na na hetum dhammam paṭicca na na hetu dhammaḥ uppajjati hetu paccayā na na hetum dhamma 	With a causally-dependently arisen phenomenon as condition, a causally-dependently arisen phenomenon arises, a condition being by way of cause: With one causally-dependently arisen aggregate as condition, the three aggregates and the materiality originated by consciousness. With two aggregates as condition, two aggregates and the materiality originated by consciousness. At the time of rebirth-linking, with the three mental aggregates as condition, the materiality of the four elements. With the four great element as condition, the materiality that is derived from the great elements. With the materiality that is derived from the great elements as condition, the four great elements. With the four great elements and the materiality that is derived from the great elements as condition, the mind element. With the mind element as condition, the eye element. With the eye element as condition, the visual-data element. With the visual-data element as condition, consciousness of the visual data. With consciousness of the visual data as condition, eye-contact. With eye-contact as condition, feeling born of eye-contact. With feeling born of eye-contact as condition, craving born of eye-contact. With craving born of eye-contact as condition, attachment born of eye-contact. With attachment born of eye-contact as condition, existence born of eye-contact. With existence born of eye-contact as condition, future renewed existence. With future renewed existence as condition, birth. With birth as condition, ageing, death, sorrow, lamentation, pain, grief, and despair come to be. So there is an origination of this whole mass of suffering. With a causally-dependently arisen phenomenon as condition, a causally-independent phenomenon arises, a condition being by way of cause: With the causally-dependently arisen aggregates as condition, eye-sensitivity. At the time of rebirth-linking, with the three mental aggregates as condition, the four great elements. With the four great elements as condition, the eye faculty. With the four great elements as condition, the ear faculty. With the four great elements as condition, the nose faculty. With the four great elements as condition, the tongue faculty. With the four great elements as condition, the body faculty. With the four great elements as condition, the heart-basis. With the four
['PA_patthana_8.1:3.1_1', 'PA_patthana_8.1:3.1_2', 'PA_patthana_8.1:4.1_0', 'PA_patthana_8.1:4.1_1']	paṭicca nahetu dhammo uppajjati hetupaccayā. Na nahetuṁ dhammaṁ paṭicca nahetu ca🔽na nahetu ca dhammā uppajjanti hetupaccayā.🔽Nahetuñca na nahetuñca dhammaṁ paṭicca nahetu dhammo uppajjati hetupaccayā. Nahetuñca🔽na nahetuñca dhammaṁ paṭicca na nahetu dhammo uppajjati hetupaccayā. Nahetuñca na	paṭicca na hetu dhammaḥ uppajjati hetu paccayā na na hetum dhammam paṭicca na hetu ca  na na hetu ca dhammā uppajjanti hetu paccayā  na hetum ca na na hetum ca dhammam paṭicca na hetu dhammaḥ uppajjati hetu paccayā na hetuñca  na na hetuñca dhammam paṭicca na na hetu dhammo uppajjati hetu paccayā na hetuñca na 	A causally arisen non-rootless dhammā is related to a condition by way of root cause condition. A non-rootless dhammā is related to a non-rootless dhammā and a rootless dhammā by way of root cause condition.
['PA_patthana_8.1:4.1_2']	nahetuñca dhammaṁ paṭicca nahetu ca na nahetu ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)	na hetum ca dhammam paṭicca na hetu ca na na hetu ca dhammāḥ uppajjanti hetu paccayā 	A rootless and non-rootless dhammā is related to a non-rootless dhammā by way of root cause condition. A rootless and non-rootless dhammā is related to a rootless dhammā by way of root cause condition. A rootless and non-rootless dhammā is related to a non-rootless and rootless dhammā by way of root cause condition. (In brief.)
['PA_patthana_8.1:5.1']	Hetuyā nava, ārammaṇe nava …pe… avigate nava.	hetuyā nava ārammaṇe nava pe avigate nava 	Nine (are related) by way of root cause condition, nine by way of object condition … nine by way of non-hindrance condition.
['PA_patthana_8.1:6.1']	(Sahajātavārampi …pe… sampayuttavārampi paṭiccavārasadisaṁ evaṁ vitthāretabbaṁ.)	sahajāta vāram pi pe sampayutta vāram pi paṭicca vāra sadisam evam vitthāretabba 	(The section on the origination through the connection with the section on the condition should be expanded in detail in the same way as in the section on the origination through the connection with the section on the condition.)
['PA_patthana_8.1:7.0']	Hetu-ārammaṇa	hetu ārammaṇa 	Root cause and object
['PA_patthana_8.1:7.1_0']	Na nahetu dhammo na nahetussa dhammassa hetupaccayena paccayo. Na nahetu dhammo nahetussa	na na hetu dhammaḥ na na hetussa dhammassa hetu paccayena paccayaḥ na na hetu dhammaḥ na hetussa 	A non-rootless dhammā is not related to a non-rootless dhammā by way of root cause condition. A non-rootless dhammā is not related to a rootless dhammā by way of root cause condition.
['PA_patthana_8.1:7.1_1', 'PA_patthana_8.1:7.1_2', 'PA_patthana_8.1:8.1_0']	dhammassa hetupaccayena paccayo. Na nahetu dhammo nahetussa ca na nahetussa ca dhammassa🔽hetupaccayena paccayo.🔽Nahetu dhammo nahetussa dhammassa ārammaṇapaccayena paccayo. Nahetu dhammo na nahetussa	dhammassa hetu paccayena paccayaḥ na na hetu dhammaḥ na hetussa ca na na hetussa ca dhammassa  hetu paccayena paccayaḥ  na hetu dhammaḥ na hetussa dhammassa ārammaṇa paccayena paccayaḥ na hetu dhammaḥ na na hetussa 	A state that is not a cause is a condition, as a condition being a cause, for a state that is not a cause and for a state that is not not a cause.🔽A state that is not a cause is a condition, as a condition being a cause, for a state that is not a cause.🔽A state that is not a cause is a condition, as a condition being a state that is not a cause.🔽A state that is not a cause is a condition, as a condition being a state that is not a cause.🔽A state that is not a cause is a condition, as a condition being a state that is not a cause.
['PA_patthana_8.1:8.1_1']	dhammassa ārammaṇapaccayena paccayo. Nahetu dhammo nahetussa ca na nahetussa ca dhammassa	dhammassa ārammaṇa paccayena paccayaḥ na hetu dhammaḥ na hetussa ca na na hetussa ca dhammassa 	A state that is not a cause is a condition, as a condition being a state that is not a cause.
['PA_patthana_8.1:8.1_2', 'PA_patthana_8.1:9.1_0', 'PA_patthana_8.1:9.1_1', 'PA_patthana_8.1:9.1_2', 'PA_patthana_8.1:10.1_0']	ārammaṇapaccayena paccayo.🔽Na nahetu dhammo na nahetussa dhammassa ārammaṇapaccayena paccayo. Na nahetu dhammo🔽nahetussa dhammassa ārammaṇapaccayena paccayo. Na nahetu dhammo nahetussa ca na nahetussa🔽ca dhammassa ārammaṇapaccayena paccayo.🔽Nahetu ca na nahetu ca dhammā nahetussa dhammassa ārammaṇapaccayena paccayo. Nahetu	ārammaṇa paccayena paccayaḥ  na na hetu dhammo na na hetussa dhammassa ārammaṇa paccayena paccayaḥ na na hetu dhammo  na hetussa dhammassa ārammaṇa paccayena paccayaḥ na na hetu dhammaḥ na hetussa ca na na hetussa  ca dhammassa ārammaṇa paccayena paccayaḥ  na hetu ca na na hetu ca dhammā na hetussa dhammassa ārammaṇa paccayena paccayaḥ na hetu 	A state that is not a cause is a condition, as a condition being a state that is not a cause.
['PA_patthana_8.1:10.1_1']	ca na nahetu ca dhammā na nahetussa dhammassa ārammaṇapaccayena paccayo. Nahetu ca	ca na na hetu ca dhammā na na hetussa dhammassa ārammaṇa paccayena paccayaḥ na hetu ca 	A state that is not a cause and a state that is not not a cause are conditions, as a condition being a state that is not a cause, for a state that is not a cause. A state that is not a cause and a state that is not not a cause are conditions, as a condition being a state that is not a cause, for a state that is not not a cause. A state that is not a cause and a state that is not not a cause are conditions, as a condition being a state that is not a cause, for a state that is not a cause and for a state that is not not a cause.
['PA_patthana_8.1:10.1_2', 'PA_patthana_8.1:11.1_0']	na nahetu ca dhammā nahetussa ca na nahetussa ca dhammassa ārammaṇapaccayena paccayo. (Saṅkhittaṁ.)🔽Hetuyā tīṇi, ārammaṇe nava …pe… purejāte pacchājāte tīṇi …pe… kamme tīṇi …pe… jhāne	na na hetu ca dhammā na hetussa ca na na hetussa ca dhammassa ārammaṇa paccayena paccayaḥ  hetuyā tīṇi ārammaṇe nava pe purejāte pacchājāte tīṇi pe kamme tīṇi pe jhāne 	nor with neither-leading-to-cleaving nor not-leading-to-cleaving dhammas. (Condensed.)
['PA_patthana_8.1:11.1_1']	tīṇi …pe… vippayutte pañca …pe… avigate nava. (Yathā kusalattike pañhāvāraṁ, evaṁ vitthāretabbaṁ.)	tīṇi pe vippayutte pañca pe avigate nava yathā kusala ttike pañhāvāra evam vitthāretabba 	With a root cause, three; with object, nine. … With prenascence, three. … With postnascence, three. … With kamma, three. … With jhāna, three. … With fruition, three. … With path, three. … With nutriment, three. … With faculty, three. … With kicca, three. … With association, three. … With dissociation, three. … With presence, three. … With absence, three. … With disappearance, three. … With non-disappearance, three. … With development, three. … With non-development, three. … With object, three. … With non-object, three. … With object-non-object, three. … With neither object nor non-object, three. … With root cause, three. … With non-root cause, three. … With root cause and non-root cause, three. … With neither root cause nor non-root cause, three. … With root cause and object, nine. … With root cause and prenascence, three. … With root cause and postnascence, three. … With root cause and kamma, three. … With root cause and jhāna, three. … With root cause and fruition, three. … With root cause and path, three. … With root cause and nutriment, three. … With root cause and faculty, three. … With root cause and kicca, three. … With root cause and association, three. … With root cause and dissociation, three. … With root cause and presence, three. … With root cause and absence, three. … With root cause and disappearance, three. … With root cause and non-disappearance, three. … With root cause and development, three. … With root cause and non-development, three. … With root cause and object, three. … With root cause and non-object, three. … With root cause and object-non-object, three. … With root cause and neither object nor non-object, three. … With root cause and root cause, three. … With root cause and non-root cause, three. … With root cause and root cause and non-root cause, three. … With root cause and neither root cause nor non-root cause, three. … With root cause and
