segmentnr	original	analyzed	folio	translated
['PA_vb_17:0.1']	Vibhaṅga	vibhaṅga 	0	The Vibhanga
['PA_vb_17:0.2']	Khuddakavatthuvibhaṅga	khuddaka vatthu vibhaṅga 	0	The Analysis of the Minor Rules
['PA_vb_17:1.0', 'PA_vb_17:1.1', 'PA_vb_17:1.2']	1. Ekakamātikā🔽Jātimado🔽gottamado	ekakamātikā  jātimado  gottama do 	1	The first section for recitation🔽Conceit about birth
['PA_vb_17:1.3', 'PA_vb_17:1.4']	ārogyamado🔽yobbanamado	ārogyamado  yobbana madaḥ 	1	Conceit about family🔽Conceit about health🔽Conceit about youth
['PA_vb_17:1.5', 'PA_vb_17:1.6', 'PA_vb_17:1.7']	jīvitamado🔽lābhamado🔽sakkāramado	jīvita mado  lābha mado  sakkāra mado 	1	Conceit about life🔽Conceit about gain🔽Conceit about honor
['PA_vb_17:1.8', 'PA_vb_17:1.9']	garukāramado🔽purekkhāramado	garukāra mado  purekkhāra mado 	1	Conceit about respect🔽Conceit about deference
['PA_vb_17:1.10', 'PA_vb_17:1.11']	parivāramado🔽bhogamado	parivāra mado  bhoga mado 	1	Conceit about retinue🔽Conceit about wealth
['PA_vb_17:1.12']	vaṇṇamado	vaṇṇa madaḥ 	1	Conceit about beauty
['PA_vb_17:1.13', 'PA_vb_17:1.14']	sutamado🔽paṭibhānamado	sutamado  paṭibhānam ado 	1	Conceit about learning🔽Conceit about eloquence
['PA_vb_17:1.15']	rattaññumado	rattaññumadaḥ 	1	Conceit about seniority
['PA_vb_17:1.16']	piṇḍapātikamado	piṇḍapātikam ado 	1	Conceit about almsfood
['PA_vb_17:1.17', 'PA_vb_17:1.18', 'PA_vb_17:1.19']	anavaññātamado🔽iriyāpathamado🔽iddhimado	an avaññāta madaḥ  iriyāpatha mado  iddhi mado 	1	Conceit about being unconfused🔽Conceit about deportment🔽Conceit about supernormal power
['PA_vb_17:1.20', 'PA_vb_17:1.21', 'PA_vb_17:1.22']	yasamado🔽sīlamado🔽jhānamado	yasamadaḥ  sīlamado  jhāna mado 	1	Conceit about fame🔽Conceit about virtue
