segmentnr	original	analyzed	folio	translated
['PA_pe_3:0.1']	Peṭakopadesa	peṭaka upadesa 	0	The Basket of Conduct
['PA_pe_3:0.2']	3. Suttādhiṭṭhānatatiyabhūmi	sutta adhiṭṭhāna tatiya bhūmi 	0	The Third Ground, the Ground of the Suttas
['PA_pe_3:1.1', 'PA_pe_3:2.1_0', 'PA_pe_3:2.1_1']	Tattha katamaṁ suttādhiṭṭhānaṁ?🔽Lobhādhiṭṭhānaṁ dosādhiṭṭhānaṁ mohādhiṭṭhānaṁ alobhādhiṭṭhānaṁ adosādhiṭṭhānaṁ amohādhiṭṭhānaṁ🔽kāyakammādhiṭṭhānaṁ vācākammādhiṭṭhānaṁ manokammādhiṭṭhānaṁ saddhindriyādhiṭṭhānaṁ	tattha kataman sutta adhiṭṭhāna  lobha adhiṭṭhānam dosa adhiṭṭhānam moha adhiṭṭhānam a lobha adhiṭṭhānam a dosa adhiṭṭhānam a moha adhiṭṭhānam  kāya kamma adhiṭṭhānam vācā kamma adhiṭṭhānam manaḥ kamma adhiṭṭhānam saddhindriya adhiṭṭhāna 	1	Herein, what is the ground of the Suttas?🔽The ground of greed, the ground of hate, the ground of delusion, the ground of non-greed, the ground of non-hate, the ground of non-delusion,🔽the ground of bodily action, the ground of verbal action, the ground of mental action, the ground of the faith faculty,
['PA_pe_3:2.1_2']	vīriyindriyādhiṭṭhānaṁ satindriyādhiṭṭhānaṁ samādhindriyādhiṭṭhānaṁ paññindriyādhiṭṭhānaṁ.	vīriya indriya adhiṭṭhānam sati indriya adhiṭṭhānam samādhi indriya adhiṭṭhānam paññindriya adhiṭṭhānam 	2	the ground of the energy faculty, the ground of the mindfulness faculty, the ground of the concentration faculty, the ground of the understanding faculty.
['PA_pe_3:3.1']	Tattha katamaṁ lobhādhiṭṭhānaṁ?	tattha katamam lobha adhiṭṭhāna 	3	Herein, what is the ground of greed?
['PA_pe_3:4.1']	“Vitakkamathitassa jantuno,	vitakka mathitassa jantunaḥ 	4	“For a man whose thoughts are stirred by thinking,
['PA_pe_3:4.2']	Tibbarāgassa subhānupassino;	tibba rāgassa subha anupassinaḥ 	4	Whose lust is keen and who contemplates the fair,
['PA_pe_3:4.3']	Bhiyyo taṇhā pavaḍḍhati,	bhiyyaḥ taṇhā pavaḍḍhati 	4	Craving grows stronger still:
['PA_pe_3:4.4', 'PA_pe_3:5.1']	Esa kho gāḷhaṁ karoti bandhanaṁ”.🔽Vitakkamathitassāti kāmarāgo.	eṣa khalu gāḍham karoti  vitakka mathitassa ati kāma rāgaḥ 	4	He makes his fetter fast” .
['PA_pe_3:5.2']	Subhānupassinoti kāmarāgavatthu.	kāma rāga vatthu 	5	“For a man whose thoughts are stirred by thinking” : greed for sensual desires.🔽“Contemplates the fair” : the basis for greed for sensual desires.
