segmentnr	original	analyzed	translated
['PA_patthana_22.18:0.1', 'PA_patthana_22.18:0.2']	Paṭṭhānapakaraṇa🔽Dhammapaccanīyānuloma (4), Tikadukapaṭṭhānapāḷi (4)	paṭṭhāna pakaraṇa  dhamma paccanīya anuloma tika duka paṭṭhāna pāḷi 	The Paṭṭhāna Treatise
['PA_patthana_22.18:0.3', 'PA_patthana_22.18:1.1_0']	22.18. Vipākattika, Hetuduka🔽Navipākaṁ nahetuṁ dhammaṁ paṭicca vipāko hetu dhammo uppajjati hetupaccayā. Navipākaṁ	vipākattika hetuduka  na vipākam na hetum dhammam paṭicca vipākaḥ hetu dhammo uppajjati hetu paccayā na vipāka 	The reverse order of the law of conditionality, the text of the Paṭṭhāna according to the method of the Triads🔽Resultant, cause dyad🔽With a resultant, non-cause condition …
['PA_patthana_22.18:1.1_1']	nahetuṁ dhammaṁ paṭicca vipākadhammadhammo hetu dhammo uppajjati hetupaccayā. Navipākaṁ	na hetum dhammam paṭicca vipāka dhamma dhammaḥ hetu dhammaḥ uppajjati hetu paccayā na vipāka 	With a resultant-producing, non-cause condition …
['PA_patthana_22.18:1.1_2', 'PA_patthana_22.18:2.1_0', 'PA_patthana_22.18:2.1_1']	nahetuṁ dhammaṁ paṭicca nevavipākanavipākadhammadhammo hetu dhammo uppajjati hetupaccayā … tīṇi.🔽Navipākadhammadhammaṁ nahetuṁ dhammaṁ paṭicca vipāko hetu dhammo uppajjati hetupaccayā.🔽Navipākadhammadhammaṁ nahetuṁ dhammaṁ paṭicca nevavipākanavipākadhammadhammo hetu	na hetum dhammam paṭicca na iva vipāka na vipāka dhamma dhammaḥ hetu dhammaḥ uppajjati hetu paccayā tīṇi  na vipāka dhamma dhammam na hetum dhammam paṭicca vipākaḥ hetu dhammo uppajjati hetu paccayā  na vipāka dhamma dhammam na hetum dhammam paṭicca neva vipāka na vipāka dhamma dhammaḥ hetu 	With a neither-resultant-nor-resultant-producing, non-cause condition …🔽With a resultant-producing, non-cause condition …
['PA_patthana_22.18:2.1_2', 'PA_patthana_22.18:3.1_0']	dhammo uppajjati hetupaccayā … dve.🔽Nanevavipākanavipākadhammadhammaṁ nahetuṁ dhammaṁ paṭicca vipāko hetu dhammo uppajjati	dhammaḥ uppajjati hetu paccayā dve 🔽na neva vipāka na vipāka dhamma dhammam na hetum dhammam paṭicca vipākaḥ hetu dhammo uppajjati 	With a neither-resultant-nor-resultant-producing, non-cause condition …
['PA_patthana_22.18:3.1_1']	hetupaccayā. Nanevavipākanavipākadhammadhammaṁ nahetuṁ dhammaṁ paṭicca vipākadhammadhammo	hetu paccayā na neva vipāka na vipāka dhamma dhammam na hetum dhammam paṭicca vipāka dhamma dhammaḥ 	Conditioned by causes. A resultant-resultant and a non-resultant-resultant idea …🔽🔽A resultant-resultant and a non-resultant-non-resultant idea …
['PA_patthana_22.18:3.1_2', 'PA_patthana_22.18:4.1', 'PA_patthana_22.18:5.1']	hetu dhammo uppajjati hetupaccayā … dve.🔽Navipākaṁ nahetuñca nanevavipākanavipākadhammadhammaṁ nahetuñca dhammaṁ paṭicca vipākadhammadhammo hetu dhammo uppajjati hetupaccayā … ekaṁ.🔽Navipākadhammadhammaṁ nahetuñca nanevavipākanavipākadhammadhammaṁ nahetuñca dhammaṁ paṭicca vipāko hetu dhammo uppajjati hetupaccayā … ekaṁ.	hetu dhammo uppajjati hetu paccayā dve  na vipākam na hetuñca na neva vipāka na vipāka dhamma dhammam na hetuñca dhammam paṭicca vipāka dhamma dhammaḥ hetu dhammaḥ uppajjati hetu paccayā eka  na vipāka dhamma dhammam na hetuñca na neva vipāka na vipāka dhamma dhammam na hetuñca dhammam paṭicca vipākaḥ hetu dhammo uppajjati hetu paccayā eka 	With cause as condition. A resultant and a non-resultant-by-nature state that is not a root-cause … (as in § 1, above) … two.🔽A non-resultant and a non-resultant-by-nature state that is not a root-cause … (as in § 1, above) … one.🔽A resultant-by-nature state that is not a root-cause and a non-resultant-by-nature state that is not a root-cause … (as in § 1, above) … one.
['PA_patthana_22.18:6.1_0', 'PA_patthana_22.18:6.1_1']	Navipākaṁ nahetuñca navipākadhammadhammaṁ nahetuñca dhammaṁ paṭicca vipāko hetu dhammo🔽uppajjati hetupaccayā. Navipākaṁ nahetuñca navipākadhammadhammaṁ nahetuñca dhammaṁ	na vipākam na hetum ca na vipāka dhamma dhammam na hetum ca dhammam paṭicca vipākaḥ hetu dhammo  uppajjati hetu paccayā na vipākam na hetuñca na vipāka dhamma dhammam na hetuñca dhamma 	A non-resultant and a resultant-by-nature state that is not a root-cause … (as in § 1, above) … one.
['PA_patthana_22.18:6.1_2']	paṭicca nevavipākanavipākadhammadhammo hetu dhammo uppajjati hetupaccayā … dve. (Saṅkhittaṁ.)	paṭicca neva vipāka na vipāka dhamma dhammaḥ hetu dhammaḥ uppajjati hetu paccayā dve 	A non-resultant and a non-resultant-by-nature state that is not a root-cause … (as in § 1, above) … two. (In brief.)
['PA_patthana_22.18:6.1_3']	Hetuyā ekādasa, ārammaṇe ekādasa, adhipatiyā nava …pe… purejāte nava, āsevane cha	hetuyā ekādasa ārammaṇe ekādasa adhipatiyā nava pe purejāte nava āsevane cha 	With respect to cause there are eleven, with respect to object there are eleven, with respect to predominance there are nine … with respect to prenascence there are nine, with respect to repetition there are six …
