segmentnr	original	analyzed	folio	translated
['PA_thig_13.1:0.1']	Therīgāthā 13.1	therīgāthā 	0	Verses of the Elder Nuns .
['PA_thig_13.1:0.2']	Vīsatinipāta	vīsati nipāta 	0	The Group of Twenty
['PA_thig_13.1:0.3']	Ambapālītherīgāthā	amba pālī therī gāthā 	0	The Elder Nun Ambapālī’s Verses
['PA_thig_13.1:1.1']	“Kāḷakā bhamaravaṇṇasādisā,	kāḷakā 	1	Black, like the color of a bee,
['PA_thig_13.1:1.2']	Vellitaggā mama muddhajā ahuṁ;	velli taggā mama muddhajā ahu 	1	my eyebrows were arched.
['PA_thig_13.1:1.3']	Te jarāya sāṇavākasādisā,	te jarāya 	1	But now, through aging, they’re like a hemp thread.
['PA_thig_13.1:1.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	1	The words of the one of right is not otherwise.
['PA_thig_13.1:2.1']	Vāsitova surabhī karaṇḍako,	surabhī 	2	Like a fragrant box,
['PA_thig_13.1:2.2']	Pupphapūra mama uttamaṅgajo;	pupphapūra mama uttamaṅgajo 	2	my head was filled with flowers.
['PA_thig_13.1:2.3']	Taṁ jarāyatha salomagandhikaṁ,	tam jarāyatha sa lomagandhika 	2	But now, through aging, it smells of body hair.
['PA_thig_13.1:2.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	2	The words of the one of right is not otherwise.
['PA_thig_13.1:3.1']	Kānanaṁva sahitaṁ suropitaṁ,	sahitam su ropita 	3	Like a forest, well-planted with trees,
['PA_thig_13.1:3.2']	Kocchasūcivicitaggasobhitaṁ;	koccha sūci vicitagga sobhita 	3	adorned with the best of clothes and jewelry,
['PA_thig_13.1:3.3']	Taṁ jarāya viralaṁ tahiṁ tahiṁ,	tam jarāya viralam tahim tahi 	3	but now, through aging, it’s sparse here and there.
['PA_thig_13.1:3.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	3	The words of the one of right is not otherwise.🔽Adorned with gold on the shoulders,
['PA_thig_13.1:4.1', 'PA_thig_13.1:4.2']	Kaṇhakhandhakasuvaṇṇamaṇḍitaṁ,🔽Sobhate suveṇīhilaṅkataṁ;	          sobhate su veṇī hilaṅkata 	4	shining with a braid of hair,
['PA_thig_13.1:4.3']	Taṁ jarāya khalitaṁ siraṁ kataṁ,	tam jarāya khalitam siram kata 	4	but now, through aging, my head is disheveled.
['PA_thig_13.1:4.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	4	The words of the one of right is not otherwise.
['PA_thig_13.1:5.1']	Cittakārasukatāva lekhikā,	lekhikā 	5	Like a painting well-drawn by an artist,
['PA_thig_13.1:5.2']	Sobhare su bhamukā pure mama;	sobhare su bhamukā pure mama 	5	my cheeks were beautiful in the past.
['PA_thig_13.1:5.3']	Tā jarāya valibhippalambitā,	tā jarāya 	5	But now, through aging, they’re wrinkled with lines.
['PA_thig_13.1:5.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	5	The words of the one of right is not otherwise.
['PA_thig_13.1:6.1', 'PA_thig_13.1:6.2']	Bhassarā surucirā yathā maṇī,🔽Nettahesumabhinīlamāyatā;	bhassarā su rucirā yathā maṇī 🔽nettahesum abhinīlam āyatā 	6	Shining and lovely like a gem,🔽my eyes were long and dark blue.
['PA_thig_13.1:6.3']	Te jarāyabhihatā na sobhare,	te jarāya abhihatāḥ na sobhare 	6	They do not shine when overcome by old age,
['PA_thig_13.1:6.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	6	The words of the truthful one are not otherwise.
['PA_thig_13.1:7.1', 'PA_thig_13.1:7.2']	Saṇhatuṅgasadisī ca nāsikā,🔽Sobhate su abhiyobbanaṁ pati;	saṇha tuṅga sadisī ca nāsikā  sobhate su abhiyobbanam pati 	7	And the nose, like the top of a well-rounded (drum),🔽Shines well on a young man;
['PA_thig_13.1:7.3']	Sā jarāya upakūlitā viya,	sā jarāya upakūlitā 	7	It is as if it were covered with wrinkles by old age,
['PA_thig_13.1:7.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	7	The words of the truthful one are not otherwise.
['PA_thig_13.1:8.1']	Kaṅkaṇaṁva sukataṁ suniṭṭhitaṁ,	su katam su niṭṭhita 	8	Like a well-made, well-finished bracelet,
['PA_thig_13.1:8.2']	Sobhare su mama kaṇṇapāḷiyo;	sobhare su mama kaṇṇapāḷiyaḥ 	8	My earlobes shine well;
['PA_thig_13.1:8.3']	Tā jarāya valibhippalambitā,	tā jarāya 	8	They are as if pulled down by wrinkles by old age,
['PA_thig_13.1:8.4']	Saccavādivacanaṁ anaññathā.	sacca vādi vacanam anaññathā 	8	The words of the truthful one are not otherwise.
