segmentnr	original	analyzed	folio	translated
['PA_patthana_8.18:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	0	The Paṭṭhāna Treatise
['PA_patthana_8.18:0.2', 'PA_patthana_8.18:0.3']	Dhammapaccanīya (2), Dukapaṭṭhānapāḷi (2)🔽8.18. Āsavaāsavasampayuttaduka	dhamma paccanīya duka paṭṭhāna pāḷi        	0	The Dhamma Section in Pairs, according to Antecedents
['PA_patthana_8.18:1.1_0', 'PA_patthana_8.18:1.1_1']	Naāsavañceva naāsavavippayuttañca dhammaṁ paṭicca naāsavo ceva naāsavavippayutto🔽ca dhammo uppajjati hetupaccayā. Naāsavañceva naāsavavippayuttañca dhammaṁ paṭicca	na āsavañca iva na āsava vippayuttañca dhammam paṭicca na āsavaḥ ca iva na āsava vippayuttaḥ  ca dhammaḥ uppajjati hetu paccayā na āsavañca iva na āsava vippayuttañca dhammam paṭicca 	1	The dyad beginning with “not subject to cankers” and ending with “not associated with what is not subject to cankers”🔽With a dhamma that is not subject to cankers and is not associated with what is not subject to cankers as condition, a dhamma that is not subject to cankers and is not associated with what is not subject to cankers arises …
['PA_patthana_8.18:1.1_2', 'PA_patthana_8.18:1.1_3', 'PA_patthana_8.18:1.1_4']	naāsavavippayutto ceva nano ca āsavo dhammo uppajjati hetupaccayā. Naāsavañceva naāsavavippayuttañca🔽dhammaṁ paṭicca naāsavo ceva naāsavavippayutto ca naāsavavippayutto ceva nanoāsavo🔽ca dhammā uppajjanti hetupaccayā.	na āsava vippayuttaḥ ceva na no ca āsavaḥ dhammo uppajjati hetu paccayā na āsavañca eva na āsava vippayuttañca  dhammam paṭicca na āsavaḥ ca iva na āsava vippayutto ca na āsava vippayutto ca iva na no āsavaḥ  ca dhammā uppajjanti hetu paccayā 	1	With a dhamma that is not subject to cankers and is not associated with what is not subject to cankers as condition, a dhamma that is not associated with what is not subject to cankers and is not subject to cankers arises …
['PA_patthana_8.18:2.1_0']	Naāsavavippayuttañceva nanoāsavañca dhammaṁ paṭicca naāsavavippayutto ceva nanoāsavo	na āsava vippayuttam ca iva na no āsavañca dhammam paṭicca na āsava vippayuttaḥ ca iva na no āsavaḥ 	2	With a dhamma that is not subject to cankers and is not associated with what is not subject to cankers as condition, a dhamma that is not subject to cankers and is not associated with what is not subject to cankers arises, and also a dhamma that is not associated with what is not subject to cankers and is not subject to cankers arises …🔽With a dhamma that is not associated with what is not subject to cankers and is subject to cankers as condition, a dhamma that is not associated with what is not subject to cankers and is subject to cankers arises …
['PA_patthana_8.18:2.1_1']	ca dhammo uppajjati hetupaccayā. Naāsavavippayuttañceva nanoāsavañca dhammaṁ paṭicca	ca dhammaḥ uppajjati hetu paccayā na āsava vippayuttam ca iva na no āsavañca dhammam paṭicca 	2	With a dhamma that is not associated with what is not subject to cankers and is subject to cankers as condition, a dhamma that is not subject to cankers and is not associated with what is not subject to cankers arises …
['PA_patthana_8.18:2.1_2']	naāsavo ceva naāsavavippayutto ca dhammo uppajjati hetupaccayā. Naāsavavippayuttañceva	na āsavaḥ ca iva na āsava vippayuttaḥ ca dhammo uppajjati hetu paccayā na āsava vippayuttam ca iva 	2	A state that is not a contaminant and is not associated with a contaminant arises with a condition that is a root. A state that is not associated with a contaminant🔽and a state that is a contaminant arise with a condition that is a root. A state that is not a contaminant and is not associated with a contaminant arises with a condition that is a root. A state that is not associated with a contaminant🔽and a state that is a contaminant arise with a condition that is a root. A state that is not a contaminant and is not associated with a contaminant arises with a condition that is a root. A state that is not associated with a contaminant🔽and a state that is a contaminant arise with a condition that is a root. A state that is not a contaminant and is not associated with a contaminant arises with a condition that is a root. A state that is not associated with a contaminant
['PA_patthana_8.18:2.1_3']	nano ca āsavaṁ dhammaṁ paṭicca naāsavo ceva naāsavavippayutto ca naāsavavippayutto	na no ca āsavam dhammam paṭicca na āsavaḥ ca iva na āsava vippayutto ca na āsava vippayutto 	2	and a state that is a contaminant arise with a condition that is a root. A state that is not a contaminant and is not associated with a contaminant arises with a condition that is a root. A state that is not associated with a contaminant
['PA_patthana_8.18:2.1_4', 'PA_patthana_8.18:3.1_0', 'PA_patthana_8.18:3.1_1', 'PA_patthana_8.18:3.1_2', 'PA_patthana_8.18:3.1_3', 'PA_patthana_8.18:3.1_4']	ceva nano ca āsavo ca dhammā uppajjanti hetupaccayā.🔽Naāsavañceva naāsavavippayuttañca naāsavavippayuttañceva nanoāsavañca dhammaṁ paṭicca🔽naāsavo ceva naāsavavippayutto ca dhammo uppajjati hetupaccayā. Naāsavañceva naāsavavippayuttañca🔽naāsavavippayuttañceva nano ca āsavañca dhammaṁ paṭicca naāsavavippayutto ceva nano🔽ca āsavo dhammo uppajjati hetupaccayā. Naāsavañceva naāsavavippayuttañca naāsavavippayuttañceva🔽nano ca āsavañca dhammaṁ paṭicca naāsavo ceva naāsavavippayutto ca naāsavavippayutto	ca iva nano ca āsavo ca dhammā uppajjanti hetu paccayā 🔽na āsavam ca iva na āsava vippayuttañca na āsava vippayuttañca ca iva na no āsavañca dhammam paṭicca 🔽na āsavaḥ ca iva na āsava vippayuttaḥ ca dhammaḥ uppajjati hetu paccayā na āsavañca iva na āsava vippayuttañca 🔽na āsava vippayuttam ca iva na no ca āsavam ca dhammam paṭicca na āsava vippayuttaḥ ca iva na no 🔽ca āsavaḥ dhammaḥ uppajjati hetu paccayā na āsavañca ca iva na āsava vippayuttañca na āsava vippayuttañca ca iva 🔽na no ca āsavañca dhammam paṭicca na āsavaḥ ca iva na āsava vippayutto ca na āsava vippayutto 	2	and a state that is a contaminant arise with a condition that is a root.
['PA_patthana_8.18:3.1_5']	ceva nano ca āsavo ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)	ca iva nano ca āsavo ca dhammā uppajjanti hetu paccayā 	3	and also the effluents, are mental factors that arise with a condition of root cause. (In brief.)
