segmentnr	original	analyzed	folio	translated
['PA_kp_5:0.1']	Khuddakapāṭha 5	khuddaka pāṭha 	0	The Minor Collection of Repetitions 5🔽
['PA_kp_5:0.2']	Maṅgalasutta	maṅgala sutta 	0	The Minor Collection🔽The Discourse on Blessings
['PA_kp_5:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard.
['PA_kp_5:1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time the Buddha was staying at Sāvatthī, in Jeta’s Grove, Anāthapiṇḍika’s Park.
['PA_kp_5:1.3']	Atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṁ jetavanaṁ obhāsetvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhāsi.	atha kho aññatarā devatā abhikkantāya rattiyā abhikkanta vaṇṇā kevala kappam jetavanam obhāsetvā yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā ekamantam aṭṭhāsi 	1	Then, when the night had advanced, a certain deity, lighting up the entire Jeta Grove with his radiance, approached the Buddha. After approaching and prostrating to the Buddha, he stood to one side.
['PA_kp_5:1.4']	Ekamantaṁ ṭhitā kho sā devatā bhagavantaṁ gāthāya ajjhabhāsi—	ekamantam ṭhitā kho sā devatā bhagavantam gāthāya ajjhabhāsi 	1	While standing to one side, that deity addressed the Buddha with this verse:
['PA_kp_5:2.1']	“Bahū devā manussā ca,	bahū devāḥ manussā ca 	2	“Many gods and humans
['PA_kp_5:2.2']	maṅgalāni acintayuṁ;	maṅgalāni acintayu 	2	have contemplated blessings.
['PA_kp_5:2.3']	Ākaṅkhamānā sotthānaṁ,	ākaṅkhamānā sa utthāna 	2	Desiring what is auspicious,
['PA_kp_5:2.4']	brūhi maṅgalamuttamaṁ”.	brūhi maṅgalam uttama 	2	please speak the supreme blessing.”
['PA_kp_5:3.1', 'PA_kp_5:3.2']	“Asevanā ca bālānaṁ,🔽paṇḍitānañca sevanā;	asevanā ca  sevanā 	3	“Not associating with fools,🔽but associating with the wise,
['PA_kp_5:3.3']	Pūjā ca pūjaneyyānaṁ,	pūjā ca 	3	and paying homage to those worthy of honor:
['PA_kp_5:3.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	3	this is the supreme blessing.
['PA_kp_5:4.1']	Patirūpadesavāso ca,	pati rūpa desa vāsaḥ ca 	4	Living in a suitable region,
['PA_kp_5:4.2']	pubbe ca katapuññatā;	pubbe ca kata puñña tā 	4	and previously having made merit,
['PA_kp_5:4.3']	Attasammāpaṇidhi ca,	atta sammā paṇidhi ca 	4	and having a well-directed mind:
['PA_kp_5:4.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	4	this is the supreme blessing.
['PA_kp_5:5.1']	Bāhusaccañca sippañca,	bāhusaccañca sippañca 	5	Great learning and a craft,
['PA_kp_5:5.2']	vinayo ca susikkhito;	vinayo ca su sikkhito 	5	and being well-trained in discipline,
['PA_kp_5:5.3']	Subhāsitā ca yā vācā,	su bhāsitā ca yā vācā 	5	and speech that is well-spoken:
['PA_kp_5:5.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	5	This is the highest blessing.
['PA_kp_5:6.1']	Mātāpituupaṭṭhānaṁ,	mātā pitu upaṭṭhāna 	6	Honouring one’s mother and father,
['PA_kp_5:6.2']	puttadārassa saṅgaho;	putta dārassa saṅgahaḥ 	6	looking after one’s wife and children,
['PA_kp_5:6.3']	Anākulā ca kammantā,	an ākulā ca kammantā 	6	and work that is not harmful:
['PA_kp_5:6.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	6	This is the highest blessing.
['PA_kp_5:7.1']	Dānañca dhammacariyā ca,	dānam ca dhamma cariyā ca 	7	Giving, virtue, and restraint,
['PA_kp_5:7.2']	ñātakānañca saṅgaho;	ñātakānam ca saṅgahaḥ 	7	looking after one’s relatives,
['PA_kp_5:7.3']	Anavajjāni kammāni,	anavajjāni kammāni 	7	and blameless deeds:
['PA_kp_5:7.4', 'PA_kp_5:8.1']	etaṁ maṅgalamuttamaṁ.🔽Āratī viratī pāpā,	etam maṅgalam uttama  āratī viratī pāpā 	7	This is the highest blessing.🔽Abstinence, refraining from bad deeds,
['PA_kp_5:8.2']	majjapānā ca saṁyamo;	majja pānā ca sayamaḥ 	8	and moderation in alcohol,
['PA_kp_5:8.3']	Appamādo ca dhammesu,	appamādaḥ ca dhammesu 	8	and heedfulness in regard to the teachings:
['PA_kp_5:8.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	8	This is the highest blessing.
['PA_kp_5:9.1']	Gāravo ca nivāto ca,	gāravaḥ ca nivātaḥ ca 	9	Respect, modesty,
['PA_kp_5:9.2', 'PA_kp_5:9.3']	santuṭṭhi ca kataññutā;🔽Kālena dhammassavanaṁ,	santuṭṭhi ca kataññu tā  kālena 	9	contentment, gratitude,🔽listening to the Teaching at the right time:
['PA_kp_5:9.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	9	This is the highest blessing.
['PA_kp_5:10.1']	Khantī ca sovacassatā,	khantī ca sovacassatā 	10	Patience, being easy to admonish,
['PA_kp_5:10.2']	samaṇānañca dassanaṁ;	samaṇānañca dassana 	10	and seeing spiritual practitioners,
['PA_kp_5:10.3']	Kālena dhammasākacchā,	kālena dhammasākacchā 	10	discussing the Teaching at the right time:
['PA_kp_5:10.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	10	This is the highest blessing.
['PA_kp_5:11.1']	Tapo ca brahmacariyañca,	tapaḥ ca brahmacariyañca 	11	Restraint, celibacy,
['PA_kp_5:11.2']	ariyasaccāna dassanaṁ;	ariya saccāna dassana 	11	seeing the noble truths,
['PA_kp_5:11.3']	Nibbānasacchikiriyā ca,	nibbāna sacchikiriyā ca 	11	and realizing extinguishment:
['PA_kp_5:11.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	11	This is the highest blessing.🔽One whose mind is unshaken
['PA_kp_5:12.1', 'PA_kp_5:12.2']	Phuṭṭhassa lokadhammehi,🔽cittaṁ yassa na kampati;	phuṭṭhassa loka dhammehi  cittam yassa na kampati 	12	by worldly conditions,
['PA_kp_5:12.3']	Asokaṁ virajaṁ khemaṁ,	asokam virajam khema 	12	free from grief, dustless, secure:
['PA_kp_5:12.4']	etaṁ maṅgalamuttamaṁ.	etam maṅgalam uttama 	12	This is the highest blessing.
['PA_kp_5:13.1']	Etādisāni katvāna,	etādisāni katvāna 	13	Having done such deeds,
['PA_kp_5:13.2']	Sabbattha maparājitā;	sabbattha ma aparājitā 	13	unconquered in every way,
['PA_kp_5:13.3']	Sabbattha sotthiṁ gacchanti,	sabbattha sotthim gacchanti 	13	They go everywhere in safety,
['PA_kp_5:13.4']	Taṁ tesaṁ maṅgalamuttaman”ti.	tam tesam maṅgalam uttamanti 	13	That is their supreme blessing.”
['PA_kp_5:14.1']	Maṅgalasuttaṁ.	maṅgala sutta 	14	The Discourse on Blessings
