segmentnr	original	analyzed	translated
['PA_patthana_11.2:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise🔽Dhamma Paccanīya, Tikatika Paṭṭhānapāḷi
['PA_patthana_11.2:0.2', 'PA_patthana_11.2:0.3', 'PA_patthana_11.2:1.1_0', 'PA_patthana_11.2:1.1_1', 'PA_patthana_11.2:1.1_2', 'PA_patthana_11.2:1.1_3']	Dhammapaccanīya (2), Tikatikapaṭṭhānapāḷi (5)🔽11.2. Kusalattika, Vipākattika🔽Nakusalaṁ navipākaṁ dhammaṁ paṭicca nakusalo navipāko dhammo uppajjati hetupaccayā.🔽Nakusalaṁ navipākaṁ dhammaṁ paṭicca naakusalo navipāko dhammo uppajjati hetupaccayā.🔽Nakusalaṁ navipākaṁ dhammaṁ paṭicca naabyākato navipāko dhammo uppajjati hetupaccayā.🔽Nakusalaṁ navipākaṁ dhammaṁ paṭicca nakusalo navipāko ca naabyākato navipāko ca dhammā	dhamma paccanīya  kusala attika vipāka attika  na kusalam na vipākam dhammam paṭicca na kusalaḥ na vipākaḥ dhammo uppajjati hetu paccayā  na kusalam na vipākam dhammam paṭicca na akusalaḥ na vipākaḥ dhammo uppajjati hetu paccayā  na kusalam na vipākam dhammam paṭicca na abyākataḥ na vipākaḥ dhammo uppajjati hetu paccayā  na kusalam na vipākam dhammam paṭicca na kusalaḥ na vipāko ca na abyākataḥ na vipāko ca dhammā 	.. The Triad of the Wholesome, the Triad of the Resultant
['PA_patthana_11.2:1.1_4', 'PA_patthana_11.2:1.1_5', 'PA_patthana_11.2:2.1']	uppajjanti hetupaccayā. Nakusalaṁ navipākaṁ dhammaṁ paṭicca nakusalo navipāko ca🔽naakusalo navipāko ca dhammā uppajjanti hetupaccayā.🔽Naakusalaṁ navipākaṁ dhammaṁ paṭicca naakusalo navipāko dhammo uppajjati hetupaccayā … pañca.	uppajjanti hetu paccayā na kusalam na vipākam dhammam paṭicca na kusalaḥ na vipāko ca 🔽na akusalaḥ na vipāko ca dhammā uppajjanti hetu paccayā 🔽na akusalam na vipākam dhammam paṭicca na akusalaḥ na vipākaḥ dhammo uppajjati hetu paccayā pañca 	With a wholesome, resultant, non-resultant, non-wholesome, resultant, non-resultant, indeterminate, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-resultant, wholesome, resultant, non-
['PA_patthana_11.2:3.1', 'PA_patthana_11.2:4.1', 'PA_patthana_11.2:5.1', 'PA_patthana_11.2:6.1', 'PA_patthana_11.2:7.1']	Naabyākataṁ navipākaṁ dhammaṁ paṭicca naabyākato navipāko dhammo uppajjati hetupaccayā … cha.🔽Nakusalaṁ navipākañca naabyākataṁ navipākañca dhammaṁ paṭicca nakusalo navipāko dhammo uppajjati hetupaccayā … pañca.🔽Naakusalaṁ navipākañca naabyākataṁ navipākañca dhammaṁ paṭicca nakusalo navipāko dhammo uppajjati hetupaccayā … pañca.🔽Nakusalaṁ navipākañca naakusalaṁ navipākañca dhammaṁ paṭicca nakusalo navipāko dhammo uppajjati hetupaccayā … tīṇi. (Saṅkhittaṁ.)🔽Hetuyā ekūnatiṁsa, ārammaṇe catuvīsa …pe… vipāke nava …pe… avigate ekūnatiṁsa. (Sabbattha vitthāro.)	na abyākatam na vipākam dhammam paṭicca na abyākataḥ na vipākaḥ dhammo uppajjati hetu paccayā cha  na kusalam na vipākañca na abyākatam na vipākañca dhammam paṭicca na kusalaḥ na vipākaḥ dhammaḥ uppajjati hetu paccayā pañca  na akusalam na vipākañca na abyākatam na vipākañca dhammam paṭicca na kusalaḥ na vipākaḥ dhammaḥ uppajjati hetu paccayā pañca  na kusalam na vipākañca na akusalam na vipākañca dhammam paṭicca na kusalaḥ na vipākaḥ dhammaḥ uppajjati hetu paccayā tīṇi  hetuyā ekūnatisa ārammaṇe catuvīsa pe vipāke nava pe avigate ekūnatisa sabbattha vitthāro 	With an unwholesome root-cause as condition, an unwholesome root-cause arises, by way of root-cause condition … (six times, omitting the last two sections.)🔽With a wholesome root-cause and an unwholesome root-cause as condition, a wholesome root-cause arises, by way of root-cause condition … (five times, omitting the last two sections.)🔽With a wholesome root-cause and an unwholesome root-cause as condition, an unwholesome root-cause arises, by way of root-cause condition … (five times, omitting the last two sections.)🔽With a wholesome root-cause and an unwholesome root-cause as condition, a wholesome root-cause arises, by way of root-cause condition … (three times, omitting the last two sections.) (Abbreviated.)🔽With a root-cause as condition, there is (the arising of) nineteen kinds of resultant (phenomena) … (omitting the last two sections.)🔽With a root-cause as condition, there is (the arising of) nine kinds of root-causes … (omitting the last two sections.)🔽With a root-cause as condition, there is (the arising of) nineteen kinds of (phenomena) that are not root-causes … (omitting the last two sections.)
['PA_patthana_11.2:8.1_0']	Nakusalaṁ navipākadhammadhammaṁ paṭicca nakusalo navipākadhammadhammo uppajjati hetupaccayā.	na kusalam na vipāka dhamma dhammam paṭicca na kusalaḥ na vipāka dhamma dhammo uppajjati hetu paccayā 	With an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and an unwholesome root-cause … With an unwholesome root-cause and a neutral root-cause … With a neutral root-cause and
['PA_patthana_11.2:8.1_1', 'PA_patthana_11.2:8.1_2', 'PA_patthana_11.2:8.1_3', 'PA_patthana_11.2:9.1_0', 'PA_patthana_11.2:9.1_1']	Nakusalaṁ navipākadhammadhammaṁ paṭicca naakusalo navipākadhammadhammo uppajjati🔽hetupaccayā. Nakusalaṁ navipākadhammadhammaṁ paṭicca nakusalo navipākadhammadhammo🔽ca naakusalo navipākadhammadhammo ca dhammā uppajjanti hetupaccayā.🔽Naakusalaṁ navipākadhammadhammaṁ paṭicca naakusalo navipākadhammadhammo uppajjati🔽hetupaccayā. Naakusalaṁ navipākadhammadhammaṁ paṭicca nakusalo navipākadhammadhammo	na kusalam na vipāka dhamma dhammam paṭicca na akusalaḥ na vipāka dhamma dhammo uppajjati  hetu paccayā na kusalam na vipāka dhamma dhammam paṭicca na kusalaḥ na vipāka dhamma dhammaḥ  ca na akusalaḥ na vipāka dhamma dhammo ca dhammā uppajjanti hetu paccayā  na akusalam na vipāka dhamma dhammam paṭicca na akusalaḥ na vipāka dhamma dhammo uppajjati  hetu paccayā na akusalam na vipāka dhamma dhammam paṭicca na kusalaḥ na vipāka dhamma dhammaḥ 	Dependent on a wholesome, having-a-resultant-nature, idea, a unwholesome, having-a-resultant-nature, idea arises🔽with root-cause as condition. Dependent on a wholesome, having-a-resultant-nature, idea, a wholesome, having-a-resultant-nature, idea🔽and a unwholesome, having-a-resultant-nature, idea arise🔽with root-cause as condition. Dependent on a unwholesome, having-a-resultant-nature, idea, a unwholesome, having-a-resultant-nature, idea arises🔽with root-cause as condition. Dependent on a unwholesome, having-a-resultant-nature, idea, a wholesome, having-a-resultant-nature, idea arises🔽
['PA_patthana_11.2:9.1_2', 'PA_patthana_11.2:9.1_3', 'PA_patthana_11.2:10.1_0']	uppajjati hetupaccayā. Naakusalaṁ navipākadhammadhammaṁ paṭicca nakusalo navipākadhammadhammo🔽ca naakusalo navipākadhammadhammo ca dhammā uppajjanti hetupaccayā.🔽Nakusalaṁ navipākadhammadhammañca naakusalaṁ navipākadhammadhammañca dhammaṁ paṭicca	uppajjati hetu paccayā na akusalam na vipāka dhamma dhammam paṭicca na kusalaḥ na vipāka dhamma dhammaḥ 🔽ca na akusalaḥ na vipāka dhamma dhammo ca dhammā uppajjanti hetu paccayā 🔽na kusalam na vipāka dhamma dhammañca na akusalam na vipāka dhamma dhammañca dhammam paṭicca 	Dependent on a wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome, resultant, indeterminate, unwholesome, resultant, indeterminate, wholesome,
['PA_patthana_11.2:10.1_1']	nakusalo navipākadhammadhammo uppajjati hetupaccayā. Nakusalaṁ navipākadhammadhammañca	na kusalaḥ na vipāka dhamma dhammaḥ uppajjati hetu paccayā na kusalam na vipāka dhamma dhammañca 	A profitable, not-subject-to-reversion idea …
['PA_patthana_11.2:10.1_2', 'PA_patthana_11.2:10.1_3']	naakusalaṁ navipākadhammadhammañca dhammaṁ paṭicca naakusalo navipākadhammadhammo🔽uppajjati hetupaccayā. Nakusalaṁ navipākadhammadhammañca naakusalaṁ navipākadhammadhammañca	na akusalam na vipāka dhamma dhammañca dhammam paṭicca na akusalaḥ na vipāka dhamma dhammo  uppajjati hetu paccayā na kusalam na vipāka dhamma dhammañca na akusalam na vipāka dhamma dhammañca 	A profitable, not-subject-to-reversion idea …🔽A profitable, not-subject-to-reversion idea …
['PA_patthana_11.2:10.1_4', 'PA_patthana_11.2:10.1_5', 'PA_patthana_11.2:11.1']	dhammaṁ paṭicca nakusalo navipākadhammadhammo ca naakusalo navipākadhammadhammo ca🔽dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)🔽Hetuyā nava …pe… avigate nava. (Sabbattha nava.)	dhammam paṭicca na kusalaḥ na vipāka dhamma dhammo ca na akusalaḥ na vipāka dhamma dhammo ca  dhammā uppajjanti hetu paccayā  hetuyā nava pe avigate nava sabbattha nava 	A profitable, not-subject-to-reversion idea …🔽(Abbreviated.)🔽In the case of cause, there are nine … in the case of non-remorse, there are nine. (In all cases nine.)
