segmentnr	original	analyzed	translated
['PA_patthana_3.3:0.1', 'PA_patthana_3.3:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)	paṭṭhāna pakaraṇa  dhamma anuloma 	The Paṭṭhāna Treatise🔽In conformity with the Dhamma, Triad, the Paṭṭhāna text in triplets
['PA_patthana_3.3:0.3']	3.3. Cūḷantaraduka, Kusalattika	cūḍantaraduka kusalattika 	The short triad, the profitable triad
['PA_patthana_3.3:1.0.1']	Paccayacatukka	paccaya catukka 	Conditioned by four conditions
['PA_patthana_3.3:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_3.3:1.1']	Sappaccayaṁ kusalaṁ dhammaṁ paṭicca sappaccayo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	sappaccayam kusalam dhammam paṭicca sappaccayaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā 	Conditioned by a profitable conditioned object there arises a profitable consciousness by way of root condition. (In brief.)
['PA_patthana_3.3:2.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ, adhipatiyā ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe eka adhipatiyā ekaṃ pe avigate eka saṅkhitta 	In the cause one, in the object one, in the predominance one … down to … in the unincluded one. (In brief.)
['PA_patthana_3.3:3.0']	Naadhipati	na adhipati 	Not predominance
['PA_patthana_3.3:3.1']	Sappaccayaṁ kusalaṁ dhammaṁ paṭicca sappaccayo kusalo dhammo uppajjati naadhipatipaccayā. (Saṅkhittaṁ.)	sa paccayam kusalam dhammam paṭicca sa paccayaḥ kusalaḥ dhammaḥ uppajjati na adhipati paccayā 	Conditioned by a profitable conditioned object there arises a profitable consciousness by way of object condition, not by way of predominance condition. (In brief.)
['PA_patthana_3.3:4.1']	Naadhipatiyā ekaṁ, napurejāte ekaṁ, napacchājāte ekaṁ, naāsevane ekaṁ, nakamme ekaṁ, navipāke ekaṁ, navippayutte ekaṁ. (Saṅkhittaṁ.)	na adhipatiyā eka na purejāte eka na pacchājāte eka na āsevane eka na kamme eka na vipāke eka na vippayutte eka saṅkhitta 	In the not predominance one, in the not prenascence one, in the not postnascence one, in the not repetition one, in the not kamma one, in the not result one, in the not unincluded one. (In brief.)
['PA_patthana_3.3:5.1']	(Sahajātavāropi paccayavāropi nissayavāropi saṁsaṭṭhavāropi sampayuttavāropi paṭiccavārasadisā vitthāretabbā.)	sahajāta vāraḥ api paccaya vāraḥ api nissaya vāraḥ api sa saṭṭha vāraḥ api sampayutta vāraḥ api paṭicca vāra sadisā vitthāretabbā 	(The method of the conascence relation, the method of the condition relation, the method of the support relation, the method of the conjunction relation, and the method of the association relation are to be elaborated in the same way as in the Paṭṭhāna.)
['PA_patthana_3.3:6.0']	Hetu	hetu 	Cause
['PA_patthana_3.3:6.1']	Sappaccayo kusalo dhammo sappaccayassa kusalassa dhammassa hetupaccayena paccayo. (Saṅkhittaṁ.)	sappaccayaḥ kusalaḥ dhammaḥ sappaccayassa kusalassa dhammassa hetu paccayena paccayaḥ 	A condition that is wholesome is a condition, by way of root condition, for a condition that is wholesome. (Abbreviated.)
['PA_patthana_3.3:7.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe ekaṃ pe avigate eka saṅkhitta 	(From) root, (there is a single condition,) from object, (there is a single condition) … (From) non-obstruction, (there is a single condition.) (Abbreviated.)
['PA_patthana_3.3:8.1']	Sappaccayaṁ akusalaṁ dhammaṁ paṭicca sappaccayo akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	sa paccayam akusalam dhammam paṭicca sa paccayaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā 	A condition that is unwholesome is a condition, by way of root condition, for a condition that is unwholesome. (Abbreviated.)
['PA_patthana_3.3:9.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Sahajātavārepi …pe… pañhāvārepi sabbattha ekaṁ.)	hetuyā eka ārammaṇe ekaṃ pe avigate eka sahajāta vāre pi pe pañhā vāre pi sabbattha eka 	(From) root, (there is a single condition,) from object, (there is a single condition) … (From) non-obstruction, (there is a single condition.) (In the section on “with origination”, etc., and in the question section, in each case there is a single condition.)
