segmentnr	original	analyzed	folio	translated
['PA_bu-vb_sk4:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Elders
['PA_bu-vb_sk4:0.2', 'PA_bu-vb_sk4:0.3', 'PA_bu-vb_sk4:0.4']	Mahāvibhaṅga🔽Sekhiyakaṇḍa🔽Parimaṇḍalavagga	mahāvibhaṅga  sekhiya kaṇḍa  parimaṇḍala vagga 	0	The Great Analysis🔽The chapter on training rules🔽The sub-chapter on sitting down
['PA_bu-vb_sk4:0.5']	4. Dutiyasuppaṭicchannasikkhāpada	dutiya suppaṭicchanna sikkhāpada 	0	The second training rule on well-covered
['PA_bu-vb_sk4:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bu-vb_sk4:1.2']	Tena kho pana samayena chabbaggiyā bhikkhū kāyaṁ vivaritvā antaraghare nisīdanti …pe….	tena kho pana samayena chabbaggiyāḥ bhikkhū kāyam vivaritvā antara ghare nisīdanti pe 	1	the monks from the group of six were sitting down in inhabited areas with their bodies uncovered. …
['PA_bu-vb_sk4:1.3.1']	“Suppaṭicchanno antaraghare nisīdissāmīti sikkhā karaṇīyā”ti.	su paṭicchannaḥ antaraghare nisīdissāmi iti sikkhā karaṇīyā ati 	1	“‘I will sit down well-covered in inhabited areas,’ this is how you should train.”
['PA_bu-vb_sk4:1.4']	Suppaṭicchannena antaraghare nisīditabbaṁ.	suppaṭicchannena antaraghare 	1	One should be well-covered while sitting down in an inhabited area.
['PA_bu-vb_sk4:1.5', 'PA_bu-vb_sk4:1.6.1']	Yo anādariyaṁ paṭicca kāyaṁ vivaritvā antaraghare nisīdati, āpatti dukkaṭassa.🔽Anāpatti—	yaḥ anādariyam paṭicca kāyam antaraghare nisīdati āpatti dukkaṭassa  anāpatti 	1	If a monk, out of disrespect, sits down in an inhabited area with his body uncovered, he commits an offense of wrong conduct.
['PA_bu-vb_sk4:1.7', 'PA_bu-vb_sk4:1.8', 'PA_bu-vb_sk4:1.9']	asañcicca,🔽assatiyā,🔽ajānantassa,	a san cit ca  assatiyā  a jānantassa 	1	There is no offense if it is unintentional,🔽if he does not know,🔽if he is not aiming at disrespect,
['PA_bu-vb_sk4:1.10', 'PA_bu-vb_sk4:1.11', 'PA_bu-vb_sk4:1.12']	gilānassa,🔽vāsūpagatassa,🔽āpadāsu,	gilānassa  vāsūpagatassa  āpadāsu 	1	if he is sick,🔽if he is traveling,🔽if there are dangers,
['PA_bu-vb_sk4:1.13']	ummattakassa,	ummattakassa 	1	if he is insane,
['PA_bu-vb_sk4:1.14', 'PA_bu-vb_sk4:1.15']	ādikammikassāti.🔽Catutthasikkhāpadaṁ niṭṭhitaṁ.	ādikammikassa ati 🔽catuttha sikkhāpadam niṭṭhita 	1	if he is the first offender.🔽The fourth training rule is finished.
