segmentnr	original	analyzed	translated
['PA_ya_5.3.4:0.1']	5 Saccayamaka	saccayamaka 	Truth-maker
['PA_ya_5.3.4:0.2']	5.3 Pariññāvāra	pariññāvāra 	Chapter on Full Understanding
['PA_ya_5.3.4:0.3', 'PA_ya_5.3.4:1.1']	5.3.4. Paccuppannātītavāra🔽Yo dukkhasaccaṁ parijānāti so samudayasaccaṁ pajahitthāti? No.	       yaḥ dukkha saccam parijānāti saḥ samudaya saccam pajahittha ati no 	... Chapter on Present and Past🔽Is it the case that whoever fully understands the truth of suffering abandons the truth of the origin? No.
['PA_ya_5.3.4:2.1']	Yo vā pana samudayasaccaṁ pajahittha so dukkhasaccaṁ parijānātīti? No.	yaḥ vā pana samudaya saccam pajahittha saḥ dukkha saccam parijānāti iti no 	Or is it the case that whoever abandons the truth of the origin fully understands the truth of suffering? No.
['PA_ya_5.3.4:3.1', 'PA_ya_5.3.4:4.1_0']	Yo dukkhasaccaṁ na parijānāti so samudayasaccaṁ nappajahitthāti?🔽Arahā dukkhasaccaṁ na parijānāti, no ca samudayasaccaṁ nappajahittha. Aggamaggasamaṅgiñca	yaḥ dukkha saccam na parijānāti saḥ samudaya saccam na ppajahittha ati  arahā dukkha saccam na parijānāti no ca samudaya saccam na ppajahittha agga magga samaṅgin ca 	Is it the case that whoever does not fully understand the truth of suffering does not abandon the truth of the origin?🔽A perfected one does not fully understand the truth of suffering, but does not not abandon the truth of the origin.
['PA_ya_5.3.4:4.1_1']	arahantañca ṭhapetvā avasesā puggalā dukkhasaccañca na parijānanti samudayasaccañca nappajahittha.	arahantam ca ṭhapetvā avasesā puggalā dukkha saccam ca na parijānanti samudaya saccam ca na ppajahittha 	Except for one possessing the highest path and a perfected being, the rest do not fully understand the truth of suffering and do not abandon the truth of the origin.
['PA_ya_5.3.4:5.1']	Yo vā pana samudayasaccaṁ nappajahittha so dukkhasaccaṁ na parijānātīti?	yaḥ vā pana samudaya saccam na pajahittha so dukkha saccam na parijānāti iti 	Or is it the case that whoever does not abandon the truth of the origin does not fully understand the truth of suffering?
['PA_ya_5.3.4:6.1_0']	Aggamaggasamaṅgī samudayasaccaṁ nappajahittha, no ca dukkhasaccaṁ na parijānāti.	agga magga samaṅgī samudaya saccam na ppajahittha no ca dukkha saccam na parijānāti 	One possessing the highest path does not abandon the truth of the origin, but does not not fully understand the truth of suffering.
['PA_ya_5.3.4:6.1_1']	Aggamaggasamaṅgiñca arahantañca ṭhapetvā avasesā puggalā samudayasaccañca nappajahittha	aggamagga samaṅgiñca arahantañca ṭhapetvā avasesā puggalā samudaya saccañca na ppajahittha 	Except for one possessing the highest path and a perfected being, the rest do not abandon the truth of the origin and
['PA_ya_5.3.4:6.1_2']	dukkhasaccañca na parijānanti.	dukkha saccam ca na parijānanti 	and they do not fully understand the noble truth of suffering.
