segmentnr	original	analyzed	translated
['PA_patthana_17.21:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_17.21:0.2']	Dhammānulomapaccanīya (3), Tikatikapaṭṭhānapāḷi (5)	dhamma anuloma paccanīya 	The Paṭṭhāna Treatise in the Abhidhamma Piṭaka
['PA_patthana_17.21:0.3', 'PA_patthana_17.21:1.1_0', 'PA_patthana_17.21:1.1_1', 'PA_patthana_17.21:1.1_2', 'PA_patthana_17.21:1.1_3']	17.21. Vedanāttika, Kusalattika🔽Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ paṭicca nasukhāya vedanāya sampayutto🔽nakusalo dhammo uppajjati hetupaccayā. Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ🔽paṭicca nadukkhāya vedanāya sampayutto nakusalo dhammo uppajjati hetupaccayā. Sukhāya🔽vedanāya sampayuttaṁ kusalaṁ dhammaṁ paṭicca naadukkhamasukhāya vedanāya sampayutto	vedanā attika kusala attika  sukhāya vedanāya sampayuttam kusalam dhammam paṭicca na sukhāya vedanāya sampayuttaḥ  na kusalaḥ dhammaḥ uppajjati hetu paccayā sukhāya vedanāya sampayuttam kusalam dhamma  paṭicca na dukkhāya vedanāya sampayuttaḥ na kusalaḥ dhammaḥ uppajjati hetu paccayā sukhāya  vedanāya sampayuttam kusalam dhammam paṭicca na adukkham asukhāya vedanāya sampayuttaḥ 	The Chapter on Feeling, the Chapter on the Wholesome
['PA_patthana_17.21:1.1_4', 'PA_patthana_17.21:1.1_5', 'PA_patthana_17.21:1.1_6']	nakusalo dhammo uppajjati hetupaccayā. Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ🔽paṭicca nasukhāya vedanāya sampayutto nakusalo ca naadukkhamasukhāya vedanāya sampayutto🔽nakusalo ca dhammā uppajjanti hetupaccayā. Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ	na kusalaḥ dhammaḥ uppajjati hetu paccayā sukhāya vedanāya sampayuttam kusalam dhamma 🔽paṭicca na sukhāya vedanāya sampayuttaḥ na kusalaḥ ca na adukkhamasukhāya vedanāya sampayuttaḥ 🔽na kusalaḥ ca dhammā uppajjanti hetu paccayā sukhāya vedanāya sampayuttam kusalam dhamma 	A wholesome phenomenon associated with pleasant feeling is a condition, as a root-cause condition, for a wholesome phenomenon not associated with pleasant feeling. A wholesome phenomenon associated with pleasant feeling is a condition, as a root-cause condition, for a wholesome phenomenon not associated with painful feeling. A wholesome phenomenon associated with pleasant feeling is a condition, as a root-cause condition, for a wholesome phenomenon not associated with neither-painful-nor-pleasant feeling. A wholesome phenomenon associated with pleasant feeling is a condition, as a root-cause condition, for a wholesome phenomenon not associated with pleasant feeling and for a wholesome phenomenon not associated with neither-painful-nor-pleasant feeling. A wholesome phenomenon associated with pleasant feeling is a condition, as a root-cause condition, for a wholesome phenomenon not associated with painful feeling and for a wholesome phenomenon not associated with neither-painful-nor-pleasant feeling.
['PA_patthana_17.21:1.1_7', 'PA_patthana_17.21:1.1_8']	paṭicca nadukkhāya vedanāya sampayutto nakusalo ca naadukkhamasukhāya vedanāya sampayutto🔽nakusalo ca dhammā uppajjanti hetupaccayā. Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ	paṭicca na dukkhāya vedanāya sampayuttaḥ na kusalaḥ ca na adukkhamasukhāya vedanāya sampayuttaḥ  na kusalaḥ ca dhammā uppajjanti hetu paccayā sukhāya vedanāya sampayuttam kusalam dhamma 	… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.
['PA_patthana_17.21:1.1_9']	paṭicca nasukhāya vedanāya sampayutto nakusalo ca nadukkhāya vedanāya sampayutto	paṭicca na sukhāya vedanāya sampayuttaḥ na kusalaḥ ca na dukkhāya vedanāya sampayuttaḥ 	… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.
['PA_patthana_17.21:1.1_10']	nakusalo ca dhammā uppajjanti hetupaccayā. Sukhāya vedanāya sampayuttaṁ kusalaṁ dhammaṁ	na kusalaḥ ca dhammā uppajjanti hetu paccayā sukhāya vedanāya sampayuttam kusalam dhamma 	… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.
['PA_patthana_17.21:1.1_11']	paṭicca nasukhāya vedanāya sampayutto nakusalo ca nadukkhāya vedanāya sampayutto	paṭicca na sukhāya vedanāya sampayuttaḥ na kusalaḥ ca na dukkhāya vedanāya sampayuttaḥ 	… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.
['PA_patthana_17.21:1.1_12']	nakusalo ca naadukkhamasukhāya vedanāya sampayutto nakusalo ca dhammā uppajjanti	na kusalaḥ ca na adukkhamasukhāya vedanāya sampayuttaḥ na kusalo ca dhammā uppajjanti 	… with neither-unpleasant-nor-pleasant feeling.
['PA_patthana_17.21:1.1_13']	hetupaccayā … satta.	hetu paccayā satta 	… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with pleasant feeling.🔽… with neither-unpleasant-nor-pleasant feeling.🔽… with unpleasant feeling.
