segmentnr	original	analyzed	folio	translated
['PA_atk-s05_04a:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Homage to that Blessed One, perfected one, fully awakened Buddha.
['PA_atk-s05_04a:1']	Khuddakanikāye	khuddaka nikāye 	0	In the Khuddakanikāya
['PA_atk-s05_04a:2']	Itivuttaka-aṭṭhakathā	itivuttaka aṭṭhakathā 	0	The Commentary on the Itivuttaka
['PA_atk-s05_04a:3']	Ganthārambhakathā	gantha ārambha kathā 	0	The Introduction
['PA_atk-s05_04a:4']	Mahākāruṇikaṃ nāthaṃ, ñeyyasāgarapāraguṃ;	mahā kāruṇikam nātham ñeyya sāgara pāragum 	0	The Greatly Compassionate Protector, who has gone to the other shore of the ocean of things to be known,
['PA_atk-s05_04a:5']	Vande nipuṇagambhīra-vicitranayadesanaṃ.	vande nipuṇa gambhīra vicitra naya desanam 	0	I praise him, whose teaching is skillful, profound, and of various methods.
['PA_atk-s05_04a:6']	Vijjācaraṇasampannā, yena niyyanti lokato;	vijjā ācaraṇa sampannāḥ yena niyyanti lokataḥ 	0	The perfected one, who has gone beyond the world, endowed with knowledge and conduct,
['PA_atk-s05_04a:7']	Vande tamuttamaṃ dhammaṃ, sammāsambuddhapūjitaṃ.	vande tam uttamam dhammam sammāsambuddha pūjitam 	0	I praise that supreme Dhamma, worshipped by the Fully Awakened One.
['PA_atk-s05_04a:8', 'PA_atk-s05_04a:9']	Sīlādiguṇasampanno, ṭhito maggaphalesu yo;🔽Vande ariyasaṅghaṃ taṃ, puññakkhettaṃ anuttaraṃ.	sīla ādi guṇa sampannaḥ ṭhitaḥ magga phalesu yaḥ  vande ariya saṅgham tam puñña kkhettam anuttaram 	0	Endowed with the qualities beginning with virtue, established in the fruits and paths,🔽I praise that noble Sangha, the unsurpassed field of merit.
['PA_atk-s05_04a:10']	Vandanājanitaṃ puññaṃ, iti yaṃ ratanattaye;	vandanā janitam puññam iti yam rata nattaye 	1	The merit generated by paying homage, to the Three Jewels in this way,
['PA_atk-s05_04a:11', 'PA_atk-s05_04a:12']	Hatantarāyo sabbattha, hutvāhaṃ tassa tejasā.🔽Ekakādippabhedena, desitāni mahesinā;	hata antarāyaḥ sabbattha hutvā aham tassa tejasā  ekaka ādi ppabhedena desitāni mahesinā 	1	May I, with that power, be free from obstacles everywhere.🔽The abandonings of greed and so on, which are taught by the Great Sage
['PA_atk-s05_04a:13']	Lobhādīnaṃ pahānāni, dīpanāni visesato.	lobha ādīnam pahānāni dīpanāni visesataḥ 	1	In various ways, such as the single and so on,
['PA_atk-s05_04a:14']	Suttāni ekato katvā, itivuttapadakkharaṃ;	suttāni ekatas katvā iti vutta pada kkharam 	1	I praise those suttas, which are taught in particular🔽As being endowed with knowledge and conduct.
['PA_atk-s05_04a:15']	Dhammasaṅgāhakā therā, saṅgāyiṃsu mahesayo.	dhamma saṅgāhakā therā saṅgāyiṃsu mahā īsayo 	1	Having collected together the suttas, the elders who compiled the Dhamma🔽Arranged the words of the Itivuttaka
['PA_atk-s05_04a:16']	Itivuttakamicceva, nāmena vasino pure;	itivuttakam iccā iva pure 	1	In the city called Itivuttaka.
['PA_atk-s05_04a:17']	Yaṃ khuddakanikāyasmiṃ, gambhīratthapadakkamaṃ.	yam khuddaka nikāyasmim gambhīra attha padakkamam 	1	The Minor Collection, with its words of deep meaning,
['PA_atk-s05_04a:18']	Tassa gambhīrañāṇehi, ogāhetabbabhāvato;	tassa gambhīra ñāṇehi ogāhetabba bhāvato 	1	Is hard to fathom, though it be so small.🔽But though it be so hard to understand,
['PA_atk-s05_04a:19']	Kiñcāpi dukkarā kātuṃ, atthasaṃvaṇṇanā mayā.	kiñca api dukkarā kātum attha saṃvaṇṇanā mayā 	1	I will explain its meaning to the best of my ability.
['PA_atk-s05_04a:20']	Sahasaṃvaṇṇanaṃ yasmā, dharate satthu sāsanaṃ;	saha saṃvaṇṇanam yasmai dharate satthu sāsanam 	2	For when the teaching of the Master is explained,
['PA_atk-s05_04a:21', 'PA_atk-s05_04a:22']	Pubbācariyasīhānaṃ, tiṭṭhateva vinicchayo.🔽Tasmā taṃ avalambitvā, ogāhetvāna pañcapi;	pubba ācariya sīhānam tiṭṭhatā iva vinicchayaḥ  tasmā tam avalambitvā 	2	The verdict of the ancient teachers still holds good.🔽Therefore, relying on their verdict,🔽And on the five Nikāyas,
['PA_atk-s05_04a:23']	Nikāye upanissāya, porāṇaṭṭhakathānayaṃ.	nikāye upanissāya porāṇa ṭṭhakathā nayam 	2	I will explain the ancient commentaries,
['PA_atk-s05_04a:24', 'PA_atk-s05_04a:25']	Nissitaṃ vācanāmaggaṃ, suvisuddhaṃ anākulaṃ;🔽Mahāvihāravāsīnaṃ, nipuṇatthavinicchayaṃ.	nissitam vācanā maggam su visuddham an ākulam  mahā vihāra vāsīnam nipuṇa attha vinicchayam 	2	The path of the recitation, pure and unadulterated,🔽The verdict on the meaning, subtle and profound,🔽Of those who dwell at the Great Monastery.
['PA_atk-s05_04a:26']	Punappunāgataṃ atthaṃ, vajjayitvāna sādhukaṃ;	punappunā āgatam attham vajjayitvāna sādhukam 	2	Avoiding what is often repeated,
['PA_atk-s05_04a:27']	Yathābalaṃ karissāmi, itivuttakavaṇṇanaṃ.	yathābalam karissāmi itivuttaka vaṇṇanam 	2	I will explain the text as it is.🔽Therefore, if you wish the true Dhamma
['PA_atk-s05_04a:28']	Iti ākaṅkhamānassa, saddhammassa ciraṭṭhitiṃ;	iti ākaṅkhamānassa saddhammassa ciraṭṭhitim 	2	To endure for a long time,🔽Listen attentively
['PA_atk-s05_04a:29']	Vibhajantassa tassatthaṃ, nisāmayatha sādhavoti.	vibhajantassa tassa attham nisāmayatha sādhavaḥ ti 	2	To the explanation of the text.
['PA_atk-s05_04a:30_0']	Tattha itivuttakaṃ nāma ekakanipāto, dukanipāto, tikanipāto, catukkanipātoti catunipātasaṅgahaṃ.	tattha itivuttakam nāma ekaka nipātaḥ duka nipātaḥ tika nipātaḥ catukka nipātaḥ iti catu nipāta saṅgaham 	30	The Itivuttaka is a collection of four Nipātas, namely, the Ekakanipāta, Dukanipāta, Tikanipāta, and Catukkanipāta.
['PA_atk-s05_04a:30_1']	Tampi vinayapiṭakaṃ, suttantapiṭakaṃ, abhidhammapiṭakanti tīsu piṭakesu suttantapiṭakapariyāpannaṃ;	tam pi vinaya piṭakam suttanta piṭakam abhidhamma piṭakam ti tīsu piṭakesu suttanta piṭaka pariyāpannam 	30	This too is included in the Sutta Pitaka of the Three Baskets,
['PA_atk-s05_04a:30_2', 'PA_atk-s05_04a:30_3']	dīghanikāyo majjhimanikāyo, saṃyuttanikāyo, aṅguttaranikāyo, khuddakanikāyoti pañcasu🔽nikāyesu khuddakanikāyapariyāpannaṃ; suttaṃ, geyyaṃ, veyyākaraṇaṃ, gāthā, udānaṃ,	dīgha nikāyaḥ majjhima nikāyaḥ saṃyutta nikāyaḥ aṅguttara nikāyaḥ khuddaka nikāyaḥ iti pañcasu  nikāyesu khuddaka nikāya pariyāpannam suttam geyyam veyyākaraṇam gāthāḥ udānam 	30	in the five Collections of Discourses,
['PA_atk-s05_04a:30_4']	itivuttakaṃ, jātakaṃ, abbhutadhammaṃ, vedallanti navasu sāsanaṅgesu itivuttakaṅgabhūtaṃ.	itivuttakam jātakam abbhuta dhammam vedallanti navasu sāsanaṅgesu itivuttaka aṅga bhūtam 	30	in the nine parts of the Discourses,
['PA_atk-s05_04a:31']	“Dvāsīti buddhato gaṇhiṃ, dvesahassāni bhikkhuto;	buddhataḥ dve sahassāni bhikkhutaḥ 	3	“I have learned from the Buddha eighty-two thousand teachings, from the monks two thousand,
['PA_atk-s05_04a:32']	Caturāsīti sahassāni, ye me dhammā pavattino”ti. –	catur asīti sahassāni ye me dhammā pavattino ti 	3	and eighty-four thousand from others. These are the teachings that I have learned.”
['PA_atk-s05_04a:33_0']	Evaṃ dhammabhaṇḍāgārikena paṭiññātesu caturāsītiyā dhammakkhandhasahassesu katipayadhammakkhandhasaṅgahaṃ.	evam dhamma bhaṇḍāgārikena paṭiññātesu caturāsītiyā dhamma kkhandha sahassesu katipaya dhamma kkhandha saṅgaham 	33	Thus, among the eighty-four thousand heaps of the Dhamma that he declared to be the storehouse of the Dhamma,
['PA_atk-s05_04a:33_1']	Suttato ekakanipāte tāva sattavīsati suttāni, dukanipāte dvāvīsati, tikanipāte paññāsa,	suttato ekaka nipāte tāva sattavīsati suttāni duka nipāte dvāvīsati tika nipāte paññāsa 	33	in the Collection of Ones there are twenty-seven suttas, in the Collection of Twos there are twenty-two, in the Collection of Threes there are fifty,
['PA_atk-s05_04a:33_2']	catukkanipāte terasāti dvādasādhikasuttasatasaṅgahaṃ. Tassa nipātesu ekakanipāto	catukka nipāte terasa ati dvādasa adhika sutta sata saṅgaham tassa nipātesu ekaka nipātaḥ 	33	In the Catukkanipata there are thirteen, thus it comprises one hundred and twelve suttas. In that Nipata the Ekakanipata is the first,
['PA_atk-s05_04a:33_3']	ādi, vaggesu pāṭibhogavaggo, suttesu lobhasuttaṃ. Tassāpi “vuttañhetaṃ bhagavatā”tiādikaṃ	ādi vaggesu pāṭibhogavaggo suttesu lobha suttam tassa api vuttam ha etam bhagavatā ati ādikam 	33	in the Vaggas the Pāṭibho gavagga is the first, in the suttas the Lobhasutta is the first. In that sutta the Nidana beginning with the words “Thus it was said by the Blessed One”
['PA_atk-s05_04a:33_4']	āyasmatā ānandena paṭhamamahāsaṅgītikāle vuttaṃ nidānamādi. Sā panāyaṃ paṭhamamahāsaṅgīti	āyasmatā ānandena paṭhama mahā saṅgīti kāle vuttam nidānam ādi sā pana ayam paṭhama mahā saṅgīti 	33	was spoken by the venerable Ananda at the time of the First Great Rehearsal. But this First Great Rehearsal
['PA_atk-s05_04a:33_5']	vinayapiṭake tantimāruḷhā eva. Yo panettha nidānakosallatthaṃ vattabbo kathāmaggo,	vinaya piṭake tantim āruḍhāḥ eva yaḥ pana ittha nidāna kosalla attham vattabbo kathā maggo 	33	is to be found in the Vinaya Pitaka in the Tantima. The Kathāmagga which should be told here for the purpose of skill in the Nidana,
['PA_atk-s05_04a:33_6']	sopi sumaṅgalavilāsiniyā dīghanikāya-aṭṭhakathāya vitthārato vuttoyevāti tattha vuttanayeneva veditabbo.	saḥ api sumaṅgalavilāsiniyā dīgha nikāya aṭṭhakathāya vitthārataḥ vuttaḥ yā iva ati tattha vutta nayena iva veditabbaḥ 	33	is given in detail in the Sumangalavilāsini Commentary on the Digha Nikāya. Therefore it should be understood in the way given there.
['PA_atk-s05_04a:34']	Nidānavaṇṇanā	nidāna vaṇṇanā 	3	The Commentary on the Nidana🔽Now, as to the Nidana beginning with the words “Thus it was said by the Blessed One,”
['PA_atk-s05_04a:35_0']	Yaṃ panetaṃ vuttañhetaṃ bhagavatātiādikaṃ nidānaṃ. Ekadhammaṃ, bhikkhave, pajahathātiādikaṃ	yam pana itam vuttam ha etam bhagavatā ati ādikam nidānam eka dhammam bhikkhave pajahatha ati ādikam 	35	and the sutta beginning with the words “Bhikkhus, abandon one thing and I guarantee you non-return” ,
['PA_atk-s05_04a:35_1']	suttaṃ. Tattha vuttaṃ bhagavatātiādīni nāmapadāni. Itīti nipātapadaṃ. Pajahathāti	suttam tattha vuttam bhagavatā ati ādīni nāma padāni iti iti nipāta padam pajahatha ati 	35	herein, the words “Thus it was said by the Blessed One” and so forth are nouns. The word “iti” is a particle. The word “pajahatha” is a verb.
['PA_atk-s05_04a:35_2']	ettha pa-iti upasaggapadaṃ, jahathā-ti ākhyātapadaṃ. Iminā nayena sabbattha padavibhāgo veditabbo.	ettha paiti upasagga padam jahatha ati ākhyāta padam iminā nayena sabbattha pada vibhāgaḥ veditabbo 	35	Here pa- is a prefix, jahatha is a verbal noun. In this way the analysis of the words should be understood in all instances.
['PA_atk-s05_04a:36_0']	Atthato pana vuttasaddo tāva saupasaggo anupasaggo ca vapane vāpasamakaraṇe kesohāraṇe	atthataḥ pana vutta saddo tāva sa upasaggaḥ anupasaggaḥ ca vapane vāpa sama karaṇe kesa hāraṇe 	36	As to meaning, however, the word vutta occurs in the sense of “sown” , “planted” , “having the hair removed” ,
['PA_atk-s05_04a:36_1']	jīvitavuttiyaṃ pavuttabhāve pāvacanabhāvena pavattite ajjhesane kathaneti evamādīsu	jīvita vuttiyam pavutta bhāve pāvacana bhāvena pavattite ajjhesane kathana iti evamādīsu 	36	“living by one’s occupation” , “having been invited” , “having been spoken to” , “having been told” ,
['PA_atk-s05_04a:36_2']	dissati. Tathā hesa –	dissati tathā ha esa 	36	and so on. For it is said:
['PA_atk-s05_04a:37']	“Gāvo tassa pajāyanti, khette vuttaṃ virūhati;	gāvaḥ tassa pajāyanti khette vuttam virūhati 	3	“Cattle are born to him, what is sown in the field grows,
['PA_atk-s05_04a:38']	Vuttānaṃ phalamasnāti, yo mittānaṃ na dubbhatī”ti. –	vuttānam phalam asnāti yaḥ mittānam na dubbhati iti 	3	He eats the fruit of what is spoken, he who does not deceive his friends” .
['PA_atk-s05_04a:39_0', 'PA_atk-s05_04a:39_1']	Ādīsu vapane āgato. “No ca kho paṭivutta”ntiādīsu aṭṭhadantakādīhi vāpasamakaraṇe.🔽“Kāpaṭiko māṇavo daharo vuttasiro”tiādīsu kesohāraṇe. “Pannalomo paradattavutto migabhūtena	ādīsu vapane āgataḥ no ca kho paṭivutta nti ādīsu aṭṭhadantaka ādīhi vāpa sama karaṇe  kāpaṭikaḥ māṇavaḥ daharaḥ kesa hāraṇe pannalomo para datta vuttaḥ miga bhūtena 	39	Here it is “sown” . In the passage beginning, “But he did not say ‘Yes’” , it is “planted” with the eight tusked elephant, etc.
['PA_atk-s05_04a:39_2']	cetasā viharatī”tiādīsu jīvitavuttiyaṃ. “Seyyathāpi nāma paṇḍupalāso bandhanā pavutto	cetasā viharati iti ādīsu jīvita vuttiyam seyyathā api nāma paṇḍu palāsaḥ bandhanā pavutto 	39	In the passage beginning, “The young brahman Kāpaṭika, his head anointed” , it is “having the hair removed” . In the passage beginning, “He lives with a mind possessed by the thought of a deer, his hair and beard grown long” , it is “living by one’s occupation” . In the passage beginning, “Just as a withered leaf, fallen from its stalk” ,
['PA_atk-s05_04a:39_3']	abhabbo haritatthāyā”tiādīsu bandhanato pavuttabhāve. “Yesamidaṃ etarahi, brāhmaṇā,	abhabbaḥ harita tthāya ati ādīsu bandhanataḥ pavutta bhāve yesam idam etarahi brāhmaṇāḥ 	39	in the sense of being released from bondage, as in the passage beginning, “He is incapable of the destruction of life” ,
['PA_atk-s05_04a:39_4']	porāṇaṃ mantapadaṃ gītaṃ pavuttaṃ samihita”ntiādīsu pāvacanabhāvena pavattite. Loke	porāṇam manta padam gītam pavuttam samihitam ti ādīsu pāvacana bhāvena pavattite loke 	39	in the sense of being uttered by the occurrence of recitation, as in the passage beginning, “Brahmins, this ancient verse of the ancients has been uttered, sung,🔽and composed” ,🔽in the sense of a guide, as in the passage beginning, “The recitation has been uttered, the guide has been uttered” ,
['PA_atk-s05_04a:39_5']	pana – “vutto gaṇo vutto pārāyano”tiādīsu ajjhene. “Vuttaṃ kho panetaṃ bhagavatā	pana vuttaḥ gaṇaḥ vuttaḥ pārāyanaḥ ti ādīsu ajjhene vuttam kho pana itam bhagavatā 	39	in the sense of speech, as in the passage beginning, “But this has been said by the Blessed One:
