segmentnr	original	analyzed	folio	translated
['PA_bu-vb_pc13:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Pāṭimokkha of the Theravāda Vinaya
['PA_bu-vb_pc13:0.2', 'PA_bu-vb_pc13:0.3']	Mahāvibhaṅga🔽Pācittiyakaṇḍa	mahāvibhaṅga  pācittiyakaṇḍa 	0	The Great Analysis🔽The chapter on offenses entailing confession
['PA_bu-vb_pc13:0.4']	Bhūtagāmavagga	bhūta gāma vagga 	0	1. The sub-chapter on plants
['PA_bu-vb_pc13:0.5']	13. Ujjhāpanakasikkhāpada	ujjhāpanaka sikkhāpada 	0	1. The training rule on complaining
['PA_bu-vb_pc13:1.1']	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	tena samayena buddhaḥ bhagavā rājagahe viharati veḷuvane kalandakanivāpe 	1	In Rājagaha, in the Bamboo Grove, the Squirrel’s Feeding Ground.
['PA_bu-vb_pc13:1.2']	Tena kho pana samayena āyasmā dabbo mallaputto saṅghassa senāsanañca paññapeti bhattāni ca uddisati.	tena kho pana samayena āyasmā dabbaḥ malla putto saṅghassa senāsanañca paññapeti bhattāni ca uddisati 	1	At that time Venerable Dabba the Mallian was assigning the dwellings and distributing the meal invitations.
['PA_bu-vb_pc13:1.3']	Tena kho pana samayena mettiyabhūmajakā bhikkhū navakā ceva honti appapuññā ca.	tena kho pana samayena mettiya bhūmajakāḥ bhikkhū navakāḥ ca iva honti appapuññā ca 	1	At that time the monks from Mettiyā, being new and having little merit,
['PA_bu-vb_pc13:1.4']	Yāni saṅghassa lāmakāni senāsanāni tāni tesaṁ pāpuṇanti lāmakāni ca bhattāni.	yāni saṅghassa lāmakāni senāsanāni tāni tesam pāpuṇanti lāmakāni ca bhattāni 	1	were given the most inferior dwellings and the most inferior meals.
['PA_bu-vb_pc13:1.5']	Te āyasmantaṁ dabbaṁ mallaputtaṁ bhikkhū ujjhāpenti—	te āyasmantam dabbam mallaputtam bhikkhū ujjhāpenti 	1	They complained about Venerable Dabba to the monks,
['PA_bu-vb_pc13:1.6']	“chandāya dabbo mallaputto senāsanaṁ paññapeti, chandāya ca bhattāni uddisatī”ti.	chandāya dabbaḥ malla putto senāsanam paññapeti chandāya ca bhattāni uddisati iti 	1	saying, “Dabba assigns the dwellings and distributes the meal invitations according to his preference.”
