segmentnr	original	analyzed	folio	translated
['PA_anya-e10_10n:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Homage to that Blessed One, perfected one, fully awakened Buddha.
['PA_anya-e10_10n:1']	Caturārakkhadīpanī	        	0	The Lamp of the Four Safe Directions
['PA_anya-e10_10n:2', 'PA_anya-e10_10n:3', 'PA_anya-e10_10n:4']	Kāyapaccavekkhaṇā🔽1. Dussīlakathā,🔽2. Sīlānisaṃsakathā,	kāya paccavekkhaṇā  dussīla kathā  sīla anisaṃsa kathā 	0	Contemplation of the Body🔽Discussion of the Unvirtuous
['PA_anya-e10_10n:5', 'PA_anya-e10_10n:6', 'PA_anya-e10_10n:7']	3. Anūsāsanakathā,🔽4. Āvāsikācārakathā,🔽5. Paccayanissaggakathā,	anūsāsana kathā  āvāsika ācāra kathā  paccaya nissagga kathā 	0	Discussion of the Benefits of Virtue🔽Discussion of Advice🔽Discussion of Conduct for Residents🔽Discussion of Relinquishing Alms
['PA_anya-e10_10n:8']	6. Pātimokkhakathā,	pātimokkha kathā 	0	Discussion of the Pāṭimokkha
['PA_anya-e10_10n:9']	7. Dāyakovādakathā,	dāyaka uvāda kathā 	0	Discussion of Advice for Donors
['PA_anya-e10_10n:10']	Paṇāmapaṭiñā	paṇāma paṭiñā 	1	Acceptance of a Banishment
['PA_anya-e10_10n:12']	Cakkavāḷa nahutā ga, devāli gaṇa cumbito;	cakkavāḷa nahutā ga devāli gaṇa cumbito 	1	The world systems, the ten directions, the gods, the assembly, kissed by the multitude;
['PA_anya-e10_10n:13']	Buddha pādambujo ṭhātu, sīse dayā tigandhajo.	ṭhātu sīse dayā tigandha jaḥ 	1	The Buddha's feet, the lotus, the relic, the head, the three fragrant flowers.
['PA_anya-e10_10n:15']	Nanta cakkavāḷa bbhugga, guṇa sanniccitaṃ jinaṃ;	nanta cakkavāḷa bbhugga guṇa sanniccitam jinam 	1	The endless world systems, the conqueror, the store of qualities,
['PA_anya-e10_10n:16']	Vande tappūjitaṃ dhammaṃ, tajjaṃ saṅghañca nimmalaṃ.	vande tad pūjitam dhammam tajjam saṅgham ca nimmalam 	1	I praise the Dharma worshipped by him, and the stainless Saṅgha born from him.
['PA_anya-e10_10n:18']	Vakkhāmi caturārakkhaṃ, sambuddha vacana nvayaṃ;	vakkhāmi catur ārakkham sambuddha vacana nu ayam 	1	I will speak the Four Safe Directions, the tradition of the words of the Fully Awakened One;
['PA_anya-e10_10n:19']	Appamādāvahaṃ etaṃ, sottabbaṃ bhavabhīruhi.	etam sottabbam bhava bhīruhi 	1	This should be listened to by those afraid of existence, as it brings heedfulness.
['PA_anya-e10_10n:21']	Buddhānussati maraṇā, bhubhā mettāca bhāvanā;	maraṇā bhubhā mettā ca bhāvanā 	2	Recollection of the Buddha, mindfulness of death, and the cultivation of loving-kindness,
['PA_anya-e10_10n:22']	Appamādāya ārakkhā, catasso mānitā sataṃ.	appamādāya ārakkhā catasso mānitā satam 	2	are the four safe directions honored by the wise.
['PA_anya-e10_10n:23']	1. Buddhānūssati bhāvanā,	bhāvanā 	2	The cultivation of recollection of the Buddha,
['PA_anya-e10_10n:24']	2. Maraṇassati bhāvanā,	maraṇaḥ sati bhāvanā 	2	The cultivation of mindfulness of death,
['PA_anya-e10_10n:25']	3. Asubha bhāvanā,	asubha bhāvanā 	2	The cultivation of foulness,
['PA_anya-e10_10n:26']	4. Mettā bhāvanā,	mettā bhāvanā 	2	The cultivation of loving-kindness,
['PA_anya-e10_10n:28']	Buddhovādaṃ saritvāva, maccubbiggā sukhesino;	buddha uvādam saritvā ava mad cubbiggāḥ sukhesinaḥ 	2	Remembering the word of the Buddha, the seekers of happiness, the destroyers of death,
['PA_anya-e10_10n:29']	Sītā sītataraṃ yanti, subhamettambusi-ṭṭhitā.	sītā sītataram yanti 	2	Stand in the water, cold and colder still, thinking of the beautiful.
['PA_anya-e10_10n:31']	Maraṇaggi vāraṇambu, sambuddhavacanaṃ yidaṃ;	sambuddha vacanam 	3	The fire of death, the water of the Buddha’s word, this is the word of the Buddha;
['PA_anya-e10_10n:32']	Bahū tadaggi santattā, sītāvāsuṃ tadambunā.	sītā vāsum tad ambunā 	3	Many are cooled by that fire, by the water of the cold and colder.
['PA_anya-e10_10n:34']	Saddhaṃ buddhena tejetvā, mānaṃ maraṇacintayā;	saddham buddhena mānam maraṇa cintayā 	3	Having faith, having been heated by the Buddha, having conceit, thinking of death,
['PA_anya-e10_10n:35']	Asubhāya hane rāgaṃ, dosaṃ mettāya paññavā.	asubhāya hane rāgam dosam mettāya paññavā 	3	Having destroyed passion by foulness, having destroyed hate by loving kindness, the wise one.
['PA_anya-e10_10n:36']	1. Buddhānussati niddesa	buddha anussati niddesa 	3	The Description of the Recollection of the Buddha
['PA_anya-e10_10n:38']	Arahaṃ sammāsambuddho, vijjakkhi caraṇappado;	araham sammāsambuddhaḥ vijjakkhi caraṇa ppadaḥ 	3	The Worthy One, the Perfectly Enlightened One, the One with Analytical Knowledge, the One with Action, the One with Feet,
['PA_anya-e10_10n:39']	Sugato sugado satthā, sabbaññū bhagavādamo.	sugataḥ sugadaḥ satthā sabbaññū bhagavā adamaḥ 	3	The Well-Gone One, the Well-Guided One, the Teacher, the Omniscient One, the Fortunate One, the Supreme One.
['PA_anya-e10_10n:41']	Ārakattārihantattā, pāpākārakatoraho;	ārakattā ari hantattā 	4	Because of being far away, because of being worthy, because of destroying evil, because of being worthy,
['PA_anya-e10_10n:42', 'PA_anya-e10_10n:44', 'PA_anya-e10_10n:45', 'PA_anya-e10_10n:47', 'PA_anya-e10_10n:48']	Hata cakkārato pūjā, rahattā cārahaṃ name.🔽Samutte jiya gihīnaṃ, anupubbikatho jino;🔽Adāsi paramaṃ tuṭṭhiṃ, saccāni dassayaṃ divā.🔽Bhikkhūnaṃ paṭhame yāme, pāyesi amatāgadaṃ;🔽Jātikhettāga devānaṃ, kaṅkhacchedo sa majjhime;	pūjā name  gihīnam anupubbi kathaḥ jinaḥ  adāsi paramam tuṭṭhim saccāni dassayam divā  bhikkhūnam paṭhame yāme pāyesi amata agadam  devānam kaṅkha chedaḥ sa majjhime 	4	Because of destroying the wheel, because of being worshipped, because of being worthy, I pay homage to the Worthy One.🔽Having crossed over, having gone beyond, having gone to the other shore, having gone to the further shore, having gone to the shore that is not to be crossed again,
['PA_anya-e10_10n:50']	Ādo phalasukhaṃ vedi, majjhe seyya makā jino;	phala sukham majjhe seyya makā jino 	5	Having gone to the further shore, having gone to the further shore of the ocean, having gone to the further shore of the ocean of the Dhamma, having gone to the further shore of the ocean of the world, having gone to the further shore of the ocean of existence, having gone to the further shore of the ocean of the round, having gone to the further shore of the ocean of the round of existence, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of birth and death, having gone to the further shore of the ocean of the round of
['PA_anya-e10_10n:51']	Veneyyo lokanaṃ ante, pacchimepi tidhā kate.	veneyyaḥ ante pacchime pi tidhā kate 	5	The world-leader, the protector, not counting fatigue,🔽The fivefold performance of a Buddha,
['PA_anya-e10_10n:53']	Khedaṃ agaṇayaṃ nātho, pañca buddhakataṃ vahaṃ;	khedam agaṇayam nātho pañca buddha katam vaham 	5	As if for the benefit of others, he was successful in his aim,
['PA_anya-e10_10n:54']	Satthasiddho paratthaṃva, byāvaṭo sumahādayo.	satthasiddhaḥ byāvaṭaḥ su mahā ādayaḥ 	5	He was greatly compassionate, he turned away (from the world).🔽Having walked, having sat,
['PA_anya-e10_10n:56']	Caṅkamitvā nisīditvā, rattiṃdivañca jhāyituṃ;	caṅkamitvā nisīditvā rattiṃdivam ca jhāyitum 	5	And having meditated day and night,
['PA_anya-e10_10n:57']	Supituṃ majjhayāmeva, buddho bhikkhūna movadi.	supitum buddhaḥ bhikkhūna mā uvadi 	5	Having slept in the middle watch, the Buddha spoke to the monks:
['PA_anya-e10_10n:59']	Nāla mālasituṃ tassa, mahāvīrassa sāsane;	na alam mā ālasitum tassa mahāvīrassa sāsane 	5	“Do not be negligent in the teaching of the Great Hero,
['PA_anya-e10_10n:60', 'PA_anya-e10_10n:62']	Pamādāya munindassa, kataññū sādhu sammato.🔽Anaññātassa ñātāya, apattassaca pattiyā;	pamādāya munindassa kataññū sādhu sammataḥ  an aññātassa ñātāya a pattassa ca pattiyā 	6	Through heedlessness of the Lord of Sages, the grateful one is well-approved.🔽For the sake of knowing what is unknown, and for the sake of attaining what is unattained,
['PA_anya-e10_10n:63']	Ārabhetuṃva no yutto, appamatto rahogato.	ārabhetum va naḥ yuttaḥ appamattaḥ rahaḥ gataḥ 	6	It is not fitting to begin, being heedless, in private.
['PA_anya-e10_10n:65']	Ārabbhatha nikkamatha, yuñjatha buddhasāsane;	ārabbhatha nikkamatha yuñjatha buddha sāsane 	6	Begin, come forth, apply yourselves to the Buddha’s Dispensation,
['PA_anya-e10_10n:66']	Dhunātha maccuno senaṃ, naḷāgāraṃva kuñjaro.	dhunātha maccuno senam naḷāgāram iva kuñjaraḥ 	6	Beat down Māra’s army, like an elephant a hut of reeds.
['PA_anya-e10_10n:68']	Yo imasmiṃ dhammavinaye, appamatto vihissati;	yaḥ imasmin dhamma vinaye appamattaḥ vihissati 	6	Whoever will live heedfully in this Dhamma and Discipline,
['PA_anya-e10_10n:69', 'PA_anya-e10_10n:71']	Pahāya jāti saṃsāraṃ, dukkhassantaṃ karissati;🔽Iti uyyojanaṃ mhākaṃ, muttassa muttiyā saraṃ;	pahāya jāti saṃsāram dukkhassantam karissati  iti uyyojanam mhākam muttassa muttiyā saram 	6	Having abandoned birth and the wandering on (in saṃsāra), will make an end of suffering;🔽Thus the great exhortation, for the sake of the liberated one’s liberation,
['PA_anya-e10_10n:72']	Nayuttova pamādāya, mahādayassa satthuno.	nayuttaḥ uva pamādāya mahādayassa satthuno 	7	Is not fitting through heedlessness, of the greatly compassionate Teacher.
['PA_anya-e10_10n:74']	Suttena dubbitakkena, akicca karaṇenavā;	suttena dubbitakkena a kicca karaṇena vā 	7	By one who is doubtful about the Suttas, or by one who does the wrong thing,
['PA_anya-e10_10n:75']	Mogha kālakkhayo mando, dukkhassantaṃ kathaṃkare.	mogha kāla khayaḥ mandaḥ dukkhaḥ santam kathaṃkare 	7	The foolish one who is slow to understand will waste his time in vain, and will not make an end of suffering.
['PA_anya-e10_10n:77']	Ākāsaṃ cakkavāḷañca, sattā buddhaguṇā pica;	ākāsam cakkavāḷam ca sattāḥ buddha guṇāḥ pica 	7	The sky, the world-sphere, beings, and the qualities of the Buddha,
['PA_anya-e10_10n:78']	Anantānāma cattāro, paricchedo navijjati.	anantā nāma cattāro paricchedaḥ 	7	These four have no limit, and their extent cannot be found.
['PA_anya-e10_10n:80']	Yathāpi nabha mākāsaṃ, aṅgularajjuyaṭṭhibhi;	yathā api aṅgula rajju yaṭṭhibhi 	8	Just as the sky cannot be measured by the number of the threads in a net,
['PA_anya-e10_10n:81']	Minetuṃ neva sakkoti, evaṃ kenaci tagguṇaṃ.	minetum nā iva sakkoti evam kenacid tagguṇam 	8	So the extent of the Buddha’s qualities cannot be found by anyone.
['PA_anya-e10_10n:82']	2. Maraṇassatiniddesa	     	8	The Description of Mindfulness of Death
['PA_anya-e10_10n:84']	Maraṇassati micchanto, tāva buddhavaco suṇa;	maraṇa sati micchantaḥ tāva buddha vacaḥ suṇa 	8	One who desires mindfulness of death should listen to the word of the Buddha,
['PA_anya-e10_10n:85']	Avikkhittena cittena, sambuddha vacanaṃ hidaṃ.	a vikkhittena cittena sambuddha vacanam hi daṃ 	8	For this word of the Perfectly Awakened One is for one whose mind is not distracted.
['PA_anya-e10_10n:87']	Animitta manaññātaṃ, maccānaṃ idha jīvitaṃ;	animitta manaññātam maccānam idha jīvitam 	8	The life of mortals here is not known to be a sign,
['PA_anya-e10_10n:88']	Kasirañca parittañca, tañca dukkhena saṃyutaṃ.	kasirañca parittañca tat ca dukkhena saṃyutam 	8	It is short and limited, and is connected with suffering.
['PA_anya-e10_10n:90']	Na hi so pakkamo atthi, yena jātā namiyyare;	na hi so pakkamaḥ atthi yena jātāḥ namiyyare 	9	There is no escape for one who is born, by which one who is born might escape,
['PA_anya-e10_10n:91']	Jarampi patvā maraṇaṃ, evaṃdhammā hi pāṇino.	jaram pi patvā maraṇam evaṃdhammāḥ hi pāṇinaḥ 	9	For even when old, death comes, for such is the nature of living beings.
['PA_anya-e10_10n:93']	Phalāna miva pakkānaṃ, pāto patanato bhayaṃ;	phalānam iva pakkānam pāto patanataḥ bhayam 	9	Just as for fruits that are ripe there is the danger of falling,
['PA_anya-e10_10n:94']	Evaṃ jātāna maccānaṃ, niccaṃ maraṇa to bhayaṃ.	evam niccam maraṇa bhayaṃ 	9	So for mortals who are born there is always the danger of death.
['PA_anya-e10_10n:96']	Yathāpi kumbhakārassa, katā mattikabhājanā;	yathā api kumbhakārassa katā mattika bhājanā 	9	Just as for earthen vessels made by a potter,
['PA_anya-e10_10n:97']	Sabbe bhedapariyantā, evaṃ maccāna jīvitaṃ.	sabbe bheda pariyantāḥ evam jīvitam 	9	All are subject to separation, so is the life of mortals.
