segmentnr	original	analyzed	translated
['PA_pvr_18:0.1']	Parivāra	parivāra 	The Parivāra
['PA_pvr_18:0.2']	18. Atthāpattisamuṭṭhāna	atthāpatti samuṭṭhāna 	The Origin of Offenses
['PA_pvr_18:0.3']	1. Pārājika	pārājika 	Pārājika
['PA_pvr_18:1.1', 'PA_pvr_18:1.2']	Atthāpatti acittako āpajjati, sacittako vuṭṭhāti.🔽Atthāpatti sacittako āpajjati, acittako vuṭṭhāti.	atthāpatti acittakaḥ āpajjati sa cittakaḥ vuṭṭhāti  atthāpatti sa cittakaḥ āpajjati acittakaḥ vuṭṭhāti 	There is an offense that one commits unintentionally and is cleared unintentionally.🔽There is an offense that one commits intentionally and is cleared unintentionally.
['PA_pvr_18:1.3', 'PA_pvr_18:1.4']	Atthāpatti acittako āpajjati, acittako vuṭṭhāti.🔽Atthāpatti sacittako āpajjati, sacittako vuṭṭhāti.	atthāpatti acittakaḥ āpajjati acittakaḥ vuṭṭhāti  atthāpatti sa cittakaḥ āpajjati sa cittakaḥ vuṭṭhāti 	There is an offense that one commits unintentionally and is cleared unintentionally.🔽There is an offense that one commits intentionally and is cleared intentionally.
['PA_pvr_18:1.5', 'PA_pvr_18:1.6']	Atthāpatti kusalacitto āpajjati, kusalacitto vuṭṭhāti.🔽Atthāpatti kusalacitto āpajjati, akusalacitto vuṭṭhāti.	atthāpatti kusala cittaḥ āpajjati kusala citto vuṭṭhāti  atthāpatti kusala cittaḥ āpajjati akusala cittaḥ vuṭṭhāti 	There is an offense that one commits with a wholesome mind and is cleared with a wholesome mind.🔽There is an offense that one commits with a wholesome mind and is cleared with an unwholesome mind.
['PA_pvr_18:1.7', 'PA_pvr_18:1.8']	Atthāpatti kusalacitto āpajjati, abyākatacitto vuṭṭhāti.🔽Atthāpatti akusalacitto āpajjati, kusalacitto vuṭṭhāti.	atthāpatti kusala cittaḥ āpajjati abyākata cittaḥ vuṭṭhāti  atthāpatti akusala cittaḥ āpajjati kusala citto vuṭṭhāti 	There is an offense that one commits with a wholesome mind and is cleared with an indeterminate mind.🔽There is an offense that one commits with an unwholesome mind and is cleared with a wholesome mind.
['PA_pvr_18:1.9', 'PA_pvr_18:1.10']	Atthāpatti akusalacitto āpajjati, akusalacitto vuṭṭhāti.🔽Atthāpatti akusalacitto āpajjati, abyākatacitto vuṭṭhāti.	atthāpatti akusala cittaḥ āpajjati akusala citto vuṭṭhāti  atthāpatti akusala cittaḥ āpajjati abyākata cittaḥ vuṭṭhāti 	There is an offense that one commits with an unwholesome mind and is cleared with an unwholesome mind.🔽There is an offense that one commits with an unwholesome mind and is cleared with an indeterminate mind.
['PA_pvr_18:1.11']	Atthāpatti abyākatacitto āpajjati, kusalacitto vuṭṭhāti.	atthāpatti abyākata cittaḥ āpajjati kusala citto vuṭṭhāti 	There is an offense that one commits with an indeterminate mind and is cleared with a wholesome mind.
['PA_pvr_18:1.12']	Atthāpatti abyākatacitto āpajjati, akusalacitto vuṭṭhāti.	atthāpatti abyākata cittaḥ āpajjati akusala cittaḥ vuṭṭhāti 	There is an offense that one commits with an indeterminate mind and is cleared with an unwholesome mind.
