segmentnr	original	analyzed
PA_bu-vb_pc54:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bu-vb_pc54:0.2	Mahāvibhaṅga	mahāvibhaṅga 
PA_bu-vb_pc54:0.3	Pācittiyakaṇḍa	pācittiyakaṇḍa 
PA_bu-vb_pc54:0.4	Surāpānavagga	surā pāna vagga 
PA_bu-vb_pc54:0.5	54. Anādariyasikkhāpada	anādariya sikkhāpada 
PA_bu-vb_pc54:1.1	Tena samayena buddho bhagavā kosambiyaṁ viharati ghositārāme.	tena samayena buddhaḥ bhagavā kosambiyam viharati ghosita ārāme 
PA_bu-vb_pc54:1.2	Tena kho pana samayena āyasmā channo anācāraṁ ācarati.	tena khalu pana samayena āyasmā channaḥ anācāram ācarati 
PA_bu-vb_pc54:1.3	Bhikkhū evamāhaṁsu—	bhikkhū evam āhasu 
PA_bu-vb_pc54:1.4	“māvuso channa, evarūpaṁ akāsi.	mā avuso channaḥ evarūpam akāsi 
PA_bu-vb_pc54:1.5	Netaṁ kappatī”ti.	na itam kappati iti 
PA_bu-vb_pc54:1.6	So anādariyaṁ paṭicca karotiyeva.	saḥ anādariyam paṭicca 
PA_bu-vb_pc54:1.7	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_pc54:1.8	“kathañhi nāma āyasmā channo anādariyaṁ karissatī”ti …pe…	katham hi nāma āyasmā channaḥ anādariyam karissati iti pe 
PA_bu-vb_pc54:1.9	“saccaṁ kira tvaṁ, channa, anādariyaṁ karosī”ti?	saccam kira tva channa anādariyam karosi iti 
PA_bu-vb_pc54:1.10	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_pc54:1.11	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_pc54:1.12	kathañhi nāma tvaṁ, moghapurisa, anādariyaṁ karissasi.	katham hi nāma tva mogha purisa anādariyam karissasi 
PA_bu-vb_pc54:1.13	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…	neta moghapurisa appasannānam vā pasādāya pe 
PA_bu-vb_pc54:1.14	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 
PA_bu-vb_pc54:1.15.1	“Anādariye pācittiyan”ti.	an ādariye pācittiyanti 
PA_bu-vb_pc54:2.1.1	Anādariyaṁ nāma	anādariyam nāma 
PA_bu-vb_pc54:2.1.2	dve anādariyāni— puggalānādariyañca dhammānādariyañca.	dve anādariyāni puggala anādariyam ca dhamma anādariyam ca 
PA_bu-vb_pc54:2.1.3	Puggalānādariyaṁ nāma	puggalānādariyam nāma 
PA_bu-vb_pc54:2.1.4	upasampannena paññattena vuccamāno— “ayaṁ ukkhittako vā vambhito vā garahito vā, imassa vacanaṁ akataṁ bhavissatī”ti anādariyaṁ karoti, āpatti pācittiyassa.	upasampannena paññattena vuccamānaḥ ayam ukkhittakaḥ vā vambhitaḥ vā garahitaḥ vā imassa vacanam a katam bhavissati iti anādariyam karoti āpatti pācittiyassa 
PA_bu-vb_pc54:2.1.5	Dhammānādariyaṁ nāma	dhammānādariyam nāma 
PA_bu-vb_pc54:2.1.6	upasampannena paññattena vuccamāno— “kathāyaṁ nasseyya vā vinasseyya vā antaradhāyeyya vā”, taṁ vā na sikkhitukāmo anādariyaṁ karoti, āpatti pācittiyassa.	upasampannena paññattena vuccamāno kathā ayam nasseyya vā vinasseyya vā antaradhāyeyya vā tam vā na sikkhitu kāmaḥ anādariyam karoti āpatti pācittiyassa 
PA_bu-vb_pc54:2.2.1	Upasampanne upasampannasaññī anādariyaṁ karoti, āpatti pācittiyassa.	upasampanne upasampanna saññī anādariyam karoti āpatti pācittiyassa 
PA_bu-vb_pc54:2.2.2	Upasampanne vematiko anādariyaṁ karoti, āpatti pācittiyassa.	upasampanne vematikaḥ anādariyam karoti āpatti pācittiyassa 
PA_bu-vb_pc54:2.2.3	Upasampanne anupasampannasaññī anādariyaṁ karoti, āpatti pācittiyassa.	upasampanne anupasampanna saññī anādariyam karoti āpatti pācittiyassa 
PA_bu-vb_pc54:2.2.4	Apaññattena vuccamāno—	a paññattena vuccamānaḥ 
PA_bu-vb_pc54:2.2.5	“idaṁ na sallekhāya na dhutatthāya na pāsādikatāya na apacayāya na vīriyārambhāya saṁvattatī”ti anādariyaṁ karoti, āpatti dukkaṭassa.	idam na sallekhāya na dhutatthāya na pāsādikatāya na apacayāya na vīriya ārambhāya savattati iti anādariyam karoti āpatti dukkaṭassa 
PA_bu-vb_pc54:2.2.6	Anupasampannena paññattena vā apaññattena vā vuccamāno—	an upasampannena paññattena vā a paññattena vā vuccamānaḥ 
PA_bu-vb_pc54:2.2.7	“idaṁ na sallekhāya na dhutatthāya na pāsādikatāya na apacayāya na vīriyārambhāya saṁvattatī”ti anādariyaṁ karoti, āpatti dukkaṭassa.	idam na sallekhāya na dhutatthāya na pāsādikatāya na apacayāya na vīriya ārambhāya savattati iti anādariyam karoti āpatti dukkaṭassa 
PA_bu-vb_pc54:2.2.8	Anupasampanne upasampannasaññī āpatti dukkaṭassa.	an upasampanne upasampanna saññī āpatti dukkaṭassa 
PA_bu-vb_pc54:2.2.9	Anupasampanne vematiko, āpatti dukkaṭassa.	an upasampanne vematikaḥ āpatti dukkaṭassa 
PA_bu-vb_pc54:2.2.10	Anupasampanne anupasampannasaññī, āpatti dukkaṭassa.	an upasampanne an upasampanna saññī āpatti dukkaṭassa 
PA_bu-vb_pc54:2.3.1	Anāpatti—	anāpatti 
PA_bu-vb_pc54:2.3.2	“evaṁ amhākaṁ ācariyānaṁ uggaho paripucchā”ti bhaṇati,	evam amhākam ācariyānam uggahaḥ bhaṇati 
PA_bu-vb_pc54:2.3.3	ummattakassa,	ummattakassa 
PA_bu-vb_pc54:2.3.4	ādikammikassāti.	ādikammikassa ati 
