segmentnr	original	folio	analyzed
PA_atk-abh02_a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-abh02_a:1	Abhidhammapiṭake	0	
PA_atk-abh02_a:2	Sammohavinodanī nāma	0	
PA_atk-abh02_a:3	Vibhaṅga-aṭṭhakathā	0	
PA_atk-abh02_a:4	1. Khandhavibhaṅgo	0	
PA_atk-abh02_a:5	1. Suttantabhājanīyavaṇṇanā	0	
PA_atk-abh02_a:6	Catusaccadaso nātho, catudhā dhammasaṅgaṇiṃ;	0	
PA_atk-abh02_a:7	Pakāsayitvā sambuddho, tasseva samanantaraṃ.	0	
PA_atk-abh02_a:8	Upeto buddhadhammehi, aṭṭhārasahi nāyako;	0	
PA_atk-abh02_a:9	Aṭṭhārasannaṃ khandhādi-vibhaṅgānaṃ vasena yaṃ.	0	
PA_atk-abh02_a:10	Vibhaṅgaṃ desayī satthā, tassa saṃvaṇṇanākkamo;	1	
PA_atk-abh02_a:11	Idāni yasmā sampatto, tasmā tassatthavaṇṇanaṃ.	1	
PA_atk-abh02_a:12	Karissāmi vigāhetvā, porāṇaṭṭhakathānayaṃ;	1	
PA_atk-abh02_a:13	Saddhamme gāravaṃ katvā, taṃ suṇātha samāhitāti.	1	
PA_atk-abh02_a:14_0	1. Pañcakkhandhā – rūpakkhandho…pe… viññāṇakkhandhoti idaṃ vibhaṅgappakaraṇassa ādibhūte	14	
PA_atk-abh02_a:14_1	khandhavibhaṅge suttantabhājanīyaṃ nāma. Tattha pañcāti gaṇanaparicchedo. Tena na	14	
PA_atk-abh02_a:14_2	tato heṭṭhā na uddhanti dasseti. Khandhāti paricchinnadhammanidassanaṃ. Tatrāyaṃ	14	
PA_atk-abh02_a:14_3	khandha-saddo sambahulesu ṭhānesu dissati – rāsimhi, guṇe, paṇṇattiyaṃ, ruḷhiyanti.	14	
PA_atk-abh02_a:14_4	“Seyyathāpi, bhikkhave, mahāsamudde na sukaraṃ udakassa pamāṇaṃ gahetuṃ – ettakāni	14	
PA_atk-abh02_a:14_5	udakāḷhakānīti vā ettakāni udakāḷhakasatānīti vā ettakāni udakāḷhakasahassānīti vā	14	
PA_atk-abh02_a:14_6	ettakāni udakāḷhakasatasahassānīti vā, atha kho asaṅkhyeyyo appameyyo mahāudakakkhandhotveva	14	
PA_atk-abh02_a:14_7	saṅkhyaṃ gacchatī”tiādīsu hi rāsito khandho nāma. Nahi parittakaṃ udakaṃ udakakkhandhoti	14	
PA_atk-abh02_a:14_8	vuccati, bahukameva vuccati. Tathā na parittako rajo rajakkhandho, na appamattakā	14	
PA_atk-abh02_a:14_9	gāvo gavakkhandho, na appamattakaṃ balaṃ balakkhandho, na appamattakaṃ puññaṃ puññakkhandhoti	14	
PA_atk-abh02_a:14_10	vuccati. Bahukameva hi rajo rajakkhandho, bahukāva gavādayo gavakkhandho, balakkhandho,	141	
PA_atk-abh02_a:14_11	puññakkhandhoti vuccanti. “Sīlakkhandho samādhikkhandho”tiādīsu pana guṇato khandho	141	
PA_atk-abh02_a:14_12	nāma. “Addasā kho bhagavā mahantaṃ dārukkhandhaṃ gaṅgāya nadiyā sotena vuyhamāna”nti.	141	
PA_atk-abh02_a:14_13	Ettha paṇṇattito khandho nāma. “Yaṃ cittaṃ mano mānasaṃ…pe… viññāṇaṃ viññāṇakkhandho”tiādīsu	141	
PA_atk-abh02_a:14_14	ruḷhito khandho nāma. Svāyamidha rāsito adhippeto. Ayañhi khandhaṭṭho nāma piṇḍaṭṭho	141	
PA_atk-abh02_a:14_15	pūgaṭṭho ghaṭaṭṭho rāsaṭṭho. Tasmā ‘rāsilakkhaṇā khandhā’ti veditabbā. Koṭṭhāsaṭṭhotipi	141	
PA_atk-abh02_a:14_16	vattuṃ vaṭṭati; lokasmiñhi iṇaṃ gahetvā codiyamānā ‘dvīhi khandhehi dassāma, tīhi	141	
PA_atk-abh02_a:14_17	khandhehi dassāmā’ti vadanti. Iti ‘koṭṭhāsalakkhaṇā khandhā’tipi vattuṃ vaṭṭati.	141	
PA_atk-abh02_a:14_18	Evamettha rūpakkhandhoti rūparāsi rūpakoṭṭhāso, vedanākkhandhoti vedanārāsi vedanākoṭṭhāsoti	141	
PA_atk-abh02_a:14_19	iminā nayena saññākkhandhādīnaṃ attho veditabbo.	141	
PA_atk-abh02_a:15_0	Ettāvatā sammāsambuddho yvāyaṃ “cattāro ca mahābhūtā catunnañca mahābhūtānaṃ upādāyarūpa”nti	15	
PA_atk-abh02_a:15_1	atītānāgatapaccuppannādīsu ekādasasu okāsesu vibhatto ‘pañcavīsati rūpakoṭṭhāsā’ti	15	
PA_atk-abh02_a:15_2	ca ‘channavuti rūpakoṭṭhāsā’ti ca evaṃpabhedo rūparāsi, taṃ sabbaṃ paripiṇḍetvā rūpakkhandho	15	
PA_atk-abh02_a:15_3	nāmāti dassesi. Yo panāyaṃ “sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā”ti	15	
PA_atk-abh02_a:15_4	tesuyeva ekādasasu okāsesu vibhatto catubhūmikavedanārāsi, taṃ sabbaṃ paripiṇḍetvā	15	
PA_atk-abh02_a:15_5	vedanākkhandho nāmāti dassesi. Yo panāyaṃ “cakkhusamphassajā saññā…pe… manosamphassajā	15	
PA_atk-abh02_a:15_6	saññā”ti tesuyeva ekādasasu okāsesu vibhatto catubhūmikasaññārāsi, taṃ sabbaṃ paripiṇḍetvā	15	
