segmentnr	original	analyzed
PA_thig_3.4:0.1	Therīgāthā 3.4	therīgāthā 
PA_thig_3.4:0.2	Tikanipāta	tika nipāta 
PA_thig_3.4:0.3	Dantikātherīgāthā	dantika ātherī gāthā 
PA_thig_3.4:1.1	“Divāvihārā nikkhamma,	divāvihārā nikkhamma 
PA_thig_3.4:1.2	gijjhakūṭamhi pabbate;	gijjhakūṭamhi pabbate 
PA_thig_3.4:1.3	Nāgaṁ ogāhamuttiṇṇaṁ,	nāgaṃ ogāham uttiṇṇa 
PA_thig_3.4:1.4	nadītīramhi addasaṁ.	nadī tīramhi addasa 
PA_thig_3.4:2.1	Puriso aṅkusamādāya,	purisaḥ aṅkusam ādāya 
PA_thig_3.4:2.2	‘dehi pādan’ti yācati;	dehi yācati 
PA_thig_3.4:2.3	Nāgo pasārayī pādaṁ,	nāgaḥ pasārayī pāda 
PA_thig_3.4:2.4	puriso nāgamāruhi.	purisaḥ nāgam āruhi 
PA_thig_3.4:3.1	Disvā adantaṁ damitaṁ,	disvas adantam damita 
PA_thig_3.4:3.2	manussānaṁ vasaṁ gataṁ;	manussānam vasam gata 
PA_thig_3.4:3.3	Tato cittaṁ samādhesiṁ,	tatas cittam samādhesi 
PA_thig_3.4:3.4	khalu tāya vanaṁ gatā”ti.	khalu tāya vanam gatā ati 
PA_thig_3.4:4.1	… Dantikā therī ….	dantikā therī 
