segmentnr	original	analyzed
PA_mil_3.6.10:0.1	Milindapañha	milindapañha 
PA_mil_3.6.10:0.2	Sativagga	sativagga 
PA_mil_3.6.10:0.3	10. Cirakatasaraṇapañha	cirakata saraṇa pañha 
PA_mil_3.6.10:1.1	Rājā āha—	rājā āha 
PA_mil_3.6.10:1.2	“bhante nāgasena, kena atītaṁ cirakataṁ saratī”ti?	bhante nāgasena kena atītam cirakatam sarati iti 
PA_mil_3.6.10:1.3	“Satiyā, mahārājā”ti.	satiyā mahā rājā ati 
PA_mil_3.6.10:1.4	“Nanu, bhante nāgasena, cittena sarati no satiyā”ti?	nanu bhante nāgasena cittena sarati no satiyā ati 
PA_mil_3.6.10:1.5	“Abhijānāsi nu tvaṁ, mahārāja, kiñcideva karaṇīyaṁ katvā pamuṭṭhan”ti?	abhijānāsi nu tva mahā rāja kiñcid eva karaṇīyam katvā pamuṭṭhanti 
PA_mil_3.6.10:1.6	“Āma, bhante”ti.	āma bhanta iti 
PA_mil_3.6.10:1.7	“Kiṁ nu kho tvaṁ, mahārāja, tasmiṁ samaye acittako ahosī”ti?	kim nu khalu tva mahā rāja tasmin samaye acittakaḥ ahosi iti 
PA_mil_3.6.10:1.8	“Na hi, bhante, sati tasmiṁ samaye nāhosī”ti.	na hi bhante sati tasmin samaye 
PA_mil_3.6.10:1.9	“Atha kasmā tvaṁ, mahārāja, evamāha—	atha kasmai mahā rājaḥ evam āha 
PA_mil_3.6.10:1.10	‘cittena sarati, no satiyā’”ti?	cittena sarati no satiyā ati 
PA_mil_3.6.10:2.1	“Kallosi, bhante nāgasenā”ti.	kallosi bhante nāgasena ati 
PA_mil_3.6.10:3.1	Cirakatasaraṇapañho dasamo.	cirakatasaraṇa pañhaḥ dasamaḥ 
