segmentnr	original	folio	analyzed
PA_atk-s05_08a2:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-s05_08a2:1	Khuddakanikāye	0	
PA_atk-s05_08a2:2	Theragāthā-aṭṭhakathā	0	
PA_atk-s05_08a2:3	(Dutiyo bhāgo)	0	
PA_atk-s05_08a2:4	4. Catukkanipāto	0	
PA_atk-s05_08a2:5	1. Nāgasamālattheragāthāvaṇṇanā	0	
PA_atk-s05_08a2:6_0	Alaṅkatātiādikā āyasmato nāgasamālattherassa gāthā. Kā uppatti? Ayampi padumuttarassa	6	
PA_atk-s05_08a2:6_1	bhagavato kāle kulagehe nibbattitvā viññutaṃ patto gimhasamaye sūriyātapasantattāya	6	
PA_atk-s05_08a2:6_2	bhūmiyā gacchantaṃ satthāraṃ disvā pasannamānaso chattaṃ adāsi. So tena puññakammena	6	
PA_atk-s05_08a2:6_3	devamanussesu saṃsaranto imasmiṃ buddhuppāde sakyarājakule nibbattitvā nāgasamāloti	6	
PA_atk-s05_08a2:6_4	laddhanāmo vayappatto ñātisamāgame paṭiladdhasaddho pabbajitvā kiñci kālaṃ bhagavato	6	
PA_atk-s05_08a2:6_5	upaṭṭhāko ahosi. So ekadivasaṃ nagaraṃ piṇḍāya paviṭṭho alaṅkatapaṭiyattaṃ aññataraṃ	6	
PA_atk-s05_08a2:6_6	naccakiṃ mahāpathe tūriyesu vajjantesu naccantiṃ disvā, “ayaṃ cittakiriyavāyodhātuvipphāravasena	6	
PA_atk-s05_08a2:6_7	karajakāyassa tathā tathā parivatti, aho aniccā saṅkhārā”ti khayavayaṃ paṭṭhapetvā	6	
PA_atk-s05_08a2:6_8	vipassanaṃ ussukkāpetvā arahattaṃ pāpuṇi. Tena vuttaṃ apadāne –	6	
PA_atk-s05_08a2:7	“Aṅgārajātā pathavī, kukkuḷānugatā mahī;	0	
PA_atk-s05_08a2:8	Padumuttaro bhagavā, abbhokāsamhi caṅkami.	0	
PA_atk-s05_08a2:9	“Paṇḍaraṃ chattamādāya, addhānaṃ paṭipajjahaṃ;	0	
PA_atk-s05_08a2:10	Tattha disvāna sambuddhaṃ, vitti me upapajjatha.	1	
PA_atk-s05_08a2:11	“Marīciyotthaṭā bhūmi, aṅgārāva mahī ayaṃ;	1	
PA_atk-s05_08a2:12	Upahanti mahāvātā, sarīrassāsukhepanā.	1	
PA_atk-s05_08a2:13	“Sītaṃ uṇhaṃ vihanantaṃ, vātātapanivāraṇaṃ;	1	
PA_atk-s05_08a2:14	Paṭiggaṇha imaṃ chattaṃ, phassayissāmi nibbutiṃ.	1	
PA_atk-s05_08a2:15	“Anukampako kāruṇiko, padumuttaro mahāyaso;	1	
PA_atk-s05_08a2:16	Mama saṅkappamaññāya, paṭiggaṇhi tadā jino.	1	
PA_atk-s05_08a2:17	“Tiṃsakappāni devindo, devarajjamakārayiṃ;	1	
PA_atk-s05_08a2:18	Satānaṃ pañcakkhattuñca, cakkavattī ahosahaṃ.	1	
PA_atk-s05_08a2:19	“Padesarajjaṃ vipulaṃ, gaṇanāto asaṅkhiyaṃ;	1	
PA_atk-s05_08a2:20	Anubhomi sakaṃ kammaṃ, pubbe sukatamattano.	2	
PA_atk-s05_08a2:21	“Ayaṃ me pacchimā jāti, carimo vattate bhavo;	2	
PA_atk-s05_08a2:22	Ajjāpi setacchattaṃ me, sabbakālaṃ dharīyati.	2	
PA_atk-s05_08a2:23	“Satasahassito kappe, yaṃ chattamadadiṃ tadā;	2	
PA_atk-s05_08a2:24	Duggatiṃ nābhijānāmi, chattadānassidaṃ phalaṃ.	2	
PA_atk-s05_08a2:25	“Kilesā jhāpitā mayhaṃ…pe… kataṃ buddhassa sāsana”nti.	2	
PA_atk-s05_08a2:26	Arahattaṃ pana patvā –	2	
PA_atk-s05_08a2:28	“Alaṅkatā suvasanā, mālinī candanussadā;	2	
PA_atk-s05_08a2:29	Majjhe mahāpathe nārī, tūriye naccati naṭṭakī.	2	
PA_atk-s05_08a2:31	“Piṇḍikāya paviṭṭhohaṃ, gacchanto naṃ udikkhisaṃ;	3	
PA_atk-s05_08a2:32	Alaṅkataṃ suvasanaṃ, maccupāsaṃva oḍḍitaṃ.	3	
PA_atk-s05_08a2:34	“Tato me manasīkāro, yoniso udapajjatha;	3	
PA_atk-s05_08a2:35	Ādīnavo pāturahu, nibbidā samatiṭṭhatha.	3	
PA_atk-s05_08a2:37	“Tato cittaṃ vimucci me, passa dhammasudhammataṃ;	3	
PA_atk-s05_08a2:38	Tisso vijjā anuppattā, kataṃ buddhassa sāsana”nti. –	3	
PA_atk-s05_08a2:39	Catūhi gāthāhi attano paṭipattikittanamukhena aññaṃ byākāsi.	3	
PA_atk-s05_08a2:40_0	Tattha alaṅkatāti hatthūpagādiābharaṇehi alaṅkatagattā. Suvasanāti sundaravasanā	40	
PA_atk-s05_08a2:40_1	sobhanavatthanivatthā. Mālinīti mālādhārinī piḷandhitapupphamālā. Candanussadāti	40	
PA_atk-s05_08a2:40_2	candanānulepalittasarīrā. Majjhe mahāpathe nārī, tūriye naccati naṭṭakīti yathāvuttaṭṭhāne	40	
PA_atk-s05_08a2:40_3	ekā nārī naṭṭakī nāṭakitthī nagaravīthiyā majjhe pañcaṅgike tūriye vajjante naccati,	40	
PA_atk-s05_08a2:40_4	yathāpaṭṭhapitaṃ naccaṃ karoti.	40	
PA_atk-s05_08a2:41_0	Piṇḍikāyāti bhikkhāya. Paviṭṭhohanti nagaraṃ paviṭṭho ahaṃ. Gacchanto naṃ udikkhisanti	41	
PA_atk-s05_08a2:41_1	nagaravīthiyaṃ gacchanto parissayapariharaṇatthaṃ vīthiṃ olokento taṃ naṭṭakiṃ olokesiṃ.	41	
PA_atk-s05_08a2:41_2	Kiṃ viya? Maccupāsaṃva oḍḍitanti yathā maccussa maccurājassa pāsabhūto rūpādiko oḍḍito	41	
PA_atk-s05_08a2:41_3	loke anuvicaritvā ṭhito ekaṃsena sattānaṃ anatthāvaho, evaṃ sāpi appaṭisaṅkhāne ṭhitānaṃ	41	
PA_atk-s05_08a2:41_4	andhaputhujjanānaṃ ekaṃsato anatthāvahāti maccupāsasadisī vuttā.	41	
PA_atk-s05_08a2:42_0	Tatoti tasmā maccupāsasadisattā. Meti mayhaṃ. Manasīkāro yoniso udapajjathāti “ayaṃ	42	
