segmentnr	original	folio	analyzed
PA_pvr_1.9:0.1	Parivāra	0	
PA_pvr_1.9:0.2	Bhikkhuvibhaṅga	0	
PA_pvr_1.9:0.3	Dutiyabhāga	0	
PA_pvr_1.9:0.4	1.9 Katthapaññattivāra	0	
PA_pvr_1.9:0.5	1. Pārājikakaṇḍa	0	
PA_pvr_1.9:1.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena methunaṁ dhammaṁ paṭisevanapaccayā pārājikaṁ kattha paññattaṁ, kaṁ ārabbha, kismiṁ vatthusmiṁ …pe…	1	
PA_pvr_1.9:1.2	kenābhatanti?	1	
PA_pvr_1.9:2.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena methunaṁ dhammaṁ paṭisevanapaccayā pārājikaṁ kattha paññattanti?	2	
PA_pvr_1.9:2.2	Vesāliyaṁ paññattaṁ.	2	
PA_pvr_1.9:2.3	Kaṁ ārabbhāti?	2	
PA_pvr_1.9:2.4	Sudinnaṁ kalandaputtaṁ ārabbha.	2	
PA_pvr_1.9:2.5	Kismiṁ vatthusminti?	2	
PA_pvr_1.9:2.6	Sudinno kalandaputto purāṇadutiyikāya methunaṁ dhammaṁ paṭisevi, tasmiṁ vatthusmiṁ.	2	
PA_pvr_1.9:2.7	Atthi tattha paññatti, anupaññatti, anuppannapaññattīti?	2	
PA_pvr_1.9:2.8	Ekā paññatti, dve anupaññattiyo.	2	
PA_pvr_1.9:2.9	Anuppannapaññatti tasmiṁ natthi.	2	
PA_pvr_1.9:2.10	Sabbattha paññatti, padesapaññattīti?	2	
PA_pvr_1.9:2.11	Sabbatthapaññatti.	2	
PA_pvr_1.9:2.12	Sādhāraṇapaññatti, asādhāraṇapaññattīti?	2	
PA_pvr_1.9:2.13	Sādhāraṇapaññatti.	2	
PA_pvr_1.9:2.14	Ekatopaññatti, ubhatopaññattīti?	2	
PA_pvr_1.9:2.15	Ubhatopaññatti.	2	
PA_pvr_1.9:2.16	Pañcannaṁ pātimokkhuddesānaṁ katthogadhaṁ kattha pariyāpannanti?	2	
PA_pvr_1.9:2.17	Nidānogadhaṁ nidānapariyāpannaṁ.	2	
PA_pvr_1.9:2.18	Katamena uddesena uddesaṁ āgacchatīti?	2	
PA_pvr_1.9:2.19	Dutiyena uddesena uddesaṁ āgacchati.	2	
PA_pvr_1.9:2.20	Catunnaṁ vipattīnaṁ katamā vipattīti?	2	
PA_pvr_1.9:2.21	Sīlavipatti.	2	
PA_pvr_1.9:2.22	Sattannaṁ āpattikkhandhānaṁ katamo āpattikkhandhoti?	2	
PA_pvr_1.9:2.23	Pārājikāpattikkhandho.	2	
PA_pvr_1.9:2.24	Channaṁ āpattisamuṭṭhānānaṁ katihi samuṭṭhānehi samuṭṭhātīti?	2	
PA_pvr_1.9:2.25	Ekena samuṭṭhānena samuṭṭhāti—	2	
PA_pvr_1.9:2.26	kāyato ca cittato ca samuṭṭhāti, na vācato …pe…	2	
PA_pvr_1.9:2.27	kenābhatanti?	2	
PA_pvr_1.9:2.28	Paramparābhataṁ—	2	
PA_pvr_1.9:3.1	Upāli dāsako ceva,	3	
PA_pvr_1.9:3.2	soṇako siggavo tathā;	3	
PA_pvr_1.9:3.3	Moggaliputtena pañcamā,	3	
PA_pvr_1.9:3.4	ete jambusirivhaye.	3	
PA_pvr_1.9:4.1	…pe…	4	
PA_pvr_1.9:5.1	Ete nāgā mahāpaññā,	5	
PA_pvr_1.9:5.2	vinayaññū maggakovidā;	5	
PA_pvr_1.9:5.3	Vinayaṁ dīpe pakāsesuṁ,	5	
PA_pvr_1.9:5.4	piṭakaṁ tambapaṇṇiyāti.	5	
PA_pvr_1.9:6.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena adinnaṁ ādiyanapaccayā pārājikaṁ kattha paññattanti?	6	
PA_pvr_1.9:6.2	Rājagahe paññattaṁ.	6	
PA_pvr_1.9:6.3	Kaṁ ārabbhāti?	6	
PA_pvr_1.9:6.4	Dhaniyaṁ kumbhakāraputtaṁ ārabbha.	6	
PA_pvr_1.9:6.5	Kismiṁ vatthusminti?	6	
PA_pvr_1.9:6.6	Dhaniyo kumbhakāraputto rañño dārūni adinnaṁ ādiyi, tasmiṁ vatthusmiṁ.	6	
PA_pvr_1.9:6.7	Ekā paññatti, ekā anupaññatti.	6	
PA_pvr_1.9:6.8	Channaṁ āpattisamuṭṭhānānaṁ tīhi samuṭṭhānehi samuṭṭhāti—	6	
PA_pvr_1.9:6.9	siyā kāyato ca cittato ca samuṭṭhāti, na vācato;	6	
PA_pvr_1.9:6.10	siyā vācato ca cittato ca samuṭṭhāti, na kāyato;	6	
PA_pvr_1.9:6.11	siyā kāyato ca vācato ca cittato ca samuṭṭhāti …pe….	6	
PA_pvr_1.9:7.1	Sañcicca manussaviggahaṁ jīvitā voropanapaccayā pārājikaṁ kattha paññattanti?	7	
PA_pvr_1.9:7.2	Vesāliyaṁ paññattaṁ.	7	
PA_pvr_1.9:7.3	Kaṁ ārabbhāti?	7	
PA_pvr_1.9:7.4	Sambahule bhikkhū ārabbha.	7	
PA_pvr_1.9:7.5	Kismiṁ vatthusminti?	7	
PA_pvr_1.9:7.6	Sambahulā bhikkhū aññamaññaṁ jīvitā voropesuṁ, tasmiṁ vatthusmiṁ.	7	
PA_pvr_1.9:7.7	Ekā paññatti, ekā anupaññatti.	7	
PA_pvr_1.9:7.8	Channaṁ āpattisamuṭṭhānānaṁ tīhi samuṭṭhānehi samuṭṭhāti—	7	
PA_pvr_1.9:7.9	siyā kāyato ca cittato ca samuṭṭhāti, na vācato;	7	
PA_pvr_1.9:7.10	siyā vācato ca cittato ca samuṭṭhāti, na kāyato;	7	
PA_pvr_1.9:7.11	siyā kāyato ca vācato ca cittato ca samuṭṭhāti …pe….	7	
PA_pvr_1.9:8.1	Asantaṁ abhūtaṁ uttarimanussadhammaṁ ullapanapaccayā pārājikaṁ kattha paññattanti?	8	
PA_pvr_1.9:8.2	Vesāliyaṁ paññattaṁ.	8	
PA_pvr_1.9:8.3	Kaṁ ārabbhāti?	8	
PA_pvr_1.9:8.4	Vaggumudātīriye bhikkhū ārabbha.	8	
PA_pvr_1.9:8.5	Kismiṁ vatthusminti?	8	
PA_pvr_1.9:8.6	Vaggumudātīriyā bhikkhū gihīnaṁ aññamaññassa uttarimanussadhammassa vaṇṇaṁ bhāsiṁsu, tasmiṁ vatthusmiṁ.	8	
PA_pvr_1.9:8.7	Ekā paññatti, ekā anupaññatti.	8	
PA_pvr_1.9:8.8	Channaṁ āpattisamuṭṭhānānaṁ tīhi samuṭṭhānehi samuṭṭhāti—	8	
PA_pvr_1.9:8.9	siyā kāyato ca cittato ca samuṭṭhāti, na vācato;	8	
PA_pvr_1.9:8.10	siyā vācato ca cittato ca samuṭṭhāti, na kāyato;	8	
PA_pvr_1.9:8.11	siyā kāyato ca vācato ca cittato ca samuṭṭhāti …pe….	8	
PA_pvr_1.9:9.1	Cattāro pārājikā niṭṭhitā.	9	
PA_pvr_1.9:10.0	2. Saṅghādisesakaṇḍādi	10	
PA_pvr_1.9:10.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena upakkamitvā asuciṁ mocanapaccayā saṅghādiseso kattha paññatto, kaṁ ārabbha, kismiṁ vatthusmiṁ …pe…	10	
PA_pvr_1.9:10.2	kenābhatanti?	10	
PA_pvr_1.9:11.1	Yaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena upakkamitvā asuciṁ mocanapaccayā saṅghādiseso kattha paññattoti?	11	
PA_pvr_1.9:11.2	Sāvatthiyaṁ paññatto.	11	
PA_pvr_1.9:11.3	Kaṁ ārabbhāti?	11	
PA_pvr_1.9:11.4	Āyasmantaṁ seyyasakaṁ ārabbha.	11	
PA_pvr_1.9:11.5	Kismiṁ vatthusminti?	11	
PA_pvr_1.9:11.6	Āyasmā seyyasako upakkamitvā asuciṁ mocesi, tasmiṁ vatthusmiṁ.	11	
PA_pvr_1.9:11.7	Atthi tattha paññatti, anupaññatti, anuppannapaññattīti?	11	
PA_pvr_1.9:11.8	Ekā paññatti, ekā anupaññatti.	11	
PA_pvr_1.9:11.9	Anuppannapaññatti tasmiṁ natthi.	11	
PA_pvr_1.9:11.10	Sabbatthapaññatti, padesapaññattīti?	11	
PA_pvr_1.9:11.11	Sabbatthapaññatti.	11	
