segmentnr	original	folio	analyzed
PA_bu-vb_ss8:0.1	Theravāda Vinaya	0	
PA_bu-vb_ss8:0.2	Mahāvibhaṅga	0	
PA_bu-vb_ss8:0.3	Saṅghādisesakaṇḍa	0	
PA_bu-vb_ss8:0.4	8. Duṭṭhadosasikkhāpada	0	
PA_bu-vb_ss8:1.1.1	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_bu-vb_ss8:1.1.2	Tena kho pana samayena āyasmatā dabbena mallaputtena jātiyā sattavassena arahattaṁ sacchikataṁ hoti.	1	
PA_bu-vb_ss8:1.1.3	Yaṁ kiñci sāvakena pattabbaṁ sabbaṁ tena anuppattaṁ hoti.	1	
PA_bu-vb_ss8:1.1.4	Natthi cassa kiñci uttari karaṇīyaṁ, katassa vā paticayo.	1	
PA_bu-vb_ss8:1.1.5	Atha kho āyasmato dabbassa mallaputtassa rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi—	1	
PA_bu-vb_ss8:1.1.6	“mayā kho jātiyā sattavassena arahattaṁ sacchikataṁ.	1	
PA_bu-vb_ss8:1.1.7	Yaṁ kiñci sāvakena pattabbaṁ sabbaṁ mayā anuppattaṁ.	1	
PA_bu-vb_ss8:1.1.8	Natthi ca me kiñci uttari karaṇīyaṁ, katassa vā paticayo.	1	
PA_bu-vb_ss8:1.1.9	Kiṁ nu kho ahaṁ saṅghassa veyyāvaccaṁ kareyyan”ti?	1	
PA_bu-vb_ss8:1.1.10	Atha kho āyasmato dabbassa mallaputtassa etadahosi—	1	
PA_bu-vb_ss8:1.1.11	“yannūnāhaṁ saṅghassa senāsanañca paññapeyyaṁ bhattāni ca uddiseyyan”ti.	1	
PA_bu-vb_ss8:1.2.1	Atha kho āyasmā dabbo mallaputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.	1	
PA_bu-vb_ss8:1.2.2	Ekamantaṁ nisinno kho āyasmā dabbo mallaputto bhagavantaṁ etadavoca—	1	
PA_bu-vb_ss8:1.2.3_0	“idha mayhaṁ, bhante, rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi	1	
PA_bu-vb_ss8:1.2.3_1	mayā kho jātiyā sattavassena arahattaṁ sacchikataṁ, yaṁ kiñci sāvakena pattabbaṁ,	1	
PA_bu-vb_ss8:1.2.3_2	sabbaṁ mayā anupattaṁ, natthi ca me kiñci uttari karaṇīyaṁ, katassa vā paticayo,	1	
PA_bu-vb_ss8:1.2.3_3	kiṁ nu kho ahaṁ saṅghassa veyyāvaccaṁ kareyyanti.	1	
PA_bu-vb_ss8:1.2.4	Tassa mayhaṁ, bhante, etadahosi—	1	
PA_bu-vb_ss8:1.2.5	‘yannūnāhaṁ saṅghassa senāsanañca paññapeyyaṁ bhattāni ca uddiseyyan’ti.	1	
PA_bu-vb_ss8:1.2.6	Icchāmahaṁ, bhante, saṅghassa senāsanañca paññapetuṁ bhattāni ca uddisitun”ti.	1	
PA_bu-vb_ss8:1.2.7	“Sādhu sādhu, dabba.	1	
PA_bu-vb_ss8:1.2.8	Tena hi tvaṁ, dabba, saṅghassa senāsanañca paññapehi bhattāni ca uddisā”ti.	1	
PA_bu-vb_ss8:1.2.9	“Evaṁ, bhante”ti kho āyasmā dabbo mallaputto bhagavato paccassosi.	1	
PA_bu-vb_ss8:1.3.1	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	1	
PA_bu-vb_ss8:1.3.2	“tena hi, bhikkhave, saṅgho dabbaṁ mallaputtaṁ senāsanapaññāpakañca bhattuddesakañca sammannatu.	1	
PA_bu-vb_ss8:1.3.3	Evañca pana, bhikkhave, sammannitabbo.	1	
PA_bu-vb_ss8:1.3.4	Paṭhamaṁ dabbo mallaputto yācitabbo.	1	
PA_bu-vb_ss8:1.3.5	Yācitvā byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—	1	
PA_bu-vb_ss8:1.3.6	‘Suṇātu me, bhante, saṅgho.	1	
PA_bu-vb_ss8:1.3.7	Yadi saṅghassa pattakallaṁ saṅgho āyasmantaṁ dabbaṁ mallaputtaṁ senāsanapaññāpakañca bhattuddesakañca sammanneyya.	1	
PA_bu-vb_ss8:1.3.8	Esā ñatti.	1	
PA_bu-vb_ss8:1.3.9	Suṇātu me, bhante, saṅgho.	1	
PA_bu-vb_ss8:1.3.10	Saṅgho āyasmantaṁ dabbaṁ mallaputtaṁ senāsanapaññāpakañca bhattuddesakañca sammannati.	1	
PA_bu-vb_ss8:1.3.11	Yassāyasmato khamati āyasmato dabbassa mallaputtassa senāsanapaññāpakassa ca bhattuddesakassa ca sammuti, so tuṇhassa;	1	
PA_bu-vb_ss8:1.3.12	yassa nakkhamati, so bhāseyya.	1	
PA_bu-vb_ss8:1.3.13	Sammato saṅghena āyasmā dabbo mallaputto senāsanapaññāpako ca bhattuddesako ca.	1	
PA_bu-vb_ss8:1.3.14	Khamati saṅghassa, tasmā tuṇhī,	1	
PA_bu-vb_ss8:1.3.15	evametaṁ dhārayāmī’”ti.	1	
PA_bu-vb_ss8:1.4.1	Sammato ca panāyasmā dabbo mallaputto sabhāgānaṁ bhikkhūnaṁ ekajjhaṁ senāsanaṁ paññapeti.	1	
